Dates,VFC
2019-07-12,4902100.0
2019-06-10,4185700.0
2019-05-09,1771900.0
2018-07-25,2165700.0
2018-09-27,2159300.0
2018-10-29,1803900.0
2019-10-16,2695300.0
2019-12-16,2720400.0
2020-03-04,2730700.0
2020-05-22,3878300.0
2019-10-01,4530500.0
2019-12-19,1620000.0
2018-09-10,3569400.0
2019-05-24,2699300.0
2018-08-09,1952800.0
2019-04-22,1623200.0
2019-03-21,1997800.0
2019-01-16,2412000.0
2019-08-28,2145100.0
2018-11-13,1924100.0
2018-10-12,2492500.0
2019-06-25,2003100.0
2020-03-10,1729200.0
2020-05-28,3033900.0
2019-10-07,3603300.0
2020-03-13,2042000.0
2019-10-10,2094500.0
2020-03-16,3988900.0
2020-06-03,6671300.0
2018-11-28,5227200.0
2018-09-25,3879100.0
2018-07-23,3314100.0
2018-08-24,2296300.0
2019-07-10,3179300.0
2019-05-07,3158000.0
2019-04-05,2295700.0
2019-03-04,3481800.0
2019-01-31,2013700.0
2019-09-12,2237800.0
2019-12-31,2815700.0
2020-03-19,1563700.0
2020-01-03,2084200.0
2020-06-09,3916000.0
2019-02-15,1592100.0
2019-01-14,2015500.0
2018-07-06,1043800.0
2018-08-07,1236200.0
2018-10-10,1981600.0
2018-12-13,1927300.0
2019-08-26,1721000.0
2019-07-25,2258800.0
2019-05-22,1845400.0
2019-03-19,2786400.0
2020-01-06,1517800.0
2020-03-25,1515100.0
2020-06-12,1470700.0
2019-10-22,1531200.0
2020-01-09,1326400.0
2020-06-15,1261200.0
2019-10-25,948200.0
2020-03-31,2104800.0
2020-06-18,1841900.0
2019-04-03,1879700.0
2018-08-22,1418500.0
2018-10-25,1944700.0
2019-01-29,1201500.0
2018-12-28,4416100.0
2018-11-26,2139200.0
2019-08-09,2120300.0
2019-07-08,1874800.0
2019-06-06,1127100.0
2019-09-10,1464100.0
2020-01-15,1370500.0
2020-04-03,1068900.0
2019-10-31,1186200.0
2020-04-06,1605500.0
2020-06-24,1503800.0
2018-11-09,1684200.0
2019-07-23,1714700.0
2019-06-21,1478100.0
2019-05-20,1379200.0
2019-04-18,1897700.0
2018-09-06,2049900.0
2018-10-08,1625400.0
2019-02-13,1389400.0
2018-12-11,1093800.0
2019-09-25,1721600.0
2020-01-21,1433100.0
2020-04-09,5352200.0
2019-11-06,5281300.0
2020-01-24,2354400.0
2020-01-27,1709300.0
2020-04-15,1913300.0
2018-12-26,1510200.0
2019-08-07,1550500.0
2019-06-04,1212500.0
2018-09-21,1571200.0
2018-07-19,1797600.0
2018-08-20,1090600.0
2018-10-23,2036600.0
2019-05-03,1650300.0
2019-04-01,1934400.0
2019-02-28,1621700.0
2019-11-12,1400200.0
2020-01-30,1383500.0
2019-11-15,1863100.0
2020-04-21,2146900.0
2019-04-16,2115600.0
2019-03-15,1328400.0
2019-02-11,1469400.0
2019-01-10,1627800.0
2019-08-22,1902500.0
2018-11-07,2623000.0
2018-08-03,4812300.0
2018-09-04,3234100.0
2019-06-19,2645300.0
2019-09-23,2725700.0
2019-11-18,2486900.0
2020-02-05,2114000.0
2020-04-24,2605400.0
2019-03-29,1813800.0
2019-11-21,1859100.0
2020-04-27,1223500.0
2020-02-11,2116000.0
2020-04-30,1297400.0
2019-05-01,1279900.0
2019-02-26,918500.0
2019-01-25,1192000.0
2018-12-24,1418200.0
2019-09-06,1220900.0
2018-07-17,1318700.0
2018-09-19,1827800.0
2019-08-05,1143200.0
2019-10-08,1712900.0
2019-12-11,2884400.0
2019-11-27,1394300.0
2020-02-14,1588200.0
2020-05-06,1360000.0
2019-01-08,1244400.0
2018-12-07,5908400.0
2019-08-20,1286200.0
2018-11-05,1334000.0
2019-07-19,975300.0
2018-10-04,961900.0
2019-06-17,1173200.0
2019-05-16,1200000.0
2018-08-01,1085500.0
2019-03-13,1157400.0
2019-12-03,1528300.0
2020-02-20,1176500.0
2019-12-06,1433000.0
2020-05-12,1441800.0
2019-12-09,1748600.0
2020-02-26,2413300.0
2020-05-15,1388600.0
2019-03-28,1820300.0
2018-09-17,4663800.0
2018-08-16,2548700.0
2018-10-19,1572500.0
2019-04-29,1157900.0
2019-01-23,917300.0
2019-09-04,1662900.0
2018-11-20,2511100.0
2019-07-02,2022800.0
2019-05-31,2384200.0
2019-12-12,1585000.0
2020-05-18,1705300.0
2019-09-27,1289700.0
2020-03-03,1570800.0
2020-05-21,1385900.0
2019-05-14,1608300.0
2018-08-31,1909600.0
2018-07-30,2462400.0
2018-10-02,1291100.0
2019-04-12,1312400.0
2019-03-11,1390900.0
2019-02-07,1113200.0
2019-07-17,1193700.0
2019-09-19,1475300.0
2019-10-21,1069200.0
2019-12-18,1048100.0
2020-03-06,1140500.0
2019-10-03,1788300.0
2020-03-09,1490700.0
2020-05-27,1420800.0
2019-12-24,1887900.0
2020-03-12,1964100.0
2018-12-20,1665900.0
2019-08-01,2312500.0
2018-08-14,1743400.0
2018-07-13,2179700.0
2018-10-17,1809900.0
2019-05-29,1492200.0
2019-03-26,1111000.0
2019-02-22,1775800.0
2019-10-04,1318500.0
2019-11-05,1365700.0
2019-12-27,2502600.0
2020-06-02,1175300.0
2019-12-30,1879100.0
2020-03-18,1478000.0
2020-06-05,1597700.0
2019-07-15,1657300.0
2018-12-03,1517300.0
2019-06-13,2253600.0
2019-01-04,2827600.0
2018-08-29,1239900.0
2019-02-05,2196900.0
2018-11-01,1121700.0
2019-08-16,1348800.0
2019-04-10,955700.0
2019-09-17,1098300.0
2019-10-15,1520000.0
2020-01-02,851000.0
2020-06-08,1192200.0
2019-10-18,1123900.0
2020-03-24,1447800.0
2020-06-11,1568800.0
2020-01-08,3002500.0
2019-04-25,2117200.0
2019-07-30,1782300.0
2019-02-20,1841800.0
2018-07-11,7369500.0
2018-09-13,3127800.0
2018-10-15,3046100.0
2019-06-28,2201200.0
2018-12-18,2956600.0
2018-11-16,2147400.0
2019-10-02,2954600.0
2020-03-27,3066700.0
2020-01-10,2359900.0
2019-10-24,2335600.0
2020-03-30,1682000.0
2020-06-17,1726300.0
2020-01-14,2414500.0
2020-04-02,2102900.0
2019-01-02,1694800.0
2019-08-14,1557600.0
2018-10-30,2417500.0
2019-06-11,2003500.0
2019-05-10,1253400.0
2019-04-08,1479600.0
2018-08-27,1390700.0
2018-07-26,2026500.0
2018-09-28,3464500.0
2019-03-07,1516900.0
2019-10-30,706600.0
2020-01-17,1663700.0
2020-06-23,2000400.0
2020-04-08,1309600.0
2020-06-26,1080000.0
2019-03-22,1603600.0
2019-01-17,1603400.0
2019-08-29,1956900.0
2018-11-14,2933500.0
2019-06-26,2468400.0
2018-09-11,1758100.0
2018-07-09,1891700.0
2018-08-10,2213100.0
2019-04-23,2170600.0
2019-09-30,2029400.0
2020-01-23,4825300.0
2019-11-08,1831600.0
2020-04-14,678900.0
2019-11-11,1179600.0
2020-01-29,1308600.0
2020-04-17,1694600.0
2018-07-24,1694100.0
2018-09-26,2555100.0
2019-05-08,1966200.0
2019-03-05,1967600.0
2019-02-01,1766100.0
2018-12-31,2980000.0
2018-11-29,2582000.0
2019-08-12,2499800.0
2019-07-11,1992600.0
2019-09-13,1704100.0
2019-11-14,1491100.0
2020-04-20,3285300.0
2020-02-04,4608100.0
2020-04-23,2661000.0
2018-12-14,2245600.0
2019-08-27,9031700.0
2018-08-08,4766300.0
2018-10-11,4136800.0
2018-11-12,4187400.0
2019-07-26,4054000.0
2019-06-24,4023900.0
2019-05-23,3498500.0
2019-03-20,3163500.0
2019-01-15,3143800.0
2019-11-20,2324200.0
2020-02-07,2328400.0
2020-02-10,1954700.0
2020-04-29,2011000.0
2019-11-26,2011600.0
2020-02-13,2233100.0
2019-01-30,1672900.0
2018-08-23,1812200.0
2018-09-24,3911600.0
2018-11-27,2323400.0
2018-10-26,2701300.0
2019-07-09,2529500.0
2019-06-07,2964700.0
2019-05-06,3876200.0
2019-04-04,3554500.0
2019-09-11,4158300.0
2019-11-29,7248400.0
2020-05-05,5197200.0
2019-12-02,5683200.0
2020-02-19,3392500.0
2020-05-08,3251100.0
2019-05-21,3433000.0
2019-03-18,3356700.0
2018-09-07,3563200.0
2018-08-06,4547900.0
2018-10-09,4128800.0
2019-02-14,3136300.0
2018-12-12,4363200.0
2019-07-24,4618100.0
2019-09-26,4013900.0
2019-10-28,5305600.0
2019-12-05,4461900.0
2020-05-11,4546900.0
2019-07-03,3026400.0
2020-02-25,3709000.0
2020-05-14,3228500.0
2020-02-28,2568800.0
2019-08-08,2829700.0
2019-06-05,3254500.0
2018-07-20,3775200.0
2018-08-21,3393000.0
2018-10-24,3672300.0
2019-04-02,3562800.0
2019-03-01,4103600.0
2019-01-28,3090000.0
2018-12-27,3280900.0
2019-09-09,1861000.0
2020-03-02,2148400.0
2020-05-20,1716000.0
2019-12-17,2114200.0
2020-03-05,3372200.0
2019-02-12,1700000.0
2019-01-11,3697900.0
2018-12-10,1885500.0
2019-08-23,1656800.0
2018-11-08,2573900.0
2019-07-22,2592500.0
2019-06-20,2726400.0
2018-09-05,2819700.0
2019-04-17,4254000.0
2019-09-24,2242000.0
2019-12-20,3507800.0
2020-05-26,2314900.0
2019-04-30,2938600.0
2019-12-23,2587100.0
2020-03-11,2020100.0
2020-05-29,1742900.0
2019-12-26,1939700.0
2020-06-01,3217400.0
2019-05-02,3805700.0
2019-02-27,6502200.0
2018-11-23,3027200.0
2019-08-06,3632900.0
2018-07-18,2515800.0
2018-09-20,3369500.0
2018-10-22,2076800.0
2019-07-05,3060100.0
2019-06-03,2800500.0
2019-10-09,3062200.0
2019-10-11,4086800.0
2020-03-17,2922700.0
2020-06-04,7396800.0
2019-10-14,5531900.0
2020-03-20,3260400.0
2018-11-06,3576700.0
2019-06-18,3609700.0
2019-05-17,2466100.0
2019-04-15,2875900.0
2019-03-14,3287300.0
2019-01-09,3657900.0
2018-08-02,4267400.0
2018-10-05,4208500.0
2019-08-21,3108800.0
2019-10-17,2287200.0
2020-03-23,7135400.0
2020-06-10,2189800.0
2019-02-25,1955300.0
2020-01-07,2400800.0
2020-03-26,2121300.0
2019-10-23,8854000.0
