Dates,APH
2018-11-01,96.36000061035156
2019-08-16,94.56999969482422
2019-04-10,95.5
2019-09-17,96.31999969482422
2019-10-15,98.2300033569336
2020-01-02,97.36000061035156
2020-06-08,98.8499984741211
2019-10-18,98.87999725341797
2020-03-24,99.48999786376953
2020-06-11,99.63999938964844
2020-01-08,100.5199966430664
2019-04-25,99.9800033569336
2019-07-30,101.73999786376953
2019-02-20,102.23999786376953
2018-07-11,102.0
2018-09-13,101.81999969482422
2018-10-15,101.4800033569336
2019-06-28,100.97000122070312
2018-12-18,101.13999938964844
2018-11-16,102.80000305175781
2019-10-02,104.36000061035156
2020-03-27,104.83999633789062
2020-01-10,104.06999969482422
2019-10-24,104.08000183105469
2020-03-30,102.8499984741211
2020-06-17,102.69000244140625
2020-01-14,102.7300033569336
2020-04-02,102.11000061035156
2019-01-02,101.58999633789062
2019-08-14,102.73999786376953
2018-10-30,102.87000274658203
2019-06-11,103.41999816894531
2019-05-10,103.01000213623047
2019-04-08,102.43000030517578
2018-08-27,102.33000183105469
2018-07-26,103.31999969482422
2018-09-28,103.44999694824219
2019-03-07,103.8499984741211
2019-10-30,104.19000244140625
2020-01-17,104.36000061035156
2020-06-23,101.8499984741211
2020-04-08,104.19999694824219
2020-06-26,103.55999755859375
2019-03-22,104.38999938964844
2019-01-17,104.61000061035156
2019-08-29,105.41000366210938
2018-11-14,106.38999938964844
2019-06-26,108.2300033569336
2018-09-11,108.30000305175781
2018-07-09,109.31999969482422
2018-08-10,107.91999816894531
2019-04-23,107.16999816894531
2019-09-30,107.06999969482422
2020-01-23,108.13999938964844
2019-11-08,107.94999694824219
2020-04-14,107.47000122070312
2019-11-11,108.0
2020-01-29,108.5999984741211
2020-04-17,108.61000061035156
2018-07-24,108.38999938964844
2018-09-26,109.2300033569336
2019-05-08,108.30000305175781
2019-03-05,107.55999755859375
2019-02-01,108.54000091552734
2018-12-31,108.94000244140625
2018-11-29,109.41999816894531
2019-08-12,108.9800033569336
2019-07-11,109.13999938964844
2019-09-13,110.23999786376953
2019-11-14,110.0
2020-04-20,109.79000091552734
2020-02-04,110.05999755859375
2020-04-23,109.73999786376953
2018-12-14,109.12999725341797
2019-08-27,106.44000244140625
2018-08-08,107.4800033569336
2018-10-11,103.88999938964844
2018-11-12,104.37000274658203
2019-07-26,105.37999725341797
2019-06-24,103.26000213623047
2019-05-23,101.7699966430664
2019-03-20,101.02999877929688
2019-01-15,103.91000366210938
2019-11-20,105.66000366210938
2020-02-07,104.87000274658203
2020-02-10,103.51000213623047
2020-04-29,103.16999816894531
2019-11-26,104.19999694824219
2020-02-13,104.02999877929688
2019-01-30,104.63999938964844
2018-08-23,104.69000244140625
2018-09-24,103.41000366210938
2018-11-27,103.44999694824219
2018-10-26,103.8499984741211
2019-07-09,103.38999938964844
2019-06-07,99.5
2019-05-06,99.05000305175781
2019-04-04,98.02999877929688
2019-09-11,95.5999984741211
2019-11-29,92.43000030517578
2020-05-05,94.94999694824219
2019-12-02,97.63999938964844
2020-02-19,97.05999755859375
2020-05-08,95.54000091552734
2019-05-21,92.97000122070312
2019-03-18,98.0999984741211
2018-09-07,90.51000213623047
2018-08-06,87.87000274658203
2018-10-09,82.30999755859375
2019-02-14,80.86000061035156
2018-12-12,73.83999633789062
2019-07-24,73.13999938964844
2019-09-26,68.44999694824219
2019-10-28,69.5
2019-12-05,72.69000244140625
2020-05-11,71.87999725341797
2019-07-03,74.98999786376953
2020-02-25,77.95999908447266
2020-05-14,80.0999984741211
2020-02-28,77.31999969482422
2019-08-08,76.19000244140625
2019-06-05,76.01000213623047
2018-07-20,72.0199966430664
2018-08-21,70.52999877929688
2018-10-24,69.36000061035156
2019-04-02,75.7699966430664
2019-03-01,79.72000122070312
2019-01-28,80.08000183105469
2018-12-27,83.12000274658203
2019-09-09,81.56999969482422
2020-03-02,83.62000274658203
2020-05-20,81.30000305175781
2019-12-17,81.16999816894531
2020-03-05,84.87000274658203
2019-02-12,82.9000015258789
2019-01-11,80.7699966430664
2018-12-10,82.5
2019-08-23,86.1500015258789
2018-11-08,86.52999877929688
2019-07-22,88.12999725341797
2019-06-20,90.56999969482422
2018-09-05,92.73999786376953
2019-04-17,91.22000122070312
2019-09-24,86.66000366210938
2019-12-20,84.98999786376953
2020-05-26,87.19000244140625
2019-04-30,87.45999908447266
2019-12-23,88.52999877929688
2020-03-11,89.56999969482422
2020-05-29,88.41000366210938
2019-12-26,87.9800033569336
2020-06-01,84.4000015258789
2019-05-02,83.30999755859375
2019-02-27,83.33999633789062
2018-11-23,88.95999908447266
2019-08-06,90.43000030517578
2018-07-18,92.05000305175781
2018-09-20,91.23999786376953
2018-10-22,90.9000015258789
2019-07-05,94.4800033569336
2019-06-03,96.02999877929688
2019-10-09,96.56999969482422
2019-10-11,96.77999877929688
2020-03-17,98.33000183105469
2020-06-04,99.22000122070312
2019-10-14,103.33999633789062
2020-03-20,103.37999725341797
2018-11-06,108.36000061035156
2019-06-18,107.19000244140625
2019-05-17,103.11000061035156
2019-04-15,102.5
2019-03-14,98.2300033569336
2019-01-09,97.75
2018-08-02,96.52999877929688
2018-10-05,100.77999877929688
2019-08-21,99.66999816894531
2019-10-17,98.8499984741211
2020-03-23,100.91999816894531
2020-06-10,97.97000122070312
2019-02-25,99.5999984741211
2020-01-07,96.80000305175781
2020-03-26,95.26000213623047
2019-10-23,95.16000366210938
