Dates,APH
2018-07-10,88.7699966430664
2018-09-12,86.16000366210938
2019-02-19,84.16999816894531
2019-01-18,84.87000274658203
2020-02-24,84.9800033569336
2020-05-13,84.94999694824219
2019-12-10,84.48999786376953
2020-02-27,85.80999755859375
2019-12-13,87.01000213623047
2020-05-19,87.94000244140625
2019-03-06,89.77999877929688
2018-11-30,85.6500015258789
2019-08-13,83.91999816894531
2019-07-12,83.58000183105469
2019-06-10,85.23999786376953
2019-05-09,83.87999725341797
2018-07-25,84.69999694824219
2018-09-27,84.77999877929688
2018-10-29,83.23999786376953
2019-10-16,82.54000091552734
2019-12-16,81.4800033569336
2020-03-04,79.63999938964844
2020-05-22,77.9000015258789
2019-10-01,77.2699966430664
2019-12-19,75.6500015258789
2018-09-10,78.8499984741211
2019-05-24,80.41999816894531
2018-08-09,80.47000122070312
2019-04-22,81.0199966430664
2019-03-21,79.79000091552734
2019-01-16,75.06999969482422
2019-08-28,77.54000091552734
2018-11-13,78.12000274658203
2018-10-12,79.13999938964844
2019-06-25,80.4800033569336
2020-03-10,81.81999969482422
2020-05-28,81.5
2019-10-07,81.0199966430664
2020-03-13,81.11000061035156
2019-10-10,81.3499984741211
2020-03-16,81.83000183105469
2020-06-03,82.48999786376953
2018-11-28,81.16999816894531
2018-09-25,83.44999694824219
2018-07-23,85.22000122070312
2018-08-24,86.30000305175781
2019-07-10,85.75
2019-05-07,86.06999969482422
2019-04-05,88.20999908447266
2019-03-04,87.91999816894531
2019-01-31,88.0
2019-09-12,88.51000213623047
2019-12-31,89.81999969482422
2020-03-19,89.80999755859375
2020-01-03,89.86000061035156
2020-06-09,90.2699966430664
2019-02-15,90.08000183105469
2019-01-14,91.58000183105469
2018-07-06,91.86000061035156
2018-08-07,91.1500015258789
2018-10-10,92.69000244140625
2018-12-13,92.47000122070312
2019-08-26,93.4800033569336
2019-07-25,93.33000183105469
2019-05-22,94.33999633789062
2019-03-19,95.12999725341797
2020-01-06,94.20999908447266
2020-03-25,94.19999694824219
2020-06-12,93.97000122070312
2019-10-22,95.11000061035156
2020-01-09,94.47000122070312
2020-06-15,94.7699966430664
2019-10-25,94.05000305175781
2020-03-31,93.37999725341797
2020-06-18,92.86000061035156
2019-04-03,93.97000122070312
2018-08-22,94.0
2018-10-25,94.44000244140625
2019-01-29,94.31999969482422
2018-12-28,95.41999816894531
2018-11-26,95.43000030517578
2019-08-09,95.70999908447266
2019-07-08,95.20999908447266
2019-06-06,96.55999755859375
2019-09-10,94.54000091552734
2020-01-15,94.18000030517578
2020-04-03,94.5
2019-10-31,93.72000122070312
2020-04-06,94.0199966430664
2020-06-24,94.44000244140625
2018-11-09,97.80999755859375
2019-07-23,99.76000213623047
2019-06-21,100.91999816894531
2019-05-20,101.70999908447266
2019-04-18,102.69999694824219
2018-09-06,102.79000091552734
2018-10-08,101.43000030517578
2019-02-13,101.87000274658203
2018-12-11,102.91999816894531
2019-09-25,103.79000091552734
2020-01-21,103.88999938964844
2020-04-09,103.58000183105469
2019-11-06,104.0
2020-01-24,104.56999969482422
2020-01-27,103.91000366210938
2020-04-15,105.37999725341797
2018-12-26,102.5199966430664
2019-08-07,100.62999725341797
2019-06-04,99.97000122070312
2018-09-21,98.91999816894531
2018-07-19,99.55999755859375
2018-08-20,99.91999816894531
2018-10-23,99.13999938964844
2019-05-03,100.01000213623047
2019-04-01,98.38999938964844
2019-02-28,96.2699966430664
2019-11-12,94.56999969482422
2020-01-30,94.26000213623047
2019-11-15,94.72000122070312
2020-04-21,92.16000366210938
2019-04-16,92.30000305175781
2019-03-15,93.25
2019-02-11,93.08000183105469
2019-01-10,91.62000274658203
2019-08-22,89.70999908447266
2018-11-07,91.2699966430664
2018-08-03,90.58000183105469
2018-09-04,89.48999786376953
2019-06-19,89.51000213623047
2019-09-23,88.75
2019-11-18,87.61000061035156
2020-02-05,88.5
2020-04-24,87.0
2019-03-29,87.13999938964844
2019-11-21,89.56999969482422
2020-04-27,90.79000091552734
2020-02-11,91.93000030517578
2020-04-30,93.19000244140625
2019-05-01,94.1500015258789
2019-02-26,95.54000091552734
2019-01-25,95.45999908447266
2018-12-24,96.88999938964844
2019-09-06,94.30000305175781
2018-07-17,93.5
2018-09-19,94.0999984741211
2019-08-05,94.43000030517578
2019-10-08,95.87999725341797
2019-12-11,95.51000213623047
2019-11-27,95.62000274658203
2020-02-14,94.79000091552734
2020-05-06,95.43000030517578
2019-01-08,95.6500015258789
2018-12-07,95.94000244140625
2019-08-20,97.87000274658203
2018-11-05,98.38999938964844
2019-07-19,99.11000061035156
2018-10-04,98.31999969482422
2019-06-17,97.55999755859375
2019-05-16,97.58000183105469
2018-08-01,97.5199966430664
2019-03-13,96.9000015258789
2019-12-03,99.05000305175781
2020-02-20,99.01000213623047
2019-12-06,97.8499984741211
2020-05-12,96.98999786376953
2019-12-09,96.45999908447266
2020-02-26,96.63999938964844
2020-05-15,97.1500015258789
2019-03-28,98.36000061035156
2018-09-17,92.37999725341797
2018-08-16,93.86000061035156
2018-10-19,95.27999877929688
2019-04-29,95.88999938964844
2019-01-23,94.76000213623047
2019-09-04,93.31999969482422
2018-11-20,90.80000305175781
2019-07-02,89.08999633789062
2019-05-31,86.20999908447266
2019-12-12,87.2699966430664
2020-05-18,87.77999877929688
2019-09-27,88.73999786376953
2020-03-03,86.91000366210938
2020-05-21,86.06999969482422
2019-05-14,88.01000213623047
2018-08-31,85.2699966430664
2018-07-30,84.38999938964844
2018-10-02,86.61000061035156
2019-04-12,88.19999694824219
2019-03-11,86.73999786376953
2019-02-07,88.16000366210938
2019-07-17,87.8499984741211
2019-09-19,85.4000015258789
2019-10-21,85.26000213623047
2019-12-18,85.04000091552734
2020-03-06,85.19000244140625
2019-10-03,87.62000274658203
2020-03-09,87.54000091552734
2020-05-27,85.69000244140625
2019-12-24,86.69999694824219
2020-03-12,89.79000091552734
2018-12-20,89.31999969482422
2019-08-01,88.97000122070312
2018-08-14,89.5999984741211
2018-07-13,91.5
2018-10-17,93.94999694824219
2019-05-29,94.70999908447266
2019-03-26,95.05000305175781
2019-02-22,95.08000183105469
2019-10-04,94.27999877929688
2019-11-05,94.23999786376953
2019-12-27,93.81999969482422
2020-06-02,93.63999938964844
2019-12-30,93.83000183105469
2020-03-18,96.08999633789062
2020-06-05,96.4000015258789
2019-07-15,95.7300033569336
2018-12-03,96.5
2019-06-13,95.27999877929688
2019-01-04,93.38999938964844
2018-08-29,94.62000274658203
2019-02-05,96.13999938964844
2018-11-01,95.37000274658203
2019-08-16,93.18000030517578
2019-04-10,94.94999694824219
2019-09-17,95.51000213623047
2019-10-15,96.9800033569336
2020-01-02,96.91000366210938
2020-06-08,98.41999816894531
2019-10-18,98.77999877929688
2020-03-24,98.63999938964844
2020-06-11,99.0
2020-01-08,100.41000366210938
2019-04-25,99.08999633789062
2019-07-30,101.58999633789062
2019-02-20,101.79000091552734
2018-07-11,100.2300033569336
2018-09-13,101.19000244140625
2018-10-15,100.9800033569336
2019-06-28,100.81999969482422
2018-12-18,100.33000183105469
2018-11-16,102.77999877929688
2019-10-02,104.19999694824219
2020-03-27,104.41000366210938
2020-01-10,102.88999938964844
2019-10-24,102.52999877929688
2020-03-30,102.69999694824219
2020-06-17,102.16999816894531
2020-01-14,101.51000213623047
2020-04-02,101.66999816894531
2019-01-02,101.0999984741211
2019-08-14,102.25
2018-10-30,102.44999694824219
2019-06-11,103.26000213623047
2019-05-10,102.22000122070312
2019-04-08,101.77999877929688
2018-08-27,101.73999786376953
2018-07-26,103.25
2018-09-28,103.02999877929688
2019-03-07,103.7699966430664
2019-10-30,104.0
2020-01-17,102.69999694824219
2020-06-23,101.77999877929688
2020-04-08,102.98999786376953
2020-06-26,102.9800033569336
2019-03-22,104.02999877929688
2019-01-17,104.45999908447266
2019-08-29,105.12000274658203
2018-11-14,105.93000030517578
2019-06-26,108.0199966430664
2018-09-11,107.13999938964844
2018-07-09,107.79000091552734
2018-08-10,106.9000015258789
2019-04-23,106.22000122070312
2019-09-30,107.05000305175781
2020-01-23,107.1500015258789
2019-11-08,107.26000213623047
2020-04-14,107.2300033569336
2019-11-11,107.98999786376953
2020-01-29,108.05999755859375
2020-04-17,108.27999877929688
2018-07-24,108.2300033569336
2018-09-26,109.2300033569336
2019-05-08,108.08999633789062
2019-03-05,107.52999877929688
2019-02-01,108.11000061035156
2018-12-31,108.37000274658203
2018-11-29,108.75
2019-08-12,108.31999969482422
2019-07-11,109.11000061035156
2019-09-13,109.5
2019-11-14,108.70999908447266
2020-04-20,109.79000091552734
2020-02-04,109.44999694824219
2020-04-23,108.26000213623047
2018-12-14,106.62999725341797
2019-08-27,106.33999633789062
2018-08-08,105.36000061035156
2018-10-11,102.62999725341797
2018-11-12,103.41000366210938
2019-07-26,103.41999816894531
2019-06-24,101.87000274658203
2019-05-23,99.47000122070312
2019-03-20,99.94999694824219
2019-01-15,103.83999633789062
2019-11-20,104.62999725341797
2020-02-07,103.95999908447266
2020-02-10,103.36000061035156
2020-04-29,102.80000305175781
2019-11-26,102.62000274658203
2020-02-13,103.55000305175781
2019-01-30,104.37000274658203
2018-08-23,104.06999969482422
2018-09-24,101.38999938964844
2018-11-27,103.11000061035156
2018-10-26,103.70999908447266
2019-07-09,101.75
2019-06-07,97.66999816894531
2019-05-06,95.47000122070312
2019-04-04,95.66999816894531
2019-09-11,92.58000183105469
2019-11-29,91.68000030517578
2020-05-05,94.93000030517578
2019-12-02,92.97000122070312
2020-02-19,97.0
2020-05-08,93.41999816894531
2019-05-21,92.55999755859375
2019-03-18,85.52999877929688
2018-09-07,90.48999786376953
2018-08-06,84.2699966430664
2018-10-09,75.12000274658203
2019-02-14,79.5999984741211
2018-12-12,68.33999633789062
2019-07-24,71.33000183105469
2019-09-26,68.41000366210938
2019-10-28,68.76000213623047
2019-12-05,70.04000091552734
2020-05-11,69.0
2019-07-03,74.1500015258789
2020-02-25,74.91999816894531
2020-05-14,79.16999816894531
2020-02-28,74.2699966430664
2019-08-08,75.83000183105469
2019-06-05,72.87999725341797
2018-07-20,69.5199966430664
2018-08-21,68.76000213623047
2018-10-24,68.41999816894531
2019-04-02,75.33999633789062
2019-03-01,75.70999908447266
2019-01-28,79.62000274658203
2018-12-27,81.91000366210938
2019-09-09,80.66000366210938
2020-03-02,82.47000122070312
2020-05-20,80.37000274658203
2019-12-17,80.86000061035156
2020-03-05,84.22000122070312
2019-02-12,81.25
2019-01-11,76.91999816894531
2018-12-10,81.66999816894531
2019-08-23,83.9800033569336
2018-11-08,86.16999816894531
2019-07-22,87.52999877929688
2019-06-20,88.33999633789062
2018-09-05,92.16000366210938
2019-04-17,88.26000213623047
2019-09-24,85.5
2019-12-20,83.91999816894531
2020-05-26,86.25
2019-04-30,86.08000183105469
2019-12-23,87.23999786376953
2020-03-11,89.55999755859375
2020-05-29,87.0999984741211
2019-12-26,84.2699966430664
2020-06-01,81.81999969482422
2019-05-02,83.27999877929688
2019-02-27,82.30999755859375
2018-11-23,88.44000244140625
2019-08-06,89.12000274658203
2018-07-18,90.95999908447266
2018-09-20,90.20999908447266
2018-10-22,90.80000305175781
2019-07-05,93.98999786376953
2019-06-03,95.52999877929688
2019-10-09,95.3499984741211
2019-10-11,96.55999755859375
2020-03-17,97.7300033569336
2020-06-04,98.94000244140625
2019-10-14,103.19000244140625
2020-03-20,101.56999969482422
2018-11-06,107.0
2019-06-18,104.08000183105469
2019-05-17,101.72000122070312
2019-04-15,100.33999633789062
2019-03-14,94.51000213623047
2019-01-09,95.01000213623047
2018-08-02,96.4800033569336
2018-10-05,98.56999969482422
2019-08-21,98.47000122070312
2019-10-17,97.95999908447266
2020-03-23,97.02999877929688
2020-06-10,97.55999755859375
2019-02-25,97.1500015258789
2020-01-07,94.61000061035156
2020-03-26,95.19999694824219
2019-10-23,93.97000122070312
