Dates,APH
2018-09-25,2814600.0
2018-07-23,2242000.0
2018-08-24,1816400.0
2019-07-10,1208000.0
2019-05-07,1188300.0
2019-04-05,1586500.0
2019-03-04,1298100.0
2019-01-31,1202400.0
2019-09-12,1168100.0
2019-12-31,1292700.0
2020-03-19,1113500.0
2020-01-03,927100.0
2020-06-09,959300.0
2019-02-15,829200.0
2019-01-14,1083700.0
2018-07-06,797900.0
2018-08-07,1198400.0
2018-10-10,1227800.0
2018-12-13,936000.0
2019-08-26,1145000.0
2019-07-25,1173900.0
2019-05-22,948300.0
2019-03-19,1128700.0
2020-01-06,1318200.0
2020-03-25,691700.0
2020-06-12,1044000.0
2019-10-22,1047700.0
2020-01-09,837100.0
2020-06-15,853500.0
2019-10-25,635100.0
2020-03-31,792800.0
2020-06-18,936900.0
2019-04-03,596000.0
2018-08-22,626700.0
2018-10-25,867200.0
2019-01-29,1023700.0
2018-12-28,1834900.0
2018-11-26,817200.0
2019-08-09,1258700.0
2019-07-08,1236000.0
2019-06-06,747100.0
2019-09-10,894200.0
2020-01-15,692100.0
2020-04-03,595000.0
2019-10-31,1121800.0
2020-04-06,1046700.0
2020-06-24,1234800.0
2018-11-09,1784200.0
2019-07-23,2139800.0
2019-06-21,1771100.0
2019-05-20,1463500.0
2019-04-18,1007600.0
2018-09-06,759400.0
2018-10-08,798500.0
2019-02-13,606400.0
2018-12-11,686800.0
2019-09-25,541300.0
2020-01-21,869000.0
2020-04-09,1043200.0
2019-11-06,1111700.0
2020-01-24,935100.0
2020-01-27,741900.0
2020-04-15,1250300.0
2018-12-26,3577900.0
2019-08-07,1558700.0
2019-06-04,2012000.0
2018-09-21,1694200.0
2018-07-19,1724000.0
2018-08-20,1837400.0
2018-10-23,1050300.0
2019-05-03,1138400.0
2019-04-01,2288300.0
2019-02-28,2597300.0
2019-11-12,3425500.0
2020-01-30,1703600.0
2019-11-15,1586200.0
2020-04-21,2098600.0
2019-04-16,1290000.0
2019-03-15,1114000.0
2019-02-11,1416400.0
2019-01-10,2580500.0
2019-08-22,1297600.0
2018-11-07,1066900.0
2018-08-03,789500.0
2018-09-04,970600.0
2019-06-19,1480200.0
2019-09-23,1841300.0
2019-11-18,2343700.0
2020-02-05,1291400.0
2020-04-24,1534100.0
2019-03-29,1326400.0
2019-11-21,2255100.0
2020-04-27,1017900.0
2020-02-11,1185700.0
2020-04-30,1092900.0
2019-05-01,1213500.0
2019-02-26,1598600.0
2019-01-25,1091100.0
2018-12-24,1410300.0
2019-09-06,1689900.0
2018-07-17,1268100.0
2018-09-19,2553400.0
2019-08-05,1333400.0
2019-10-08,1509400.0
2019-12-11,2375400.0
2019-11-27,943700.0
2020-02-14,849900.0
2020-05-06,1229800.0
2019-01-08,895300.0
2018-12-07,1973100.0
2019-08-20,1285200.0
2018-11-05,1002300.0
2019-07-19,682700.0
2018-10-04,742300.0
2019-06-17,888300.0
2019-05-16,1085100.0
2018-08-01,1134100.0
2019-03-13,947000.0
2019-12-03,784200.0
2020-02-20,616800.0
2019-12-06,1314900.0
2020-05-12,951300.0
2019-12-09,2061900.0
2020-02-26,2025900.0
2020-05-15,1333800.0
2019-03-28,2349400.0
2018-09-17,4015500.0
2018-08-16,3456700.0
2018-10-19,1706000.0
2019-04-29,1502800.0
2019-01-23,1191600.0
2019-09-04,1160700.0
2018-11-20,1534600.0
2019-07-02,2020400.0
2019-05-31,2056400.0
2019-12-12,1569900.0
2020-05-18,1302500.0
2019-09-27,1753600.0
2020-03-03,1337000.0
2020-05-21,1466900.0
2019-05-14,1804200.0
2018-08-31,1834200.0
2018-07-30,1783500.0
2018-10-02,1016500.0
2019-04-12,1388100.0
2019-03-11,1201900.0
2019-02-07,1600000.0
2019-07-17,1018100.0
2019-09-19,1384300.0
2019-10-21,1143100.0
2019-12-18,752800.0
2020-03-06,886900.0
2019-10-03,1147500.0
2020-03-09,873700.0
2020-05-27,980400.0
2019-12-24,845200.0
2020-03-12,1056500.0
2018-12-20,1027100.0
2019-08-01,1297800.0
2018-08-14,1433600.0
2018-07-13,1124800.0
2018-10-17,2276700.0
2019-05-29,2131800.0
2019-03-26,1830500.0
2019-02-22,1325600.0
2019-10-04,1460100.0
2019-11-05,963000.0
2019-12-27,1555100.0
2020-06-02,1169200.0
2019-12-30,1567000.0
2020-03-18,1430000.0
2020-06-05,1498100.0
2019-07-15,1586100.0
2018-12-03,985200.0
2019-06-13,1639500.0
2019-01-04,1296300.0
2018-08-29,881400.0
2019-02-05,872400.0
2018-11-01,986200.0
2019-08-16,917300.0
2019-04-10,1002000.0
2019-09-17,783000.0
2019-10-15,1332800.0
2020-01-02,1278300.0
2020-06-08,1103500.0
2019-10-18,1252200.0
2020-03-24,816000.0
2020-06-11,1264500.0
2020-01-08,1368700.0
2019-04-25,1277900.0
2019-07-30,2033700.0
2019-02-20,1188700.0
2018-07-11,1875500.0
2018-09-13,1471500.0
2018-10-15,880600.0
2019-06-28,1057200.0
2018-12-18,965300.0
2018-11-16,1209800.0
2019-10-02,1088500.0
2020-03-27,1510000.0
2020-01-10,1054500.0
2019-10-24,1031800.0
2020-03-30,790200.0
2020-06-17,610100.0
2020-01-14,850800.0
2020-04-02,883600.0
2019-01-02,798600.0
2019-08-14,1029500.0
2018-10-30,1429600.0
2019-06-11,813300.0
2019-05-10,1016600.0
2019-04-08,865700.0
2018-08-27,656500.0
2018-07-26,1178000.0
2018-09-28,2316400.0
2019-03-07,919300.0
2019-10-30,435900.0
2020-01-17,951800.0
2020-06-23,1143700.0
2020-04-08,728100.0
2020-06-26,971700.0
2019-03-22,728700.0
2019-01-17,780100.0
2019-08-29,1103000.0
2018-11-14,1094700.0
2019-06-26,1285900.0
2018-09-11,1119000.0
2018-07-09,944000.0
2018-08-10,931300.0
2019-04-23,1548100.0
2019-09-30,792700.0
2020-01-23,1898000.0
2019-11-08,759900.0
2020-04-14,165700.0
2019-11-11,423000.0
2020-01-29,699600.0
2020-04-17,591500.0
2018-07-24,793400.0
2018-09-26,1171500.0
2019-05-08,698900.0
2019-03-05,1097500.0
2019-02-01,834000.0
2018-12-31,807900.0
2018-11-29,1188400.0
2019-08-12,756100.0
2019-07-11,721300.0
2019-09-13,1027500.0
2019-11-14,699500.0
2020-04-20,590800.0
2020-02-04,1275300.0
2020-04-23,1714100.0
2018-12-14,2875400.0
2019-08-27,1755000.0
2018-08-08,1142400.0
2018-10-11,1733400.0
2018-11-12,1575300.0
2019-07-26,1043900.0
2019-06-24,1237300.0
2019-05-23,1553700.0
2019-03-20,1485600.0
2019-01-15,1548900.0
2019-11-20,1002500.0
2020-02-07,704900.0
2020-02-10,1394500.0
2020-04-29,1789300.0
2019-11-26,1375300.0
2020-02-13,993600.0
2019-01-30,962000.0
2018-08-23,684100.0
2018-09-24,1489800.0
2018-11-27,1054700.0
2018-10-26,1195400.0
2019-07-09,1184500.0
2019-06-07,2196100.0
2019-05-06,2528600.0
2019-04-04,2459800.0
2019-09-11,2126100.0
2019-11-29,2995700.0
2020-05-05,2539800.0
2019-12-02,1813200.0
2020-02-19,1265000.0
2020-05-08,1681000.0
2019-05-21,1585800.0
2019-03-18,2327100.0
2018-09-07,2894700.0
2018-08-06,2458300.0
2018-10-09,3639200.0
2019-02-14,4231500.0
2018-12-12,3517300.0
2019-07-24,2894500.0
2019-09-26,2956100.0
2019-10-28,3070900.0
2019-12-05,3134000.0
2020-05-11,3712600.0
2019-07-03,2935800.0
2020-02-25,2600200.0
2020-05-14,2582500.0
2020-02-28,1905900.0
2019-08-08,2701500.0
2019-06-05,2333700.0
2018-07-20,2850400.0
2018-08-21,4304800.0
2018-10-24,2111000.0
2019-04-02,3790600.0
2019-03-01,2487400.0
2019-01-28,2209700.0
2018-12-27,1785500.0
2019-09-09,1611200.0
2020-03-02,2366600.0
2020-05-20,2164200.0
2019-12-17,1546100.0
2020-03-05,2218500.0
2019-02-12,1832600.0
2019-01-11,4104700.0
2018-12-10,3349100.0
2019-08-23,2900400.0
2018-11-08,1417300.0
2019-07-22,1417000.0
2019-06-20,1687200.0
2018-09-05,1408200.0
2019-04-17,1924500.0
2019-09-24,1619000.0
2019-12-20,1683500.0
2020-05-26,996600.0
2019-04-30,1046100.0
2019-12-23,1051600.0
2020-03-11,1073700.0
2020-05-29,1135400.0
2019-12-26,1262200.0
2020-06-01,1481300.0
2019-05-02,1651300.0
2019-02-27,1625200.0
2018-11-23,1544900.0
2019-08-06,1112700.0
2018-07-18,1018800.0
2018-09-20,1469700.0
2018-10-22,1592100.0
2019-07-05,2055200.0
2019-06-03,1660400.0
2019-10-09,1438600.0
2019-10-11,2061600.0
2020-03-17,1376800.0
2020-06-04,1904300.0
2019-10-14,1984300.0
2020-03-20,2125000.0
2018-11-06,3597300.0
2019-06-18,2659900.0
2019-05-17,1519900.0
2019-04-15,1107500.0
2019-03-14,1715800.0
2019-01-09,1463100.0
2018-08-02,1269900.0
2018-10-05,1307300.0
2019-08-21,1098100.0
2019-10-17,814400.0
2020-03-23,2401100.0
2020-06-10,961300.0
2019-02-25,1077700.0
2020-01-07,1722400.0
2020-03-26,902400.0
2019-10-23,3066600.0
