Dates,APH
2018-06-20,90.0199966430664
2018-06-21,89.80999755859375
2018-06-25,88.94999694824219
2018-06-22,89.0
2018-06-26,87.63999938964844
2018-06-27,87.33999633789062
2018-06-28,86.22000122070312
2018-06-29,87.27999877929688
2018-07-02,86.55000305175781
2018-07-03,87.5
2018-07-05,87.19999694824219
2018-07-16,87.9800033569336
2018-09-18,88.80999755859375
2019-01-24,89.12999725341797
2019-09-05,85.93000030517578
2018-11-21,88.13999938964844
2020-01-13,89.22000122070312
2020-04-01,88.80999755859375
2020-06-19,88.27999877929688
2019-10-29,89.05999755859375
2020-01-16,88.7300033569336
2020-06-22,88.27999877929688
2018-10-03,88.18000030517578
2018-07-31,88.44000244140625
2019-03-12,90.0
2019-02-08,93.54000091552734
2019-01-07,95.52999877929688
2018-12-06,93.58000183105469
2019-08-19,92.45999908447266
2019-07-18,93.51000213623047
2019-05-15,93.02999877929688
2019-09-20,94.16000366210938
2019-11-01,93.77999877929688
2020-04-07,93.97000122070312
2020-06-25,94.68000030517578
2020-06-16,95.0
2019-11-04,93.86000061035156
2020-01-22,94.01000213623047
2019-11-07,93.68000030517578
2020-04-13,93.44999694824219
2019-07-01,94.12000274658203
2019-05-30,93.98999786376953
2018-08-15,94.48999786376953
2018-10-18,94.2300033569336
2019-03-27,94.0
2019-01-22,93.52999877929688
2018-12-21,93.83999633789062
2019-09-03,94.08999633789062
2018-11-19,94.79000091552734
2019-08-02,94.77999877929688
2020-01-28,95.0
2020-04-16,94.08999633789062
2019-11-13,94.6500015258789
2020-01-31,94.6500015258789
2018-12-04,95.12000274658203
2018-11-02,95.41999816894531
2019-07-16,95.55000305175781
2018-08-30,96.0
2018-10-01,96.55000305175781
2019-06-14,96.01000213623047
2019-05-13,97.0
2019-04-11,96.80000305175781
2019-02-06,96.36000061035156
2019-09-18,95.3499984741211
2020-02-03,95.93000030517578
2020-04-22,96.0
2019-11-19,95.12000274658203
2020-02-06,94.3499984741211
2019-11-22,94.0
2019-03-25,93.83999633789062
2019-02-21,93.29000091552734
2018-12-19,94.47000122070312
2018-07-12,94.0199966430664
2018-09-14,94.12000274658203
2018-08-13,93.16000366210938
2018-10-16,91.54000091552734
2019-07-31,90.31999969482422
2019-05-28,90.33000183105469
2019-04-26,89.6500015258789
2020-04-28,86.41999816894531
2019-11-25,85.56999969482422
2020-02-12,84.8499984741211
2020-05-01,84.94999694824219
2020-05-04,85.5999984741211
2019-06-12,85.4000015258789
2019-04-09,83.80999755859375
2019-03-08,83.30999755859375
2019-02-04,81.0999984741211
2018-07-27,86.01000213623047
2018-08-28,84.52999877929688
2019-01-03,84.55999755859375
2019-08-15,86.41999816894531
2018-10-31,85.77999877929688
2019-09-16,89.33000183105469
2020-02-18,89.5199966430664
2020-05-07,90.33000183105469
2018-08-17,90.56999969482422
2019-12-04,90.12000274658203
2020-02-21,91.2300033569336
2018-12-17,91.5
2019-08-30,91.68000030517578
2018-11-15,90.81999969482422
2019-07-29,88.80000305175781
2019-06-27,88.75
2019-04-24,86.5199966430664
2018-07-10,87.19000244140625
2018-09-12,88.37999725341797
2019-02-19,84.83000183105469
2019-01-18,84.88999938964844
2020-02-24,84.12000274658203
2020-05-13,85.97000122070312
2019-12-10,84.37000274658203
2020-02-27,84.91000366210938
2019-12-13,85.9000015258789
2020-05-19,87.23999786376953
2019-03-06,89.4000015258789
2018-11-30,89.31999969482422
2019-08-13,83.58999633789062
2019-07-12,83.81999969482422
2019-06-10,83.55000305175781
2019-05-09,86.25
2018-07-25,85.06999969482422
2018-09-27,85.13999938964844
2018-10-29,83.93000030517578
2019-10-16,83.2300033569336
2019-12-16,83.18000030517578
2020-03-04,81.86000061035156
2020-05-22,79.58000183105469
2019-10-01,77.23999786376953
2019-12-19,76.5999984741211
2018-09-10,75.97000122070312
2019-05-24,77.6500015258789
2018-08-09,80.9000015258789
2019-04-22,80.76000213623047
2019-03-21,79.68000030517578
2019-01-16,78.23999786376953
2019-08-28,76.31999969482422
2018-11-13,77.45999908447266
2018-10-12,78.66999816894531
2019-06-25,80.16000366210938
2020-03-10,80.37000274658203
2020-05-28,81.20999908447266
2019-10-07,80.8499984741211
2020-03-13,81.3499984741211
2019-10-10,80.98999786376953
2020-03-16,80.95999908447266
2020-06-03,82.01000213623047
2018-11-28,81.79000091552734
2018-09-25,80.44000244140625
2018-07-23,83.81999969482422
2018-08-24,86.04000091552734
2019-07-10,85.58000183105469
2019-05-07,86.3499984741211
2019-04-05,86.69999694824219
2019-03-04,87.95999908447266
2019-01-31,87.98999786376953
2019-09-12,87.93000030517578
2019-12-31,88.69999694824219
2020-03-19,89.66000366210938
2020-01-03,89.23999786376953
2020-06-09,89.19000244140625
2019-02-15,90.47000122070312
2019-01-14,90.52999877929688
2018-07-06,91.72000122070312
2018-08-07,91.63999938964844
2018-10-10,91.91999816894531
2018-12-13,92.43000030517578
2019-08-26,92.6500015258789
2019-07-25,93.30000305175781
2019-05-22,93.87999725341797
2019-03-19,94.77999877929688
2020-01-06,94.7300033569336
2020-03-25,93.75
2020-06-12,94.02999877929688
2019-10-22,94.66000366210938
2020-01-09,95.41000366210938
2020-06-15,94.94000244140625
2019-10-25,94.87999725341797
2020-03-31,93.83999633789062
2020-06-18,92.70999908447266
2019-04-03,93.0999984741211
2018-08-22,94.0999984741211
2018-10-25,94.5
2019-01-29,94.62999725341797
2018-12-28,94.7300033569336
2018-11-26,95.25
2019-08-09,95.62999725341797
2019-07-08,95.79000091552734
2019-06-06,95.11000061035156
2019-09-10,95.80000305175781
2020-01-15,94.38999938964844
2020-04-03,95.0199966430664
2019-10-31,94.72000122070312
2020-04-06,94.41000366210938
2020-06-24,94.66999816894531
2018-11-09,95.66999816894531
2019-07-23,98.0
2019-06-21,100.0
2019-05-20,100.91999816894531
2019-04-18,102.06999969482422
2018-09-06,102.52999877929688
2018-10-08,102.26000213623047
2019-02-13,101.58999633789062
2018-12-11,102.0
2019-09-25,103.0199966430664
2020-01-21,103.79000091552734
2020-04-09,104.0999984741211
2019-11-06,104.27999877929688
2020-01-24,104.20999908447266
2020-01-27,104.06999969482422
2020-04-15,104.08000183105469
2018-12-26,95.0999984741211
2019-08-07,102.30999755859375
2019-06-04,100.5199966430664
2018-09-21,99.97000122070312
2018-07-19,98.58000183105469
2018-08-20,100.5199966430664
2018-10-23,100.0999984741211
2019-05-03,99.7699966430664
2019-04-01,97.8499984741211
2019-02-28,97.16000366210938
2019-11-12,96.0999984741211
2020-01-30,93.5
2019-11-15,93.7300033569336
