Dates,APH
2018-06-20,87.9970703125
2018-06-21,86.6453857421875
2018-06-25,87.37019348144531
2018-06-22,85.9891357421875
2018-06-26,85.38184356689453
2018-06-27,84.50030517578125
2018-06-28,85.27410125732422
2018-06-29,85.36225891113281
2018-07-02,85.3230972290039
2018-07-03,84.93128204345703
2018-07-05,86.00871276855469
2018-07-16,86.38092041015625
2018-09-18,87.53673553466797
2019-01-24,87.43877410888672
2019-09-05,85.85199737548828
2018-11-21,87.22329711914062
2020-01-13,86.89025115966797
2020-04-01,86.71394348144531
2020-06-19,87.18409729003906
2019-10-29,87.3016357421875
2020-01-16,86.77272033691406
2020-06-22,86.58661651611328
2018-10-03,86.19482421875
2018-07-31,87.0567626953125
2019-03-12,91.13143920898438
2019-02-08,93.57035064697266
2019-01-07,92.0325698852539
2018-12-06,90.35763549804688
2019-08-19,91.59180450439453
2019-07-18,91.46446228027344
2019-05-15,91.9150161743164
2019-09-20,91.93460845947266
2019-11-01,92.0423583984375
2020-04-07,92.63985443115234
2020-06-25,92.5223159790039
2020-06-16,92.38517761230469
2019-11-04,91.82687377929688
2020-01-22,91.92481994628906
2019-11-07,92.14030456542969
2020-04-13,92.003173828125
2019-07-01,92.13050842285156
2019-05-30,92.12071228027344
2018-08-15,92.36559295654297
2018-10-18,92.21867370605469
2019-03-27,91.4742660522461
2019-01-22,91.5820083618164
2018-12-21,91.67994689941406
2019-09-03,92.51251983642578
2018-11-19,92.67903137207031
2019-08-02,93.08060455322266
2020-01-28,92.4439468383789
2020-04-16,92.63985443115234
2019-11-13,92.59085845947266
2020-01-31,93.16876220703125
2018-12-04,93.57035064697266
2018-11-02,93.39403533935547
2019-07-16,94.34415435791016
2018-08-30,94.72615814208984
2018-10-01,93.6781005859375
2019-06-14,95.00041198730469
2019-05-13,95.06912994384766
2019-04-11,94.4407730102539
2019-02-06,93.63569641113281
2019-09-18,93.63569641113281
2020-02-03,94.3131332397461
2020-04-22,93.62586975097656
2019-11-19,92.95823669433594
2020-02-06,92.33968353271484
2019-11-22,91.89787292480469
2019-03-25,91.77023315429688
2019-02-21,92.31023406982422
2018-12-19,92.75204467773438
2018-07-12,92.25132751464844
2018-09-14,91.80951690673828
2018-08-13,89.93424224853516
2018-10-16,88.8738784790039
2019-07-31,87.67607879638672
2019-05-28,88.54988861083984
2019-04-26,84.82881164550781
2020-04-28,82.72772216796875
2019-11-25,83.48371887207031
2020-02-12,82.83570861816406
2020-05-01,84.74044036865234
2020-05-04,84.26917266845703
2019-06-12,82.15826416015625
2019-04-09,81.46118927001953
2019-03-08,81.21573638916016
2019-02-04,81.21573638916016
2018-07-27,82.0502700805664
2018-08-28,84.48517608642578
2019-01-03,83.57208251953125
2019-08-15,83.90589904785156
2018-10-31,86.87098693847656
2019-09-16,87.8724365234375
2020-02-18,88.21607208251953
2020-05-07,88.75605773925781
2018-08-17,88.36334228515625
2019-12-04,88.854248046875
2020-02-21,90.25824737548828
2018-12-17,90.55278778076172
2019-08-30,89.48260498046875
2018-11-15,86.8415298461914
2019-07-29,86.23280334472656
2019-06-27,85.06444549560547
2019-04-24,86.1837158203125
2018-07-10,87.15570831298828
2018-09-12,84.59317779541016
2019-02-19,82.63935852050781
2019-01-18,83.32662200927734
2020-02-24,83.43463897705078
2020-05-13,83.40516662597656
2019-12-10,82.95353698730469
2020-02-27,84.24951934814453
2019-12-13,85.4277114868164
2020-05-19,86.3407974243164
2019-03-06,88.14734649658203
2018-11-30,84.09244537353516
2019-08-13,82.39390563964844
2019-07-12,82.06009674072266
2019-06-10,83.68989562988281
2019-05-09,82.35462951660156
2018-07-25,83.15971374511719
2018-09-27,83.23826599121094
2018-10-29,81.94857788085938
2019-10-16,81.25944519042969
2019-12-16,80.21588897705078
2020-03-04,78.4044418334961
2020-05-22,76.69143676757812
2019-10-01,76.07121276855469
2019-12-19,74.4763412475586
2018-09-10,77.62669372558594
2019-05-24,79.17233276367188
2018-08-09,79.22156524658203
2019-04-22,79.76303100585938
2019-03-21,78.55210876464844
2019-01-16,73.90534210205078
2019-08-28,76.33702087402344
2018-11-13,76.90802764892578
2018-10-12,77.91220092773438
2019-06-25,79.23140716552734
2020-03-10,80.55062866210938
2020-05-28,80.23558044433594
2019-10-07,79.76303100585938
2020-03-13,79.85163116455078
2019-10-10,80.08790588378906
2020-03-16,80.56047821044922
2020-06-03,81.21022033691406
2018-11-28,79.91069793701172
2018-09-25,82.15532684326172
2018-07-23,83.89787292480469
2018-08-24,84.96111297607422
2019-07-10,84.41964721679688
2019-05-07,84.73468017578125
2019-04-05,86.84148406982422
2019-03-04,86.55598449707031
2019-01-31,86.63475036621094
2019-09-12,87.13682556152344
2019-12-31,88.42650604248047
2020-03-19,88.41665649414062
2020-01-03,88.46588134765625
2020-06-09,88.86951446533203
2019-02-15,88.68247985839844
2019-01-14,90.15919494628906
2018-07-06,90.43486022949219
2018-08-07,89.73587036132812
2018-10-10,91.25198364257812
2018-12-13,91.03539276123047
2019-08-26,92.02973175048828
2019-07-25,91.88204956054688
2019-05-22,92.8763656616211
2019-03-19,93.65412139892578
2020-01-06,92.74840545654297
2020-03-25,92.7385482788086
2020-06-12,92.51211547851562
2019-10-22,93.63442993164062
2020-01-09,93.00435638427734
2020-06-15,93.29971313476562
2019-10-25,92.59087371826172
2020-03-31,91.9312744140625
2020-06-18,91.41934204101562
2019-04-03,92.51211547851562
2018-08-22,92.54165649414062
2018-10-25,92.9748306274414
2019-01-29,92.85668182373047
2018-12-28,93.93962097167969
2018-11-26,94.17647552490234
2019-08-09,94.45279693603516
2019-07-08,93.95936584472656
2019-06-06,95.2916259765625
2019-09-10,93.29816436767578
2020-01-15,92.94288635253906
2020-04-03,93.2586898803711
2019-10-31,92.48894500732422
2020-04-06,92.78498840332031
2020-06-24,93.19947814941406
2018-11-09,96.52520751953125
2019-07-23,98.44960021972656
2019-06-21,99.59435272216797
2019-05-20,100.37397766113281
2019-04-18,101.3509750366211
2018-09-06,101.43980407714844
2018-10-08,100.09766387939453
2019-02-13,100.5318832397461
2018-12-11,101.56808471679688
2019-09-25,102.42666625976562
2020-01-21,102.52535247802734
2020-04-09,102.21942901611328
2019-11-06,102.63389587402344
2020-01-24,103.19641876220703
2020-01-27,102.54508972167969
2020-04-15,103.99576568603516
2018-12-26,101.17333221435547
2019-08-07,99.30816650390625
2019-06-04,98.6568374633789
2018-09-21,97.6206283569336
2018-07-19,98.2522201538086
2018-08-20,98.60749053955078
2018-10-23,97.83773803710938
2019-05-03,98.69632720947266
2019-04-01,97.09759521484375
2019-02-28,95.00543975830078
2019-11-12,93.32777404785156
2020-01-30,93.0218505859375
2019-11-15,93.47579956054688
2020-04-21,90.9494400024414
2019-04-16,91.08759307861328
2019-03-15,92.02510833740234
2019-02-11,91.85734558105469
2019-01-10,90.41653442382812
2019-08-22,88.53160858154297
2018-11-07,90.07111358642578
2018-08-03,89.39019012451172
2018-09-04,88.31449127197266
2019-06-19,88.33423614501953
2019-09-23,87.58421325683594
2019-11-18,86.45919036865234
2020-02-05,87.33750915527344
2020-04-24,85.8572006225586
2019-03-29,85.995361328125
2019-11-21,88.39344787597656
2020-04-27,89.59741973876953
2020-02-11,90.72245025634766
2020-04-30,91.96590423583984
2019-05-01,92.91329956054688
2019-02-26,94.2850341796875
2019-01-25,94.2060775756836
2018-12-24,95.61729431152344
2019-09-06,93.06132507324219
2018-07-17,92.2718276977539
2018-09-19,93.09294128417969
2019-08-05,93.4194107055664
2019-10-08,94.8538818359375
2019-12-11,94.48785400390625
2019-11-27,94.59667205810547
2020-02-14,93.77555847167969
2020-05-06,94.40870666503906
2019-01-08,94.62635803222656
2018-12-07,94.91325378417969
2019-08-20,96.82260131835938
2018-11-05,97.33702850341797
2019-07-19,98.04932403564453
2018-10-04,97.26777648925781
2019-06-17,96.51591491699219
2019-05-16,96.53570556640625
2018-08-01,96.47633361816406
2019-03-13,95.86298370361328
2019-12-03,97.9899673461914
2020-02-20,97.95039367675781
2019-12-06,96.80281066894531
2020-05-12,95.95201110839844
2019-12-09,95.42768096923828
2020-02-26,95.60575103759766
2020-05-15,96.11029815673828
2019-03-28,97.3073501586914
2018-09-17,91.39134979248047
2018-08-16,92.85552215576172
2018-10-19,94.26031494140625
2019-04-29,94.86378479003906
2019-01-23,93.74588012695312
2019-09-04,92.3212890625
2018-11-20,89.82825469970703
2019-07-02,88.13655090332031
2019-05-31,85.2873764038086
2019-12-12,86.33602905273438
2020-05-18,86.84056854248047
2019-09-27,87.79029846191406
2020-03-03,85.97989654541016
2020-05-21,85.14888000488281
2019-05-14,87.06812286376953
2018-08-31,84.35743713378906
2018-07-30,83.48686218261719
2018-10-02,85.68310546875
2019-04-12,87.2560806274414
2019-03-11,85.81169891357422
2019-02-07,87.21651458740234
2019-07-17,86.90983581542969
2019-09-19,84.48605346679688
2019-10-21,84.3475570678711
2019-12-18,84.1299057006836
2020-03-06,84.2782974243164
2019-10-03,86.68229675292969
2020-03-09,86.6031494140625
2020-05-27,84.77294158935547
2019-12-24,85.77213287353516
2020-03-12,88.82907104492188
2018-12-20,88.36409759521484
2019-08-01,88.0178451538086
2018-08-14,88.64109802246094
2018-07-13,90.52076721191406
2018-10-17,92.94454956054688
2019-05-29,93.69641876220703
2019-03-26,94.28164672851562
2019-02-22,94.3114013671875
2019-10-04,93.51786804199219
2019-11-05,93.47818756103516
2019-12-27,93.06159210205078
2020-06-02,92.88304138183594
2019-12-30,93.0715103149414
2020-03-18,95.313232421875
2020-06-05,95.62073516845703
2019-07-15,94.9561538696289
2018-12-03,95.71992492675781
2019-06-13,94.50978088378906
2019-01-04,92.63506317138672
2018-08-29,93.8551254272461
2019-02-05,95.36283111572266
2018-11-01,94.59906768798828
2019-08-16,92.4267578125
2019-04-10,94.18244934082031
2019-09-17,94.73793029785156
2019-10-15,96.196044921875
2020-01-02,96.1266098022461
2020-06-08,97.62439727783203
2019-10-18,97.98149108886719
2020-03-24,97.8426284790039
2020-06-11,98.19970703125
2020-01-08,99.59832000732422
2019-04-25,98.28898620605469
2019-07-30,100.76876831054688
2019-02-20,100.9671630859375
2018-07-11,99.4197769165039
2018-09-13,100.37201690673828
2018-10-15,100.16371154785156
