Dates,GIS
2018-06-20,41.104347229003906
2018-06-21,41.19595718383789
2018-06-25,41.42497634887695
2018-06-22,42.14867401123047
2018-06-26,42.194480895996094
2018-06-27,41.89217758178711
2018-06-28,40.9302978515625
2018-06-29,40.5455436706543
2018-07-02,39.79436111450195
2018-07-03,39.87680435180664
2018-07-05,41.076866149902344
2018-07-16,41.26008224487305
2018-09-18,41.037803649902344
2019-01-24,41.389739990234375
2019-09-05,41.389739990234375
2018-11-21,41.28786849975586
2020-01-13,41.5934944152832
2020-04-01,40.713653564453125
2020-06-19,40.963714599609375
2019-10-29,39.907894134521484
2020-01-16,40.14870071411133
2020-06-22,40.157962799072266
2018-10-03,39.7226676940918
2018-07-31,39.907894134521484
2019-03-12,40.33392333984375
2019-02-08,40.90814208984375
2019-01-07,41.658329010009766
2018-12-06,42.52890396118164
2019-08-19,42.658573150634766
2019-07-18,41.750946044921875
2019-05-15,42.362205505371094
2019-09-20,43.75143814086914
2019-11-01,43.621768951416016
2020-04-07,43.04755783081055
2020-06-25,41.88060760498047
2020-06-16,41.92691421508789
2019-11-04,41.84355545043945
2020-01-22,42.11214065551758
2019-11-07,42.41777420043945
2020-04-13,42.81602096557617
2019-07-01,43.158695220947266
2019-05-30,43.72364807128906
2018-08-15,44.06632614135742
2018-10-18,42.7234001159668
2019-03-27,42.3714714050293
2019-01-22,42.22328567504883
2018-12-21,42.584476470947266
2019-09-03,42.48260498046875
2018-11-19,42.02878952026367
2019-08-02,42.3066291809082
2020-01-28,42.26958465576172
2020-04-16,42.61226272583008
2019-11-13,42.52890396118164
2020-01-31,42.18623352050781
2018-12-04,43.538414001464844
2018-11-02,44.03853988647461
2019-07-16,43.92740249633789
2018-08-30,43.297611236572266
2018-10-01,44.001495361328125
2019-06-14,44.07558059692383
2019-05-13,44.2237663269043
2019-04-11,44.2422981262207
2019-02-06,40.8711051940918
2019-09-18,41.00075912475586
2020-02-03,41.09336853027344
2020-04-22,41.17672348022461
2019-11-19,40.75996017456055
2020-02-06,40.54694747924805
2019-11-22,40.47285461425781
2019-03-25,39.85232925415039
2019-02-21,39.75045394897461
2018-12-19,39.51891326904297
2018-07-12,40.02830505371094
2018-09-14,39.824546813964844
2018-08-13,40.13943862915039
2018-10-16,40.278358459472656
2019-07-31,41.111900329589844
2019-05-28,40.54064178466797
2019-04-26,41.149356842041016
2020-04-28,40.12858200073242
2019-11-25,40.36270523071289
2020-02-12,40.8028564453125
2020-05-01,41.55204391479492
2020-05-04,41.26173782348633
2019-06-12,40.87777328491211
2019-04-09,41.71125030517578
2019-03-08,41.34601974487305
2019-02-04,41.6644287109375
2018-07-27,41.973472595214844
2018-08-28,41.64569854736328
2019-01-03,40.75603485107422
2019-08-15,41.33665084838867
2018-10-31,42.61028289794922
2019-09-16,41.01824951171875
2020-02-18,41.505226135253906
2020-05-07,39.49176788330078
2018-08-17,40.240962982177734
2019-12-04,41.03697967529297
2020-02-21,41.06507110595703
2018-12-17,41.61760330200195
2019-08-30,42.43235397338867
2018-11-15,42.77885055541992
2019-07-29,42.591548919677734
2019-06-27,42.4229850769043
2019-04-24,42.3574333190918
2018-07-10,41.374114990234375
2018-09-12,41.420936584472656
2019-02-19,41.374114990234375
2019-01-18,40.55937194824219
2020-02-24,40.615562438964844
2020-05-13,39.68843460083008
2019-12-10,39.753990173339844
2020-02-27,39.220191955566406
2019-12-13,39.52922821044922
2020-05-19,39.62287902832031
2019-03-06,38.86432647705078
2018-11-30,37.71244430541992
2019-08-13,37.20673751831055
2019-07-12,36.03612518310547
2019-06-10,36.092315673828125
2019-05-09,36.27024459838867
2018-07-25,36.11104965209961
2018-09-27,35.6989860534668
2018-10-29,35.00598907470703
2019-10-16,34.40663146972656
2019-12-16,34.36917495727539
2020-03-04,36.10167694091797
2020-05-22,36.588653564453125
2019-10-01,36.34516525268555
2019-12-19,35.2026481628418
2018-09-10,35.97993087768555
2019-05-24,36.55118942260742
2018-08-09,36.298343658447266
2019-04-22,36.46691131591797
2019-03-21,35.98929977416992
2019-01-16,36.55118942260742
2019-08-28,37.291019439697266
2018-11-13,37.90910339355469
2018-10-12,38.48036193847656
2019-06-25,38.309757232666016
2020-03-10,39.25754928588867
2020-05-28,39.617713928222656
2019-10-07,39.60823440551758
2020-03-13,39.71249771118164
2019-10-10,40.06317901611328
2020-03-16,40.726627349853516
2020-06-03,41.200523376464844
2018-11-28,40.98253631591797
2018-09-25,41.71233367919922
2018-07-23,41.24791717529297
2018-08-24,41.02992248535156
2019-07-10,41.276344299316406
2019-05-07,41.30478286743164
2019-04-05,41.42799758911133
2019-03-04,42.1198844909668
2019-01-31,41.930328369140625
2019-09-12,41.5417366027832
2019-12-31,42.281009674072266
2020-03-19,41.56068801879883
2020-01-03,41.570159912109375
2020-06-09,41.65546798706055
2019-02-15,41.693382263183594
2019-01-14,42.49900436401367
2018-07-06,42.148319244384766
2018-08-07,42.20518112182617
2018-10-10,42.688560485839844
2018-12-13,43.35201644897461
2019-08-26,44.498844146728516
2019-07-25,44.498844146728516
2019-05-22,44.148162841796875
2019-03-19,43.787994384765625
2020-01-06,44.413543701171875
2020-03-25,44.631534576416016
2020-06-12,44.6694450378418
2019-10-22,44.7547492980957
2020-01-09,44.33772277832031
2020-06-15,44.37562942504883
2019-10-25,44.36614990234375
2020-03-31,43.97755813598633
2020-06-18,44.12920379638672
2019-04-03,44.46092987060547
2018-08-22,44.38511276245117
2018-10-25,44.6220588684082
2019-01-29,44.98221969604492
2018-12-28,45.02960968017578
2018-11-26,45.13385772705078
2019-08-09,44.77370071411133
2019-07-08,45.76888656616211
2019-06-06,47.42751693725586
2019-09-10,48.090980529785156
2020-01-15,48.422706604003906
2020-04-03,49.09563064575195
2019-10-31,48.621742248535156
2020-04-06,48.80181884765625
2020-06-24,49.04824447631836
2018-11-09,48.32792282104492
2019-07-23,48.31844711303711
2019-06-21,47.664466857910156
2019-05-20,47.63603210449219
2019-04-18,48.223670959472656
2018-09-06,48.63121795654297
2018-10-08,48.83216857910156
2019-02-13,49.32978057861328
2018-12-11,49.33934783935547
2019-09-25,49.35848617553711
2020-01-21,49.492454528808594
2020-04-09,49.25322341918945
2019-11-06,49.521156311035156
2020-01-24,49.492454528808594
2020-01-27,49.521156311035156
2020-04-15,48.81303405761719
2018-12-26,48.497249603271484
2019-08-07,48.05706024169922
2019-06-04,48.88958740234375
2018-09-21,48.74604415893555
2018-07-19,49.25322341918945
2018-08-20,49.10011672973633
2018-10-23,49.05226516723633
2019-05-03,48.975711822509766
2019-04-01,49.23408889770508
2019-02-28,48.98527908325195
2019-11-12,48.67906188964844
2020-01-30,49.195804595947266
2019-11-15,49.32020568847656
2020-04-21,49.5594367980957
2019-04-16,49.731685638427734
2019-03-15,50.15273666381836
2019-02-11,49.85608673095703
2019-01-10,50.14317321777344
2019-08-22,50.4398193359375
2018-11-07,50.13359451293945
2018-08-03,50.4398193359375
