Dates,GIS
2018-06-20,44.13999938964844
2018-06-21,44.7599983215332
2018-06-25,44.88999938964844
2018-06-22,45.25
2018-06-26,45.70000076293945
2018-06-27,45.41999816894531
2018-06-28,44.18000030517578
2018-06-29,43.77000045776367
2018-07-02,43.36000061035156
2018-07-03,43.459999084472656
2018-07-05,43.529998779296875
2018-07-16,44.63999938964844
2018-09-18,44.209999084472656
2019-01-24,43.79999923706055
2019-09-05,44.31999969482422
2018-11-21,44.369998931884766
2020-01-13,44.61000061035156
2020-04-01,43.849998474121094
2020-06-19,43.880001068115234
2019-10-29,43.029998779296875
2020-01-16,42.81999969482422
2020-06-22,43.130001068115234
2018-10-03,42.720001220703125
2018-07-31,42.650001525878906
2019-03-12,42.97999954223633
2019-02-08,43.790000915527344
2019-01-07,44.25
2018-12-06,44.619998931884766
2019-08-19,45.70000076293945
2019-07-18,45.06999969482422
2019-05-15,44.400001525878906
2019-09-20,45.77000045776367
2019-11-01,46.95000076293945
2020-04-07,46.29999923706055
2020-06-25,45.15999984741211
2020-06-16,45.029998779296875
2019-11-04,44.77000045776367
2020-01-22,44.93000030517578
2019-11-07,45.61000061035156
2020-04-13,45.41999816894531
2019-07-01,46.290000915527344
2019-05-30,46.41999816894531
2018-08-15,47.16999816894531
2018-10-18,46.060001373291016
2019-03-27,45.36000061035156
2019-01-22,45.25
2018-12-21,45.47999954223633
2019-09-03,45.7599983215332
2018-11-19,45.279998779296875
2019-08-02,45.209999084472656
2020-01-28,45.27000045776367
2020-04-16,45.720001220703125
2019-11-13,45.779998779296875
2020-01-31,45.2599983215332
2018-12-04,45.54999923706055
2018-11-02,46.59000015258789
2019-07-16,47.2400016784668
2018-08-30,46.56999969482422
2018-10-01,46.75
2019-06-14,47.25
2019-05-13,47.220001220703125
2019-04-11,47.5
2019-02-06,43.56999969482422
2019-09-18,43.959999084472656
2020-02-03,44.15999984741211
2020-04-22,44.130001068115234
2019-11-19,43.970001220703125
2020-02-06,43.619998931884766
2019-11-22,43.630001068115234
2019-03-25,42.869998931884766
2019-02-21,42.61000061035156
2018-12-19,42.47999954223633
2018-07-12,42.70000076293945
2018-09-14,42.900001525878906
2018-08-13,42.650001525878906
2018-10-16,43.33000183105469
2019-07-31,43.41999816894531
2019-05-28,43.060001373291016
2019-04-26,43.099998474121094
2020-04-28,42.65999984741211
2019-11-25,42.439998626708984
2020-02-12,43.08000183105469
2020-05-01,43.40999984741211
2020-05-04,43.75
2019-06-12,43.56999969482422
2019-04-09,43.90999984741211
2019-03-08,43.86000061035156
2019-02-04,43.72999954223633
2018-07-27,44.4900016784668
2018-08-28,44.11000061035156
2019-01-03,43.25
2019-08-15,43.75
2018-10-31,44.349998474121094
2019-09-16,43.119998931884766
2020-02-18,43.720001220703125
2020-05-07,41.7400016784668
2018-08-17,42.2599983215332
2019-12-04,42.7400016784668
2020-02-21,43.130001068115234
2018-12-17,43.70000076293945
2019-08-30,44.47999954223633
2018-11-15,45.25
2019-07-29,45.20000076293945
2019-06-27,45.0099983215332
2019-04-24,44.4900016784668
2018-07-10,44.11000061035156
2018-09-12,43.689998626708984
2019-02-19,43.97999954223633
2019-01-18,43.09000015258789
2020-02-24,43.040000915527344
2020-05-13,42.31999969482422
2019-12-10,41.88999938964844
2020-02-27,41.369998931884766
2019-12-13,41.70000076293945
2020-05-19,41.9900016784668
2019-03-06,41.060001373291016
2018-11-30,40.209999084472656
2019-08-13,39.31999969482422
2019-07-12,38.16999816894531
2019-06-10,38.08000183105469
2019-05-09,38.45000076293945
2018-07-25,38.5099983215332
2018-09-27,38.06999969482422
2018-10-29,37.220001220703125
2019-10-16,36.41999816894531
2019-12-16,36.54999923706055
2020-03-04,38.40999984741211
2020-05-22,37.41999816894531
2019-10-01,38.75
2019-12-19,37.540000915527344
2018-09-10,37.34000015258789
2019-05-24,37.349998474121094
2018-08-09,38.5
2019-04-22,38.279998779296875
2019-03-21,38.119998931884766
2019-01-16,38.20000076293945
2019-08-28,38.900001525878906
2018-11-13,39.4900016784668
2018-10-12,40.630001068115234
2019-06-25,40.04999923706055
2020-03-10,40.41999816894531
2020-05-28,41.08000183105469
2019-10-07,41.41999816894531
2020-03-13,41.459999084472656
2019-10-10,41.689998626708984
2020-03-16,42.20000076293945
2020-06-03,43.02000045776367
2018-11-28,42.880001068115234
2018-09-25,43.619998931884766
2018-07-23,42.880001068115234
2018-08-24,43.209999084472656
2019-07-10,42.84000015258789
2019-05-07,43.20000076293945
2019-04-05,43.45000076293945
2019-03-04,43.47999954223633
2019-01-31,43.81999969482422
2019-09-12,43.59000015258789
2019-12-31,43.68000030517578
