Dates,GIS
2018-06-20,45.040000915527344
2018-06-21,45.470001220703125
2018-06-25,45.68000030517578
2018-06-22,46.13999938964844
2018-06-26,46.279998779296875
2018-06-27,47.13999938964844
2018-06-28,46.029998779296875
2018-06-29,44.720001220703125
2018-07-02,44.15999984741211
2018-07-03,43.900001525878906
2018-07-05,44.84000015258789
2018-07-16,45.40999984741211
2018-09-18,44.900001525878906
2019-01-24,44.720001220703125
2019-09-05,44.90999984741211
2018-11-21,45.15999984741211
2020-01-13,45.029998779296875
2020-04-01,44.970001220703125
2020-06-19,44.41999816894531
2019-10-29,44.189998626708984
2020-01-16,43.43000030517578
2020-06-22,43.56999969482422
2018-10-03,43.349998474121094
2018-07-31,43.2400016784668
2019-03-12,43.63999938964844
2019-02-08,44.689998626708984
2019-01-07,45.029998779296875
2018-12-06,45.9900016784668
2019-08-19,46.36000061035156
2019-07-18,46.189998626708984
2019-05-15,45.790000915527344
2019-09-20,47.77000045776367
2019-11-01,47.52000045776367
2020-04-07,47.099998474121094
2020-06-25,46.599998474121094
2020-06-16,45.52000045776367
2019-11-04,45.439998626708984
2020-01-22,45.52000045776367
2019-11-07,46.18000030517578
2020-04-13,46.439998626708984
2019-07-01,47.04999923706055
2019-05-30,47.27000045776367
2018-08-15,47.709999084472656
2018-10-18,47.4900016784668
2019-03-27,46.04999923706055
2019-01-22,45.880001068115234
2018-12-21,46.220001220703125
2019-09-03,46.27000045776367
2018-11-19,45.959999084472656
2019-08-02,45.689998626708984
2020-01-28,45.86000061035156
2020-04-16,46.34000015258789
2019-11-13,46.2599983215332
2020-01-31,46.380001068115234
2018-12-04,47.13999938964844
2018-11-02,47.61000061035156
2019-07-16,48.09000015258789
2018-08-30,47.43000030517578
2018-10-01,47.59000015258789
2019-06-14,47.779998779296875
2019-05-13,47.7599983215332
2019-04-11,48.11000061035156
2019-02-06,46.970001220703125
2019-09-18,45.31999969482422
2020-02-03,44.58000183105469
2020-04-22,45.02000045776367
2019-11-19,44.83000183105469
2020-02-06,44.27000045776367
2019-11-22,44.04999923706055
2019-03-25,43.7599983215332
2019-02-21,43.15999984741211
2018-12-19,43.060001373291016
2018-07-12,43.54999923706055
2018-09-14,43.7400016784668
2018-08-13,43.41999816894531
2018-10-16,43.7400016784668
2019-07-31,44.47999954223633
2019-05-28,44.029998779296875
2019-04-26,44.689998626708984
2020-04-28,44.189998626708984
2019-11-25,43.22999954223633
2020-02-12,43.88999938964844
2020-05-01,44.41999816894531
2020-05-04,44.459999084472656
2019-06-12,44.43000030517578
2019-04-09,44.77000045776367
2019-03-08,44.900001525878906
2019-02-04,44.599998474121094
2018-07-27,45.400001525878906
2018-08-28,45.0
2019-01-03,44.93000030517578
2019-08-15,44.68000030517578
2018-10-31,45.560001373291016
2019-09-16,44.68000030517578
2020-02-18,44.5099983215332
2020-05-07,44.06999969482422
2018-08-17,43.29999923706055
2019-12-04,43.939998626708984
2020-02-21,44.060001373291016
2018-12-17,44.54999923706055
2019-08-30,45.41999816894531
2018-11-15,46.130001068115234
2019-07-29,46.33000183105469
2019-06-27,45.83000183105469
2019-04-24,45.41999816894531
2018-07-10,45.470001220703125
2018-09-12,44.779998779296875
2019-02-19,45.099998474121094
2019-01-18,44.150001525878906
2020-02-24,43.63999938964844
2020-05-13,43.63999938964844
2019-12-10,42.650001525878906
2020-02-27,41.959999084472656
2019-12-13,42.380001068115234
2020-05-19,42.59000015258789
2019-03-06,42.34000015258789
2018-11-30,41.95000076293945
2019-08-13,40.380001068115234
2019-07-12,39.70000076293945
2019-06-10,38.939998626708984
2019-05-09,39.45000076293945
2018-07-25,39.310001373291016
2018-09-27,38.68000030517578
2018-10-29,38.06999969482422
2019-10-16,37.70000076293945
2019-12-16,37.34000015258789
2020-03-04,40.380001068115234
2020-05-22,39.22999954223633
2019-10-01,40.41999816894531
2019-12-19,38.86000061035156
2018-09-10,38.43000030517578
2019-05-24,39.029998779296875
2018-08-09,39.459999084472656
2019-04-22,38.9900016784668
2019-03-21,38.939998626708984
2019-01-16,39.40999984741211
2019-08-28,39.939998626708984
2018-11-13,40.7400016784668
2018-10-12,41.220001220703125
2019-06-25,40.779998779296875
2020-03-10,41.439998626708984
2020-05-28,41.81999969482422
2019-10-07,41.79999923706055
2020-03-13,42.060001373291016
2019-10-10,42.29999923706055
2020-03-16,43.04999923706055
2020-06-03,43.70000076293945
2018-11-28,43.720001220703125
2018-09-25,44.290000915527344
2018-07-23,44.0
2018-08-24,44.220001220703125
2019-07-10,43.56999969482422
2019-05-07,43.720001220703125
2019-04-05,44.0099983215332
2019-03-04,44.470001220703125
2019-01-31,45.0
2019-09-12,44.29999923706055
2019-12-31,44.630001068115234
2020-03-19,44.689998626708984
2020-01-03,44.18000030517578
2020-06-09,43.970001220703125
2019-02-15,44.189998626708984
2019-01-14,44.939998626708984
2018-07-06,44.939998626708984
2018-08-07,44.7599983215332
2018-10-10,45.29999923706055
2018-12-13,45.91999816894531
2019-08-26,47.119998931884766
2019-07-25,47.220001220703125
2019-05-22,46.599998474121094
2019-03-19,46.79999923706055
2020-01-06,47.040000915527344
2020-03-25,47.09000015258789
2020-06-12,47.31999969482422
2019-10-22,47.400001525878906
2020-01-09,47.349998474121094
2020-06-15,47.0
2019-10-25,47.02000045776367
2020-03-31,46.79999923706055
2020-06-18,46.68000030517578
2019-04-03,46.939998626708984
2018-08-22,47.09000015258789
2018-10-25,47.380001068115234
2019-01-29,47.75
2018-12-28,47.709999084472656
2018-11-26,47.810001373291016
2019-08-09,47.689998626708984
2019-07-08,49.5
2019-06-06,50.189998626708984
2019-09-10,50.97999954223633
2020-01-15,51.16999816894531
2020-04-03,51.93000030517578
2019-10-31,51.880001068115234
2020-04-06,51.68000030517578
2020-06-24,51.959999084472656
2018-11-09,51.810001373291016
2019-07-23,51.0099983215332
2019-06-21,50.880001068115234
2019-05-20,50.540000915527344
2019-04-18,50.88999938964844
2018-09-06,51.380001068115234
2018-10-08,51.279998779296875
2019-02-13,51.599998474121094
2018-12-11,51.7400016784668
2019-09-25,51.68000030517578
2020-01-21,51.83000183105469
2020-04-09,52.16999816894531
2019-11-06,51.83000183105469
2020-01-24,51.970001220703125
2020-01-27,51.900001525878906
2020-04-15,52.0
2018-12-26,51.25
2019-08-07,50.63999938964844
2019-06-04,51.099998474121094
2018-09-21,51.099998474121094
2018-07-19,51.630001068115234
2018-08-20,51.72999954223633
2018-10-23,51.349998474121094
2019-05-03,51.5
2019-04-01,51.56999969482422
2019-02-28,51.43000030517578
2019-11-12,51.25
2020-01-30,51.54999923706055
2019-11-15,51.61000061035156
2020-04-21,51.90999984741211
2019-04-16,52.29999923706055
2019-03-15,52.459999084472656
2019-02-11,53.0
2019-01-10,52.560001373291016
2019-08-22,52.880001068115234
2018-11-07,52.810001373291016
2018-08-03,52.79999923706055
2018-09-04,53.65999984741211
2019-06-19,53.529998779296875
2019-09-23,52.939998626708984
2019-11-18,49.11000061035156
2020-02-05,48.97999954223633
2020-04-24,49.5
2019-03-29,50.880001068115234
2019-11-21,51.189998626708984
2020-04-27,51.650001525878906
2020-02-11,51.5099983215332
2020-04-30,52.040000915527344
2019-05-01,51.849998474121094
2019-02-26,52.560001373291016
2019-01-25,52.86000061035156
2018-12-24,53.16999816894531
2019-09-06,53.599998474121094
2018-07-17,53.63999938964844
2018-09-19,53.33000183105469
2019-08-05,53.369998931884766
2019-10-08,54.189998626708984
2019-12-11,54.38999938964844
2019-11-27,54.13999938964844
2020-02-14,54.13999938964844
2020-05-06,51.93000030517578
2019-01-08,52.349998474121094
2018-12-07,53.0099983215332
2019-08-20,53.880001068115234
2018-11-05,53.68000030517578
2019-07-19,54.599998474121094
2018-10-04,54.29999923706055
2019-06-17,54.630001068115234
2019-05-16,53.689998626708984
2018-08-01,54.7400016784668
2019-03-13,54.72999954223633
2019-12-03,53.72999954223633
2020-02-20,53.869998931884766
2019-12-06,53.38999938964844
2020-05-12,53.11000061035156
2019-12-09,53.40999984741211
2020-02-26,53.5
2020-05-15,52.93000030517578
2019-03-28,52.88999938964844
2018-09-17,52.880001068115234
2018-08-16,53.79999923706055
2018-10-19,53.790000915527344
2019-04-29,53.869998931884766
2019-01-23,53.90999984741211
2019-09-04,53.790000915527344
2018-11-20,54.619998931884766
2019-07-02,54.220001220703125
2019-05-31,53.83000183105469
2019-12-12,53.0
2020-05-18,53.150001525878906
2019-09-27,54.060001373291016
2020-03-03,54.47999954223633
2020-05-21,54.380001068115234
2019-05-14,54.72999954223633
2018-08-31,54.630001068115234
2018-07-30,54.720001220703125
2018-10-02,55.290000915527344
2019-04-12,55.43000030517578
2019-03-11,55.040000915527344
2019-02-07,54.84000015258789
2019-07-17,54.83000183105469
2019-09-19,54.83000183105469
2019-10-21,54.13999938964844
2019-12-18,53.4900016784668
2020-03-06,53.18000030517578
2019-10-03,53.540000915527344
2020-03-09,54.380001068115234
2020-05-27,54.34000015258789
2019-12-24,54.59000015258789
2020-03-12,54.58000183105469
2018-12-20,55.209999084472656
2019-08-01,56.400001525878906
2018-08-14,55.810001373291016
2018-07-13,54.7599983215332
2018-10-17,55.02000045776367
2019-05-29,54.58000183105469
2019-03-26,54.90999984741211
2019-02-22,55.619998931884766
2019-10-04,55.93000030517578
2019-11-05,54.7400016784668
2019-12-27,54.58000183105469
2020-06-02,54.900001525878906
2019-12-30,54.63999938964844
2020-03-18,54.54999923706055
2020-06-05,55.0
2019-07-15,55.02000045776367
2018-12-03,55.59000015258789
2019-06-13,55.43000030517578
2019-01-04,54.400001525878906
2018-08-29,53.56999969482422
2019-02-05,54.29999923706055
