Dates,ACN
2019-06-25,145.25999450683594
2020-03-10,144.66000366210938
2020-05-28,143.00999450683594
2019-10-07,144.77999877929688
2020-03-13,145.0800018310547
2019-10-10,148.77999877929688
2020-03-16,147.24000549316406
2020-06-03,150.0
2018-11-28,149.5
2018-09-25,149.86000061035156
2018-07-23,148.80999755859375
2018-08-24,151.5800018310547
2019-07-10,150.72000122070312
2019-05-07,152.02000427246094
2019-04-05,152.52000427246094
2019-03-04,153.5
2019-01-31,154.25
2019-09-12,155.0
2019-12-31,156.75
2020-03-19,157.14999389648438
2020-01-03,155.85000610351562
2020-06-09,154.14999389648438
2019-02-15,156.0
2019-01-14,156.02999877929688
2018-07-06,157.0
2018-08-07,157.72000122070312
2018-10-10,159.0800018310547
2018-12-13,158.61000061035156
2019-08-26,159.77999877929688
2019-07-25,159.5800018310547
2019-05-22,160.17999267578125
2019-03-19,162.05999755859375
2020-01-06,161.6199951171875
2020-03-25,160.85000610351562
2020-06-12,160.89999389648438
2019-10-22,163.0
2020-01-09,164.75
2020-06-15,162.97000122070312
2019-10-25,164.05999755859375
2020-03-31,162.2100067138672
2020-06-18,161.0
2019-04-03,162.47999572753906
2018-08-22,164.49000549316406
2018-10-25,164.97000122070312
2019-01-29,164.4600067138672
2018-12-28,165.0
2018-11-26,166.75
2019-08-09,167.11000061035156
2019-07-08,166.39999389648438
2019-06-06,165.17999267578125
2019-09-10,167.8000030517578
2020-01-15,164.97999572753906
2020-04-03,166.47999572753906
2019-10-31,167.0
2020-04-06,170.9199981689453
2020-06-24,175.3000030517578
2018-11-09,175.5
2019-07-23,175.8300018310547
2019-06-21,175.89999389648438
2019-05-20,177.19000244140625
2019-04-18,177.44000244140625
2018-09-06,177.6699981689453
2018-10-08,177.75
2019-02-13,176.8000030517578
2018-12-11,177.17999267578125
2019-09-25,178.5
2020-01-21,178.41000366210938
2020-04-09,179.8000030517578
2019-11-06,179.5800018310547
2020-01-24,178.72000122070312
2020-01-27,177.25
2020-04-15,178.1999969482422
2018-12-26,180.86000061035156
2019-08-07,180.5800018310547
2019-06-04,180.1199951171875
2018-09-21,180.77999877929688
2018-07-19,181.5800018310547
2018-08-20,183.1999969482422
2018-10-23,181.0
2019-05-03,177.02999877929688
2019-04-01,173.8300018310547
2019-02-28,174.9199981689453
2019-11-12,174.07000732421875
2020-01-30,172.10000610351562
2019-11-15,173.72000122070312
2020-04-21,171.38999938964844
2019-04-16,171.91000366210938
2019-03-15,172.2100067138672
2019-02-11,176.27000427246094
2019-01-10,176.38999938964844
2019-08-22,176.97999572753906
2018-11-07,179.61000061035156
2018-08-03,179.32000732421875
2018-09-04,178.94000244140625
2019-06-19,179.55999755859375
2019-09-23,179.25999450683594
2019-11-18,177.63999938964844
2020-02-05,177.66000366210938
2020-04-24,177.47000122070312
2019-03-29,177.8699951171875
2019-11-21,177.27000427246094
2020-04-27,179.4199981689453
2020-02-11,180.0
2020-04-30,181.6300048828125
2019-05-01,184.3300018310547
2019-02-26,185.75999450683594
2019-01-25,183.6199951171875
2018-12-24,185.8699951171875
2019-09-06,184.66000366210938
2018-07-17,185.0
2018-09-19,184.99000549316406
2019-08-05,184.72999572753906
2019-10-08,184.7899932861328
2019-12-11,187.10000610351562
2019-11-27,186.07000732421875
2020-02-14,186.52000427246094
2020-05-06,185.6300048828125
2019-01-08,178.8000030517578
2018-12-07,184.22999572753906
2019-08-20,184.8300018310547
2018-11-05,186.91000366210938
2019-07-19,189.3300018310547
2018-10-04,189.9199981689453
2019-06-17,191.05999755859375
2019-05-16,189.07000732421875
2018-08-01,191.50999450683594
2019-03-13,192.49000549316406
2019-12-03,195.0
2020-02-20,196.22000122070312
2019-12-06,195.14999389648438
2020-05-12,194.83999633789062
2019-12-09,193.69000244140625
2020-02-26,194.8300018310547
2020-05-15,194.64999389648438
2019-03-28,195.32000732421875
2018-09-17,194.0
2018-08-16,195.00999450683594
2018-10-19,195.10000610351562
2019-04-29,197.0
2019-01-23,196.3699951171875
2019-09-04,196.05999755859375
2018-11-20,193.3300018310547
2019-07-02,194.47000122070312
2019-05-31,189.5800018310547
2019-12-12,186.6699981689453
2020-05-18,187.2100067138672
2019-09-27,190.0
2020-03-03,193.61000061035156
2020-05-21,191.47999572753906
2019-05-14,188.75999450683594
2018-08-31,190.39999389648438
2018-07-30,187.35000610351562
2018-10-02,191.1199951171875
2019-04-12,195.0
2019-03-11,195.11000061035156
2019-02-07,195.69000244140625
2019-07-17,196.4600067138672
2019-09-19,195.0
2019-10-21,194.33999633789062
2019-12-18,196.02000427246094
2020-03-06,196.88999938964844
2019-10-03,198.0
2020-03-09,200.0
2020-05-27,196.36000061035156
2019-12-24,197.8300018310547
2020-03-12,199.8000030517578
2018-12-20,200.0
2019-08-01,200.97000122070312
2018-08-14,192.97999572753906
2018-07-13,190.0
2018-10-17,194.6999969482422
2019-05-29,196.0
2019-03-26,193.3699951171875
2019-02-22,193.36000061035156
2019-10-04,194.17999267578125
2019-11-05,194.47999572753906
2019-12-27,195.0500030517578
2020-06-02,192.3300018310547
2019-12-30,194.44000244140625
2020-03-18,191.60000610351562
2020-06-05,188.05999755859375
2019-07-15,193.55999755859375
2018-12-03,191.49000549316406
2019-06-13,192.60000610351562
2019-01-04,188.33999633789062
2018-08-29,185.32000732421875
2019-02-05,186.80999755859375
2018-11-01,188.2899932861328
2019-08-16,185.41000366210938
2019-04-10,183.7899932861328
2019-09-17,183.8300018310547
2019-10-15,185.7100067138672
2020-01-02,185.36000061035156
2020-06-08,185.82000732421875
2019-10-18,184.58999633789062
2020-03-24,186.9600067138672
2020-06-11,186.8699951171875
2020-01-08,186.9499969482422
2019-04-25,187.27000427246094
2019-07-30,182.38999938964844
2019-02-20,185.0500030517578
2018-07-11,184.6699981689453
2018-09-13,184.41000366210938
2018-10-15,182.5500030517578
2019-06-28,185.14999389648438
2018-12-18,186.16000366210938
2018-11-16,186.6999969482422
2019-10-02,188.50999450683594
2020-03-27,188.0
2020-01-10,186.99000549316406
2019-10-24,189.30999755859375
2020-03-30,188.66000366210938
2020-06-17,188.75999450683594
2020-01-14,190.1699981689453
2020-04-02,191.14999389648438
2019-01-02,194.0
2019-08-14,195.89999389648438
2018-10-30,197.42999267578125
2019-06-11,198.1999969482422
2019-05-10,198.72999572753906
2019-04-08,197.4199981689453
2018-08-27,198.0500030517578
2018-07-26,197.63999938964844
2018-09-28,198.36000061035156
2019-03-07,200.5399932861328
2019-10-30,201.24000549316406
2020-01-17,201.44000244140625
2020-06-23,197.5399932861328
2020-04-08,199.75999450683594
2020-06-26,200.0
2019-03-22,201.39999389648438
2019-01-17,201.77000427246094
2019-08-29,202.02999877929688
2018-11-14,202.1300048828125
2019-06-26,202.16000366210938
2018-09-11,203.05999755859375
2018-07-09,207.1199951171875
2018-08-10,205.0
2019-04-23,203.60000610351562
2019-09-30,202.05999755859375
2020-01-23,211.11000061035156
2019-11-08,210.9600067138672
2020-04-14,210.7100067138672
2019-11-11,211.61000061035156
2020-01-29,212.4499969482422
2020-04-17,212.24000549316406
2018-07-24,209.97999572753906
2018-09-26,210.86000061035156
2019-05-08,208.5
2019-03-05,208.27000427246094
2019-02-01,203.1999969482422
2018-12-31,204.0
2018-11-29,205.5
2019-08-12,206.92999267578125
2019-07-11,207.49000549316406
2019-09-13,209.5500030517578
2019-11-14,208.0
2020-04-20,208.13999938964844
2020-02-04,210.0
2020-04-23,207.5
2018-12-14,210.1999969482422
2019-08-27,209.39999389648438
2018-08-08,211.0
2018-10-11,205.17999267578125
2018-11-12,207.8699951171875
2019-07-26,210.67999267578125
2019-06-24,207.5
2019-05-23,208.5
2019-03-20,205.33999633789062
2019-01-15,210.0
2019-11-20,213.88999938964844
2020-02-07,213.0
2020-02-10,213.33999633789062
2020-04-29,210.19000244140625
2019-11-26,213.3800048828125
2020-02-13,212.1999969482422
2019-01-30,209.8699951171875
2018-08-23,213.25
2018-09-24,212.5
2018-11-27,215.0
2018-10-26,215.8800048828125
2019-07-09,212.58999633789062
2019-06-07,204.47000122070312
2019-05-06,204.77999877929688
2019-04-04,198.6699981689453
2019-09-11,192.1999969482422
2019-11-29,180.25999450683594
2020-05-05,182.0
2019-12-02,189.77000427246094
2020-02-19,185.8000030517578
2020-05-08,185.08999633789062
2019-05-21,177.4499969482422
2019-03-18,165.39999389648438
2018-09-07,171.0800018310547
2018-08-06,169.32000732421875
2018-10-09,153.0
2019-02-14,160.6199951171875
2018-12-12,148.2899932861328
2019-07-24,154.0
2019-09-26,151.57000732421875
2019-10-28,151.36000061035156
2019-12-05,157.52999877929688
2020-05-11,148.00999450683594
2019-07-03,152.25999450683594
2020-02-25,156.44000244140625
2020-05-14,153.39999389648438
2020-02-28,165.0
2019-08-08,164.1199951171875
2019-06-05,167.42999267578125
2018-07-20,158.57000732421875
2018-08-21,154.0500030517578
2018-10-24,155.60000610351562
2019-04-02,158.97999572753906
2019-03-01,171.0800018310547
2019-01-28,166.5800018310547
2018-12-27,173.22999572753906
2019-09-09,176.17999267578125
2020-03-02,177.0
2020-05-20,174.3000030517578
2019-12-17,171.25999450683594
2020-03-05,172.52000427246094
2019-02-12,172.58999633789062
2019-01-11,170.82000732421875
2018-12-10,170.0399932861328
2019-08-23,173.36000061035156
2018-11-08,176.39999389648438
2019-07-22,176.22999572753906
2019-06-20,182.0800018310547
2018-09-05,182.30999755859375
2019-04-17,185.52999877929688
2019-09-24,181.7100067138672
2019-12-20,177.97999572753906
2020-05-26,182.0800018310547
2019-04-30,182.10000610351562
2019-12-23,182.99000549316406
2020-03-11,188.99000549316406
2020-05-29,186.49000549316406
2019-12-26,187.83999633789062
2020-06-01,185.0399932861328
2019-05-02,178.6999969482422
2019-02-27,178.3699951171875
2018-11-23,189.0
2019-08-06,192.5
2018-07-18,192.5
2018-09-20,194.6999969482422
2018-10-22,194.0800018310547
2019-07-05,199.4199981689453
2019-06-03,198.3800048828125
2019-10-09,200.00999450683594
2019-10-11,201.49000549316406
2020-03-17,201.5399932861328
2020-06-04,204.08999633789062
2019-10-14,204.4199981689453
2020-03-20,206.08999633789062
2018-11-06,205.99000549316406
2019-06-18,207.50999450683594
2019-05-17,209.38999938964844
2019-04-15,207.25999450683594
2019-03-14,205.52000427246094
2019-01-09,201.10000610351562
2018-08-02,196.49000549316406
2018-10-05,203.36000061035156
2019-08-21,206.02999877929688
2019-10-17,201.72999572753906
2020-03-23,207.5399932861328
2020-06-10,200.8000030517578
2019-02-25,205.3699951171875
2020-01-07,205.50999450683594
2020-03-26,213.0
2019-10-23,216.77999877929688
