Dates,ACN
2018-09-04,178.94000244140625
2019-06-19,180.3300018310547
2019-09-23,180.11000061035156
2019-11-18,178.6999969482422
2020-02-05,179.4600067138672
2020-04-24,178.6300048828125
2019-03-29,178.36000061035156
2019-11-21,178.02000427246094
2020-04-27,180.35000610351562
2020-02-11,180.97999572753906
2020-04-30,184.22999572753906
2019-05-01,185.27000427246094
2019-02-26,186.67999267578125
2019-01-25,185.07000732421875
2018-12-24,186.10000610351562
2019-09-06,185.8300018310547
2018-07-17,185.3300018310547
2018-09-19,185.6699981689453
2019-08-05,185.3800048828125
2019-10-08,186.9600067138672
2019-12-11,187.30999755859375
2019-11-27,187.14999389648438
2020-02-14,186.66000366210938
2020-05-06,185.92999267578125
2019-01-08,183.11000061035156
2018-12-07,185.5
2019-08-20,186.9600067138672
2018-11-05,188.74000549316406
2019-07-19,190.97000122070312
2018-10-04,191.74000549316406
2019-06-17,191.13999938964844
2019-05-16,191.14999389648438
2018-08-01,192.08999633789062
2019-03-13,194.6699981689453
2019-12-03,196.22999572753906
2020-02-20,196.36000061035156
2019-12-06,195.60000610351562
2020-05-12,195.11000061035156
2019-12-09,195.63999938964844
2020-02-26,195.9600067138672
2020-05-15,195.39999389648438
2019-03-28,195.5
2018-09-17,194.5500030517578
2018-08-16,195.60000610351562
2018-10-19,197.02999877929688
2019-04-29,197.47000122070312
2019-01-23,197.22999572753906
2019-09-04,196.38999938964844
2018-11-20,197.22000122070312
2019-07-02,194.47000122070312
2019-05-31,191.0
2019-12-12,189.55999755859375
2020-05-18,189.36000061035156
2019-09-27,194.27999877929688
2020-03-03,193.67999267578125
2020-05-21,191.88999938964844
2019-05-14,193.02000427246094
2018-08-31,191.38999938964844
2018-07-30,190.22999572753906
2018-10-02,193.66000366210938
2019-04-12,196.2899932861328
2019-03-11,195.97999572753906
2019-02-07,196.83999633789062
2019-07-17,196.97000122070312
2019-09-19,197.92999267578125
2019-10-21,195.47000122070312
2019-12-18,197.39999389648438
2020-03-06,197.52999877929688
2019-10-03,199.91000366210938
2020-03-09,200.67999267578125
2020-05-27,197.75999450683594
2019-12-24,198.36000061035156
2020-03-12,199.8000030517578
2018-12-20,202.8000030517578
2019-08-01,201.1199951171875
2018-08-14,193.5399932861328
2018-07-13,192.47000122070312
2018-10-17,196.22999572753906
2019-05-29,196.0
2019-03-26,195.22000122070312
2019-02-22,195.7899932861328
2019-10-04,194.58999633789062
2019-11-05,196.1300048828125
2019-12-27,196.22999572753906
2020-06-02,193.94000244140625
2019-12-30,195.8699951171875
2020-03-18,192.0
2020-06-05,193.33999633789062
2019-07-15,193.5800018310547
2018-12-03,193.35000610351562
2019-06-13,193.3699951171875
2019-01-04,188.64999389648438
2018-08-29,186.08999633789062
2019-02-05,189.82000732421875
2018-11-01,188.6999969482422
2019-08-16,185.72000122070312
2019-04-10,185.3000030517578
2019-09-17,184.8699951171875
2019-10-15,187.7100067138672
2020-01-02,186.3300018310547
2020-06-08,187.3800048828125
2019-10-18,186.99000549316406
2020-03-24,187.3300018310547
2020-06-11,188.1300048828125
2020-01-08,187.5399932861328
2019-04-25,188.11000061035156
2019-07-30,184.83999633789062
2019-02-20,187.02000427246094
2018-07-11,184.8300018310547
2018-09-13,185.92999267578125
2018-10-15,185.75
2019-06-28,187.0399932861328
2018-12-18,188.05999755859375
2018-11-16,188.35000610351562
2019-10-02,189.1699981689453
2020-03-27,188.0
2020-01-10,189.27000427246094
2019-10-24,190.1999969482422
2020-03-30,189.7100067138672
2020-06-17,190.4600067138672
2020-01-14,191.64999389648438
2020-04-02,194.77000427246094
2019-01-02,196.41000366210938
2019-08-14,197.55999755859375
2018-10-30,198.9499969482422
2019-06-11,198.75
2019-05-10,199.75999450683594
2019-04-08,197.92999267578125
2018-08-27,198.4199981689453
2018-07-26,198.3800048828125
2018-09-28,201.0
2019-03-07,201.36000061035156
2019-10-30,201.66000366210938
2020-01-17,201.69000244140625
2020-06-23,199.2899932861328
2020-04-08,200.38999938964844
2020-06-26,200.02999877929688
2019-03-22,202.82000732421875
2019-01-17,202.8800048828125
2019-08-29,202.25999450683594
2018-11-14,202.6199951171875
2019-06-26,204.42999267578125
2018-09-11,206.72000122070312
2018-07-09,208.66000366210938
2018-08-10,205.72000122070312
2019-04-23,206.1699981689453
2019-09-30,208.3000030517578
2020-01-23,213.25
2019-11-08,211.2899932861328
2020-04-14,211.6699981689453
2019-11-11,212.1199951171875
2020-01-29,212.6300048828125
2020-04-17,212.24000549316406
2018-07-24,211.05999755859375
2018-09-26,211.9199981689453
2019-05-08,210.6300048828125
2019-03-05,208.7899932861328
2019-02-01,206.25999450683594
2018-12-31,205.4499969482422
2018-11-29,207.27999877929688
2019-08-12,208.30999755859375
2019-07-11,209.83999633789062
2019-09-13,211.0
2019-11-14,208.44000244140625
2020-04-20,209.10000610351562
2020-02-04,210.64999389648438
2020-04-23,210.16000366210938
2018-12-14,211.86000061035156
2019-08-27,210.80999755859375
2018-08-08,211.58999633789062
2018-10-11,207.83999633789062
2018-11-12,210.9600067138672
2019-07-26,211.2100067138672
2019-06-24,208.92999267578125
2019-05-23,209.6300048828125
2019-03-20,208.4199981689453
2019-01-15,213.7899932861328
2019-11-20,214.4600067138672
2020-02-07,214.3800048828125
2020-02-10,213.38999938964844
2020-04-29,212.97000122070312
2019-11-26,213.97999572753906
2020-02-13,212.8699951171875
2019-01-30,213.5399932861328
2018-08-23,213.5399932861328
2018-09-24,214.05999755859375
2018-11-27,216.38999938964844
2018-10-26,216.32000732421875
2019-07-09,213.5500030517578
2019-06-07,207.8699951171875
2019-05-06,205.47999572753906
2019-04-04,201.4499969482422
2019-09-11,194.35000610351562
2019-11-29,183.1999969482422
2020-05-05,189.82000732421875
2019-12-02,191.89999389648438
2020-02-19,189.7100067138672
2020-05-08,187.4600067138672
2019-05-21,180.30999755859375
2019-03-18,170.8800048828125
2018-09-07,174.74000549316406
2018-08-06,171.1699981689453
2018-10-09,158.75
2019-02-14,166.7100067138672
2018-12-12,166.50999450683594
2019-07-24,160.66000366210938
2019-09-26,159.8000030517578
2019-10-28,177.8000030517578
2019-12-05,159.47000122070312
2020-05-11,148.00999450683594
2019-07-03,157.6300048828125
2020-02-25,159.69000244140625
2020-05-14,171.60000610351562
2020-02-28,169.2899932861328
2019-08-08,170.3699951171875
2019-06-05,169.8800048828125
2018-07-20,160.82000732421875
2018-08-21,160.5
2018-10-24,158.72000122070312
2019-04-02,166.75
2019-03-01,171.49000549316406
2019-01-28,172.69000244140625
2018-12-27,179.8699951171875
2019-09-09,177.00999450683594
2020-03-02,178.88999938964844
2020-05-20,174.30999755859375
2019-12-17,172.0500030517578
2020-03-05,175.16000366210938
2019-02-12,176.89999389648438
2019-01-11,172.8000030517578
2018-12-10,173.33999633789062
2019-08-23,175.32000732421875
2018-11-08,176.39999389648438
2019-07-22,180.5399932861328
2019-06-20,183.25999450683594
2018-09-05,188.1699981689453
2019-04-17,186.47999572753906
2019-09-24,182.99000549316406
2019-12-20,180.63999938964844
2020-05-26,183.88999938964844
2019-04-30,182.5
2019-12-23,187.42999267578125
2020-03-11,189.85000610351562
2020-05-29,189.52999877929688
2019-12-26,189.99000549316406
2020-06-01,185.13999938964844
2019-05-02,180.00999450683594
2019-02-27,183.9600067138672
2018-11-23,194.13999938964844
2019-08-06,194.50999450683594
2018-07-18,195.6699981689453
2018-09-20,195.52000427246094
2018-10-22,194.88999938964844
2019-07-05,199.99000549316406
2019-06-03,199.9499969482422
2019-10-09,204.17999267578125
2019-10-11,202.41000366210938
2020-03-17,203.75
2020-06-04,205.7899932861328
2019-10-14,207.8300018310547
2020-03-20,207.7899932861328
2018-11-06,209.72000122070312
2019-06-18,211.32000732421875
2019-05-17,209.7899932861328
2019-04-15,210.8300018310547
2019-03-14,205.9499969482422
2019-01-09,202.42999267578125
2018-08-02,200.74000549316406
2018-10-05,206.8800048828125
2019-08-21,206.3300018310547
2019-10-17,203.1699981689453
2020-03-23,208.2899932861328
2020-06-10,204.0800018310547
2019-02-25,209.67999267578125
2020-01-07,207.39999389648438
2020-03-26,217.88999938964844
2019-10-23,216.92999267578125
