Dates,ACN
2019-11-15,174.3000030517578
2020-04-21,171.02000427246094
2019-04-16,173.61000061035156
2019-03-15,175.39999389648438
2019-02-11,178.1699981689453
2019-01-10,178.3300018310547
2019-08-22,178.5399932861328
2018-11-07,179.57000732421875
2018-08-03,180.38999938964844
2018-09-04,178.27000427246094
2019-06-19,178.80999755859375
2019-09-23,178.38999938964844
2019-11-18,177.61000061035156
2020-02-05,178.82000732421875
2020-04-24,178.07000732421875
2019-03-29,175.16000366210938
2019-11-21,177.97000122070312
2020-04-27,179.55999755859375
2020-02-11,180.39999389648438
2020-04-30,182.9199981689453
2019-05-01,184.44000244140625
2019-02-26,183.3699951171875
2019-01-25,184.58999633789062
2018-12-24,184.9499969482422
2019-09-06,184.97000122070312
2018-07-17,183.89999389648438
2018-09-19,184.5
2019-08-05,183.9499969482422
2019-10-08,186.52000427246094
2019-12-11,185.55999755859375
2019-11-27,186.11000061035156
2020-02-14,184.89999389648438
2020-05-06,183.30999755859375
2019-01-08,183.0
2018-12-07,184.77000427246094
2019-08-20,186.8699951171875
2018-11-05,188.60000610351562
2019-07-19,190.97000122070312
2018-10-04,191.38999938964844
2019-06-17,190.30999755859375
2019-05-16,191.08999633789062
2018-08-01,191.7100067138672
2019-03-13,194.6699981689453
2019-12-03,196.2100067138672
2020-02-20,195.32000732421875
2019-12-06,194.25
2020-05-12,193.80999755859375
2019-12-09,194.82000732421875
2020-02-26,193.92999267578125
2020-05-15,194.44000244140625
2019-03-28,194.4600067138672
2018-09-17,194.47000122070312
2018-08-16,194.97000122070312
2018-10-19,196.92999267578125
2019-04-29,197.35000610351562
2019-01-23,195.64999389648438
2019-09-04,192.5800018310547
2018-11-20,194.16000366210938
2019-07-02,193.00999450683594
2019-05-31,185.5500030517578
2019-12-12,188.80999755859375
2020-05-18,188.8699951171875
2019-09-27,194.17999267578125
2020-03-03,191.47999572753906
2020-05-21,190.0
2019-05-14,192.8800048828125
2018-08-31,186.97000122070312
2018-07-30,189.55999755859375
2018-10-02,193.22000122070312
2019-04-12,195.17999267578125
2019-03-11,194.1999969482422
2019-02-07,195.72999572753906
2019-07-17,196.33999633789062
2019-09-19,192.80999755859375
2019-10-21,195.47000122070312
2019-12-18,197.16000366210938
2020-03-06,196.83999633789062
2019-10-03,198.74000549316406
2020-03-09,198.1699981689453
2020-05-27,195.75
2019-12-24,197.7100067138672
2020-03-12,199.49000549316406
2018-12-20,201.1199951171875
2019-08-01,194.8300018310547
2018-08-14,189.66000366210938
2018-07-13,191.3699951171875
2018-10-17,195.52000427246094
2019-05-29,194.6199951171875
2019-03-26,194.16000366210938
2019-02-22,194.9499969482422
2019-10-04,194.1300048828125
2019-11-05,194.6699981689453
2019-12-27,193.08999633789062
2020-06-02,192.83999633789062
2019-12-30,190.13999938964844
2020-03-18,190.8699951171875
2020-06-05,192.1199951171875
2019-07-15,191.3800048828125
2018-12-03,192.35000610351562
2019-06-13,189.6199951171875
2019-01-04,184.85000610351562
2018-08-29,185.80999755859375
2019-02-05,189.63999938964844
2018-11-01,186.80999755859375
2019-08-16,182.1999969482422
2019-04-10,184.33999633789062
2019-09-17,183.8300018310547
2019-10-15,184.97000122070312
2020-01-02,185.5
2020-06-08,187.0
2019-10-18,186.57000732421875
2020-03-24,186.0399932861328
2020-06-11,187.0800018310547
2020-01-08,187.33999633789062
2019-04-25,182.72000122070312
2019-07-30,184.07000732421875
2019-02-20,185.0
2018-07-11,183.07000732421875
2018-09-13,182.8699951171875
2018-10-15,184.8000030517578
2019-06-28,186.5800018310547
2018-12-18,185.4199981689453
2018-11-16,188.22000122070312
2019-10-02,187.8000030517578
2020-03-27,186.8800048828125
2020-01-10,189.22999572753906
2019-10-24,189.08999633789062
2020-03-30,189.6999969482422
2020-06-17,190.05999755859375
2020-01-14,191.42999267578125
2020-04-02,194.5
2019-01-02,196.25
2019-08-14,196.80999755859375
2018-10-30,198.02000427246094
2019-06-11,198.33999633789062
2019-05-10,197.7100067138672
2019-04-08,196.77999877929688
2018-08-27,196.66000366210938
2018-07-26,198.36000061035156
2018-09-28,200.9199981689453
2019-03-07,201.25
2019-10-30,201.16000366210938
2020-01-17,199.58999633789062
2020-06-23,198.75
2020-04-08,199.5800018310547
2020-06-26,199.85000610351562
2019-03-22,202.5500030517578
2019-01-17,202.02999877929688
2019-08-29,201.8800048828125
2018-11-14,202.3000030517578
2019-06-26,203.9199981689453
2018-09-11,206.66000366210938
2018-07-09,205.0
2018-08-10,203.39999389648438
2019-04-23,205.75999450683594
2019-09-30,208.3000030517578
2020-01-23,211.10000610351562
2019-11-08,210.8300018310547
2020-04-14,211.61000061035156
2019-11-11,212.0500030517578
2020-01-29,212.22000122070312
2020-04-17,210.63999938964844
2018-07-24,210.57000732421875
2018-09-26,210.14999389648438
2019-05-08,209.8000030517578
2019-03-05,208.42999267578125
2019-02-01,203.92999267578125
2018-12-31,204.3300018310547
2018-11-29,206.14999389648438
2019-08-12,207.66000366210938
2019-07-11,209.58999633789062
2019-09-13,207.72999572753906
2019-11-14,207.25999450683594
2020-04-20,208.97999572753906
2020-02-04,209.1999969482422
2020-04-23,209.14999389648438
2018-12-14,209.41000366210938
2019-08-27,210.67999267578125
2018-08-08,208.57000732421875
2018-10-11,206.5500030517578
2018-11-12,210.24000549316406
2019-07-26,207.9600067138672
2019-06-24,208.3699951171875
2019-05-23,205.2100067138672
2019-03-20,207.8000030517578
2019-01-15,212.52999877929688
2019-11-20,212.22000122070312
2020-02-07,214.16000366210938
2020-02-10,211.5800018310547
2020-04-29,212.5500030517578
2019-11-26,212.13999938964844
2020-02-13,211.99000549316406
2019-01-30,212.39999389648438
2018-08-23,212.3699951171875
2018-09-24,213.75999450683594
2018-11-27,215.9199981689453
2018-10-26,213.89999389648438
2019-07-09,211.88999938964844
2019-06-07,204.36000061035156
2019-05-06,197.10000610351562
2019-04-04,195.6699981689453
2019-09-11,186.44000244140625
2019-11-29,180.58999633789062
2020-05-05,189.5500030517578
2019-12-02,182.22000122070312
2020-02-19,188.86000061035156
2020-05-08,182.55999755859375
2019-05-21,178.75
2019-03-18,164.11000061035156
2018-09-07,174.55999755859375
2018-08-06,165.11000061035156
2018-10-09,152.52999877929688
2019-02-14,166.50999450683594
2018-12-12,152.5399932861328
2019-07-24,157.7100067138672
2019-09-26,151.14999389648438
2019-10-28,158.5
2019-12-05,149.94000244140625
2020-05-11,143.69000244140625
2019-07-03,156.85000610351562
2020-02-25,151.82000732421875
2020-05-14,171.33999633789062
2020-02-28,162.8800048828125
2019-08-08,169.82000732421875
2019-06-05,163.25999450683594
2018-07-20,154.67999267578125
2018-08-21,156.27000427246094
2018-10-24,152.14999389648438
2019-04-02,166.0500030517578
2019-03-01,164.1199951171875
2019-01-28,171.72999572753906
2018-12-27,177.9199981689453
2019-09-09,172.57000732421875
2020-03-02,178.10000610351562
2020-05-20,169.4499969482422
2019-12-17,167.9499969482422
2020-03-05,175.08999633789062
2019-02-12,174.74000549316406
2019-01-11,166.24000549316406
2018-12-10,172.30999755859375
2019-08-23,172.89999389648438
2018-11-08,175.4600067138672
2019-07-22,179.42999267578125
2019-06-20,178.36000061035156
2018-09-05,187.55999755859375
2019-04-17,185.19000244140625
2019-09-24,180.08999633789062
2019-12-20,179.52999877929688
2020-05-26,181.6199951171875
2019-04-30,180.3800048828125
2019-12-23,187.11000061035156
2020-03-11,188.55999755859375
2020-05-29,187.75
2019-12-26,185.72000122070312
2020-06-01,181.0
2019-05-02,179.99000549316406
2019-02-27,183.8800048828125
2018-11-23,192.75
2019-08-06,190.08999633789062
2018-07-18,195.17999267578125
2018-09-20,193.5
2018-10-22,193.7100067138672
2019-07-05,196.39999389648438
2019-06-03,199.92999267578125
2019-10-09,201.6699981689453
2019-10-11,201.6199951171875
2020-03-17,203.3800048828125
2020-06-04,205.77999877929688
2019-10-14,207.27999877929688
2020-03-20,203.10000610351562
2018-11-06,208.49000549316406
2019-06-18,211.27999877929688
2019-05-17,207.33999633789062
2019-04-15,209.42999267578125
2019-03-14,195.9499969482422
2019-01-09,201.58999633789062
2018-08-02,199.7899932861328
2018-10-05,204.39999389648438
2019-08-21,205.1999969482422
2019-10-17,202.92999267578125
2020-03-23,201.5500030517578
2020-06-10,202.60000610351562
2019-02-25,207.39999389648438
2020-01-07,201.83999633789062
2020-03-26,217.32000732421875
2019-10-23,212.47000122070312
