Dates,ACN
2020-04-28,155.11000061035156
2019-11-25,157.38999938964844
2020-02-12,157.83999633789062
2020-05-01,158.89999389648438
2020-05-04,157.8000030517578
2019-06-12,155.1699981689453
2019-04-09,155.42999267578125
2019-03-08,157.02999877929688
2019-02-04,155.5800018310547
2018-07-27,153.0
2018-08-28,154.8800048828125
2019-01-03,152.86000061035156
2019-08-15,150.6300048828125
2018-10-31,152.30999755859375
2019-09-16,156.02999877929688
2020-02-18,157.44000244140625
2020-05-07,155.99000549316406
2018-08-17,156.72999572753906
2019-12-04,158.6999969482422
2020-02-21,159.99000549316406
2018-12-17,162.8699951171875
2019-08-30,163.13999938964844
2018-11-15,162.32000732421875
2019-07-29,160.92999267578125
2019-06-27,159.3800048828125
2019-04-24,159.42999267578125
2018-07-10,161.69000244140625
2018-09-12,162.11000061035156
2019-02-19,157.74000549316406
2019-01-18,156.74000549316406
2020-02-24,155.25
2020-05-13,157.3800048828125
2019-12-10,157.50999450683594
2020-02-27,159.2899932861328
2019-12-13,160.80999755859375
2020-05-19,160.97999572753906
2019-03-06,164.67999267578125
2018-11-30,164.08999633789062
2019-08-13,156.63999938964844
2019-07-12,156.24000549316406
2019-06-10,154.41000366210938
2019-05-09,157.41000366210938
2018-07-25,158.52999877929688
2018-09-27,159.22000122070312
2018-10-29,155.1199951171875
2019-10-16,150.8800048828125
2019-12-16,151.14999389648438
2020-03-04,149.5800018310547
2020-05-22,139.49000549316406
2019-10-01,136.92999267578125
2019-12-19,133.60000610351562
2018-09-10,132.6300048828125
2019-05-24,134.69000244140625
2018-08-09,138.80999755859375
2019-04-22,139.38999938964844
2019-03-21,138.27999877929688
2019-01-16,135.5800018310547
2019-08-28,137.5
2018-11-13,139.85000610351562
2018-10-12,142.69000244140625
2019-06-25,145.13999938964844
2020-03-10,144.27000427246094
2020-05-28,143.00999450683594
2019-10-07,144.14999389648438
2020-03-13,145.00999450683594
2019-10-10,147.72000122070312
2020-03-16,147.24000549316406
2020-06-03,149.11000061035156
2018-11-28,147.91000366210938
2018-09-25,147.44000244140625
2018-07-23,148.6699981689453
2018-08-24,150.9600067138672
2019-07-10,150.1999969482422
2019-05-07,151.11000061035156
2019-04-05,151.83999633789062
2019-03-04,153.1199951171875
2019-01-31,153.66000366210938
2019-09-12,154.22999572753906
2019-12-31,156.5500030517578
2020-03-19,156.88999938964844
2020-01-03,154.19000244140625
2020-06-09,154.02000427246094
2019-02-15,155.02000427246094
2019-01-14,155.63999938964844
2018-07-06,156.86000061035156
2018-08-07,156.74000549316406
2018-10-10,158.22999572753906
2018-12-13,158.19000244140625
2019-08-26,158.42999267578125
2019-07-25,158.8800048828125
2019-05-22,159.9600067138672
2019-03-19,161.52999877929688
2020-01-06,161.0399932861328
2020-03-25,160.1300048828125
2020-06-12,160.38999938964844
2019-10-22,162.67999267578125
2020-01-09,160.91000366210938
2020-06-15,162.52000427246094
2019-10-25,162.33999633789062
2020-03-31,160.77999877929688
2020-06-18,160.5
2019-04-03,161.99000549316406
2018-08-22,163.72000122070312
2018-10-25,163.66000366210938
2019-01-29,164.11000061035156
2018-12-28,164.89999389648438
2018-11-26,165.13999938964844
2019-08-09,165.52999877929688
2019-07-08,164.80999755859375
2019-06-06,165.17999267578125
2019-09-10,165.11000061035156
2020-01-15,164.0
2020-04-03,165.94000244140625
2019-10-31,165.3699951171875
2020-04-06,170.47999572753906
2020-06-24,174.9499969482422
2018-11-09,174.7899932861328
2019-07-23,174.55999755859375
2019-06-21,175.47999572753906
2019-05-20,175.86000061035156
2019-04-18,177.0399932861328
2018-09-06,177.3699951171875
2018-10-08,177.27999877929688
2019-02-13,176.10000610351562
2018-12-11,176.89999389648438
2019-09-25,177.8000030517578
2020-01-21,177.9499969482422
2020-04-09,178.25999450683594
2019-11-06,178.89999389648438
2020-01-24,177.38999938964844
2020-01-27,177.02000427246094
2020-04-15,177.9600067138672
2018-12-26,180.27000427246094
2019-08-07,178.61000061035156
2019-06-04,179.08999633789062
2018-09-21,180.63999938964844
2018-07-19,181.1699981689453
2018-08-20,181.2899932861328
2018-10-23,178.49000549316406
2019-05-03,176.52000427246094
2019-04-01,172.88999938964844
2019-02-28,172.36000061035156
2019-11-12,173.16000366210938
2020-01-30,171.38999938964844
2019-11-15,170.6699981689453
2020-04-21,170.35000610351562
2019-04-16,171.91000366210938
2019-03-15,172.17999267578125
2019-02-11,176.11000061035156
2019-01-10,176.38999938964844
2019-08-22,176.44000244140625
2018-11-07,178.80999755859375
2018-08-03,179.19000244140625
2018-09-04,176.44000244140625
2019-06-19,178.63999938964844
2019-09-23,177.8000030517578
2019-11-18,176.61000061035156
2020-02-05,177.66000366210938
2020-04-24,176.49000549316406
2019-03-29,174.22999572753906
2019-11-21,175.77000427246094
2020-04-27,178.38999938964844
2020-02-11,179.3300018310547
2020-04-30,181.27000427246094
2019-05-01,183.72999572753906
2019-02-26,183.07000732421875
2019-01-25,183.22000122070312
2018-12-24,184.24000549316406
2019-09-06,184.13999938964844
2018-07-17,183.77999877929688
2018-09-19,184.2899932861328
2019-08-05,183.50999450683594
2019-10-08,184.47999572753906
2019-12-11,185.19000244140625
2019-11-27,185.5800018310547
2020-02-14,184.47999572753906
2020-05-06,183.30999755859375
2019-01-08,177.99000549316406
2018-12-07,182.8699951171875
2019-08-20,184.42999267578125
2018-11-05,186.24000549316406
2019-07-19,188.10000610351562
2018-10-04,188.25
2019-06-17,189.86000061035156
2019-05-16,189.07000732421875
2018-08-01,190.97999572753906
2019-03-13,192.25
2019-12-03,193.82000732421875
2020-02-20,195.0800018310547
2019-12-06,193.3800048828125
2020-05-12,193.5399932861328
2019-12-09,193.19000244140625
2020-02-26,193.86000061035156
2020-05-15,194.30999755859375
2019-03-28,193.0
2018-09-17,192.8800048828125
2018-08-16,193.69000244140625
2018-10-19,194.5800018310547
2019-04-29,196.1999969482422
2019-01-23,195.35000610351562
2019-09-04,190.50999450683594
2018-11-20,193.22999572753906
2019-07-02,190.5
2019-05-31,184.22999572753906
2019-12-12,186.50999450683594
2020-05-18,184.39999389648438
2019-09-27,189.3800048828125
2020-03-03,190.2100067138672
2020-05-21,189.32000732421875
2019-05-14,188.75999450683594
2018-08-31,186.80999755859375
2018-07-30,186.6999969482422
2018-10-02,190.47000122070312
2019-04-12,194.52000427246094
2019-03-11,193.1199951171875
2019-02-07,195.07000732421875
2019-07-17,194.27000427246094
2019-09-19,191.57000732421875
2019-10-21,193.47000122070312
2019-12-18,195.24000549316406
2020-03-06,194.57000732421875
2019-10-03,197.44000244140625
2020-03-09,196.77000427246094
2020-05-27,195.44000244140625
2019-12-24,197.3699951171875
2020-03-12,198.4499969482422
2018-12-20,199.0399932861328
2019-08-01,192.83999633789062
2018-08-14,187.88999938964844
2018-07-13,189.24000549316406
2018-10-17,191.92999267578125
2019-05-29,193.9600067138672
2019-03-26,193.00999450683594
2019-02-22,193.36000061035156
2019-10-04,191.5399932861328
2019-11-05,194.22000122070312
2019-12-27,192.4499969482422
2020-06-02,192.00999450683594
2019-12-30,189.77999877929688
2020-03-18,188.7100067138672
2020-06-05,187.27999877929688
2019-07-15,190.38999938964844
2018-12-03,191.41000366210938
2019-06-13,189.41000366210938
2019-01-04,182.88999938964844
2018-08-29,182.85000610351562
2019-02-05,186.10000610351562
2018-11-01,186.7899932861328
2019-08-16,182.0
2019-04-10,183.22000122070312
2019-09-17,182.60000610351562
2019-10-15,184.74000549316406
2020-01-02,184.22000122070312
2020-06-08,185.55999755859375
2019-10-18,184.16000366210938
2020-03-24,185.16000366210938
2020-06-11,186.61000061035156
2020-01-08,185.38999938964844
2019-04-25,182.33999633789062
2019-07-30,181.97000122070312
2019-02-20,184.64999389648438
2018-07-11,183.02000427246094
2018-09-13,182.55999755859375
2018-10-15,182.3699951171875
2019-06-28,184.2899932861328
2018-12-18,184.33999633789062
2018-11-16,186.11000061035156
2019-10-02,187.38999938964844
2020-03-27,185.47999572753906
2020-01-10,186.91000366210938
2019-10-24,188.6699981689453
2020-03-30,188.27000427246094
2020-06-17,188.5500030517578
2020-01-14,189.8699951171875
2020-04-02,190.49000549316406
2019-01-02,193.8300018310547
2019-08-14,195.80999755859375
2018-10-30,196.75999450683594
2019-06-11,197.38999938964844
2019-05-10,196.77000427246094
2019-04-08,196.13999938964844
2018-08-27,195.10000610351562
2018-07-26,197.39999389648438
2018-09-28,197.77000427246094
2019-03-07,199.19000244140625
2019-10-30,200.0
2020-01-17,198.0500030517578
2020-06-23,196.47000122070312
2020-04-08,199.24000549316406
2020-06-26,198.8800048828125
2019-03-22,200.49000549316406
2019-01-17,201.44000244140625
2019-08-29,200.8699951171875
2018-11-14,200.33999633789062
2019-06-26,201.24000549316406
2018-09-11,203.00999450683594
2018-07-09,204.97000122070312
2018-08-10,202.9499969482422
2019-04-23,203.50999450683594
2019-09-30,202.05999755859375
2020-01-23,209.07000732421875
2019-11-08,208.83999633789062
2020-04-14,210.55999755859375
2019-11-11,211.25999450683594
2020-01-29,211.61000061035156
2020-04-17,209.0500030517578
2018-07-24,209.44000244140625
2018-09-26,208.80999755859375
2019-05-08,207.0
2019-03-05,206.80999755859375
2019-02-01,203.19000244140625
2018-12-31,203.52999877929688
2018-11-29,205.16000366210938
2019-08-12,206.72999572753906
2019-07-11,207.49000549316406
2019-09-13,207.02999877929688
2019-11-14,206.72999572753906
2020-04-20,207.89999389648438
2020-02-04,208.35000610351562
2020-04-23,207.0
2018-12-14,209.35000610351562
2019-08-27,208.8699951171875
2018-08-08,208.0500030517578
2018-10-11,204.85000610351562
2018-11-12,207.25
2019-07-26,207.7899932861328
2019-06-24,205.1999969482422
2019-05-23,204.0
2019-03-20,205.25
2019-01-15,209.75
2019-11-20,210.41000366210938
2020-02-07,212.30999755859375
2020-02-10,211.08999633789062
2020-04-29,210.19000244140625
2019-11-26,211.75999450683594
2020-02-13,211.5399932861328
2019-01-30,209.33999633789062
2018-08-23,211.35000610351562
2018-09-24,211.1999969482422
2018-11-27,214.3800048828125
2018-10-26,211.61000061035156
2019-07-09,210.49000549316406
2019-06-07,203.4499969482422
2019-05-06,195.86000061035156
2019-04-04,194.7899932861328
2019-09-11,186.3699951171875
2019-11-29,175.3000030517578
2020-05-05,178.02000427246094
2019-12-02,180.6199951171875
2020-02-19,184.3000030517578
2020-05-08,180.9199981689453
2019-05-21,173.9199981689453
2019-03-18,160.10000610351562
2018-09-07,166.0399932861328
2018-08-06,162.64999389648438
2018-10-09,147.0800018310547
2019-02-14,152.92999267578125
2018-12-12,143.50999450683594
2019-07-24,152.47999572753906
2019-09-26,142.0
2019-10-28,151.36000061035156
2019-12-05,147.4199981689453
2020-05-11,137.14999389648438
2019-07-03,149.49000549316406
2020-02-25,148.11000061035156
2020-05-14,150.0
2020-02-28,160.61000061035156
2019-08-08,163.77999877929688
2019-06-05,162.16000366210938
2018-07-20,152.5800018310547
2018-08-21,153.5500030517578
2018-10-24,148.27999877929688
2019-04-02,157.0399932861328
2019-03-01,163.92999267578125
2019-01-28,165.07000732421875
2018-12-27,172.50999450683594
2019-09-09,169.55999755859375
2020-03-02,176.02000427246094
2020-05-20,168.88999938964844
2019-12-17,167.52000427246094
2020-03-05,172.0500030517578
2019-02-12,171.75999450683594
2019-01-11,165.7100067138672
2018-12-10,169.2100067138672
2019-08-23,172.13999938964844
2018-11-08,172.57000732421875
2019-07-22,176.1999969482422
2019-06-20,176.91000366210938
2018-09-05,181.6999969482422
2019-04-17,184.19000244140625
2019-09-24,179.25999450683594
2019-12-20,176.8800048828125
2020-05-26,181.0
2019-04-30,179.0500030517578
2019-12-23,182.5
2020-03-11,187.67999267578125
2020-05-29,185.2899932861328
2019-12-26,185.69000244140625
2020-06-01,178.75
2019-05-02,174.94000244140625
2019-02-27,177.8300018310547
2018-11-23,188.11000061035156
2019-08-06,189.9199981689453
2018-07-18,192.22999572753906
2018-09-20,192.6999969482422
2018-10-22,191.1300048828125
2019-07-05,196.02999877929688
2019-06-03,196.2100067138672
2019-10-09,200.00999450683594
2019-10-11,198.69000244140625
2020-03-17,199.8699951171875
2020-06-04,202.33999633789062
2019-10-14,204.30999755859375
2020-03-20,202.3300018310547
2018-11-06,204.7899932861328
2019-06-18,207.0
2019-05-17,205.5
2019-04-15,205.89999389648438
2019-03-14,195.8800048828125
2019-01-09,197.30999755859375
2018-08-02,194.8300018310547
2018-10-05,202.1199951171875
2019-08-21,203.64999389648438
2019-10-17,199.2899932861328
2020-03-23,201.52000427246094
2020-06-10,199.47000122070312
2019-02-25,205.3699951171875
2020-01-07,200.5
2020-03-26,211.5
2019-10-23,211.07000732421875
