Dates,XOM
2019-11-06,75.9855728149414
2020-01-24,75.70563507080078
2020-01-27,77.3572769165039
2020-04-15,77.80519104003906
2018-12-26,76.29350280761719
2019-08-07,76.72274780273438
2019-06-04,75.10840606689453
2018-09-21,74.62318420410156
2018-07-19,74.9124526977539
2018-08-20,73.41009521484375
2018-10-23,72.12237548828125
2019-05-03,72.29032897949219
2019-04-01,71.97306060791016
2019-02-28,71.5904769897461
2019-11-12,71.70244598388672
2020-01-30,71.63713073730469
2019-11-15,72.26006317138672
2020-04-21,71.45780944824219
2019-04-16,71.55219268798828
2019-03-15,72.08074188232422
2019-02-11,72.07130432128906
2019-01-10,71.64657592773438
2019-08-22,71.63713836669922
2018-11-07,71.96747589111328
2018-08-03,71.31623840332031
2018-09-04,69.64564514160156
2019-06-19,69.938232421875
2019-09-23,68.53191375732422
2019-11-18,68.10719299316406
2020-02-05,67.92787170410156
2020-04-24,66.79524993896484
2019-03-29,67.84291076660156
2019-11-21,69.45687103271484
2020-04-27,68.88114166259766
2020-02-11,70.13643646240234
2020-04-30,70.39127349853516
2019-05-01,70.70274353027344
2019-02-26,70.63667297363281
2019-01-25,69.8721694946289
2018-12-24,70.48565673828125
2019-09-06,70.17418670654297
2018-07-17,70.87262725830078
2018-09-19,71.48612213134766
2019-08-05,71.08971405029297
2019-10-08,72.30725860595703
2019-12-11,73.32660675048828
2019-11-27,72.62816619873047
2020-02-14,71.98635864257812
2020-05-06,72.29782104492188
2019-01-08,71.5616226196289
2018-12-07,72.32613372802734
2019-08-20,72.26006317138672
2018-11-05,71.46724700927734
2019-07-19,72.14681243896484
2018-10-04,71.85421752929688
2019-06-17,72.1845703125
2019-05-16,72.13736724853516
2018-08-01,73.1567153930664
2019-03-13,73.21334838867188
2019-12-03,73.26998138427734
2020-02-20,72.75086212158203
2019-12-06,71.66545104980469
2020-05-12,71.24073028564453
2019-12-09,70.63667297363281
2020-02-26,70.77824401855469
2020-05-15,70.85374450683594
2019-03-28,71.13690948486328
2018-09-17,71.12747192382812
2018-08-16,70.72161865234375
2018-10-19,70.60836029052734
2019-04-29,71.10858917236328
2019-01-23,71.11802673339844
2019-09-04,70.18362426757812
2018-11-20,68.39035034179688
2019-07-02,67.72022247314453
2019-05-31,66.33277893066406
2019-12-12,66.9745864868164
2020-05-18,66.54042053222656
2019-09-27,68.31483459472656
2020-03-03,66.861328125
2020-05-21,66.53643035888672
2019-05-14,67.35822296142578
2018-08-31,64.6444091796875
2018-07-30,64.26217651367188
2018-10-02,65.2655258178711
2019-04-12,66.36442565917969
2019-03-11,65.96308898925781
2019-02-07,66.6224365234375
2019-07-17,66.47909545898438
2019-09-19,64.49150848388672
2019-10-21,64.83551788330078
2019-12-18,64.20484161376953
2020-03-06,64.67306518554688
2019-10-03,65.3897476196289
2020-03-09,65.43753051757812
2020-05-27,65.51396942138672
2019-12-24,66.21154022216797
2020-03-12,67.14799499511719
2018-12-20,67.77867126464844
2019-08-01,68.31378936767578
2018-08-14,68.86802673339844
2018-07-13,68.73424530029297
2018-10-17,68.78202056884766
2019-05-29,69.4126968383789
2019-03-26,70.45427703857422
2019-02-22,69.91915130615234
2019-10-04,69.58470153808594
2019-11-05,69.11647033691406
2019-12-27,68.87757873535156
2020-06-02,68.92535400390625
2019-12-30,67.9793472290039
2020-03-18,68.18000793457031
2020-06-05,67.81690216064453
2019-07-15,68.30424499511719
2018-12-03,67.47289276123047
2019-06-13,65.88664245605469
2019-01-04,64.16661071777344
2018-08-29,64.9597396850586
2019-02-05,65.90575408935547
2018-11-01,64.99796295166016
2019-08-16,63.73659896850586
2019-04-10,64.44373321533203
2019-09-17,65.2177505493164
2019-10-15,65.91532135009766
2020-01-02,66.10643005371094
2020-06-08,66.33575439453125
2019-10-18,65.19863891601562
2020-03-24,65.11263275146484
2020-06-11,64.6061782836914
2020-01-08,65.68597412109375
2019-04-25,66.02042388916016
2019-07-30,66.6511001586914
2019-02-20,66.02042388916016
2018-07-11,66.1733169555664
2018-09-13,65.59040832519531
2018-10-15,65.39929962158203
2019-06-28,64.71129608154297
2018-12-18,64.56795501708984
2018-11-16,66.50775909423828
2019-10-02,68.48579406738281
2020-03-27,69.84270477294922
2020-01-10,68.31378936767578
2019-10-24,69.76626586914062
2020-03-30,68.44133758544922
2020-06-17,68.0254898071289
2020-01-14,67.08740997314453
2020-04-02,66.53617095947266
2019-01-02,66.24603271484375
2019-08-14,66.913330078125
2018-10-30,66.26537322998047
2019-06-11,65.58841705322266
2019-05-10,65.79149627685547
2019-04-08,67.3775405883789
2018-08-27,67.08740997314453
2018-07-26,66.64254760742188
2018-09-28,66.47813415527344
2019-03-07,66.439453125
2019-10-30,65.8882064819336
2020-01-17,66.16866302490234
2020-06-23,65.64643096923828
2020-04-08,66.39110565185547
2020-06-26,66.15899658203125
2019-03-22,67.2228012084961
2019-01-17,67.36786651611328
2019-08-29,66.78760528564453
2018-11-14,66.69090270996094
2019-06-26,68.0254898071289
2018-09-11,66.95201873779297
2018-07-09,67.6966781616211
2018-08-10,67.38720703125
2019-04-23,67.57096099853516
2019-09-30,67.10675048828125
2020-01-23,67.63865661621094
2019-11-08,67.97713470458984
2020-04-14,67.71601104736328
2019-11-11,67.82239532470703
2020-01-29,67.59029388427734
2020-04-17,67.19379425048828
2018-07-24,67.48391723632812
2018-09-26,68.56707000732422
2019-05-08,68.01582336425781
2019-03-05,68.53805541992188
2019-02-01,67.97713470458984
2018-12-31,66.95201873779297
2018-11-29,67.4645767211914
2019-08-12,66.86497497558594
2019-07-11,67.50325775146484
2019-09-13,66.92300415039062
2019-11-14,66.81661987304688
2020-04-20,66.55550384521484
2020-02-04,66.30406188964844
2020-04-23,65.35630798339844
2018-12-14,64.97914123535156
2019-08-27,64.57295227050781
2018-08-08,64.13776397705078
2018-10-11,62.6097526550293
2018-11-12,62.5227165222168
2019-07-26,62.00048828125
2019-06-24,62.658111572265625
2019-05-23,60.075965881347656
2019-03-20,58.7317008972168
2019-01-15,57.99671173095703
2019-11-20,60.6658935546875
2020-02-07,59.84386444091797
2020-02-10,59.447357177734375
2020-04-29,58.81952667236328
2019-11-26,59.378684997558594
2020-02-13,60.104610443115234
2019-01-30,59.77107620239258
2018-08-23,59.49640655517578
2018-09-24,58.741050720214844
2018-11-27,59.192298889160156
2018-10-26,58.721431732177734
2019-07-09,58.005313873291016
2019-06-07,55.288002014160156
2019-05-06,53.16908645629883
2019-04-04,52.0017204284668
2019-09-11,48.87239456176758
2019-11-29,50.46158218383789
2020-05-05,52.85517501831055
2019-12-02,50.32424545288086
2020-02-19,51.42293930053711
2020-05-08,49.15687942504883
2019-05-21,46.78290939331055
2019-03-18,41.06380081176758
2018-09-07,42.58431625366211
2018-08-06,41.181514739990234
2018-10-09,36.472816467285156
2019-02-14,37.394935607910156
2018-12-12,33.833984375
2019-07-24,36.10985565185547
2019-09-26,32.49003982543945
2019-10-28,33.775123596191406
2019-12-05,32.11726760864258
2020-05-11,30.851804733276367
2019-07-03,34.76591110229492
2020-02-25,36.58072280883789
2020-05-14,38.08162307739258
2020-02-28,36.2471923828125
2019-08-08,36.78672790527344
2019-06-05,37.2477912902832
2018-07-20,36.816158294677734
2018-08-21,39.63157272338867
2018-10-24,38.464202880859375
2019-04-02,39.70024108886719
2019-03-01,40.45559310913086
2019-01-28,43.01594543457031
2018-12-27,42.30964279174805
2019-09-09,41.946678161621094
2020-03-02,41.62295913696289
2020-05-20,39.71004867553711
2019-12-17,38.40534591674805
2020-03-05,42.39793395996094
2019-02-12,40.396732330322266
2019-01-11,40.18091583251953
2018-12-10,41.32866668701172
2019-08-23,42.623558044433594
2018-11-08,42.898231506347656
2019-07-22,43.1042366027832
2019-06-20,44.114646911621094
2018-09-05,46.55728530883789
2019-04-17,45.586116790771484
2019-09-24,42.319454193115234
2019-12-20,44.02635955810547
2020-05-26,43.97731018066406
2019-04-30,43.15328598022461
2019-12-23,43.39853286743164
2020-03-11,45.301631927490234
2020-05-29,44.87000274658203
2019-12-26,44.119998931884766
2020-06-01,41.93000030517578
2019-05-02,42.29999923706055
2019-02-27,42.0
2018-11-23,45.34000015258789
2019-08-06,43.939998626708984
2018-07-18,45.369998931884766
2018-09-20,44.560001373291016
2018-10-22,44.599998474121094
2019-07-05,45.90999984741211
2019-06-03,46.2400016784668
2019-10-09,45.040000915527344
2019-10-11,45.470001220703125
2020-03-17,46.279998779296875
2020-06-04,47.310001373291016
2019-10-14,49.2400016784668
2020-03-20,49.099998474121094
2018-11-06,53.08000183105469
2019-06-18,54.7400016784668
2019-05-17,53.52000045776367
2019-04-15,50.650001525878906
2019-03-14,46.18000030517578
2019-01-09,47.16999816894531
2018-08-02,47.13999938964844
2018-10-05,48.20000076293945
2019-08-21,46.630001068115234
2019-10-17,46.91999816894531
2020-03-23,45.97999954223633
2020-06-10,46.41999816894531
2019-02-25,46.70000076293945
2020-01-07,44.5
2020-03-26,45.16999816894531
2019-10-23,43.619998931884766
