Dates,XOM
2019-06-25,72.41999816894531
2020-03-10,72.05000305175781
2020-05-28,71.72000122070312
2019-10-07,71.62999725341797
2020-03-13,71.66999816894531
2019-10-10,71.63999938964844
2020-03-16,72.12999725341797
2020-06-03,72.98999786376953
2018-11-28,71.88999938964844
2018-09-25,71.30000305175781
2018-07-23,71.4000015258789
2018-08-24,71.72000122070312
2019-07-10,71.23999786376953
2019-05-07,71.51000213623047
2019-04-05,72.29000091552734
2019-03-04,73.27999877929688
2019-01-31,75.91999816894531
2019-09-12,74.81999969482422
2019-12-31,75.58999633789062
2020-03-19,75.26000213623047
2020-01-03,74.68000030517578
2020-06-09,73.9800033569336
2019-02-15,74.0999984741211
2019-01-14,75.4000015258789
2018-07-06,76.25
2018-08-07,76.2699966430664
2018-10-10,77.70999908447266
2018-12-13,78.2300033569336
2019-08-26,78.52999877929688
2019-07-25,77.81999969482422
2019-05-22,78.41999816894531
2019-03-19,78.5
2020-01-06,78.66000366210938
2020-03-25,79.47000122070312
2020-06-12,79.02999877929688
2019-10-22,80.0
2020-01-09,80.30999755859375
2020-06-15,80.19000244140625
2019-10-25,79.27999877929688
2020-03-31,80.16000366210938
2020-06-18,79.01000213623047
2019-04-03,79.77999877929688
2018-08-22,80.0
2018-10-25,80.70999908447266
2019-01-29,80.44000244140625
2018-12-28,80.1500015258789
2018-11-26,81.08000183105469
2019-08-09,80.87000274658203
2019-07-08,81.31999969482422
2019-06-06,81.79000091552734
2019-09-10,80.4800033569336
2020-01-15,79.91999816894531
2020-04-03,80.95999908447266
2019-10-31,80.33999633789062
2020-04-06,80.73999786376953
2020-06-24,80.80000305175781
2018-11-09,81.7300033569336
2019-07-23,81.37999725341797
2019-06-21,80.9000015258789
2019-05-20,82.05000305175781
2019-04-18,82.48999786376953
2018-09-06,83.0
2018-10-08,81.93000030517578
2019-02-13,81.55999755859375
2018-12-11,81.94999694824219
2019-09-25,80.91999816894531
2020-01-21,80.6500015258789
2020-04-09,81.19999694824219
2019-11-06,81.43000030517578
2020-01-24,81.12999725341797
2020-01-27,82.9000015258789
2020-04-15,83.37999725341797
2018-12-26,81.76000213623047
2019-08-07,82.22000122070312
2019-06-04,80.48999786376953
2018-09-21,79.97000122070312
2018-07-19,80.27999877929688
2018-08-20,78.66999816894531
2018-10-23,77.29000091552734
2019-05-03,77.47000122070312
2019-04-01,77.12999725341797
2019-02-28,76.72000122070312
2019-11-12,76.83999633789062
2020-01-30,76.7699966430664
2019-11-15,76.55999755859375
2020-04-21,75.70999908447266
2019-04-16,75.80999755859375
2019-03-15,76.37000274658203
2019-02-11,76.36000061035156
2019-01-10,75.91000366210938
2019-08-22,75.9000015258789
2018-11-07,76.25
2018-08-03,75.55999755859375
2018-09-04,73.79000091552734
2019-06-19,74.0999984741211
2019-09-23,72.61000061035156
2019-11-18,72.16000366210938
2020-02-05,71.97000122070312
2020-04-24,70.7699966430664
2019-03-29,71.87999725341797
2019-11-21,73.58999633789062
2020-04-27,72.9800033569336
2020-02-11,74.30999755859375
2020-04-30,74.58000183105469
2019-05-01,74.91000366210938
2019-02-26,74.83999633789062
2019-01-25,74.02999877929688
2018-12-24,74.68000030517578
2019-09-06,74.3499984741211
2018-07-17,75.08999633789062
2018-09-19,75.73999786376953
2019-08-05,75.31999969482422
2019-10-08,76.61000061035156
2019-12-11,77.69000244140625
2019-11-27,76.94999694824219
2020-02-14,76.2699966430664
2020-05-06,76.5999984741211
2019-01-08,75.81999969482422
2018-12-07,76.62999725341797
2019-08-20,76.55999755859375
2018-11-05,75.72000122070312
2019-07-19,76.44000244140625
2018-10-04,76.12999725341797
2019-06-17,76.4800033569336
2019-05-16,76.43000030517578
2018-08-01,77.51000213623047
2019-03-13,77.56999969482422
2019-12-03,77.62999725341797
2020-02-20,77.08000183105469
2019-12-06,75.93000030517578
2020-05-12,75.4800033569336
2019-12-09,74.83999633789062
2020-02-26,74.98999786376953
2020-05-15,75.06999969482422
2019-03-28,75.37000274658203
2018-09-17,75.36000061035156
2018-08-16,74.93000030517578
2018-10-19,74.80999755859375
2019-04-29,75.33999633789062
2019-01-23,75.3499984741211
2019-09-04,74.36000061035156
2018-11-20,72.45999908447266
2019-07-02,71.75
2019-05-31,70.27999877929688
2019-12-12,70.95999908447266
2020-05-18,70.5
2019-09-27,72.37999725341797
2020-03-03,70.83999633789062
2020-05-21,69.62999725341797
2019-05-14,70.48999786376953
2018-08-31,67.6500015258789
2018-07-30,67.25
2018-10-02,68.30000305175781
2019-04-12,69.44999694824219
2019-03-11,69.02999877929688
2019-02-07,69.72000122070312
2019-07-17,69.56999969482422
2019-09-19,67.48999786376953
2019-10-21,67.8499984741211
2019-12-18,67.19000244140625
2020-03-06,67.68000030517578
2019-10-03,68.43000030517578
2020-03-09,68.4800033569336
2020-05-27,68.55999755859375
2019-12-24,69.29000091552734
2020-03-12,70.2699966430664
2018-12-20,70.93000030517578
2019-08-01,71.48999786376953
2018-08-14,72.06999969482422
2018-07-13,71.93000030517578
2018-10-17,71.9800033569336
2019-05-29,72.63999938964844
2019-03-26,73.7300033569336
2019-02-22,73.16999816894531
2019-10-04,72.81999969482422
2019-11-05,72.33000183105469
2019-12-27,72.08000183105469
2020-06-02,72.12999725341797
2019-12-30,71.13999938964844
2020-03-18,71.3499984741211
2020-06-05,70.97000122070312
2019-07-15,71.4800033569336
2018-12-03,70.61000061035156
2019-06-13,68.94999694824219
2019-01-04,67.1500015258789
2018-08-29,67.9800033569336
2019-02-05,68.97000122070312
2018-11-01,68.0199966430664
2019-08-16,66.69999694824219
2019-04-10,67.44000244140625
2019-09-17,68.25
2019-10-15,68.9800033569336
2020-01-02,69.18000030517578
2020-06-08,69.41999816894531
2019-10-18,68.2300033569336
2020-03-24,68.13999938964844
2020-06-11,67.61000061035156
2020-01-08,68.73999786376953
2019-04-25,69.08999633789062
2019-07-30,69.75
2019-02-20,69.08999633789062
2018-07-11,69.25
2018-09-13,68.63999938964844
2018-10-15,68.44000244140625
2019-06-28,67.72000122070312
2018-12-18,67.56999969482422
2018-11-16,69.5999984741211
2019-10-02,71.66999816894531
2020-03-27,73.08999633789062
2020-01-10,71.48999786376953
2019-10-24,73.01000213623047
2020-03-30,70.7699966430664
2020-06-17,70.33999633789062
2020-01-14,69.37000274658203
2020-04-02,68.80000305175781
2019-01-02,68.5
2019-08-14,69.19000244140625
2018-10-30,68.5199966430664
2019-06-11,67.81999969482422
2019-05-10,68.02999877929688
2019-04-08,69.66999816894531
2018-08-27,69.37000274658203
2018-07-26,68.91000366210938
2018-09-28,68.73999786376953
2019-03-07,68.69999694824219
2019-10-30,68.12999725341797
2020-01-17,68.41999816894531
2020-06-23,67.87999725341797
2020-04-08,68.6500015258789
2020-06-26,68.41000366210938
2019-03-22,69.51000213623047
2019-01-17,69.66000366210938
2019-08-29,69.05999755859375
2018-11-14,68.95999908447266
2019-06-26,70.33999633789062
2018-09-11,69.2300033569336
2018-07-09,70.0
2018-08-10,69.68000030517578
2019-04-23,69.87000274658203
2019-09-30,69.38999938964844
2020-01-23,69.94000244140625
2019-11-08,70.29000091552734
2020-04-14,70.0199966430664
2019-11-11,70.12999725341797
2020-01-29,69.88999938964844
2020-04-17,69.4800033569336
2018-07-24,69.77999877929688
2018-09-26,70.9000015258789
2019-05-08,70.33000183105469
2019-03-05,70.87000274658203
2019-02-01,70.29000091552734
2018-12-31,69.2300033569336
2018-11-29,69.76000213623047
2019-08-12,69.13999938964844
2019-07-11,69.80000305175781
2019-09-13,69.19999694824219
2019-11-14,69.08999633789062
2020-04-20,68.81999969482422
2020-02-04,68.55999755859375
2020-04-23,67.58000183105469
2018-12-14,67.19000244140625
2019-08-27,66.7699966430664
2018-08-08,66.31999969482422
2018-10-11,64.73999786376953
2018-11-12,64.6500015258789
2019-07-26,64.11000061035156
2019-06-24,64.79000091552734
2019-05-23,62.119998931884766
2019-03-20,60.72999954223633
2019-01-15,59.970001220703125
2019-11-20,62.72999954223633
2020-02-07,61.880001068115234
2020-02-10,61.470001220703125
2020-04-29,59.959999084472656
2019-11-26,60.529998779296875
2020-02-13,61.27000045776367
2019-01-30,60.93000030517578
2018-08-23,60.650001525878906
2018-09-24,59.880001068115234
2018-11-27,60.34000015258789
2018-10-26,59.86000061035156
2019-07-09,59.130001068115234
2019-06-07,56.36000061035156
2019-05-06,54.20000076293945
2019-04-04,53.0099983215332
2019-09-11,49.81999969482422
2019-11-29,51.439998626708984
2020-05-05,53.880001068115234
2019-12-02,51.29999923706055
2020-02-19,52.41999816894531
2020-05-08,50.11000061035156
2019-05-21,47.689998626708984
2019-03-18,41.86000061035156
2018-09-07,43.40999984741211
2018-08-06,41.97999954223633
2018-10-09,37.18000030517578
2019-02-14,38.119998931884766
2018-12-12,34.4900016784668
2019-07-24,36.810001373291016
2019-09-26,33.119998931884766
2019-10-28,34.43000030517578
2019-12-05,32.7400016784668
2020-05-11,31.450000762939453
2019-07-03,35.439998626708984
2020-02-25,37.290000915527344
2020-05-14,38.81999969482422
2020-02-28,36.95000076293945
2019-08-08,37.5
2019-06-05,37.970001220703125
2018-07-20,37.529998779296875
2018-08-21,40.400001525878906
2018-10-24,39.209999084472656
2019-04-02,40.470001220703125
2019-03-01,41.2400016784668
2019-01-28,43.849998474121094
2018-12-27,43.130001068115234
2019-09-09,42.7599983215332
2020-03-02,42.43000030517578
2020-05-20,40.47999954223633
2019-12-17,39.150001525878906
2020-03-05,43.220001220703125
2019-02-12,41.18000030517578
2019-01-11,40.959999084472656
2018-12-10,42.130001068115234
2019-08-23,43.45000076293945
2018-11-08,43.72999954223633
2019-07-22,43.939998626708984
2019-06-20,44.970001220703125
2018-09-05,47.459999084472656
2019-04-17,46.470001220703125
2019-09-24,43.13999938964844
2019-12-20,44.880001068115234
2020-05-26,44.83000183105469
2019-04-30,43.9900016784668
2019-12-23,44.2400016784668
2020-03-11,46.18000030517578
2020-05-29,45.7400016784668
2019-12-26,44.119998931884766
2020-06-01,41.93000030517578
2019-05-02,42.29999923706055
2019-02-27,42.0
2018-11-23,45.34000015258789
2019-08-06,43.939998626708984
2018-07-18,45.369998931884766
2018-09-20,44.560001373291016
2018-10-22,44.599998474121094
2019-07-05,45.90999984741211
2019-06-03,46.2400016784668
2019-10-09,45.040000915527344
2019-10-11,45.470001220703125
2020-03-17,46.279998779296875
2020-06-04,47.310001373291016
2019-10-14,49.2400016784668
2020-03-20,49.099998474121094
2018-11-06,53.08000183105469
2019-06-18,54.7400016784668
2019-05-17,53.52000045776367
2019-04-15,50.650001525878906
2019-03-14,46.18000030517578
2019-01-09,47.16999816894531
2018-08-02,47.13999938964844
2018-10-05,48.20000076293945
2019-08-21,46.630001068115234
2019-10-17,46.91999816894531
2020-03-23,45.97999954223633
2020-06-10,46.41999816894531
2019-02-25,46.70000076293945
2020-01-07,44.5
2020-03-26,45.16999816894531
2019-10-23,43.619998931884766
