Dates,XOM
2019-12-13,78.19000244140625
2020-05-19,78.31999969482422
2019-03-06,80.13999938964844
2018-11-30,79.3499984741211
2019-08-13,76.91999816894531
2019-07-12,77.33000183105469
2019-06-10,74.80000305175781
2019-05-09,75.68000030517578
2018-07-25,76.0199966430664
2018-09-27,75.94999694824219
2018-10-29,75.08999633789062
2019-10-16,73.4800033569336
2019-12-16,71.62000274658203
2020-03-04,70.30000305175781
2020-05-22,68.05000305175781
2019-10-01,67.66999816894531
2019-12-19,65.44000244140625
2018-09-10,64.6500015258789
2019-05-24,66.08000183105469
2018-08-09,67.81999969482422
2019-04-22,67.66000366210938
2019-03-21,67.26000213623047
2019-01-16,68.36000061035156
2019-08-28,69.36000061035156
2018-11-13,70.73999786376953
2018-10-12,71.94000244140625
2019-06-25,71.6500015258789
2020-03-10,71.12000274658203
2020-05-28,71.06999969482422
2019-10-07,71.12000274658203
2020-03-13,71.31999969482422
2019-10-10,71.30999755859375
2020-03-16,70.9000015258789
2020-06-03,72.12999725341797
2018-11-28,71.68000030517578
2018-09-25,70.93000030517578
2018-07-23,70.63999938964844
2018-08-24,71.54000091552734
2019-07-10,70.37000274658203
2019-05-07,71.4800033569336
2019-04-05,71.51000213623047
2019-03-04,72.0199966430664
2019-01-31,74.31999969482422
2019-09-12,74.4000015258789
2019-12-31,75.01000213623047
2020-03-19,75.12999725341797
2020-01-03,73.9000015258789
2020-06-09,72.7300033569336
2019-02-15,73.4000015258789
2019-01-14,74.81999969482422
2018-07-06,75.51000213623047
2018-08-07,75.70999908447266
2018-10-10,76.75
2018-12-13,77.44999694824219
2019-08-26,78.0
2019-07-25,77.61000061035156
2019-05-22,77.62000274658203
2019-03-19,78.19999694824219
2020-01-06,78.38999938964844
2020-03-25,78.66000366210938
2020-06-12,78.70999908447266
2019-10-22,79.02999877929688
2020-01-09,79.01000213623047
2020-06-15,79.75
2019-10-25,77.86000061035156
2020-03-31,79.31999969482422
2020-06-18,78.25
2019-04-03,79.6500015258789
2018-08-22,79.88999938964844
2018-10-25,80.19999694824219
2019-01-29,80.3499984741211
2018-12-28,80.0999984741211
2018-11-26,80.44000244140625
2019-08-09,80.63999938964844
2019-07-08,80.55999755859375
2019-06-06,80.80000305175781
2019-09-10,80.30000305175781
2020-01-15,79.58999633789062
2020-04-03,80.18000030517578
2019-10-31,79.81999969482422
2020-04-06,80.0199966430664
2020-06-24,80.4800033569336
2018-11-09,81.08000183105469
2019-07-23,81.11000061035156
2019-06-21,80.61000061035156
2019-05-20,80.7699966430664
2019-04-18,81.94999694824219
2018-09-06,82.58999633789062
2018-10-08,81.73999786376953
2019-02-13,81.41000366210938
2018-12-11,81.0199966430664
2019-09-25,80.58000183105469
2020-01-21,80.5199966430664
2020-04-09,80.69000244140625
2019-11-06,81.08000183105469
2020-01-24,81.06999969482422
2020-01-27,81.63999938964844
2020-04-15,82.68000030517578
2018-12-26,81.7300033569336
2019-08-07,81.4000015258789
2019-06-04,79.55999755859375
2018-09-21,79.66000366210938
2018-07-19,79.93000030517578
2018-08-20,78.62000274658203
2018-10-23,77.23999786376953
2019-05-03,77.44000244140625
2019-04-01,76.70999908447266
2019-02-28,75.7699966430664
2019-11-12,76.41999816894531
2020-01-30,75.95999908447266
2019-11-15,75.16999816894531
2020-04-21,75.36000061035156
2019-04-16,75.76000213623047
2019-03-15,75.20999908447266
2019-02-11,76.22000122070312
2019-01-10,75.58999633789062
2019-08-22,75.66999816894531
2018-11-07,75.93000030517578
2018-08-03,75.38999938964844
2018-09-04,73.04000091552734
2019-06-19,73.44000244140625
2019-09-23,72.48999786376953
2019-11-18,71.62000274658203
2020-02-05,71.52999877929688
2020-04-24,70.62999725341797
2019-03-29,70.97000122070312
2019-11-21,72.16999816894531
2020-04-27,72.58000183105469
2020-02-11,73.58999633789062
2020-04-30,74.43000030517578
2019-05-01,74.44999694824219
2019-02-26,74.81999969482422
2019-01-25,73.80999755859375
2018-12-24,74.37999725341797
2019-09-06,74.2300033569336
2018-07-17,74.04000091552734
2018-09-19,75.3499984741211
2019-08-05,75.16999816894531
2019-10-08,76.08000183105469
2019-12-11,76.87000274658203
2019-11-27,76.80999755859375
2020-02-14,76.19000244140625
2020-05-06,76.47000122070312
2019-01-08,75.76000213623047
2018-12-07,75.94000244140625
2019-08-20,76.29000091552734
2018-11-05,75.41000366210938
2019-07-19,75.62999725341797
2018-10-04,75.58999633789062
2019-06-17,75.91999816894531
2019-05-16,75.7300033569336
2018-08-01,76.73999786376953
2019-03-13,77.05000305175781
2019-12-03,77.5
2020-02-20,76.88999938964844
2019-12-06,75.79000091552734
2020-05-12,75.3499984741211
2019-12-09,74.18000030517578
2020-02-26,74.54000091552734
2020-05-15,74.5
2019-03-28,74.75
2018-09-17,74.8499984741211
2018-08-16,74.80000305175781
2018-10-19,74.5999984741211
2019-04-29,74.69999694824219
2019-01-23,74.88999938964844
2019-09-04,74.26000213623047
2018-11-20,72.2699966430664
2019-07-02,71.18000030517578
2019-05-31,69.61000061035156
2019-12-12,70.27999877929688
2020-05-18,69.4000015258789
2019-09-27,70.62000274658203
2020-03-03,70.47000122070312
2020-05-21,69.33000183105469
2019-05-14,68.91999816894531
2018-08-31,67.6500015258789
2018-07-30,66.52999877929688
2018-10-02,67.2699966430664
2019-04-12,68.86000061035156
2019-03-11,68.70999908447266
2019-02-07,69.37000274658203
2019-07-17,69.25
2019-09-19,67.02999877929688
2019-10-21,67.52999877929688
2019-12-18,66.97000122070312
2020-03-06,67.16000366210938
2019-10-03,68.08999633789062
2020-03-09,68.05999755859375
2020-05-27,67.62999725341797
2019-12-24,69.08999633789062
2020-03-12,69.69999694824219
2018-12-20,70.12000274658203
2019-08-01,70.9800033569336
2018-08-14,71.62000274658203
2018-07-13,71.55000305175781
2018-10-17,70.69999694824219
2019-05-29,72.05999755859375
2019-03-26,73.5999984741211
2019-02-22,72.62999725341797
2019-10-04,72.33000183105469
2019-11-05,72.19000244140625
2019-12-27,71.86000061035156
2020-06-02,71.45999908447266
2019-12-30,70.81999969482422
2020-03-18,70.81999969482422
2020-06-05,70.68000030517578
2019-07-15,70.62999725341797
2018-12-03,70.58000183105469
2019-06-13,68.91000366210938
2019-01-04,67.01000213623047
2018-08-29,66.30999755859375
2019-02-05,67.81999969482422
2018-11-01,68.0199966430664
2019-08-16,66.63999938964844
2019-04-10,67.19999694824219
2019-09-17,67.37999725341797
2019-10-15,68.88999938964844
2020-01-02,68.58999633789062
2020-06-08,69.01000213623047
2019-10-18,68.20999908447266
2020-03-24,68.08000183105469
2020-06-11,67.61000061035156
2020-01-08,67.81999969482422
2019-04-25,68.6500015258789
2019-07-30,68.77999877929688
2019-02-20,69.0199966430664
2018-07-11,68.9000015258789
2018-09-13,68.58000183105469
2018-10-15,68.23999786376953
2019-06-28,67.2699966430664
2018-12-18,67.13999938964844
2018-11-16,68.30999755859375
2019-10-02,69.94000244140625
2020-03-27,71.8499984741211
2020-01-10,71.19999694824219
2019-10-24,72.0
2020-03-30,70.66000366210938
2020-06-17,69.97000122070312
2020-01-14,68.9800033569336
2020-04-02,68.5999984741211
2019-01-02,68.18000030517578
2019-08-14,68.66999816894531
2018-10-30,68.30000305175781
2019-06-11,67.77999877929688
2019-05-10,67.31999969482422
2019-04-08,67.91999816894531
2018-08-27,69.33000183105469
2018-07-26,68.70999908447266
2018-09-28,68.44000244140625
2019-03-07,68.41000366210938
2019-10-30,68.0
2020-01-17,68.37000274658203
2020-06-23,67.5199966430664
2020-04-08,68.13999938964844
2020-06-26,68.20999908447266
2019-03-22,68.76000213623047
2019-01-17,69.0199966430664
2019-08-29,68.69999694824219
2018-11-14,68.66999816894531
2019-06-26,68.9000015258789
2018-09-11,69.12000274658203
2018-07-09,69.69999694824219
2018-08-10,69.30999755859375
2019-04-23,69.27999877929688
2019-09-30,69.23999786376953
2020-01-23,69.38999938964844
2019-11-08,69.52999877929688
2020-04-14,69.91000366210938
2019-11-11,70.01000213623047
2020-01-29,69.87999725341797
2020-04-17,69.4000015258789
2018-07-24,69.01000213623047
2018-09-26,70.23999786376953
2019-05-08,70.16000366210938
2019-03-05,70.2300033569336
2019-02-01,69.51000213623047
2018-12-31,69.16999816894531
2018-11-29,68.62999725341797
2019-08-12,69.12000274658203
2019-07-11,69.11000061035156
2019-09-13,68.88999938964844
2019-11-14,68.88999938964844
2020-04-20,68.80000305175781
2020-02-04,68.29000091552734
2020-04-23,67.51000213623047
2018-12-14,67.0
2019-08-27,66.05000305175781
2018-08-08,66.04000091552734
2018-10-11,64.69999694824219
2018-11-12,64.62999725341797
2019-07-26,63.900001525878906
2019-06-24,63.43000030517578
2019-05-23,61.86000061035156
2019-03-20,60.369998931884766
2019-01-15,59.88999938964844
2019-11-20,60.599998474121094
2020-02-07,61.779998779296875
2020-02-10,61.060001373291016
2020-04-29,59.619998931884766
2019-11-26,60.16999816894531
2020-02-13,60.560001373291016
2019-01-30,60.560001373291016
2018-08-23,60.279998779296875
2018-09-24,59.45000076293945
2018-11-27,59.83000183105469
2018-10-26,59.720001220703125
2019-07-09,58.790000915527344
2019-06-07,56.36000061035156
2019-05-06,53.970001220703125
2019-04-04,52.93000030517578
2019-09-11,49.79999923706055
2019-11-29,48.0099983215332
2020-05-05,51.130001068115234
2019-12-02,50.97999954223633
2020-02-19,51.119998931884766
2020-05-08,49.040000915527344
2019-05-21,47.20000076293945
2019-03-18,40.79999923706055
2018-09-07,41.45000076293945
2018-08-06,41.75
2018-10-09,37.0
2019-02-14,35.0
2018-12-12,33.25
2019-07-24,34.20000076293945
2019-09-26,31.229999542236328
2019-10-28,32.349998474121094
2019-12-05,31.559999465942383
2020-05-11,30.110000610351562
2019-07-03,33.33000183105469
2020-02-25,35.18000030517578
2020-05-14,36.720001220703125
2020-02-28,36.20000076293945
2019-08-08,35.86000061035156
2019-06-05,37.369998931884766
2018-07-20,36.34000015258789
2018-08-21,37.900001525878906
2018-10-24,38.52000045776367
2019-04-02,39.22999954223633
2019-03-01,41.15999984741211
2019-01-28,41.470001220703125
2018-12-27,41.7400016784668
2019-09-09,41.970001220703125
2020-03-02,41.90999984741211
2020-05-20,39.380001068115234
2019-12-17,38.93000030517578
2020-03-05,39.869998931884766
2019-02-12,40.540000915527344
2019-01-11,39.630001068115234
2018-12-10,41.86000061035156
2019-08-23,42.810001373291016
2018-11-08,43.130001068115234
2019-07-22,42.22999954223633
2019-06-20,44.11000061035156
2018-09-05,46.15999984741211
2019-04-17,45.77000045776367
2019-09-24,43.0
2019-12-20,42.220001220703125
2020-05-26,44.65999984741211
2019-04-30,43.900001525878906
2019-12-23,43.970001220703125
2020-03-11,44.97999954223633
2020-05-29,45.5099983215332
2019-12-26,44.119998931884766
2020-06-01,41.599998474121094
2019-05-02,40.20000076293945
2019-02-27,41.849998474121094
2018-11-23,44.060001373291016
2019-08-06,43.93000030517578
2018-07-18,44.56999969482422
2018-09-20,44.38999938964844
2018-10-22,43.45000076293945
2019-07-05,45.470001220703125
2019-06-03,45.40999984741211
2019-10-09,44.93000030517578
2019-10-11,44.369998931884766
2020-03-17,44.79999923706055
2020-06-04,46.75
2019-10-14,47.95000076293945
2020-03-20,48.15999984741211
2018-11-06,51.599998474121094
2019-06-18,53.459999084472656
2019-05-17,52.45000076293945
2019-04-15,50.599998474121094
2019-03-14,46.099998474121094
2019-01-09,45.90999984741211
2018-08-02,44.75
2018-10-05,47.2400016784668
2019-08-21,46.599998474121094
2019-10-17,45.77000045776367
2020-03-23,45.97999954223633
2020-06-10,45.400001525878906
2019-02-25,46.5
2020-01-07,44.25
2020-03-26,43.689998626708984
2019-10-23,43.5
