Dates,XOM
2018-11-30,81.94999694824219
2019-08-13,78.44000244140625
2019-07-12,80.36000061035156
2019-06-10,77.86000061035156
2019-05-09,77.80000305175781
2018-07-25,78.19999694824219
2018-09-27,77.22000122070312
2018-10-29,76.87000274658203
2019-10-16,75.5999984741211
2019-12-16,73.86000061035156
2020-03-04,73.2699966430664
2020-05-22,70.66000366210938
2019-10-01,70.37000274658203
2019-12-19,67.52999877929688
2018-09-10,68.66000366210938
2019-05-24,68.94000244140625
2018-08-09,69.58000183105469
2019-04-22,69.1500015258789
2019-03-21,69.87000274658203
2019-01-16,70.25
2019-08-28,71.2699966430664
2018-11-13,72.0999984741211
2018-10-12,72.58999633789062
2019-06-25,72.5999984741211
2020-03-10,72.08000183105469
2020-05-28,71.88999938964844
2019-10-07,71.77999877929688
2020-03-13,72.36000061035156
2019-10-10,72.37999725341797
2020-03-16,72.33999633789062
2020-06-03,73.29000091552734
2018-11-28,72.70999908447266
2018-09-25,72.30000305175781
2018-07-23,71.97000122070312
2018-08-24,72.2699966430664
2019-07-10,71.27999877929688
2019-05-07,72.19000244140625
2019-04-05,72.56999969482422
2019-03-04,73.48999786376953
2019-01-31,76.48999786376953
2019-09-12,75.76000213623047
2019-12-31,75.63999938964844
2020-03-19,75.7699966430664
2020-01-03,75.19000244140625
2020-06-09,74.06999969482422
2019-02-15,74.22000122070312
2019-01-14,75.44999694824219
2018-07-06,76.54000091552734
2018-08-07,76.6500015258789
2018-10-10,77.76000213623047
2018-12-13,78.4800033569336
2019-08-26,78.80999755859375
2019-07-25,78.66000366210938
2019-05-22,78.94999694824219
2019-03-19,78.8499984741211
2020-01-06,79.12999725341797
2020-03-25,79.75
2020-06-12,79.75
2019-10-22,80.0
2020-01-09,80.55000305175781
2020-06-15,80.4000015258789
2019-10-25,79.37999725341797
2020-03-31,80.26000213623047
2020-06-18,79.31999969482422
2019-04-03,80.29000091552734
2018-08-22,80.58000183105469
2018-10-25,80.76000213623047
2019-01-29,80.91000366210938
2018-12-28,80.55000305175781
2018-11-26,81.25
2019-08-09,82.0
2019-07-08,81.91999816894531
2019-06-06,81.88999938964844
2019-09-10,81.44000244140625
2020-01-15,80.44000244140625
2020-04-03,81.2699966430664
2019-10-31,81.30999755859375
2020-04-06,80.79000091552734
2020-06-24,81.4800033569336
2018-11-09,81.77999877929688
2019-07-23,81.94999694824219
2019-06-21,81.7699966430664
2019-05-20,82.08000183105469
2019-04-18,82.52999877929688
2018-09-06,83.19999694824219
2018-10-08,82.58000183105469
2019-02-13,82.08000183105469
2018-12-11,82.06999969482422
2019-09-25,82.80999755859375
2020-01-21,81.05999755859375
2020-04-09,81.3499984741211
2019-11-06,81.69999694824219
2020-01-24,81.83000183105469
2020-01-27,83.22000122070312
2020-04-15,83.48999786376953
2018-12-26,83.08000183105469
2019-08-07,82.83999633789062
2019-06-04,80.62999725341797
2018-09-21,80.37999725341797
2018-07-19,80.52999877929688
2018-08-20,80.26000213623047
2018-10-23,78.5
2019-05-03,78.20999908447266
2019-04-01,77.66000366210938
2019-02-28,76.79000091552734
2019-11-12,77.29000091552734
2020-01-30,76.87999725341797
2019-11-15,76.79000091552734
2020-04-21,76.2300033569336
2019-04-16,76.80000305175781
2019-03-15,76.55000305175781
2019-02-11,76.94999694824219
2019-01-10,76.30000305175781
2019-08-22,76.36000061035156
2018-11-07,76.45999908447266
2018-08-03,76.22000122070312
2018-09-04,74.80000305175781
2019-06-19,74.25
2019-09-23,74.25
2019-11-18,72.43000030517578
2020-02-05,72.12999725341797
2020-04-24,71.55000305175781
2019-03-29,72.01000213623047
2019-11-21,73.66000366210938
2020-04-27,73.63999938964844
2020-02-11,74.62000274658203
2020-04-30,74.95999908447266
2019-05-01,75.33000183105469
2019-02-26,75.80999755859375
2019-01-25,74.61000061035156
2018-12-24,75.16999816894531
2019-09-06,74.80999755859375
2018-07-17,75.19000244140625
2018-09-19,76.22000122070312
2019-08-05,75.8499984741211
2019-10-08,76.97000122070312
2019-12-11,77.76000213623047
2019-11-27,77.76000213623047
2020-02-14,77.22000122070312
2020-05-06,77.12999725341797
2019-01-08,76.75
2018-12-07,76.7300033569336
2019-08-20,77.93000030517578
2018-11-05,76.2699966430664
2019-07-19,76.5
2018-10-04,76.3499984741211
2019-06-17,76.69999694824219
2019-05-16,76.7699966430664
2018-08-01,77.62999725341797
2019-03-13,77.61000061035156
2019-12-03,77.87999725341797
2020-02-20,77.73999786376953
2019-12-06,77.06999969482422
2020-05-12,75.95999908447266
2019-12-09,75.2699966430664
2020-02-26,75.25
2020-05-15,75.30000305175781
2019-03-28,75.7699966430664
2018-09-17,76.05000305175781
2018-08-16,75.77999877929688
2018-10-19,75.08000183105469
2019-04-29,75.37999725341797
2019-01-23,75.55999755859375
2019-09-04,75.66000366210938
2018-11-20,74.2699966430664
2019-07-02,73.26000213623047
2019-05-31,70.91999816894531
2019-12-12,71.01000213623047
2020-05-18,70.87999725341797
2019-09-27,72.41000366210938
2020-03-03,72.25
2020-05-21,70.16000366210938
2019-05-14,70.62000274658203
2018-08-31,69.08999633789062
2018-07-30,67.55999755859375
2018-10-02,68.45999908447266
2019-04-12,69.6500015258789
2019-03-11,69.30000305175781
2019-02-07,69.9800033569336
2019-07-17,69.95999908447266
2019-09-19,69.52999877929688
2019-10-21,68.26000213623047
2019-12-18,68.44000244140625
2020-03-06,67.9800033569336
2019-10-03,68.66999816894531
2020-03-09,69.08000183105469
2020-05-27,68.68000030517578
2019-12-24,69.61000061035156
2020-03-12,70.55000305175781
2018-12-20,70.94999694824219
2019-08-01,72.06999969482422
2018-08-14,72.8499984741211
2018-07-13,72.83999633789062
2018-10-17,72.16000366210938
2019-05-29,72.72000122070312
2019-03-26,75.18000030517578
2019-02-22,74.08000183105469
2019-10-04,72.97000122070312
2019-11-05,73.19000244140625
2019-12-27,72.5
2020-06-02,72.36000061035156
2019-12-30,71.87000274658203
2020-03-18,71.47000122070312
2020-06-05,71.3499984741211
2019-07-15,71.66999816894531
2018-12-03,71.44999694824219
2019-06-13,70.91000366210938
2019-01-04,68.58999633789062
2018-08-29,68.0
2019-02-05,69.06999969482422
2018-11-01,69.02999877929688
2019-08-16,67.91999816894531
2019-04-10,67.69999694824219
2019-09-17,68.36000061035156
2019-10-15,69.48999786376953
2020-01-02,69.37000274658203
2020-06-08,70.0
2019-10-18,69.52999877929688
2020-03-24,68.87999725341797
2020-06-11,68.1500015258789
2020-01-08,68.7699966430664
2019-04-25,69.76000213623047
2019-07-30,69.76000213623047
2019-02-20,70.05000305175781
2018-07-11,69.4800033569336
2018-09-13,69.66999816894531
2018-10-15,69.02999877929688
2019-06-28,68.37000274658203
2018-12-18,67.72000122070312
2018-11-16,69.61000061035156
2019-10-02,71.87000274658203
2020-03-27,73.12000274658203
2020-01-10,72.87000274658203
2019-10-24,73.02999877929688
2020-03-30,71.80000305175781
2020-06-17,70.61000061035156
2020-01-14,70.41000366210938
2020-04-02,69.1500015258789
2019-01-02,68.97000122070312
2019-08-14,69.30000305175781
2018-10-30,68.81999969482422
2019-06-11,68.55999755859375
2019-05-10,68.54000091552734
2019-04-08,69.75
2018-08-27,70.18000030517578
2018-07-26,69.44000244140625
2018-09-28,69.04000091552734
2019-03-07,69.08999633789062
2019-10-30,68.52999877929688
2020-01-17,68.87999725341797
2020-06-23,68.25
2020-04-08,68.76000213623047
2020-06-26,68.97000122070312
2019-03-22,69.87000274658203
2019-01-17,69.97000122070312
2019-08-29,70.1500015258789
2018-11-14,69.76000213623047
2019-06-26,70.37999725341797
2018-09-11,70.54000091552734
2018-07-09,70.25
2018-08-10,70.37999725341797
2019-04-23,70.29000091552734
2019-09-30,70.05000305175781
2020-01-23,70.2300033569336
2019-11-08,70.30000305175781
2020-04-14,70.5
2019-11-11,70.5
2020-01-29,70.30999755859375
2020-04-17,70.44000244140625
2018-07-24,69.80000305175781
2018-09-26,71.0199966430664
2019-05-08,71.37000274658203
2019-03-05,71.36000061035156
2019-02-01,70.5199966430664
2018-12-31,70.29000091552734
2018-11-29,69.9000015258789
2019-08-12,69.95999908447266
2019-07-11,69.87000274658203
2019-09-13,69.58000183105469
2019-11-14,69.58999633789062
2020-04-20,69.58000183105469
2020-02-04,69.08000183105469
2020-04-23,68.41999816894531
2018-12-14,67.69999694824219
2019-08-27,66.93000030517578
2018-08-08,66.68000030517578
2018-10-11,65.7300033569336
2018-11-12,65.19999694824219
2019-07-26,65.12999725341797
2019-06-24,64.87999725341797
2019-05-23,63.20000076293945
2019-03-20,61.41999816894531
2019-01-15,61.90999984741211
2019-11-20,62.93000030517578
2020-02-07,63.0099983215332
2020-02-10,61.65999984741211
2020-04-29,60.52000045776367
2019-11-26,60.88999938964844
2020-02-13,61.529998779296875
2019-01-30,61.41999816894531
2018-08-23,61.15999984741211
2018-09-24,60.38999938964844
2018-11-27,60.619998931884766
2018-10-26,60.540000915527344
2019-07-09,59.5099983215332
2019-06-07,57.79999923706055
2019-05-06,56.75
2019-04-04,54.81999969482422
2019-09-11,52.439998626708984
2019-11-29,51.439998626708984
2020-05-05,53.88999938964844
2019-12-02,54.150001525878906
2020-02-19,52.47999954223633
2020-05-08,50.70000076293945
2019-05-21,49.0099983215332
2019-03-18,44.56999969482422
2018-09-07,46.2599983215332
2018-08-06,43.47999954223633
2018-10-09,40.650001525878906
2019-02-14,40.13999938964844
2018-12-12,37.880001068115234
2019-07-24,37.380001068115234
2019-09-26,36.709999084472656
2019-10-28,34.900001525878906
2019-12-05,35.18000030517578
2020-05-11,32.70000076293945
2019-07-03,36.16999816894531
2020-02-25,38.59000015258789
2020-05-14,39.560001373291016
2020-02-28,37.68000030517578
2019-08-08,38.150001525878906
2019-06-05,39.45000076293945
2018-07-20,38.70000076293945
2018-08-21,41.959999084472656
2018-10-24,42.18000030517578
2019-04-02,40.83000183105469
2019-03-01,43.31999969482422
2019-01-28,44.040000915527344
2018-12-27,46.709999084472656
2019-09-09,44.689998626708984
2020-03-02,43.75
2020-05-20,41.060001373291016
2019-12-17,40.47999954223633
2020-03-05,43.31999969482422
2019-02-12,42.7400016784668
2019-01-11,42.130001068115234
2018-12-10,42.93000030517578
2019-08-23,44.65999984741211
2018-11-08,44.88999938964844
2019-07-22,44.31999969482422
2019-06-20,45.38999938964844
2018-09-05,47.599998474121094
2019-04-17,47.68000030517578
2019-09-24,46.38999938964844
2019-12-20,44.939998626708984
2020-05-26,47.150001525878906
2019-04-30,45.27000045776367
2019-12-23,45.27000045776367
2020-03-11,46.220001220703125
2020-05-29,46.20000076293945
2019-12-26,45.66999816894531
2020-06-01,43.869998931884766
2019-05-02,42.54999923706055
2019-02-27,43.0099983215332
2018-11-23,45.58000183105469
2019-08-06,46.630001068115234
2018-07-18,45.58000183105469
2018-09-20,45.790000915527344
2018-10-22,44.66999816894531
2019-07-05,46.29999923706055
2019-06-03,47.13999938964844
2019-10-09,46.459999084472656
2019-10-11,45.689998626708984
2020-03-17,46.45000076293945
2020-06-04,47.45000076293945
2019-10-14,49.400001525878906
2020-03-20,49.150001525878906
2018-11-06,53.45000076293945
2019-06-18,55.36000061035156
2019-05-17,53.970001220703125
2019-04-15,53.5
2019-03-14,48.84000015258789
2019-01-09,48.619998931884766
2018-08-02,47.7599983215332
2018-10-05,49.75
2019-08-21,48.130001068115234
2019-10-17,47.33000183105469
2020-03-23,48.2599983215332
2020-06-10,46.439998626708984
2019-02-25,47.220001220703125
2020-01-07,45.959999084472656
2020-03-26,45.2400016784668
2019-10-23,44.939998626708984
