Dates,HOLX
2018-12-17,41.900001525878906
2019-08-30,42.20000076293945
2018-11-15,41.779998779296875
2019-07-29,41.0
2019-06-27,40.59000015258789
2019-04-24,39.599998474121094
2018-07-10,41.220001220703125
2018-09-12,42.060001373291016
2019-02-19,41.25
2019-01-18,41.5
2020-02-24,41.310001373291016
2020-05-13,42.869998931884766
2019-12-10,42.63999938964844
2020-02-27,43.709999084472656
2019-12-13,44.369998931884766
2020-05-19,44.5099983215332
2019-03-06,44.599998474121094
2018-11-30,44.93000030517578
2019-08-13,43.18000030517578
2019-07-12,43.29999923706055
2019-06-10,41.97999954223633
2019-05-09,42.83000183105469
2018-07-25,43.04999923706055
2018-09-27,42.970001220703125
2018-10-29,42.540000915527344
2019-10-16,41.91999816894531
2019-12-16,40.47999954223633
2020-03-04,40.27000045776367
2020-05-22,39.540000915527344
2019-10-01,38.7599983215332
2019-12-19,38.189998626708984
2018-09-10,37.91999816894531
2019-05-24,39.470001220703125
2018-08-09,40.939998626708984
2019-04-22,40.70000076293945
2019-03-21,38.66999816894531
2019-01-16,38.25
2019-08-28,38.27000045776367
2018-11-13,40.029998779296875
2018-10-12,40.810001373291016
2019-06-25,41.0
2020-03-10,41.84000015258789
2020-05-28,42.459999084472656
2019-10-07,42.619998931884766
2020-03-13,42.630001068115234
2019-10-10,42.880001068115234
2020-03-16,42.93000030517578
2020-06-03,43.40999984741211
2018-11-28,43.880001068115234
2018-09-25,44.83000183105469
2018-07-23,44.27000045776367
2018-08-24,44.88999938964844
2019-07-10,44.4900016784668
2019-05-07,44.349998474121094
2019-04-05,44.220001220703125
2019-03-04,43.77000045776367
2019-01-31,44.45000076293945
2019-09-12,43.77000045776367
2019-12-31,43.65999984741211
2020-03-19,43.959999084472656
2020-01-03,43.560001373291016
2020-06-09,43.220001220703125
2019-02-15,43.720001220703125
2019-01-14,44.02000045776367
2018-07-06,44.79999923706055
2018-08-07,44.790000915527344
2018-10-10,45.529998779296875
2018-12-13,46.09000015258789
2019-08-26,46.290000915527344
2019-07-25,46.4900016784668
2019-05-22,46.52000045776367
2019-03-19,47.81999969482422
2020-01-06,46.9900016784668
2020-03-25,46.27000045776367
2020-06-12,46.849998474121094
2019-10-22,47.380001068115234
2020-01-09,48.11000061035156
2020-06-15,47.43000030517578
2019-10-25,47.5
2020-03-31,46.779998779296875
2020-06-18,46.540000915527344
2019-04-03,46.70000076293945
2018-08-22,47.040000915527344
2018-10-25,47.36000061035156
2019-01-29,47.369998931884766
2018-12-28,47.5
2018-11-26,47.61000061035156
2019-08-09,47.27000045776367
2019-07-08,47.439998626708984
2019-06-06,47.2599983215332
2019-09-10,47.56999969482422
2020-01-15,46.97999954223633
2020-04-03,47.08000183105469
2019-10-31,47.2400016784668
2020-04-06,47.08000183105469
2020-06-24,47.709999084472656
2018-11-09,48.540000915527344
2019-07-23,48.25
2019-06-21,48.310001373291016
2019-05-20,47.560001373291016
2019-04-18,47.47999954223633
2018-09-06,47.189998626708984
2018-10-08,46.7400016784668
2019-02-13,47.099998474121094
2018-12-11,47.529998779296875
2019-09-25,47.68000030517578
2020-01-21,47.58000183105469
2020-04-09,47.31999969482422
2019-11-06,45.880001068115234
2020-01-24,43.54999923706055
2020-01-27,43.209999084472656
2020-04-15,42.9900016784668
2018-12-26,43.88999938964844
2019-08-07,44.5099983215332
2019-06-04,45.16999816894531
2018-09-21,45.47999954223633
2018-07-19,45.70000076293945
2018-08-20,46.310001373291016
2018-10-23,46.310001373291016
2019-05-03,46.459999084472656
2019-04-01,46.11000061035156
2019-02-28,46.38999938964844
2019-11-12,45.63999938964844
2020-01-30,45.310001373291016
2019-11-15,45.38999938964844
2020-04-21,44.84000015258789
2019-04-16,44.7599983215332
2019-03-15,44.599998474121094
2019-02-11,45.04999923706055
2019-01-10,44.75
2019-08-22,44.619998931884766
2018-11-07,45.0
2018-08-03,44.79999923706055
2018-09-04,44.70000076293945
2019-06-19,44.880001068115234
2019-09-23,44.68000030517578
2019-11-18,43.869998931884766
2020-02-05,43.7599983215332
2020-04-24,43.630001068115234
2019-03-29,44.06999969482422
2019-11-21,44.40999984741211
2020-04-27,45.31999969482422
2020-02-11,46.5
2020-04-30,46.619998931884766
2019-05-01,47.09000015258789
2019-02-26,48.16999816894531
2019-01-25,47.689998626708984
2018-12-24,48.290000915527344
2019-09-06,47.84000015258789
2018-07-17,47.88999938964844
2018-09-19,48.029998779296875
2019-08-05,48.33000183105469
2019-10-08,49.560001373291016
2019-12-11,49.13999938964844
2019-11-27,49.0099983215332
2020-02-14,48.65999984741211
2020-05-06,48.31999969482422
2019-01-08,47.72999954223633
2018-12-07,47.880001068115234
2019-08-20,48.369998931884766
2018-11-05,48.25
2019-07-19,48.310001373291016
2018-10-04,47.630001068115234
2019-06-17,47.86000061035156
2019-05-16,47.31999969482422
2018-08-01,47.959999084472656
2019-03-13,47.97999954223633
2019-12-03,47.619998931884766
2020-02-20,47.439998626708984
2019-12-06,47.36000061035156
2020-05-12,47.13999938964844
2019-12-09,47.40999984741211
2020-02-26,48.619998931884766
2020-05-15,48.29999923706055
2019-03-28,48.29999923706055
2018-09-17,48.83000183105469
2018-08-16,49.40999984741211
2018-10-19,49.5099983215332
2019-04-29,49.59000015258789
2019-01-23,50.15999984741211
2019-09-04,51.369998931884766
2018-11-20,51.31999969482422
2019-07-02,50.52000045776367
2019-05-31,49.7400016784668
2019-12-12,48.18000030517578
2020-05-18,48.25
2019-09-27,49.310001373291016
2020-03-03,49.97999954223633
2020-05-21,49.79999923706055
2019-05-14,49.439998626708984
2018-08-31,49.88999938964844
2018-07-30,49.15999984741211
2018-10-02,50.290000915527344
2019-04-12,50.93000030517578
2019-03-11,50.540000915527344
2019-02-07,50.29999923706055
2019-07-17,50.470001220703125
2019-09-19,49.790000915527344
2019-10-21,48.529998779296875
2019-12-18,48.790000915527344
2020-03-06,48.040000915527344
2019-10-03,48.720001220703125
2020-03-09,49.27000045776367
2020-05-27,49.13999938964844
2019-12-24,48.95000076293945
2020-03-12,49.02000045776367
2018-12-20,49.90999984741211
2019-08-01,49.790000915527344
2018-08-14,48.86000061035156
2018-07-13,49.06999969482422
2018-10-17,49.81999969482422
2019-05-29,49.84000015258789
2019-03-26,49.5
2019-02-22,49.41999816894531
2019-10-04,50.13999938964844
2019-11-05,49.88999938964844
2019-12-27,49.959999084472656
2020-06-02,49.97999954223633
2019-12-30,50.40999984741211
2020-03-18,49.79999923706055
2020-06-05,50.959999084472656
2019-07-15,49.630001068115234
2018-12-03,49.790000915527344
2019-06-13,50.779998779296875
2019-01-04,48.58000183105469
2018-08-29,48.33000183105469
2019-02-05,48.650001525878906
2018-11-01,48.79999923706055
2019-08-16,48.72999954223633
2019-04-10,48.810001373291016
2019-09-17,49.20000076293945
2019-10-15,49.040000915527344
2020-01-02,48.81999969482422
2020-06-08,49.310001373291016
2019-10-18,49.27000045776367
2020-03-24,49.029998779296875
2020-06-11,49.380001068115234
2020-01-08,50.08000183105469
2019-04-25,49.34000015258789
2019-07-30,48.31999969482422
2019-02-20,48.2599983215332
2018-07-11,47.54999923706055
2018-09-13,47.779998779296875
2018-10-15,47.56999969482422
2019-06-28,48.040000915527344
2018-12-18,48.2400016784668
2018-11-16,48.5
2019-10-02,48.93000030517578
2020-03-27,48.529998779296875
2020-01-10,48.38999938964844
2019-10-24,49.560001373291016
2020-03-30,46.18000030517578
2020-06-17,46.34000015258789
2020-01-14,45.56999969482422
2020-04-02,46.13999938964844
2019-01-02,46.790000915527344
2019-08-14,46.900001525878906
2018-10-30,47.33000183105469
2019-06-11,46.810001373291016
2019-05-10,48.36000061035156
2019-04-08,49.08000183105469
2018-08-27,49.61000061035156
2018-07-26,50.27000045776367
2018-09-28,49.4900016784668
2019-03-07,51.86000061035156
2019-10-30,51.43000030517578
2020-01-17,51.13999938964844
2020-06-23,50.970001220703125
2020-04-08,52.0
2020-06-26,52.290000915527344
2019-03-22,52.400001525878906
2019-01-17,52.790000915527344
2019-08-29,52.04999923706055
2018-11-14,52.16999816894531
2019-06-26,52.65999984741211
2018-09-11,53.18000030517578
2018-07-09,53.45000076293945
2018-08-10,53.70000076293945
2019-04-23,53.04999923706055
2019-09-30,52.560001373291016
2020-01-23,52.5
2019-11-08,52.20000076293945
2020-04-14,52.619998931884766
2019-11-11,52.65999984741211
2020-01-29,52.59000015258789
2020-04-17,52.41999816894531
2018-07-24,51.849998474121094
2018-09-26,52.099998474121094
2019-05-08,51.2400016784668
2019-03-05,51.470001220703125
2019-02-01,52.349998474121094
2018-12-31,52.380001068115234
2018-11-29,52.540000915527344
2019-08-12,53.58000183105469
2019-07-11,53.369998931884766
2019-09-13,52.83000183105469
2019-11-14,53.540000915527344
2020-04-20,53.849998474121094
2020-02-04,54.33000183105469
2020-04-23,54.25
2018-12-14,54.290000915527344
2019-08-27,54.22999954223633
2018-08-08,53.959999084472656
2018-10-11,53.15999984741211
2018-11-12,53.63999938964844
2019-07-26,54.540000915527344
2019-06-24,54.68000030517578
2019-05-23,54.310001373291016
2019-03-20,53.59000015258789
2019-01-15,54.290000915527344
2019-11-20,54.369998931884766
2020-02-07,54.2400016784668
2020-02-10,53.93000030517578
2020-04-29,53.060001373291016
2019-11-26,53.43000030517578
2020-02-13,53.58000183105469
2019-01-30,52.27000045776367
2018-08-23,52.40999984741211
2018-09-24,53.11000061035156
2018-11-27,52.810001373291016
2018-10-26,52.7599983215332
2019-07-09,52.380001068115234
2019-06-07,51.34000015258789
2019-05-06,51.47999954223633
2019-04-04,49.599998474121094
2019-09-11,47.959999084472656
2019-11-29,46.65999984741211
2020-05-05,47.36000061035156
2019-12-02,48.619998931884766
2020-02-19,48.119998931884766
2020-05-08,48.459999084472656
2019-05-21,46.060001373291016
2019-03-18,44.400001525878906
2018-09-07,45.369998931884766
2018-08-06,44.63999938964844
2018-10-09,41.279998779296875
2019-02-14,40.970001220703125
2018-12-12,34.41999816894531
2019-07-24,34.04999923706055
2019-09-26,33.20000076293945
2019-10-28,29.639999389648438
2019-12-05,32.0099983215332
2020-05-11,31.040000915527344
2019-07-03,30.81999969482422
2020-02-25,31.610000610351562
2020-05-14,32.849998474121094
2020-02-28,32.77000045776367
2019-08-08,33.0
2019-06-05,34.75
2018-07-20,33.7400016784668
2018-08-21,32.13999938964844
2018-10-24,33.90999984741211
2019-04-02,34.08000183105469
2019-03-01,38.02000045776367
2019-01-28,37.310001373291016
2018-12-27,40.16999816894531
2019-09-09,40.7599983215332
2020-03-02,41.11000061035156
2020-05-20,40.84000015258789
2019-12-17,41.47999954223633
2020-03-05,42.65999984741211
2019-02-12,42.97999954223633
2019-01-11,41.68000030517578
2018-12-10,42.88999938964844
2019-08-23,43.68000030517578
2018-11-08,45.900001525878906
2019-07-22,47.869998931884766
2019-06-20,49.97999954223633
2018-09-05,49.52000045776367
2019-04-17,53.43000030517578
2019-09-24,49.04999923706055
2019-12-20,49.470001220703125
2020-05-26,50.560001373291016
2019-04-30,51.29999923706055
2019-12-23,52.75
2020-03-11,53.220001220703125
2020-05-29,51.7400016784668
2019-12-26,53.099998474121094
2020-06-01,51.529998779296875
2019-05-02,50.47999954223633
2019-02-27,52.06999969482422
2018-11-23,52.95000076293945
2019-08-06,52.2400016784668
2018-07-18,53.13999938964844
2018-09-20,53.529998779296875
2018-10-22,52.40999984741211
2019-07-05,53.27000045776367
2019-06-03,51.400001525878906
2019-10-09,51.68000030517578
2019-10-11,52.38999938964844
2020-03-17,52.560001373291016
2020-06-04,53.060001373291016
2019-10-14,53.90999984741211
2020-03-20,53.130001068115234
2018-11-06,53.09000015258789
2019-06-18,51.779998779296875
2019-05-17,53.95000076293945
2019-04-15,53.040000915527344
2019-03-14,51.029998779296875
2019-01-09,51.58000183105469
2018-08-02,49.31999969482422
2018-10-05,53.33000183105469
2019-08-21,53.040000915527344
2019-10-17,52.189998626708984
2020-03-23,53.900001525878906
2020-06-10,55.0099983215332
2019-02-25,55.75
2020-01-07,55.119998931884766
2020-03-26,54.040000915527344
2019-10-23,54.77000045776367
