Dates,HOLX
2020-01-21,47.0099983215332
2020-04-09,45.61000061035156
2019-11-06,43.2400016784668
2020-01-24,42.95000076293945
2020-01-27,42.61000061035156
2020-04-15,42.86000061035156
2018-12-26,43.77000045776367
2019-08-07,44.38999938964844
2019-06-04,45.0099983215332
2018-09-21,45.09000015258789
2018-07-19,45.2599983215332
2018-08-20,45.93000030517578
2018-10-23,44.900001525878906
2019-05-03,46.459999084472656
2019-04-01,45.779998779296875
2019-02-28,45.2400016784668
2019-11-12,45.290000915527344
2020-01-30,44.61000061035156
2019-11-15,44.70000076293945
2020-04-21,44.4900016784668
2019-04-16,44.68000030517578
2019-03-15,44.5
2019-02-11,44.72999954223633
2019-01-10,44.75
2019-08-22,44.56999969482422
2018-11-07,44.79999923706055
2018-08-03,44.54999923706055
2018-09-04,44.290000915527344
2019-06-19,44.59000015258789
2019-09-23,44.040000915527344
2019-11-18,43.38999938964844
2020-02-05,43.7599983215332
2020-04-24,43.0
2019-03-29,43.88999938964844
2019-11-21,44.15999984741211
2020-04-27,45.2599983215332
2020-02-11,46.06999969482422
2020-04-30,46.439998626708984
2019-05-01,47.0099983215332
2019-02-26,47.290000915527344
2019-01-25,47.689998626708984
2018-12-24,47.56999969482422
2019-09-06,47.56999969482422
2018-07-17,47.36000061035156
2018-09-19,47.790000915527344
2019-08-05,48.130001068115234
2019-10-08,48.720001220703125
2019-12-11,48.560001373291016
2019-11-27,48.33000183105469
2020-02-14,48.22999954223633
2020-05-06,47.38999938964844
2019-01-08,47.5099983215332
2018-12-07,47.529998779296875
2019-08-20,47.900001525878906
2018-11-05,47.880001068115234
2019-07-19,47.869998931884766
2018-10-04,47.459999084472656
2019-06-17,47.2599983215332
2019-05-16,47.209999084472656
2018-08-01,47.630001068115234
2019-03-13,47.310001373291016
2019-12-03,47.029998779296875
2020-02-20,47.099998474121094
2019-12-06,46.93000030517578
2020-05-12,46.900001525878906
2019-12-09,47.400001525878906
2020-02-26,48.22999954223633
2020-05-15,48.099998474121094
2019-03-28,48.11000061035156
2018-09-17,48.720001220703125
2018-08-16,49.119998931884766
2018-10-19,49.13999938964844
2019-04-29,49.06999969482422
2019-01-23,50.130001068115234
2019-09-04,51.119998931884766
2018-11-20,49.40999984741211
2019-07-02,49.91999816894531
2019-05-31,47.9900016784668
2019-12-12,47.790000915527344
2020-05-18,47.540000915527344
2019-09-27,49.0
2020-03-03,49.880001068115234
2020-05-21,49.380001068115234
2019-05-14,49.34000015258789
2018-08-31,49.06999969482422
2018-07-30,49.119998931884766
2018-10-02,50.0099983215332
2019-04-12,50.47999954223633
2019-03-11,49.88999938964844
2019-02-07,50.119998931884766
2019-07-17,49.630001068115234
2019-09-19,47.90999984741211
2019-10-21,47.9900016784668
2019-12-18,48.060001373291016
2020-03-06,48.0099983215332
2019-10-03,48.4900016784668
2020-03-09,49.0099983215332
2020-05-27,47.790000915527344
2019-12-24,48.099998474121094
2020-03-12,48.790000915527344
2018-12-20,49.65999984741211
2019-08-01,48.849998474121094
2018-08-14,47.81999969482422
2018-07-13,48.90999984741211
2018-10-17,49.68000030517578
2019-05-29,49.529998779296875
2019-03-26,49.189998626708984
2019-02-22,49.41999816894531
2019-10-04,49.560001373291016
2019-11-05,49.88999938964844
2019-12-27,49.68000030517578
2020-06-02,49.810001373291016
2019-12-30,49.720001220703125
2020-03-18,49.59000015258789
2020-06-05,49.54999923706055
2019-07-15,49.040000915527344
2018-12-03,49.790000915527344
2019-06-13,48.619998931884766
2019-01-04,47.56999969482422
2018-08-29,47.869998931884766
2019-02-05,48.45000076293945
2018-11-01,48.27000045776367
2019-08-16,47.970001220703125
2019-04-10,48.59000015258789
2019-09-17,48.119998931884766
2019-10-15,48.7599983215332
2020-01-02,48.459999084472656
2020-06-08,49.04999923706055
2019-10-18,48.880001068115234
2020-03-24,49.0099983215332
2020-06-11,49.16999816894531
2020-01-08,49.13999938964844
2019-04-25,48.349998474121094
2019-07-30,47.97999954223633
2019-02-20,47.540000915527344
2018-07-11,47.47999954223633
2018-09-13,47.66999816894531
2018-10-15,47.380001068115234
2019-06-28,47.720001220703125
2018-12-18,47.95000076293945
2018-11-16,48.400001525878906
2019-10-02,48.52000045776367
2020-03-27,47.779998779296875
2020-01-10,48.2400016784668
2019-10-24,45.16999816894531
2020-03-30,46.09000015258789
2020-06-17,45.27000045776367
2020-01-14,45.31999969482422
2020-04-02,45.900001525878906
2019-01-02,46.36000061035156
2019-08-14,46.75
2018-10-30,46.68000030517578
2019-06-11,46.709999084472656
2019-05-10,48.11000061035156
2019-04-08,48.7400016784668
2018-08-27,49.220001220703125
2018-07-26,50.2400016784668
2018-09-28,49.43000030517578
2019-03-07,51.060001373291016
2019-10-30,51.04999923706055
2020-01-17,50.939998626708984
2020-06-23,50.959999084472656
2020-04-08,51.810001373291016
2020-06-26,51.86000061035156
2019-03-22,52.38999938964844
2019-01-17,52.08000183105469
2019-08-29,51.68000030517578
2018-11-14,51.880001068115234
2019-06-26,52.529998779296875
2018-09-11,52.900001525878906
2018-07-09,53.15999984741211
2018-08-10,52.959999084472656
2019-04-23,52.470001220703125
2019-09-30,51.9900016784668
2020-01-23,51.90999984741211
2019-11-08,51.97999954223633
2020-04-14,52.220001220703125
2019-11-11,52.220001220703125
2020-01-29,52.130001068115234
2020-04-17,51.810001373291016
2018-07-24,51.650001525878906
2018-09-26,51.38999938964844
2019-05-08,51.130001068115234
2019-03-05,51.459999084472656
2019-02-01,52.150001525878906
2018-12-31,52.290000915527344
2018-11-29,52.43000030517578
2019-08-12,52.91999816894531
2019-07-11,52.560001373291016
2019-09-13,52.66999816894531
2019-11-14,53.470001220703125
2020-04-20,53.779998779296875
2020-02-04,54.20000076293945
2020-04-23,53.97999954223633
2018-12-14,54.099998474121094
2019-08-27,53.68000030517578
2018-08-08,53.349998474121094
2018-10-11,53.11000061035156
2018-11-12,53.5
2019-07-26,54.34000015258789
2019-06-24,53.31999969482422
2019-05-23,53.43000030517578
2019-03-20,53.279998779296875
2019-01-15,54.040000915527344
2019-11-20,54.11000061035156
2020-02-07,53.81999969482422
2020-02-10,53.099998474121094
2020-04-29,53.0099983215332
2019-11-26,53.189998626708984
2020-02-13,52.54999923706055
2019-01-30,52.09000015258789
2018-08-23,52.2599983215332
2018-09-24,52.15999984741211
2018-11-27,52.689998626708984
2018-10-26,51.9900016784668
2019-07-09,52.119998931884766
2019-06-07,51.150001525878906
2019-05-06,49.279998779296875
2019-04-04,48.540000915527344
2019-09-11,47.27000045776367
2019-11-29,45.810001373291016
2020-05-05,47.04999923706055
2019-12-02,46.4900016784668
2020-02-19,47.689998626708984
2020-05-08,47.04999923706055
2019-05-21,45.72999954223633
2019-03-18,43.099998474121094
2018-09-07,43.90999984741211
2018-08-06,43.2599983215332
2018-10-09,39.36000061035156
2019-02-14,38.130001068115234
2018-12-12,32.130001068115234
2019-07-24,28.940000534057617
2019-09-26,26.489999771118164
2019-10-28,28.709999084472656
2019-12-05,30.1200008392334
2020-05-11,29.09000015258789
2019-07-03,30.229999542236328
2020-02-25,30.399999618530273
2020-05-14,32.5
2020-02-28,32.459999084472656
2019-08-08,32.70000076293945
2019-06-05,34.38999938964844
2018-07-20,32.54999923706055
2018-08-21,32.0
2018-10-24,32.54999923706055
2019-04-02,34.040000915527344
2019-03-01,37.380001068115234
2019-01-28,37.2599983215332
2018-12-27,40.0099983215332
2019-09-09,39.790000915527344
2020-03-02,41.040000915527344
2020-05-20,40.650001525878906
2019-12-17,41.11000061035156
2020-03-05,42.41999816894531
2019-02-12,42.52000045776367
2019-01-11,41.029998779296875
2018-12-10,42.400001525878906
2019-08-23,43.08000183105469
2018-11-08,45.810001373291016
2019-07-22,47.5099983215332
2019-06-20,48.400001525878906
2018-09-05,48.470001220703125
2019-04-17,49.220001220703125
2019-09-24,48.38999938964844
2019-12-20,48.95000076293945
2020-05-26,50.09000015258789
2019-04-30,50.540000915527344
2019-12-23,52.209999084472656
2020-03-11,51.86000061035156
2020-05-29,51.689998626708984
2019-12-26,51.88999938964844
2020-06-01,50.470001220703125
2019-05-02,49.90999984741211
2019-02-27,50.97999954223633
2018-11-23,52.119998931884766
2019-08-06,52.2400016784668
2018-07-18,53.119998931884766
2018-09-20,52.459999084472656
2018-10-22,51.709999084472656
2019-07-05,50.93000030517578
2019-06-03,49.72999954223633
2019-10-09,51.130001068115234
2019-10-11,51.290000915527344
2020-03-17,51.91999816894531
2020-06-04,52.06999969482422
2019-10-14,53.36000061035156
2020-03-20,52.0
2018-11-06,52.25
2019-06-18,51.63999938964844
2019-05-17,52.130001068115234
2019-04-15,51.86000061035156
2019-03-14,49.81999969482422
2019-01-09,49.45000076293945
2018-08-02,49.189998626708984
2018-10-05,52.4900016784668
2019-08-21,52.47999954223633
2019-10-17,52.060001373291016
2020-03-23,53.5
2020-06-10,54.04999923706055
2019-02-25,55.20000076293945
2020-01-07,53.150001525878906
2020-03-26,53.54999923706055
2019-10-23,53.2599983215332
