Dates,EBAY
2018-06-20,39.47999954223633
2018-06-21,39.220001220703125
2018-06-25,38.06999969482422
2018-06-22,37.720001220703125
2018-06-26,37.130001068115234
2018-06-27,37.02000045776367
2018-06-28,36.18000030517578
2018-06-29,36.279998779296875
2018-07-02,35.90999984741211
2018-07-03,36.88999938964844
2018-07-05,36.79999923706055
2018-07-16,37.20000076293945
2018-09-18,37.540000915527344
2019-01-24,37.08000183105469
2019-09-05,36.93000030517578
2018-11-21,37.459999084472656
2020-01-13,37.54999923706055
2020-04-01,37.65999984741211
2020-06-19,37.43000030517578
2019-10-29,37.779998779296875
2020-01-16,35.16999816894531
2020-06-22,34.41999816894531
2018-10-03,34.060001373291016
2018-07-31,34.02000045776367
2019-03-12,33.41999816894531
2019-02-08,33.810001373291016
2019-01-07,34.630001068115234
2018-12-06,33.720001220703125
2019-08-19,33.77000045776367
2019-07-18,33.349998474121094
2019-05-15,33.0
2019-09-20,33.369998931884766
2019-11-01,33.65999984741211
2020-04-07,34.11000061035156
2020-06-25,33.779998779296875
2020-06-16,33.86000061035156
2019-11-04,33.54999923706055
2020-01-22,34.11000061035156
2019-11-07,33.90999984741211
2020-04-13,34.04999923706055
2019-07-01,34.060001373291016
2019-05-30,33.81999969482422
2018-08-15,34.20000076293945
2018-10-18,34.060001373291016
2019-03-27,34.40999984741211
2019-01-22,34.779998779296875
2018-12-21,34.560001373291016
2019-09-03,34.619998931884766
2018-11-19,34.7400016784668
2019-08-02,34.779998779296875
2020-01-28,34.84000015258789
2020-04-16,34.720001220703125
2019-11-13,34.400001525878906
2020-01-31,34.63999938964844
2018-12-04,34.08000183105469
2018-11-02,33.400001525878906
2019-07-16,34.13999938964844
2018-08-30,33.810001373291016
2018-10-01,33.97999954223633
2019-06-14,34.43000030517578
2019-05-13,34.5
2019-04-11,34.029998779296875
2019-02-06,34.209999084472656
2019-09-18,34.0099983215332
2020-02-03,34.279998779296875
2020-04-22,34.31999969482422
2019-11-19,33.83000183105469
2020-02-06,33.56999969482422
2019-11-22,32.709999084472656
2019-03-25,33.56999969482422
2019-02-21,33.209999084472656
2018-12-19,33.099998474121094
2018-07-12,32.5
2018-09-14,32.77000045776367
2018-08-13,32.65999984741211
2018-10-16,32.650001525878906
2019-07-31,32.16999816894531
2019-05-28,32.560001373291016
2019-04-26,33.09000015258789
2020-04-28,31.780000686645508
2019-11-25,31.920000076293945
2020-02-12,31.540000915527344
2020-05-01,31.719999313354492
2020-05-04,32.22999954223633
2019-06-12,31.889999389648438
2019-04-09,29.469999313354492
2019-03-08,28.469999313354492
2019-02-04,27.75
2018-07-27,28.110000610351562
2018-08-28,27.65999984741211
2019-01-03,27.239999771118164
2019-08-15,27.719999313354492
2018-10-31,26.899999618530273
2019-09-16,29.299999237060547
2020-02-18,29.079999923706055
2020-05-07,29.520000457763672
2018-08-17,29.90999984741211
2019-12-04,29.59000015258789
2020-02-21,30.09000015258789
2018-12-17,29.739999771118164
2019-08-30,29.6200008392334
2018-11-15,29.579999923706055
2019-07-29,28.799999237060547
2019-06-27,28.200000762939453
2019-04-24,27.799999237060547
2018-07-10,28.0
2018-09-12,28.020000457763672
2019-02-19,27.700000762939453
2019-01-18,28.540000915527344
2020-02-24,28.18000030517578
2020-05-13,28.799999237060547
2019-12-10,28.579999923706055
2020-02-27,28.799999237060547
2019-12-13,29.56999969482422
2020-05-19,29.469999313354492
2019-03-06,30.170000076293945
2018-11-30,30.059999465942383
2019-08-13,28.8799991607666
2019-07-12,29.43000030517578
2019-06-10,29.15999984741211
2019-05-09,29.399999618530273
2018-07-25,28.5
2018-09-27,29.200000762939453
2018-10-29,28.790000915527344
2019-10-16,28.780000686645508
2019-12-16,28.559999465942383
2020-03-04,28.489999771118164
2020-05-22,28.200000762939453
2019-10-01,28.020000457763672
2019-12-19,26.549999237060547
2018-09-10,26.350000381469727
2019-05-24,27.479999542236328
2018-08-09,28.110000610351562
2019-04-22,28.3799991607666
2019-03-21,27.649999618530273
2019-01-16,28.6299991607666
2019-08-28,28.600000381469727
2018-11-13,28.959999084472656
2018-10-12,29.739999771118164
2019-06-25,29.989999771118164
2020-03-10,30.1299991607666
2020-05-28,30.149999618530273
2019-10-07,30.18000030517578
2020-03-13,30.299999237060547
2019-10-10,30.65999984741211
2020-03-16,30.149999618530273
2020-06-03,30.610000610351562
2018-11-28,34.34000015258789
2018-09-25,33.400001525878906
2018-07-23,32.70000076293945
2018-08-24,32.95000076293945
2019-07-10,33.4900016784668
2019-05-07,34.369998931884766
2019-04-05,33.970001220703125
2019-03-04,33.7599983215332
2019-01-31,33.75
2019-09-12,34.54999923706055
2019-12-31,35.27000045776367
2020-03-19,35.119998931884766
2020-01-03,35.220001220703125
2020-06-09,35.0
2019-02-15,35.47999954223633
2019-01-14,35.59000015258789
2018-07-06,36.209999084472656
2018-08-07,36.040000915527344
2018-10-10,36.61000061035156
2018-12-13,36.54999923706055
2019-08-26,37.02000045776367
2019-07-25,36.630001068115234
2019-05-22,36.9900016784668
2019-03-19,37.75
2020-01-06,37.34000015258789
2020-03-25,37.45000076293945
