Dates,EBAY
2018-06-20,38.35996627807617
2018-06-21,37.13862228393555
2018-06-25,37.216793060302734
2018-06-22,36.25926208496094
2018-06-26,36.220176696777344
2018-06-27,35.46782684326172
2018-06-28,35.31149673461914
2018-06-29,35.428741455078125
2018-07-02,35.829341888427734
2018-07-03,35.80002975463867
2018-07-05,36.18109130859375
2018-07-16,36.53284454345703
2018-09-18,37.040916442871094
2019-01-24,36.190860748291016
2019-09-05,36.13223648071289
2018-11-21,36.68917465209961
2020-01-13,36.747798919677734
2020-04-01,36.865047454833984
2020-06-19,36.94321060180664
2019-10-29,37.08000946044922
2020-01-16,33.32802963256836
2020-06-22,33.41597366333008
2018-10-03,33.0153694152832
2018-07-31,32.75156021118164
2019-03-12,33.113075256347656
2019-02-08,33.64069747924805
2019-01-07,33.034912109375
2018-12-06,32.89811706542969
2019-08-19,32.683170318603516
2019-07-18,32.331417083740234
2019-05-15,32.458438873291016
2019-09-20,32.88834762573242
2019-11-01,33.21078872680664
2020-04-07,33.00559997558594
2020-06-25,33.06422424316406
2020-06-16,33.36711502075195
2019-11-04,33.308494567871094
2020-01-22,33.10330581665039
2019-11-07,33.61138916015625
2020-04-13,33.08376693725586
2019-07-01,32.99583435058594
2019-05-30,33.23032760620117
2018-08-15,33.24009704589844
2018-10-18,33.7384033203125
2019-03-27,33.904510498046875
2019-01-22,33.61138916015625
2018-12-21,33.7384033203125
2019-09-03,33.78725814819336
2018-11-19,33.94358825683594
2019-08-02,34.12923812866211
2020-01-28,34.002220153808594
2020-04-16,33.81657028198242
2019-11-13,34.002220153808594
2020-01-31,33.347572326660156
2018-12-04,32.88834762573242
2018-11-02,33.21078872680664
2019-07-16,32.93719482421875
2018-08-30,33.32802963256836
2018-10-01,33.47459030151367
2019-06-14,33.65046691894531
2019-05-13,33.31825637817383
2019-04-11,33.41597366333008
2019-02-06,33.33780288696289
2019-09-18,33.43551254272461
2020-02-03,33.45505905151367
2020-04-22,33.2596435546875
2019-11-19,32.94697570800781
2020-02-06,32.008975982666016
2019-11-22,32.81018829345703
2019-03-25,32.57568359375
2019-02-21,32.26301956176758
2018-12-19,31.764713287353516
2018-07-12,31.813570022583008
2018-09-14,31.99921417236328
2018-08-13,31.8819580078125
2018-10-16,31.50090217590332
2019-07-31,31.83310890197754
2019-05-28,32.51706314086914
2019-04-26,30.943967819213867
2020-04-28,30.680158615112305
2019-11-25,30.992822647094727
2020-02-12,31.12961769104004
2020-05-01,31.51067352294922
2020-05-04,31.285947799682617
2019-06-12,30.826717376708984
2019-04-09,28.090909957885742
2019-03-08,27.83687400817871
2019-02-04,27.543750762939453
2018-07-27,26.66438102722168
2018-08-28,27.41672706604004
