Dates,EBAY
2018-06-20,38.959999084472656
2018-06-21,37.86000061035156
2018-06-25,37.650001525878906
2018-06-22,36.779998779296875
2018-06-26,36.779998779296875
2018-06-27,36.290000915527344
2018-06-28,35.560001373291016
2018-06-29,36.130001068115234
2018-07-02,35.66999816894531
2018-07-03,36.61000061035156
2018-07-05,36.5
2018-07-16,36.75
2018-09-18,37.45000076293945
2019-01-24,36.9900016784668
2019-09-05,36.779998779296875
2018-11-21,37.20000076293945
2020-01-13,37.130001068115234
2020-04-01,37.4900016784668
2020-06-19,37.31999969482422
2019-10-29,37.619998931884766
2020-01-16,33.93000030517578
2020-06-22,34.119998931884766
2018-10-03,33.4900016784668
2018-07-31,33.439998626708984
2019-03-12,33.38999938964844
2019-02-08,33.7599983215332
2019-01-07,33.7599983215332
2018-12-06,33.40999984741211
2019-08-19,33.33000183105469
2019-07-18,32.849998474121094
2019-05-15,32.86000061035156
2019-09-20,33.16999816894531
2019-11-01,33.56999969482422
2020-04-07,33.720001220703125
2020-06-25,33.630001068115234
2020-06-16,33.7599983215332
2019-11-04,33.43000030517578
2020-01-22,33.869998931884766
2019-11-07,33.849998474121094
2020-04-13,33.599998474121094
2019-07-01,33.63999938964844
2019-05-30,33.68000030517578
2018-08-15,33.93000030517578
2018-10-18,34.029998779296875
2019-03-27,34.150001525878906
2019-01-22,34.2400016784668
2018-12-21,34.459999084472656
2019-09-03,34.52000045776367
2018-11-19,34.459999084472656
2019-08-02,34.75
2020-01-28,34.619998931884766
2020-04-16,34.560001373291016
2019-11-13,34.36000061035156
2020-01-31,34.0
2018-12-04,33.279998779296875
2018-11-02,33.13999938964844
2019-07-16,33.59000015258789
2018-08-30,33.58000183105469
2018-10-01,33.75
2019-06-14,34.29999923706055
2019-05-13,33.959999084472656
2019-04-11,34.02000045776367
2019-02-06,34.09000015258789
2019-09-18,34.0099983215332
2020-02-03,33.83000183105469
2020-04-22,33.95000076293945
2019-11-19,33.630001068115234
2020-02-06,32.599998474121094
2019-11-22,32.709999084472656
2019-03-25,33.150001525878906
2019-02-21,32.72999954223633
2018-12-19,32.459999084472656
2018-07-12,32.34000015258789
2018-09-14,32.709999084472656
2018-08-13,32.380001068115234
2018-10-16,32.099998474121094
2019-07-31,32.099998474121094
2019-05-28,32.290000915527344
2019-04-26,31.65999984741211
2020-04-28,30.760000228881836
2019-11-25,31.149999618530273
2020-02-12,31.40999984741211
2020-05-01,31.709999084472656
2020-05-04,31.5
2019-06-12,31.299999237060547
2019-04-09,28.3700008392334
2019-03-08,28.09000015258789
2019-02-04,27.610000610351562
2018-07-27,27.239999771118164
2018-08-28,27.549999237060547
2019-01-03,26.959999084472656
2019-08-15,26.360000610351562
2018-10-31,26.780000686645508
2019-09-16,27.770000457763672
2020-02-18,29.0
2020-05-07,29.309999465942383
2018-08-17,29.329999923706055
2019-12-04,29.459999084472656
2020-02-21,29.59000015258789
2018-12-17,29.520000457763672
2019-08-30,29.579999923706055
2018-11-15,28.90999984741211
2019-07-29,27.790000915527344
2019-06-27,27.8700008392334
2019-04-24,27.549999237060547
2018-07-10,27.8799991607666
2018-09-12,27.799999237060547
2019-02-19,27.600000381469727
2019-01-18,28.25
2020-02-24,28.18000030517578
2020-05-13,28.530000686645508
2019-12-10,28.40999984741211
2020-02-27,28.709999084472656
2019-12-13,29.31999969482422
2020-05-19,29.260000228881836
2019-03-06,29.81999969482422
2018-11-30,29.139999389648438
2019-08-13,28.770000457763672
2019-07-12,28.90999984741211
2019-06-10,28.719999313354492
2019-05-09,28.940000534057617
2018-07-25,28.25
2018-09-27,28.770000457763672
2018-10-29,28.75
2019-10-16,28.360000610351562
2019-12-16,28.420000076293945
2020-03-04,28.079999923706055
2020-05-22,27.579999923706055
2019-10-01,26.299999237060547
2019-12-19,26.139999389648438
2018-09-10,26.010000228881836
2019-05-24,27.020000457763672
2018-08-09,28.020000457763672
2019-04-22,27.889999389648438
2019-03-21,27.559999465942383
2019-01-16,28.280000686645508
2019-08-28,28.329999923706055
2018-11-13,28.93000030517578
2018-10-12,29.399999618530273
2019-06-25,29.739999771118164
2020-03-10,30.010000228881836
2020-05-28,29.420000076293945
2019-10-07,29.989999771118164
2020-03-13,30.270000457763672
2019-10-10,30.270000457763672
2020-03-16,30.059999465942383
2020-06-03,30.440000534057617
2018-11-28,32.72999954223633
2018-09-25,32.459999084472656
2018-07-23,32.33000183105469
