Dates,GE
2019-01-16,7.711538314819336
2019-08-28,7.875
2018-11-13,8.22115421295166
2018-10-12,8.567307472229004
2019-06-25,8.192307472229004
2020-03-10,8.173076629638672
2020-05-28,8.52884578704834
2019-10-07,8.47115421295166
2020-03-13,8.567307472229004
2019-10-10,8.375
2020-03-16,8.557692527770996
2020-06-03,8.875
2018-11-28,8.634614944458008
2018-09-25,8.355769157409668
2018-07-23,8.298076629638672
2018-08-24,8.509614944458008
2019-07-10,8.634614944458008
2019-05-07,8.557692527770996
2019-04-05,8.634614944458008
2019-03-04,9.557692527770996
2019-01-31,9.807692527770996
2019-09-12,9.875
2019-12-31,9.855769157409668
2020-03-19,10.259614944458008
2020-01-03,10.019230842590332
2020-06-09,9.625
2019-02-15,9.490385055541992
2019-01-14,9.682692527770996
2018-07-06,9.59615421295166
2018-08-07,9.894230842590332
2018-10-10,9.730769157409668
2018-12-13,9.644230842590332
2019-08-26,9.701923370361328
2019-07-25,9.644230842590332
2019-05-22,9.663461685180664
2019-03-19,11.125
2020-01-06,10.789999961853027
2020-03-25,10.829999923706055
2020-06-12,10.819999694824219
2019-10-22,10.449999809265137
2020-01-09,10.319999694824219
2020-06-15,10.380000114440918
2019-10-25,9.260000228881836
2020-03-31,9.079999923706055
2020-06-18,9.329999923706055
2019-04-03,9.449999809265137
2018-08-22,9.930000305175781
2018-10-25,9.729999542236328
2019-01-29,10.300000190734863
2018-12-28,10.289999961853027
2018-11-26,9.989999771118164
2019-08-09,10.220000267028809
2019-07-08,10.130000114440918
2019-06-06,10.199999809265137
2019-09-10,10.220000267028809
2020-01-15,9.960000038146973
2020-04-03,9.949999809265137
2019-10-31,10.079999923706055
2020-04-06,9.960000038146973
2020-06-24,9.979999542236328
2018-11-09,10.020000457763672
2019-07-23,10.0600004196167
2019-06-21,10.260000228881836
2019-05-20,10.100000381469727
2019-04-18,10.069999694824219
2018-09-06,9.510000228881836
2018-10-08,9.350000381469727
2019-02-13,9.25
2018-12-11,9.119999885559082
2019-09-25,9.149999618530273
2020-01-21,9.010000228881836
2020-04-09,9.039999961853027
2019-11-06,9.15999984741211
2020-01-24,9.130000114440918
2020-01-27,9.25
2020-04-15,9.300000190734863
2018-12-26,9.3100004196167
2019-08-07,9.220000267028809
2019-06-04,9.119999885559082
2018-09-21,9.569999694824219
2018-07-19,10.229999542236328
2018-08-20,10.149999618530273
2018-10-23,10.149999618530273
2019-05-03,10.300000190734863
2019-04-01,10.239999771118164
2019-02-28,10.34000015258789
2019-11-12,10.079999923706055
2020-01-30,10.109999656677246
2019-11-15,10.020000457763672
2020-04-21,9.850000381469727
2019-04-16,9.9399995803833
2019-03-15,10.149999618530273
2019-02-11,10.220000267028809
2019-01-10,10.010000228881836
2019-08-22,9.90999984741211
2018-11-07,9.960000038146973
2018-08-03,9.949999809265137
2018-09-04,9.8100004196167
2019-06-19,9.619999885559082
2019-09-23,9.40999984741211
2019-11-18,9.3100004196167
2020-02-05,9.369999885559082
2020-04-24,9.34000015258789
2019-03-29,9.300000190734863
2019-11-21,9.609999656677246
2020-04-27,10.069999694824219
2020-02-11,9.890000343322754
2020-04-30,9.899999618530273
2019-05-01,10.050000190734863
2019-02-26,10.100000381469727
2019-01-25,10.079999923706055
2018-12-24,10.359999656677246
2019-09-06,10.279999732971191
2018-07-17,10.199999809265137
2018-09-19,10.109999656677246
2019-08-05,10.470000267028809
2019-10-08,10.470000267028809
2019-12-11,10.670000076293945
2019-11-27,10.460000038146973
2020-02-14,10.260000228881836
2020-05-06,10.220000267028809
2019-01-08,10.239999771118164
2018-12-07,10.390000343322754
2019-08-20,10.619999885559082
2018-11-05,10.630000114440918
2019-07-19,10.65999984741211
2018-10-04,10.539999961853027
2019-06-17,10.420000076293945
2019-05-16,10.119999885559082
2018-08-01,10.289999961853027
2019-03-13,10.220000267028809
2019-12-03,10.180000305175781
2020-02-20,10.25
2019-12-06,10.229999542236328
2020-05-12,10.369999885559082
2019-12-09,10.010000228881836
2020-02-26,10.079999923706055
2020-05-15,10.050000190734863
2019-03-28,10.279999732971191
2018-09-17,10.579999923706055
2018-08-16,10.630000114440918
2018-10-19,10.470000267028809
2019-04-29,10.5
2019-01-23,10.390000343322754
2019-09-04,10.760000228881836
2018-11-20,10.369999885559082
2019-07-02,10.010000228881836
2019-05-31,9.789999961853027
2019-12-12,9.710000038146973
2020-05-18,9.4399995803833
2019-09-27,9.510000228881836
2020-03-03,9.470000267028809
2020-05-21,9.039999961853027
2019-05-14,9.229999542236328
2018-08-31,9.239999771118164
2018-07-30,8.539999961853027
2018-10-02,8.40999984741211
2019-04-12,8.880000114440918
2019-03-11,8.579999923706055
2019-02-07,8.359999656677246
2019-07-17,8.180000305175781
2019-09-19,8.09000015258789
2019-10-21,8.0600004196167
2019-12-18,8.09000015258789
2020-03-06,7.920000076293945
2019-10-03,8.039999961853027
2020-03-09,8.140000343322754
2020-05-27,8.100000381469727
2019-12-24,8.40999984741211
2020-03-12,8.989999771118164
2018-12-20,8.819999694824219
2019-08-01,8.75
2018-08-14,8.90999984741211
2018-07-13,9.149999618530273
2018-10-17,9.399999618530273
2019-05-29,9.3100004196167
2019-03-26,9.300000190734863
2019-02-22,9.300000190734863
2019-10-04,9.3100004196167
2019-11-05,9.350000381469727
2019-12-27,9.460000038146973
2020-06-02,9.220000267028809
2019-12-30,9.3100004196167
2020-03-18,8.960000038146973
2020-06-05,9.180000305175781
2019-07-15,9.039999961853027
2018-12-03,9.079999923706055
2019-06-13,8.960000038146973
2019-01-04,8.5600004196167
2018-08-29,8.5
2019-02-05,8.609999656677246
2018-11-01,8.550000190734863
2019-08-16,8.479999542236328
2019-04-10,8.3100004196167
2019-09-17,8.34000015258789
2019-10-15,8.59000015258789
2020-01-02,8.84000015258789
2020-06-08,8.739999771118164
2019-10-18,8.859999656677246
2020-03-24,8.920000076293945
2020-06-11,9.010000228881836
2020-01-08,8.989999771118164
2019-04-25,8.770000457763672
2019-07-30,8.979999542236328
2019-02-20,9.119999885559082
2018-07-11,8.920000076293945
2018-09-13,9.020000457763672
2018-10-15,9.010000228881836
2019-06-28,9.779999732971191
2018-12-18,10.050000190734863
2018-11-16,10.079999923706055
2019-10-02,10.420000076293945
2020-03-27,10.920000076293945
2020-01-10,10.930000305175781
2019-10-24,11.100000381469727
2020-03-30,11.229999542236328
2020-06-17,11.399999618530273
2020-01-14,11.319999694824219
2020-04-02,11.289999961853027
2019-01-02,11.180000305175781
2019-08-14,11.34000015258789
2018-10-30,11.40999984741211
2019-06-11,11.430000305175781
2019-05-10,11.4399995803833
2019-04-08,11.329999923706055
2018-08-27,11.489999771118164
2018-07-26,11.65999984741211
2018-09-28,11.619999885559082
2019-03-07,11.390000343322754
2019-10-30,11.279999732971191
2020-01-17,11.3100004196167
2020-06-23,11.0
2020-04-08,11.170000076293945
2020-06-26,10.890000343322754
2019-03-22,10.899999618530273
2019-01-17,10.979999542236328
2019-08-29,10.989999771118164
2018-11-14,10.970000267028809
2019-06-26,11.350000381469727
2018-09-11,11.5
2018-07-09,11.279999732971191
2018-08-10,11.149999618530273
2019-04-23,11.020000457763672
2019-09-30,10.979999542236328
2020-01-23,11.079999923706055
2019-11-08,11.0
2020-04-14,11.100000381469727
2019-11-11,11.180000305175781
2020-01-29,11.170000076293945
2020-04-17,11.069999694824219
2018-07-24,11.0
2018-09-26,11.229999542236328
2019-05-08,11.569999694824219
2019-03-05,11.84000015258789
2019-02-01,12.149999618530273
2018-12-31,11.989999771118164
2018-11-29,12.069999694824219
2019-08-12,11.84000015258789
2019-07-11,11.739999771118164
2019-09-13,12.15999984741211
2019-11-14,12.020000457763672
2020-04-20,11.9399995803833
2020-02-04,11.850000381469727
2020-04-23,11.739999771118164
2018-12-14,11.710000038146973
2019-08-27,11.729999542236328
2018-08-08,11.880000114440918
2018-10-11,11.449999809265137
2018-11-12,11.520000457763672
2019-07-26,12.569999694824219
2019-06-24,12.890000343322754
2019-05-23,12.680000305175781
2019-03-20,12.460000038146973
2019-01-15,12.489999771118164
2019-11-20,12.760000228881836
2020-02-07,12.9399995803833
2020-02-10,13.020000457763672
2020-04-29,12.84000015258789
2019-11-26,12.949999809265137
2020-02-13,12.949999809265137
2019-01-30,13.079999923706055
2018-08-23,12.970000267028809
2018-09-24,12.710000038146973
2018-11-27,12.699999809265137
2018-10-26,12.649999618530273
2019-07-09,12.449999809265137
2019-06-07,11.6899995803833
2019-05-06,11.970000267028809
2019-04-04,11.369999885559082
2019-09-11,10.619999885559082
2019-11-29,9.949999809265137
2020-05-05,11.210000038146973
2019-12-02,11.25
2020-02-19,11.0600004196167
2020-05-08,10.600000381469727
2019-05-21,9.739999771118164
2019-03-18,8.329999923706055
2018-09-07,8.779999732971191
2018-08-06,8.619999885559082
2018-10-09,7.230000019073486
2019-02-14,7.800000190734863
2018-12-12,6.989999771118164
2019-07-24,6.909999847412109
2019-09-26,6.510000228881836
2019-10-28,6.400000095367432
2019-12-05,7.010000228881836
2020-05-11,6.449999809265137
2019-07-03,6.659999847412109
2020-02-25,7.449999809265137
2020-05-14,7.630000114440918
2020-02-28,7.679999828338623
2019-08-08,7.539999961853027
2019-06-05,7.869999885559082
2018-07-20,7.519999980926514
2018-08-21,7.019999980926514
2018-10-24,7.03000020980835
2019-04-02,7.070000171661377
2019-03-01,7.690000057220459
2019-01-28,7.179999828338623
2018-12-27,7.449999809265137
2019-09-09,7.130000114440918
2020-03-02,7.099999904632568
2020-05-20,6.730000019073486
2019-12-17,6.480000019073486
2020-03-05,6.46999979019165
2019-02-12,6.610000133514404
2019-01-11,6.389999866485596
2018-12-10,6.590000152587891
2019-08-23,6.460000038146973
2018-11-08,6.590000152587891
2019-07-22,6.380000114440918
2019-06-20,6.570000171661377
2018-09-05,6.679999828338623
2019-04-17,6.559999942779541
2019-09-24,6.670000076293945
2019-12-20,6.300000190734863
2020-05-26,6.28000020980835
2019-04-30,6.199999809265137
2019-12-23,6.059999942779541
2020-03-11,6.210000038146973
2020-05-29,6.239999771118164
2019-12-26,6.21999979019165
2020-06-01,6.0
2019-05-02,5.619999885559082
2019-02-27,5.610000133514404
2018-11-23,5.739999771118164
2019-08-06,6.289999961853027
2018-07-18,6.329999923706055
2018-09-20,6.420000076293945
2018-10-22,6.480000019073486
2019-07-05,6.789999961853027
2019-06-03,7.25
2019-10-09,7.489999771118164
2019-10-11,6.559999942779541
2020-03-17,6.579999923706055
2020-06-04,6.900000095367432
2019-10-14,7.21999979019165
2020-03-20,7.309999942779541
2018-11-06,8.449999809265137
2019-06-18,8.220000267028809
2019-05-17,8.1899995803833
2019-04-15,7.96999979019165
2019-03-14,7.059999942779541
2019-01-09,7.340000152587891
2018-08-02,6.949999809265137
2018-10-05,7.730000019073486
2019-08-21,7.5
2019-10-17,7.130000114440918
2020-03-23,7.420000076293945
2020-06-10,7.170000076293945
2019-02-25,7.090000152587891
2020-01-07,6.900000095367432
2020-03-26,6.5
2019-10-23,6.619999885559082
