Dates,GE
2019-05-03,10.239999771118164
2019-04-01,10.210000038146973
2019-02-28,10.0600004196167
2019-11-12,10.079999923706055
2020-01-30,10.020000457763672
2019-11-15,9.770000457763672
2020-04-21,9.819999694824219
2019-04-16,9.90999984741211
2019-03-15,10.119999885559082
2019-02-11,10.0600004196167
2019-01-10,9.979999542236328
2019-08-22,9.779999732971191
2018-11-07,9.800000190734863
2018-08-03,9.880000114440918
2018-09-04,9.470000267028809
2019-06-19,9.4399995803833
2019-09-23,9.270000457763672
2019-11-18,9.149999618530273
2020-02-05,9.289999961853027
2020-04-24,9.300000190734863
2019-03-29,9.25
2019-11-21,9.59000015258789
2020-04-27,9.819999694824219
2020-02-11,9.770000457763672
2020-04-30,9.819999694824219
2019-05-01,10.0
2019-02-26,9.960000038146973
2019-01-25,10.020000457763672
2018-12-24,10.25
2019-09-06,10.180000305175781
2018-07-17,10.020000457763672
2018-09-19,10.09000015258789
2019-08-05,10.329999923706055
2019-10-08,10.470000267028809
2019-12-11,10.449999809265137
2019-11-27,10.270000457763672
2020-02-14,10.100000381469727
2020-05-06,10.199999809265137
2019-01-08,10.239999771118164
2018-12-07,10.369999885559082
2019-08-20,10.529999732971191
2018-11-05,10.569999694824219
2019-07-19,10.539999961853027
2018-10-04,10.369999885559082
2019-06-17,10.140000343322754
2019-05-16,10.039999961853027
2018-08-01,10.180000305175781
2019-03-13,10.100000381469727
2019-12-03,10.140000343322754
2020-02-20,10.199999809265137
2019-12-06,10.210000038146973
2020-05-12,9.979999542236328
2019-12-09,9.960000038146973
2020-02-26,10.029999732971191
2020-05-15,10.050000190734863
2019-03-28,10.270000457763672
2018-09-17,10.539999961853027
2018-08-16,10.359999656677246
2018-10-19,10.399999618530273
2019-04-29,10.380000114440918
2019-01-23,10.279999732971191
2019-09-04,10.050000190734863
2018-11-20,9.979999542236328
2019-07-02,9.819999694824219
2019-05-31,9.609999656677246
2019-12-12,9.479999542236328
2020-05-18,9.229999542236328
2019-09-27,9.319999694824219
2020-03-03,9.119999885559082
2020-05-21,8.949999809265137
2019-05-14,9.210000038146973
2018-08-31,8.960000038146973
2018-07-30,7.650000095367432
2018-10-02,8.369999885559082
2019-04-12,8.609999656677246
2019-03-11,8.329999923706055
2019-02-07,8.140000343322754
2019-07-17,8.109999656677246
2019-09-19,7.760000228881836
2019-10-21,7.920000076293945
2019-12-18,7.909999847412109
2020-03-06,7.760000228881836
2019-10-03,8.0
2020-03-09,8.109999656677246
2020-05-27,8.079999923706055
2019-12-24,8.399999618530273
2020-03-12,8.800000190734863
2018-12-20,8.569999694824219
2019-08-01,8.729999542236328
2018-08-14,8.899999618530273
2018-07-13,9.0600004196167
2018-10-17,9.220000267028809
2019-05-29,9.140000343322754
2019-03-26,9.170000076293945
2019-02-22,9.25
2019-10-04,9.180000305175781
2019-11-05,9.34000015258789
2019-12-27,9.34000015258789
2020-06-02,9.199999809265137
2019-12-30,8.960000038146973
2020-03-18,8.9399995803833
2020-06-05,8.960000038146973
2019-07-15,8.989999771118164
2018-12-03,8.9399995803833
2019-06-13,8.510000228881836
2019-01-04,8.40999984741211
2018-08-29,8.25
2019-02-05,8.539999961853027
2018-11-01,8.479999542236328
2019-08-16,8.270000457763672
2019-04-10,8.239999771118164
2019-09-17,8.3100004196167
2019-10-15,8.579999923706055
2020-01-02,8.640000343322754
2020-06-08,8.609999656677246
2019-10-18,8.84000015258789
2020-03-24,8.880000114440918
2020-06-11,8.949999809265137
2020-01-08,8.760000228881836
2019-04-25,8.609999656677246
2019-07-30,8.930000305175781
2019-02-20,8.880000114440918
2018-07-11,8.920000076293945
2018-09-13,8.989999771118164
2018-10-15,8.930000305175781
2019-06-28,9.710000038146973
2018-12-18,9.859999656677246
2018-11-16,10.0600004196167
2019-10-02,10.420000076293945
2020-03-27,10.720000267028809
2020-01-10,10.789999961853027
2019-10-24,11.09000015258789
2020-03-30,11.140000343322754
2020-06-17,11.239999771118164
2020-01-14,11.289999961853027
2020-04-02,11.180000305175781
2019-01-02,11.180000305175781
2019-08-14,11.329999923706055
2018-10-30,11.329999923706055
2019-06-11,11.260000228881836
2019-05-10,11.260000228881836
2019-04-08,11.3100004196167
2018-08-27,11.489999771118164
2018-07-26,11.569999694824219
2018-09-28,11.3100004196167
2019-03-07,11.260000228881836
2019-10-30,11.220000267028809
2020-01-17,11.140000343322754
2020-06-23,10.8100004196167
2020-04-08,10.869999885559082
2020-06-26,10.760000228881836
2019-03-22,10.850000381469727
2019-01-17,10.970000267028809
2019-08-29,10.920000076293945
2018-11-14,10.949999809265137
2019-06-26,11.239999771118164
2018-09-11,11.329999923706055
2018-07-09,11.130000114440918
2018-08-10,11.079999923706055
2019-04-23,10.920000076293945
2019-09-30,10.979999542236328
2020-01-23,10.899999618530273
2019-11-08,11.0
2020-04-14,11.09000015258789
2019-11-11,11.130000114440918
2020-01-29,11.130000114440918
2020-04-17,11.029999732971191
2018-07-24,10.960000038146973
2018-09-26,11.229999542236328
2019-05-08,11.529999732971191
2019-03-05,11.84000015258789
2019-02-01,11.920000076293945
2018-12-31,11.869999885559082
2018-11-29,11.829999923706055
2019-08-12,11.59000015258789
2019-07-11,11.680000305175781
2019-09-13,11.989999771118164
2019-11-14,11.829999923706055
2020-04-20,11.819999694824219
2020-02-04,11.760000228881836
2020-04-23,11.609999656677246
2018-12-14,11.350000381469727
2019-08-27,11.600000381469727
2018-08-08,11.619999885559082
2018-10-11,11.380000114440918
2018-11-12,11.470000267028809
2019-07-26,12.489999771118164
2019-06-24,12.5
2019-05-23,12.34000015258789
2019-03-20,12.25
2019-01-15,12.390000343322754
2019-11-20,12.569999694824219
2020-02-07,12.829999923706055
2020-02-10,12.8100004196167
2020-04-29,12.770000457763672
2019-11-26,12.779999732971191
2020-02-13,12.880000114440918
2019-01-30,12.899999618530273
2018-08-23,12.75
2018-09-24,12.670000076293945
2018-11-27,12.59000015258789
2018-10-26,12.40999984741211
2019-07-09,12.220000267028809
2019-06-07,11.600000381469727
2019-05-06,11.180000305175781
2019-04-04,10.800000190734863
2019-09-11,10.3100004196167
2019-11-29,9.859999656677246
2020-05-05,10.760000228881836
2019-12-02,10.670000076293945
2020-02-19,10.699999809265137
2020-05-08,9.949999809265137
2019-05-21,9.180000305175781
2019-03-18,8.109999656677246
2018-09-07,8.15999984741211
2018-08-06,8.15999984741211
2018-10-09,6.829999923706055
2019-02-14,7.190000057220459
2018-12-12,6.650000095367432
2019-07-24,6.300000190734863
2019-09-26,5.900000095367432
2019-10-28,6.150000095367432
2019-12-05,6.449999809265137
2020-05-11,6.03000020980835
2019-07-03,6.46999979019165
2020-02-25,6.960000038146973
2020-05-14,7.510000228881836
2020-02-28,7.539999961853027
2019-08-08,7.349999904632568
2019-06-05,7.820000171661377
2018-07-20,7.0
2018-08-21,6.769999980926514
2018-10-24,6.579999923706055
2019-04-02,6.940000057220459
2019-03-01,7.0
2019-01-28,7.059999942779541
2018-12-27,7.090000152587891
2019-09-09,6.760000228881836
2020-03-02,6.840000152587891
2020-05-20,6.349999904632568
2019-12-17,6.199999809265137
2020-03-05,6.340000152587891
2019-02-12,6.460000038146973
2019-01-11,6.300000190734863
2018-12-10,6.400000095367432
2019-08-23,6.429999828338623
2018-11-08,6.25
2019-07-22,6.329999923706055
2019-06-20,6.570000171661377
2018-09-05,6.519999980926514
2019-04-17,6.409999847412109
2019-09-24,6.409999847412109
2019-12-20,6.150000095367432
2020-05-26,6.159999847412109
2019-04-30,5.96999979019165
2019-12-23,6.059999942779541
2020-03-11,6.159999847412109
2020-05-29,6.130000114440918
2019-12-26,6.0
2020-06-01,5.480000019073486
2019-05-02,5.480000019073486
2019-02-27,5.480000019073486
2018-11-23,5.739999771118164
2019-08-06,6.090000152587891
2018-07-18,6.289999961853027
2018-09-20,6.329999923706055
2018-10-22,6.269999980926514
2019-07-05,6.789999961853027
2019-06-03,7.090000152587891
2019-10-09,6.739999771118164
2019-10-11,6.440000057220459
2020-03-17,6.489999771118164
2020-06-04,6.860000133514404
2019-10-14,7.179999828338623
2020-03-20,7.170000076293945
2018-11-06,7.829999923706055
2019-06-18,8.109999656677246
2019-05-17,7.900000095367432
2019-04-15,7.519999980926514
2019-03-14,6.840000152587891
2019-01-09,7.079999923706055
2018-08-02,6.849999904632568
2018-10-05,7.289999961853027
2019-08-21,7.199999809265137
2019-10-17,7.019999980926514
2020-03-23,7.090000152587891
2020-06-10,6.960000038146973
2019-02-25,6.96999979019165
2020-01-07,6.519999980926514
2020-03-26,6.420000076293945
2019-10-23,6.449999809265137
