Dates,GE
2020-03-16,8.836538314819336
2020-06-03,8.894230842590332
2018-11-28,8.644230842590332
2018-09-25,8.5
2018-07-23,8.625
2018-08-24,8.855769157409668
2019-07-10,8.65384578704834
2019-05-07,8.77884578704834
2019-04-05,8.923076629638672
2019-03-04,10.355769157409668
2019-01-31,10.02884578704834
2019-09-12,9.942307472229004
2019-12-31,10.240385055541992
2020-03-19,10.490385055541992
2020-01-03,10.038461685180664
2020-06-09,9.711538314819336
2019-02-15,9.759614944458008
2019-01-14,9.759614944458008
2018-07-06,10.019230842590332
2018-08-07,9.90384578704834
2018-10-10,9.884614944458008
2018-12-13,9.759614944458008
2019-08-26,9.740385055541992
2019-07-25,9.807692527770996
2019-05-22,9.788461685180664
2019-03-19,11.298076629638672
2020-01-06,10.899999618530273
2020-03-25,10.930000305175781
2020-06-12,10.850000381469727
2019-10-22,10.520000457763672
2020-01-09,10.520000457763672
2020-06-15,10.569999694824219
2019-10-25,9.640000343322754
2020-03-31,9.449999809265137
2020-06-18,9.680000305175781
2019-04-03,10.020000457763672
2018-08-22,10.140000343322754
2018-10-25,10.050000190734863
2019-01-29,10.5
2018-12-28,10.449999809265137
2018-11-26,10.3100004196167
2019-08-09,10.34000015258789
2019-07-08,10.329999923706055
2019-06-06,10.329999923706055
2019-09-10,10.239999771118164
2020-01-15,10.130000114440918
2020-04-03,10.149999618530273
2019-10-31,10.180000305175781
2020-04-06,10.010000228881836
2020-06-24,10.029999732971191
2018-11-09,10.130000114440918
2019-07-23,10.279999732971191
2019-06-21,10.279999732971191
2019-05-20,10.119999885559082
2019-04-18,10.140000343322754
2018-09-06,9.539999961853027
2018-10-08,9.40999984741211
2019-02-13,9.260000228881836
2018-12-11,9.260000228881836
2019-09-25,9.210000038146973
2020-01-21,9.050000190734863
2020-04-09,9.1899995803833
2019-11-06,9.180000305175781
2020-01-24,9.350000381469727
2020-01-27,9.350000381469727
2020-04-15,9.369999885559082
2018-12-26,9.350000381469727
2019-08-07,9.229999542236328
2019-06-04,9.59000015258789
2018-09-21,9.739999771118164
2018-07-19,10.529999732971191
2018-08-20,10.420000076293945
2018-10-23,10.399999618530273
2019-05-03,10.5
2019-04-01,10.489999771118164
2019-02-28,10.359999656677246
2019-11-12,10.25
2020-01-30,10.210000038146973
2019-11-15,10.180000305175781
2020-04-21,10.069999694824219
2019-04-16,10.350000381469727
2019-03-15,10.390000343322754
2019-02-11,10.289999961853027
2019-01-10,10.15999984741211
2019-08-22,10.0600004196167
2018-11-07,9.960000038146973
2018-08-03,10.119999885559082
2018-09-04,9.829999923706055
2019-06-19,9.680000305175781
2019-09-23,9.539999961853027
2019-11-18,9.390000343322754
2020-02-05,9.510000228881836
2020-04-24,9.470000267028809
2019-03-29,9.539999961853027
2019-11-21,10.0
2020-04-27,10.09000015258789
2020-02-11,10.0
2020-04-30,10.050000190734863
2019-05-01,10.350000381469727
2019-02-26,10.199999809265137
2019-01-25,10.390000343322754
2018-12-24,10.520000457763672
2019-09-06,10.34000015258789
2018-07-17,10.239999771118164
2018-09-19,10.430000305175781
2019-08-05,10.609999656677246
2019-10-08,10.699999809265137
2019-12-11,10.710000038146973
2019-11-27,10.529999732971191
2020-02-14,10.279999732971191
2020-05-06,10.390000343322754
2019-01-08,10.4399995803833
2018-12-07,10.5
2019-08-20,10.720000267028809
2018-11-05,10.720000267028809
2019-07-19,10.65999984741211
2018-10-04,10.550000190734863
2019-06-17,10.430000305175781
2019-05-16,10.289999961853027
2018-08-01,10.430000305175781
2019-03-13,10.3100004196167
2019-12-03,10.390000343322754
2020-02-20,10.34000015258789
2019-12-06,10.399999618530273
2020-05-12,10.369999885559082
2019-12-09,10.1899995803833
2020-02-26,10.1899995803833
2020-05-15,10.229999542236328
2019-03-28,10.680000305175781
2018-09-17,10.699999809265137
2018-08-16,10.670000076293945
2018-10-19,10.550000190734863
2019-04-29,10.579999923706055
2019-01-23,10.579999923706055
2019-09-04,10.789999961853027
2018-11-20,10.489999771118164
2019-07-02,10.079999923706055
2019-05-31,9.8100004196167
2019-12-12,9.75
2020-05-18,9.470000267028809
2019-09-27,9.529999732971191
2020-03-03,9.479999542236328
2020-05-21,9.09000015258789
2019-05-14,9.59000015258789
2018-08-31,9.300000190734863
2018-07-30,8.630000114440918
2018-10-02,8.800000190734863
2019-04-12,8.890000343322754
2019-03-11,8.600000381469727
2019-02-07,8.479999542236328
2019-07-17,8.3100004196167
2019-09-19,8.100000381469727
2019-10-21,8.100000381469727
2019-12-18,8.109999656677246
2020-03-06,7.989999771118164
2019-10-03,8.199999809265137
2020-03-09,8.260000228881836
2020-05-27,8.390000343322754
2019-12-24,8.869999885559082
2020-03-12,9.229999542236328
2018-12-20,8.819999694824219
2019-08-01,9.050000190734863
2018-08-14,9.270000457763672
2018-07-13,9.359999656677246
2018-10-17,9.520000457763672
2019-05-29,9.449999809265137
2019-03-26,9.420000076293945
2019-02-22,9.390000343322754
2019-10-04,9.390000343322754
2019-11-05,9.5
2019-12-27,9.539999961853027
2020-06-02,9.390000343322754
2019-12-30,9.350000381469727
2020-03-18,9.199999809265137
2020-06-05,9.210000038146973
2019-07-15,9.170000076293945
2018-12-03,9.100000381469727
2019-06-13,9.039999961853027
2019-01-04,8.619999885559082
2018-08-29,8.710000038146973
2019-02-05,8.699999809265137
2018-11-01,8.649999618530273
2019-08-16,8.5
2019-04-10,8.369999885559082
2019-09-17,8.520000457763672
2019-10-15,8.920000076293945
2020-01-02,8.850000381469727
2020-06-08,8.920000076293945
2019-10-18,9.069999694824219
2020-03-24,9.09000015258789
2020-06-11,9.100000381469727
2020-01-08,9.119999885559082
2019-04-25,9.0600004196167
2019-07-30,9.149999618530273
2019-02-20,9.149999618530273
2018-07-11,9.09000015258789
2018-09-13,9.119999885559082
2018-10-15,9.140000343322754
2019-06-28,10.369999885559082
2018-12-18,10.210000038146973
2018-11-16,10.390000343322754
2019-10-02,10.949999809265137
2020-03-27,10.970000267028809
2020-01-10,11.100000381469727
2019-10-24,11.319999694824219
2020-03-30,11.550000190734863
2020-06-17,11.5
2020-01-14,11.579999923706055
2020-04-02,11.359999656677246
2019-01-02,11.350000381469727
2019-08-14,11.550000190734863
2018-10-30,11.5
2019-06-11,11.550000190734863
2019-05-10,11.489999771118164
2019-04-08,11.619999885559082
2018-08-27,11.720000267028809
2018-07-26,11.84000015258789
2018-09-28,11.670000076293945
2019-03-07,11.470000267028809
2019-10-30,11.359999656677246
2020-01-17,11.520000457763672
2020-06-23,11.109999656677246
2020-04-08,11.180000305175781
2020-06-26,10.960000038146973
2019-03-22,11.109999656677246
2019-01-17,11.130000114440918
2019-08-29,11.029999732971191
2018-11-14,11.09000015258789
2019-06-26,11.569999694824219
2018-09-11,11.600000381469727
2018-07-09,11.359999656677246
2018-08-10,11.229999542236328
2019-04-23,11.140000343322754
2019-09-30,11.149999618530273
2020-01-23,11.140000343322754
2019-11-08,11.170000076293945
2020-04-14,11.199999809265137
2019-11-11,11.229999542236328
2020-01-29,11.210000038146973
2020-04-17,11.15999984741211
2018-07-24,11.15999984741211
2018-09-26,11.960000038146973
2019-05-08,12.0
2019-03-05,12.210000038146973
2019-02-01,12.239999771118164
2018-12-31,12.050000190734863
2018-11-29,12.09000015258789
2019-08-12,11.90999984741211
2019-07-11,12.149999618530273
2019-09-13,12.1899995803833
2019-11-14,12.020000457763672
2020-04-20,11.979999542236328
2020-02-04,11.930000305175781
2020-04-23,11.800000190734863
2018-12-14,11.710000038146973
2019-08-27,11.850000381469727
2018-08-08,11.890000343322754
2018-10-11,11.59000015258789
2018-11-12,11.819999694824219
2019-07-26,13.0
2019-06-24,12.989999771118164
2019-05-23,12.739999771118164
2019-03-20,12.680000305175781
2019-01-15,12.619999885559082
2019-11-20,12.859999656677246
2020-02-07,13.0
2020-02-10,13.09000015258789
2020-04-29,12.970000267028809
2019-11-26,12.979999542236328
2020-02-13,13.260000228881836
2019-01-30,13.15999984741211
2018-08-23,13.069999694824219
2018-09-24,12.949999809265137
2018-11-27,12.9399995803833
2018-10-26,12.680000305175781
2019-07-09,12.460000038146973
2019-06-07,12.0600004196167
2019-05-06,12.0
2019-04-04,11.539999961853027
2019-09-11,10.949999809265137
2019-11-29,11.1899995803833
2020-05-05,11.34000015258789
2019-12-02,11.380000114440918
2020-02-19,11.119999885559082
2020-05-08,10.729999542236328
2019-05-21,9.760000228881836
2019-03-18,8.65999984741211
2018-09-07,8.850000381469727
2018-08-06,8.65999984741211
2018-10-09,7.78000020980835
2019-02-14,8.039999961853027
2018-12-12,7.150000095367432
2019-07-24,7.329999923706055
2019-09-26,6.800000190734863
2019-10-28,6.909999847412109
2019-12-05,7.050000190734863
2020-05-11,6.630000114440918
2019-07-03,7.059999942779541
2020-02-25,8.0
2020-05-14,8.300000190734863
2020-02-28,7.869999885559082
2019-08-08,7.940000057220459
2019-06-05,8.180000305175781
2018-07-20,7.550000190734863
2018-08-21,7.389999866485596
2018-10-24,7.050000190734863
2019-04-02,7.300000190734863
2019-03-01,7.75
2019-01-28,7.380000114440918
2018-12-27,7.539999961853027
2019-09-09,7.130000114440918
2020-03-02,7.239999771118164
2020-05-20,6.730000019073486
2019-12-17,6.539999961853027
2020-03-05,6.940000057220459
2019-02-12,6.75
2019-01-11,6.579999923706055
2018-12-10,6.639999866485596
2019-08-23,6.739999771118164
2018-11-08,6.599999904632568
2019-07-22,6.46999979019165
2019-06-20,6.920000076293945
2018-09-05,6.900000095367432
2019-04-17,6.820000171661377
2019-09-24,6.739999771118164
2019-12-20,6.309999942779541
2020-05-26,6.460000038146973
2019-04-30,6.25
2019-12-23,6.260000228881836
2020-03-11,6.329999923706055
2020-05-29,6.25
2019-12-26,6.28000020980835
2020-06-01,6.019999980926514
2019-05-02,5.900000095367432
2019-02-27,5.659999847412109
2018-11-23,6.489999771118164
2019-08-06,6.369999885559082
2018-07-18,6.46999979019165
2018-09-20,6.550000190734863
2018-10-22,6.480000019073486
2019-07-05,6.940000057220459
2019-06-03,7.429999828338623
2019-10-09,7.489999771118164
2019-10-11,6.71999979019165
2020-03-17,6.820000171661377
2020-06-04,7.179999828338623
2019-10-14,7.420000076293945
2020-03-20,7.75
2018-11-06,8.5600004196167
2019-06-18,8.569999694824219
2019-05-17,8.210000038146973
2019-04-15,7.980000019073486
2019-03-14,7.349999904632568
2019-01-09,7.429999828338623
2018-08-02,7.349999904632568
2018-10-05,7.739999771118164
2019-08-21,7.53000020980835
2019-10-17,7.320000171661377
2020-03-23,7.449999809265137
2020-06-10,7.179999828338623
2019-02-25,7.130000114440918
2020-01-07,6.900000095367432
2020-03-26,6.699999809265137
2019-10-23,6.650000095367432
