Dates,FANG
2019-03-22,80.33000183105469
2019-01-17,82.0
2019-08-29,83.25
2018-11-14,83.02999877929688
2019-06-26,83.83000183105469
2018-09-11,85.05000305175781
2018-07-09,85.63999938964844
2018-08-10,86.33999633789062
2019-04-23,86.61000061035156
2019-09-30,86.0199966430664
2020-01-23,87.16999816894531
2019-11-08,88.19999694824219
2020-04-14,89.02999877929688
2019-11-11,90.43000030517578
2020-01-29,90.5999984741211
2020-04-17,90.8499984741211
2018-07-24,90.61000061035156
2018-09-26,91.48999786376953
2019-05-08,93.43000030517578
2019-03-05,93.97000122070312
2019-02-01,94.6500015258789
2018-12-31,92.61000061035156
2018-11-29,92.02999877929688
2019-08-12,91.91000366210938
2019-07-11,90.31999969482422
2019-09-13,89.91000366210938
2019-11-14,89.56999969482422
2020-04-20,90.41999816894531
2020-02-04,89.30999755859375
2020-04-23,87.51000213623047
2018-12-14,85.27999877929688
2019-08-27,83.01000213623047
2018-08-08,81.87000274658203
2018-10-11,79.16999816894531
2018-11-12,78.70999908447266
2019-07-26,77.5199966430664
2019-06-24,74.37000274658203
2019-05-23,73.55000305175781
2019-03-20,72.51000213623047
2019-01-15,72.98999786376953
2019-11-20,74.68000030517578
2020-02-07,75.72000122070312
2020-02-10,73.81999969482422
2020-04-29,71.72000122070312
2019-11-26,72.08000183105469
2020-02-13,72.87000274658203
2019-01-30,73.69999694824219
2018-08-23,73.91999816894531
2018-09-24,73.87999725341797
2018-11-27,77.19999694824219
2018-10-26,78.25
2019-07-09,75.52999877929688
2019-06-07,70.36000061035156
2019-05-06,66.38999938964844
2019-04-04,63.09000015258789
2019-09-11,57.630001068115234
2019-11-29,57.0
2020-05-05,59.61000061035156
2019-12-02,61.060001373291016
2020-02-19,59.75
2020-05-08,57.16999816894531
2019-05-21,47.5
2019-03-18,23.3700008392334
2018-09-07,25.989999771118164
2018-08-06,25.010000228881836
2018-10-09,22.559999465942383
2019-02-14,25.350000381469727
2018-12-12,20.239999771118164
2019-07-24,19.920000076293945
2019-09-26,14.550000190734863
2019-10-28,15.270000457763672
2019-12-05,17.510000228881836
2020-05-11,17.489999771118164
2019-07-03,22.079999923706055
2020-02-25,22.170000076293945
2020-05-14,23.969999313354492
2020-02-28,23.299999237060547
2019-08-08,22.0
2019-06-05,24.329999923706055
2018-07-20,23.700000762939453
2018-08-21,26.440000534057617
2018-10-24,27.790000915527344
2019-04-02,29.6299991607666
2019-03-01,32.47999954223633
2019-01-28,33.66999816894531
2018-12-27,33.22999954223633
2019-09-09,32.720001220703125
2020-03-02,31.100000381469727
2020-05-20,28.600000381469727
2019-12-17,27.459999084472656
2020-03-05,28.270000457763672
2019-02-12,28.549999237060547
2019-01-11,29.149999618530273
2018-12-10,32.97999954223633
2019-08-23,34.849998474121094
2018-11-08,35.15999984741211
2019-07-22,33.119998931884766
2019-06-20,35.79999923706055
2018-09-05,39.630001068115234
2019-04-17,40.83000183105469
2019-09-24,38.959999084472656
2019-12-20,38.279998779296875
2020-05-26,39.83000183105469
2019-04-30,38.900001525878906
2019-12-23,39.7599983215332
2020-03-11,40.70000076293945
2020-05-29,40.91999816894531
2019-12-26,40.040000915527344
2020-06-01,37.209999084472656
2019-05-02,35.810001373291016
2019-02-27,38.0099983215332
2018-11-23,41.40999984741211
2019-08-06,41.81999969482422
2018-07-18,42.68000030517578
2018-09-20,42.060001373291016
2018-10-22,41.380001068115234
2019-07-05,43.779998779296875
2019-06-03,42.79999923706055
2019-10-09,42.5
2019-10-11,41.5099983215332
2020-03-17,41.380001068115234
2020-06-04,44.18000030517578
2019-10-14,45.630001068115234
2020-03-20,46.20000076293945
2018-11-06,50.59000015258789
2019-06-18,54.08000183105469
2019-05-17,53.29999923706055
2019-04-15,50.15999984741211
2019-03-14,44.22999954223633
2019-01-09,44.400001525878906
2018-08-02,43.15999984741211
2018-10-05,48.040000915527344
2019-08-21,46.5
2019-10-17,45.75
2020-03-23,45.689998626708984
2020-06-10,45.04999923706055
2019-02-25,45.959999084472656
2020-01-07,41.75
2020-03-26,40.83000183105469
2019-10-23,40.45000076293945
