Dates,FANG
2019-03-29,99.62999725341797
2019-11-21,99.94999694824219
2020-04-27,99.77999877929688
2020-02-11,97.98999786376953
2020-04-30,98.70999908447266
2019-05-01,98.56999969482422
2019-02-26,100.97000122070312
2019-01-25,100.19999694824219
2018-12-24,101.58000183105469
2019-09-06,101.31999969482422
2018-07-17,102.2300033569336
2018-09-19,105.45999908447266
2019-08-05,105.4000015258789
2019-10-08,108.19000244140625
2019-12-11,109.9800033569336
2019-11-27,110.2300033569336
2020-02-14,107.80999755859375
2020-05-06,109.02999877929688
2019-01-08,108.94000244140625
2018-12-07,109.55000305175781
2019-08-20,111.1500015258789
2018-11-05,109.30000305175781
2019-07-19,105.2300033569336
2018-10-04,108.66000366210938
2019-06-17,108.20999908447266
2019-05-16,107.0
2018-08-01,110.38999938964844
2019-03-13,109.76000213623047
2019-12-03,111.83999633789062
2020-02-20,111.23999786376953
2019-12-06,107.44999694824219
2020-05-12,104.94999694824219
2019-12-09,103.62999725341797
2020-02-26,105.06999969482422
2020-05-15,106.5
2019-03-28,104.81999969482422
2018-09-17,106.33999633789062
2018-08-16,104.91000366210938
2018-10-19,102.48999786376953
2019-04-29,102.08999633789062
2019-01-23,103.27999877929688
2019-09-04,104.98999786376953
2018-11-20,100.16999816894531
2019-07-02,99.12999725341797
2019-05-31,95.48999786376953
2019-12-12,93.0
2020-05-18,93.73999786376953
2019-09-27,95.5
2020-03-03,98.26000213623047
2020-05-21,97.80000305175781
2019-05-14,100.75
2018-08-31,98.0999984741211
2018-07-30,97.13999938964844
2018-10-02,97.83999633789062
2019-04-12,100.23999786376953
2019-03-11,100.5
2019-02-07,101.55000305175781
2019-07-17,100.69999694824219
2019-09-19,98.63999938964844
2019-10-21,96.73999786376953
2019-12-18,94.3499984741211
2020-03-06,97.75
2019-10-03,100.0199966430664
2020-03-09,99.80000305175781
2020-05-27,97.31999969482422
2019-12-24,99.58000183105469
2020-03-12,99.9000015258789
2018-12-20,97.0
2019-08-01,97.61000061035156
2018-08-14,101.5
2018-07-13,101.37000274658203
2018-10-17,97.44999694824219
2019-05-29,97.58000183105469
2019-03-26,105.94999694824219
2019-02-22,105.30000305175781
2019-10-04,99.5
2019-11-05,99.83999633789062
2019-12-27,98.19000244140625
2020-06-02,99.13999938964844
2019-12-30,98.29000091552734
2020-03-18,93.9000015258789
2020-06-05,93.0
2019-07-15,90.9000015258789
2018-12-03,90.4000015258789
2019-06-13,89.48999786376953
2019-01-04,85.18000030517578
2018-08-29,86.58999633789062
2019-02-05,86.69999694824219
2018-11-01,85.6500015258789
2019-08-16,82.87000274658203
2019-04-10,82.38999938964844
2019-09-17,82.80999755859375
2019-10-15,84.68000030517578
2020-01-02,84.69999694824219
2020-06-08,85.94000244140625
2019-10-18,85.47000122070312
2020-03-24,85.11000061035156
2020-06-11,84.87000274658203
2020-01-08,83.04000091552734
2019-04-25,87.06999969482422
2019-07-30,87.87000274658203
2019-02-20,88.4000015258789
2018-07-11,88.26000213623047
2018-09-13,88.81999969482422
2018-10-15,88.33999633789062
2019-06-28,88.23999786376953
2018-12-18,85.77999877929688
2018-11-16,87.4000015258789
2019-10-02,90.87000274658203
2020-03-27,92.79000091552734
2020-01-10,80.69999694824219
2019-10-24,79.18000030517578
2020-03-30,76.52999877929688
2020-06-17,77.1500015258789
2020-01-14,79.55000305175781
2020-04-02,78.54000091552734
2019-01-02,78.01000213623047
2019-08-14,77.87000274658203
2018-10-30,76.70999908447266
2019-06-11,75.43000030517578
2019-05-10,76.18000030517578
2019-04-08,76.12000274658203
2018-08-27,76.58999633789062
2018-07-26,77.2300033569336
2018-09-28,77.5999984741211
2019-03-07,79.0199966430664
2019-10-30,78.38999938964844
2020-01-17,78.48999786376953
2020-06-23,77.44000244140625
2020-04-08,81.08000183105469
2020-06-26,81.5
2019-03-22,83.5199966430664
2019-01-17,84.33999633789062
2019-08-29,84.62000274658203
2018-11-14,84.33000183105469
2019-06-26,86.86000061035156
2018-09-11,87.75
2018-07-09,87.91999816894531
2018-08-10,88.41000366210938
2019-04-23,88.20999908447266
2019-09-30,87.91999816894531
2020-01-23,89.19000244140625
2019-11-08,89.44000244140625
2020-04-14,90.91999816894531
2019-11-11,92.05999755859375
2020-01-29,92.0999984741211
2020-04-17,92.12999725341797
2018-07-24,93.12000274658203
2018-09-26,93.66000366210938
2019-05-08,95.75
2019-03-05,95.91000366210938
2019-02-01,96.54000091552734
2018-12-31,96.91999816894531
2018-11-29,94.63999938964844
2019-08-12,93.68000030517578
2019-07-11,92.11000061035156
2019-09-13,91.76000213623047
2019-11-14,91.72000122070312
2020-04-20,92.73999786376953
2020-02-04,91.6500015258789
2020-04-23,89.68000030517578
2018-12-14,88.06999969482422
2019-08-27,86.18000030517578
2018-08-08,84.01000213623047
2018-10-11,81.5
2018-11-12,80.41000366210938
2019-07-26,80.5
2019-06-24,77.13999938964844
2019-05-23,75.81999969482422
2019-03-20,74.51000213623047
2019-01-15,75.16000366210938
2019-11-20,78.3499984741211
2020-02-07,77.83999633789062
2020-02-10,75.68000030517578
2020-04-29,73.77999877929688
2019-11-26,73.47000122070312
2020-02-13,75.08000183105469
2019-01-30,74.93000030517578
2018-08-23,75.26000213623047
2018-09-24,75.56999969482422
2018-11-27,79.97000122070312
2018-10-26,81.58999633789062
2019-07-09,77.30999755859375
2019-06-07,73.30999755859375
2019-05-06,71.6500015258789
2019-04-04,67.70999908447266
2019-09-11,62.529998779296875
2019-11-29,62.130001068115234
2020-05-05,62.779998779296875
2019-12-02,64.23999786376953
2020-02-19,62.61000061035156
2020-05-08,60.2599983215332
2019-05-21,55.93000030517578
2019-03-18,29.5
2018-09-07,31.8799991607666
2018-08-06,28.309999465942383
2018-10-09,26.489999771118164
2019-02-14,28.18000030517578
2018-12-12,27.280000686645508
2019-07-24,24.0
2019-09-26,18.90999984741211
2019-10-28,19.360000610351562
2019-12-05,20.809999465942383
2020-05-11,21.489999771118164
2019-07-03,24.68000030517578
2020-02-25,25.969999313354492
2020-05-14,26.81999969482422
2020-02-28,24.829999923706055
2019-08-08,23.889999389648438
2019-06-05,27.280000686645508
2018-07-20,25.6200008392334
2018-08-21,33.18000030517578
2018-10-24,32.880001068115234
2019-04-02,32.4900016784668
2019-03-01,38.099998474121094
2019-01-28,37.65999984741211
2018-12-27,41.0
2019-09-09,37.189998626708984
2020-03-02,33.869998931884766
2020-05-20,30.479999542236328
2019-12-17,30.5
2020-03-05,31.579999923706055
2019-02-12,32.47999954223633
2019-01-11,31.540000915527344
2018-12-10,34.650001525878906
2019-08-23,37.83000183105469
2018-11-08,39.4900016784668
2019-07-22,36.75
2019-06-20,38.290000915527344
2018-09-05,44.25
2019-04-17,44.650001525878906
2019-09-24,42.72999954223633
2019-12-20,42.54999923706055
2020-05-26,45.880001068115234
2019-04-30,41.77000045776367
2019-12-23,41.65999984741211
2020-03-11,42.4900016784668
2020-05-29,42.5
2019-12-26,41.900001525878906
2020-06-01,40.13999938964844
2019-05-02,39.52000045776367
2019-02-27,39.779998779296875
2018-11-23,43.650001525878906
2019-08-06,44.20000076293945
2018-07-18,44.029998779296875
2018-09-20,44.2400016784668
2018-10-22,43.0
2019-07-05,45.439998626708984
2019-06-03,46.18000030517578
2019-10-09,44.720001220703125
2019-10-11,43.27000045776367
2020-03-17,44.060001373291016
2020-06-04,45.709999084472656
2019-10-14,47.81999969482422
2020-03-20,48.380001068115234
2018-11-06,53.40999984741211
2019-06-18,59.88999938964844
2019-05-17,57.27000045776367
2019-04-15,53.31999969482422
2019-03-14,47.779998779296875
2019-01-09,48.72999954223633
2018-08-02,49.06999969482422
2018-10-05,51.86000061035156
2019-08-21,49.849998474121094
2019-10-17,47.970001220703125
2020-03-23,48.20000076293945
2020-06-10,46.959999084472656
2019-02-25,47.650001525878906
2020-01-07,45.5
2020-03-26,43.650001525878906
2019-10-23,42.97999954223633
