Dates,FANG
2019-07-29,109.7300033569336
2019-06-27,110.02999877929688
2019-04-24,108.94000244140625
2018-07-10,112.2300033569336
2018-09-12,112.54000091552734
2019-02-19,111.0999984741211
2019-01-18,109.69000244140625
2020-02-24,105.27999877929688
2020-05-13,106.55999755859375
2019-12-10,112.0999984741211
2020-02-27,109.33999633789062
2019-12-13,110.37999725341797
2020-05-19,111.44999694824219
2019-03-06,113.83000183105469
2018-11-30,112.38999938964844
2019-08-13,102.0
2019-07-12,105.0
2019-06-10,101.33999633789062
2019-05-09,103.27999877929688
2018-07-25,101.7699966430664
2018-09-27,98.13999938964844
2018-10-29,95.77999877929688
2019-10-16,92.1500015258789
2019-12-16,88.87000274658203
2020-03-04,89.25
2020-05-22,88.37000274658203
2019-10-01,89.63999938964844
2019-12-19,88.2300033569336
2018-09-10,86.91999816894531
2019-05-24,90.0
2018-08-09,93.41999816894531
2019-04-22,92.44000244140625
2019-03-21,90.63999938964844
2019-01-16,95.69999694824219
2019-08-28,97.87000274658203
2018-11-13,100.66000366210938
2018-10-12,104.19000244140625
2019-06-25,107.0
2020-03-10,105.19000244140625
2020-05-28,105.25
2019-10-07,102.52999877929688
2020-03-13,105.18000030517578
2019-10-10,104.73999786376953
2020-03-16,104.55000305175781
2020-06-03,106.87999725341797
2018-11-28,105.58000183105469
2018-09-25,102.69000244140625
2018-07-23,101.4000015258789
2018-08-24,102.11000061035156
2019-07-10,100.79000091552734
2019-05-07,101.19000244140625
2019-04-05,102.23999786376953
2019-03-04,102.5999984741211
2019-01-31,103.4000015258789
2019-09-12,102.2699966430664
2019-12-31,103.93000030517578
2020-03-19,101.0999984741211
2020-01-03,100.88999938964844
2020-06-09,97.81999969482422
2019-02-15,96.13999938964844
2019-01-14,99.33999633789062
2018-07-06,99.33999633789062
2018-08-07,100.5999984741211
2018-10-10,105.0
2018-12-13,104.51000213623047
2019-08-26,104.0
2019-07-25,105.05999755859375
2019-05-22,103.19000244140625
2019-03-19,103.38999938964844
2020-01-06,105.1500015258789
2020-03-25,106.0999984741211
2020-06-12,105.3499984741211
2019-10-22,103.20999908447266
2020-01-09,105.56999969482422
2020-06-15,105.12000274658203
2019-10-25,102.44000244140625
2020-03-31,100.2699966430664
2020-06-18,95.87000274658203
2019-04-03,96.56999969482422
2018-08-22,98.01000213623047
2018-10-25,102.4800033569336
2019-01-29,103.23999786376953
2018-12-28,103.2699966430664
2018-11-26,102.81999969482422
2019-08-09,104.93000030517578
2019-07-08,102.76000213623047
2019-06-06,105.04000091552734
2019-09-10,105.05999755859375
2020-01-15,101.08000183105469
2020-04-03,102.05999755859375
2019-10-31,102.58000183105469
2020-04-06,101.5199966430664
2020-06-24,103.77999877929688
2018-11-09,102.9000015258789
2019-07-23,103.9000015258789
2019-06-21,102.98999786376953
2019-05-20,100.0
2019-04-18,100.56999969482422
2018-09-06,102.80000305175781
2018-10-08,103.79000091552734
2019-02-13,102.91000366210938
2018-12-11,103.30999755859375
2019-09-25,105.0
2020-01-21,106.69999694824219
2020-04-09,106.55000305175781
2019-11-06,107.87000274658203
2020-01-24,109.20999908447266
2020-01-27,108.81999969482422
2020-04-15,111.19999694824219
2018-12-26,112.36000061035156
2019-08-07,111.12000274658203
2019-06-04,108.69000244140625
2018-09-21,107.48999786376953
2018-07-19,107.43000030517578
2018-08-20,105.69000244140625
2018-10-23,99.87000274658203
2019-05-03,100.0199966430664
2019-04-01,98.8499984741211
2019-02-28,99.55000305175781
2019-11-12,101.48999786376953
2020-01-30,104.95999908447266
2019-11-15,108.04000091552734
2020-04-21,107.12000274658203
2019-04-16,107.73999786376953
2019-03-15,107.69000244140625
2019-02-11,109.94999694824219
2019-01-10,109.76000213623047
2019-08-22,110.68000030517578
2018-11-07,110.9000015258789
2018-08-03,112.98999786376953
2018-09-04,106.66999816894531
2019-06-19,104.91999816894531
2019-09-23,104.38999938964844
2019-11-18,101.62999725341797
2020-02-05,101.44000244140625
2020-04-24,98.33000183105469
2019-03-29,98.70999908447266
2019-11-21,99.30000305175781
2020-04-27,99.05999755859375
2020-02-11,96.20999908447266
2020-04-30,96.94000244140625
2019-05-01,97.69999694824219
2019-02-26,98.63999938964844
2019-01-25,98.2699966430664
2018-12-24,100.30999755859375
2019-09-06,100.43000030517578
2018-07-17,98.43000030517578
2018-09-19,102.25
2019-08-05,104.0999984741211
2019-10-08,106.80999755859375
2019-12-11,107.9800033569336
2019-11-27,109.91999816894531
2020-02-14,107.1500015258789
2020-05-06,106.62000274658203
2019-01-08,107.5999984741211
2018-12-07,108.44999694824219
2019-08-20,111.05000305175781
2018-11-05,109.29000091552734
2019-07-19,104.51000213623047
2018-10-04,106.0199966430664
2019-06-17,106.88999938964844
2019-05-16,106.4800033569336
2018-08-01,108.4800033569336
2019-03-13,109.58000183105469
2019-12-03,109.80000305175781
2020-02-20,110.81999969482422
2019-12-06,106.54000091552734
2020-05-12,103.80000305175781
2019-12-09,101.97000122070312
2020-02-26,103.86000061035156
2020-05-15,104.55999755859375
2019-03-28,103.77999877929688
2018-09-17,103.87000274658203
2018-08-16,104.54000091552734
2018-10-19,101.68000030517578
2019-04-29,101.81999969482422
2019-01-23,99.25
2019-09-04,102.48999786376953
2018-11-20,99.69999694824219
2019-07-02,97.87000274658203
2019-05-31,95.0199966430664
2019-12-12,91.80000305175781
2020-05-18,88.0199966430664
2019-09-27,94.05000305175781
2020-03-03,95.33999633789062
2020-05-21,96.05999755859375
2019-05-14,97.02999877929688
2018-08-31,97.33000183105469
2018-07-30,95.66999816894531
2018-10-02,95.97000122070312
2019-04-12,99.0
2019-03-11,99.23999786376953
2019-02-07,100.44999694824219
2019-07-17,100.41999816894531
2019-09-19,97.61000061035156
2019-10-21,96.58999633789062
2019-12-18,93.80000305175781
2020-03-06,93.20999908447266
2019-10-03,97.5
2020-03-09,98.77999877929688
2020-05-27,95.29000091552734
2019-12-24,98.91999816894531
2020-03-12,98.41000366210938
2018-12-20,95.77999877929688
2019-08-01,96.66999816894531
2018-08-14,97.3499984741211
2018-07-13,100.0
2018-10-17,96.48999786376953
2019-05-29,96.61000061035156
2019-03-26,104.0
2019-02-22,104.75
2019-10-04,99.3499984741211
2019-11-05,99.58999633789062
2019-12-27,97.3499984741211
2020-06-02,96.6500015258789
2019-12-30,97.5
2020-03-18,93.5199966430664
2020-06-05,92.75
2019-07-15,89.0
2018-12-03,89.80999755859375
2019-06-13,88.94999694824219
2019-01-04,84.6500015258789
2018-08-29,82.31999969482422
2019-02-05,86.22000122070312
2018-11-01,85.36000061035156
2019-08-16,82.4800033569336
2019-04-10,81.83999633789062
2019-09-17,81.63999938964844
2019-10-15,83.48999786376953
2020-01-02,82.18000030517578
2020-06-08,83.0199966430664
2019-10-18,84.04000091552734
2020-03-24,83.81999969482422
2020-06-11,84.26000213623047
2020-01-08,82.25
2019-04-25,83.30999755859375
2019-07-30,85.47000122070312
2019-02-20,87.95999908447266
2018-07-11,86.83999633789062
2018-09-13,87.9800033569336
2018-10-15,85.80000305175781
2019-06-28,87.12999725341797
2018-12-18,84.0
2018-11-16,86.54000091552734
2019-10-02,88.19000244140625
2020-03-27,91.0
2020-01-10,80.02999877929688
2019-10-24,77.75
2020-03-30,74.8499984741211
2020-06-17,74.22000122070312
2020-01-14,77.80999755859375
2020-04-02,77.30999755859375
2019-01-02,76.86000061035156
2019-08-14,76.55000305175781
2018-10-30,76.69000244140625
2019-06-11,75.12999725341797
2019-05-10,74.25
2019-04-08,75.55000305175781
2018-08-27,75.55999755859375
2018-07-26,75.04000091552734
2018-09-28,77.31999969482422
2019-03-07,77.61000061035156
2019-10-30,77.48999786376953
2020-01-17,77.58999633789062
2020-06-23,76.87000274658203
2020-04-08,77.30999755859375
2020-06-26,80.81999969482422
2019-03-22,80.37000274658203
2019-01-17,82.61000061035156
2019-08-29,83.86000061035156
2018-11-14,83.66999816894531
2019-06-26,83.91000366210938
2018-09-11,86.69000244140625
2018-07-09,85.63999938964844
2018-08-10,87.81999969482422
2019-04-23,86.62999725341797
2019-09-30,87.25
2020-01-23,88.16999816894531
2019-11-08,88.38999938964844
2020-04-14,89.26000213623047
2019-11-11,90.4800033569336
2020-01-29,91.69999694824219
2020-04-17,91.37000274658203
2018-07-24,90.7699966430664
2018-09-26,93.3499984741211
2019-05-08,95.0
2019-03-05,95.66000366210938
2019-02-01,94.6500015258789
2018-12-31,96.4800033569336
2018-11-29,93.29000091552734
2019-08-12,93.68000030517578
2019-07-11,91.98999786376953
2019-09-13,90.56999969482422
2019-11-14,90.7699966430664
2020-04-20,91.70999908447266
2020-02-04,90.88999938964844
2020-04-23,89.41999816894531
2018-12-14,87.87000274658203
2019-08-27,84.81999969482422
2018-08-08,84.01000213623047
2018-10-11,81.23999786376953
2018-11-12,80.25
2019-07-26,79.94999694824219
2019-06-24,76.26000213623047
2019-05-23,75.5
2019-03-20,74.19999694824219
2019-01-15,74.55999755859375
2019-11-20,74.94999694824219
2020-02-07,77.66999816894531
2020-02-10,75.30999755859375
2020-04-29,73.27999877929688
2019-11-26,73.12999725341797
2020-02-13,72.87000274658203
2019-01-30,74.23999786376953
2018-08-23,75.0
2018-09-24,74.51000213623047
2018-11-27,77.37000274658203
2018-10-26,80.4000015258789
2019-07-09,77.30999755859375
2019-06-07,73.19999694824219
2019-05-06,71.36000061035156
2019-04-04,67.20999908447266
2019-09-11,60.43000030517578
2019-11-29,57.130001068115234
2020-05-05,62.75
2019-12-02,62.099998474121094
2020-02-19,62.47999954223633
2020-05-08,60.150001525878906
2019-05-21,55.54999923706055
2019-03-18,29.059999465942383
2018-09-07,30.0
2018-08-06,28.309999465942383
2018-10-09,23.65999984741211
2019-02-14,27.8700008392334
2018-12-12,22.829999923706055
2019-07-24,23.68000030517578
2019-09-26,18.3799991607666
2019-10-28,15.880000114440918
2019-12-05,19.34000015258789
2020-05-11,18.690000534057617
2019-07-03,22.25
2020-02-25,24.600000381469727
2020-05-14,24.15999984741211
2020-02-28,24.780000686645508
2019-08-08,22.760000228881836
2019-06-05,24.6299991607666
2018-07-20,25.190000534057617
2018-08-21,26.59000015258789
2018-10-24,31.219999313354492
2019-04-02,32.20000076293945
2019-03-01,33.650001525878906
2019-01-28,34.25
2018-12-27,40.380001068115234
2019-09-09,36.95000076293945
2020-03-02,32.790000915527344
2020-05-20,29.479999542236328
2019-12-17,30.489999771118164
2020-03-05,28.3799991607666
2019-02-12,29.0
2019-01-11,29.469999313354492
2018-12-10,33.20000076293945
2019-08-23,35.45000076293945
2018-11-08,37.880001068115234
2019-07-22,34.81999969482422
2019-06-20,37.63999938964844
2018-09-05,40.040000915527344
2019-04-17,44.189998626708984
2019-09-24,42.11000061035156
2019-12-20,38.84000015258789
2020-05-26,45.540000915527344
2019-04-30,40.54999923706055
2019-12-23,40.2400016784668
2020-03-11,41.560001373291016
2020-05-29,41.88999938964844
2019-12-26,41.619998931884766
2020-06-01,40.13999938964844
2019-05-02,37.2599983215332
2019-02-27,38.380001068115234
2018-11-23,41.709999084472656
2019-08-06,43.77000045776367
2018-07-18,42.790000915527344
2018-09-20,43.630001068115234
2018-10-22,42.56999969482422
2019-07-05,44.4900016784668
2019-06-03,45.41999816894531
2019-10-09,44.599998474121094
2019-10-11,42.59000015258789
2020-03-17,42.29999923706055
2020-06-04,44.25
2019-10-14,46.58000183105469
2020-03-20,47.29999923706055
2018-11-06,51.58000183105469
2019-06-18,55.290000915527344
2019-05-17,57.25
2019-04-15,52.439998626708984
2019-03-14,44.900001525878906
2019-01-09,47.7599983215332
2018-08-02,43.880001068115234
2018-10-05,51.52000045776367
2019-08-21,49.810001373291016
2019-10-17,46.43000030517578
2020-03-23,47.68000030517578
2020-06-10,46.849998474121094
2019-02-25,47.150001525878906
2020-01-07,45.5
2020-03-26,41.77000045776367
2019-10-23,42.849998474121094
