Dates,GILD
2019-09-16,67.2300033569336
2020-02-18,68.0
2020-05-07,68.88999938964844
2018-08-17,68.95999908447266
2019-12-04,69.55000305175781
2020-02-21,70.36000061035156
2018-12-17,71.61000061035156
2019-08-30,70.68000030517578
2018-11-15,70.05999755859375
2019-07-29,70.30999755859375
2019-06-27,70.1500015258789
2019-04-24,68.44000244140625
2018-07-10,68.93000030517578
2018-09-12,67.6500015258789
2019-02-19,67.54000091552734
2019-01-18,66.55000305175781
2020-02-24,66.05999755859375
2020-05-13,66.05999755859375
2019-12-10,65.80999755859375
2020-02-27,66.91000366210938
2019-12-13,68.72000122070312
2020-05-19,69.44999694824219
2019-03-06,70.51000213623047
2018-11-30,69.31999969482422
2019-08-13,68.11000061035156
2019-07-12,67.88999938964844
2019-06-10,65.9000015258789
2019-05-09,67.19999694824219
2018-07-25,68.05999755859375
2018-09-27,66.70999908447266
2018-10-29,65.37999725341797
2019-10-16,64.55999755859375
2019-12-16,64.30000305175781
2020-03-04,63.47999954223633
2020-05-22,63.349998474121094
2019-10-01,62.25
2019-12-19,60.470001220703125
2018-09-10,60.31999969482422
2019-05-24,60.470001220703125
2018-08-09,61.66999816894531
2019-04-22,61.58000183105469
2019-03-21,61.5
2019-01-16,65.13999938964844
2019-08-28,66.04000091552734
2018-11-13,67.37000274658203
2018-10-12,67.08999633789062
2019-06-25,67.54000091552734
2020-03-10,67.08999633789062
2020-05-28,67.44000244140625
2019-10-07,67.11000061035156
2020-03-13,67.02999877929688
2019-10-10,67.55000305175781
2020-03-16,67.45999908447266
2020-06-03,68.51000213623047
2018-11-28,68.0199966430664
2018-09-25,67.81999969482422
2018-07-23,67.5199966430664
2018-08-24,68.0999984741211
2019-07-10,67.36000061035156
2019-05-07,68.04000091552734
2019-04-05,68.5999984741211
2019-03-04,69.08000183105469
2019-01-31,69.36000061035156
2019-09-12,69.22000122070312
2019-12-31,66.75
2020-03-19,67.2699966430664
2020-01-03,66.91999816894531
2020-06-09,66.33999633789062
2019-02-15,67.29000091552734
2019-01-14,63.959999084472656
2018-07-06,65.48999786376953
2018-08-07,65.68000030517578
2018-10-10,66.5
2018-12-13,66.6500015258789
2019-08-26,66.5199966430664
2019-07-25,65.23999786376953
2019-05-22,65.33000183105469
2019-03-19,65.2300033569336
2020-01-06,65.08999633789062
2020-03-25,65.01000213623047
2020-06-12,64.7300033569336
2019-10-22,65.4000015258789
2020-01-09,64.9000015258789
2020-06-15,64.3499984741211
2019-10-25,62.7599983215332
2020-03-31,61.959999084472656
2020-06-18,62.0
2019-04-03,63.06999969482422
2018-08-22,64.16000366210938
2018-10-25,64.87999725341797
2019-01-29,64.3499984741211
2018-12-28,64.7300033569336
2018-11-26,64.83000183105469
2019-08-09,64.9000015258789
2019-07-08,64.37999725341797
2019-06-06,63.0
2019-09-10,63.70000076293945
2020-01-15,62.93000030517578
2020-04-03,63.95000076293945
2019-10-31,63.459999084472656
2020-04-06,63.16999816894531
2020-06-24,64.6500015258789
2018-11-09,65.25
2019-07-23,65.69000244140625
2019-06-21,66.18000030517578
2019-05-20,66.52999877929688
2019-04-18,66.91000366210938
2018-09-06,66.9000015258789
2018-10-08,65.94000244140625
2019-02-13,66.77999877929688
2018-12-11,66.02999877929688
2019-09-25,65.08000183105469
2020-01-21,64.5
2020-04-09,64.3499984741211
2019-11-06,63.150001525878906
2020-01-24,61.560001373291016
2020-01-27,61.54999923706055
2020-04-15,61.88999938964844
2018-12-26,62.20000076293945
2019-08-07,62.04999923706055
2019-06-04,64.30999755859375
2018-09-21,64.80999755859375
2018-07-19,63.95000076293945
2018-08-20,64.45999908447266
2018-10-23,64.19999694824219
2019-05-03,65.9000015258789
2019-04-01,66.04000091552734
2019-02-28,65.93000030517578
2019-11-12,65.20999908447266
2020-01-30,64.76000213623047
2019-11-15,64.12000274658203
2020-04-21,63.15999984741211
2019-04-16,64.0999984741211
2019-03-15,64.38999938964844
2019-02-11,65.48999786376953
2019-01-10,65.5999984741211
2019-08-22,65.56999969482422
2018-11-07,65.80999755859375
2018-08-03,65.7300033569336
2018-09-04,66.37000274658203
2019-06-19,66.44999694824219
2019-09-23,63.95000076293945
2019-11-18,62.84000015258789
2020-02-05,62.810001373291016
2020-04-24,62.16999816894531
2019-03-29,62.18000030517578
2019-11-21,63.65999984741211
2020-04-27,63.599998474121094
2020-02-11,63.56999969482422
2020-04-30,63.470001220703125
2019-05-01,65.27999877929688
2019-02-26,65.94999694824219
2019-01-25,66.20999908447266
2018-12-24,66.30000305175781
2019-09-06,66.19999694824219
2018-07-17,66.06999969482422
2018-09-19,67.37999725341797
2019-08-05,67.6500015258789
2019-10-08,67.70999908447266
2019-12-11,68.2699966430664
2019-11-27,68.69999694824219
2020-02-14,68.12999725341797
2020-05-06,66.58000183105469
2019-01-08,66.26000213623047
2018-12-07,66.86000061035156
2019-08-20,67.27999877929688
2018-11-05,67.95999908447266
2019-07-19,68.31999969482422
2018-10-04,68.3499984741211
2019-06-17,66.36000061035156
2019-05-16,66.75
2018-08-01,66.9000015258789
2019-03-13,65.54000091552734
2019-12-03,65.88999938964844
2020-02-20,66.83999633789062
2019-12-06,66.51000213623047
2020-05-12,66.80999755859375
2019-12-09,66.30000305175781
2020-02-26,64.91000366210938
2020-05-15,64.75
2019-03-28,64.68000030517578
2018-09-17,65.83000183105469
2018-08-16,66.19999694824219
2018-10-19,65.91999816894531
2019-04-29,67.30000305175781
2019-01-23,66.66000366210938
2019-09-04,64.16000366210938
2018-11-20,65.08000183105469
2019-07-02,64.25
2019-05-31,62.869998931884766
2019-12-12,62.63999938964844
2020-05-18,62.540000915527344
2019-09-27,63.61000061035156
2020-03-03,64.36000061035156
2020-05-21,63.4900016784668
2019-05-14,63.720001220703125
2018-08-31,62.91999816894531
2018-07-30,62.84000015258789
2018-10-02,62.84000015258789
2019-04-12,63.689998626708984
2019-03-11,63.380001068115234
2019-02-07,63.66999816894531
2019-07-17,63.540000915527344
2019-09-19,62.189998626708984
2019-10-21,62.33000183105469
2019-12-18,62.939998626708984
2020-03-06,62.72999954223633
2019-10-03,63.290000915527344
2020-03-09,62.849998474121094
2020-05-27,62.27000045776367
2019-12-24,62.38999938964844
2020-03-12,63.33000183105469
2018-12-20,63.91999816894531
2019-08-01,64.62999725341797
2018-08-14,65.7699966430664
2018-07-13,66.98999786376953
2018-10-17,66.26000213623047
2019-05-29,65.95999908447266
2019-03-26,65.66000366210938
2019-02-22,65.27999877929688
2019-10-04,65.11000061035156
2019-11-05,65.63999938964844
2019-12-27,65.88999938964844
2020-06-02,64.87999725341797
2019-12-30,64.23999786376953
2020-03-18,64.0199966430664
2020-06-05,63.09000015258789
2019-07-15,62.56999969482422
2018-12-03,62.86000061035156
2019-06-13,62.959999084472656
2019-01-04,61.52000045776367
2018-08-29,60.88999938964844
2019-02-05,61.91999816894531
2018-11-01,62.279998779296875
2019-08-16,61.369998931884766
2019-04-10,61.7599983215332
2019-09-17,62.0
2019-10-15,63.66999816894531
2020-01-02,63.83000183105469
2020-06-08,64.61000061035156
2019-10-18,65.0
2020-03-24,64.77999877929688
2020-06-11,64.19999694824219
2020-01-08,64.80000305175781
2019-04-25,65.66999816894531
2019-07-30,65.52999877929688
2019-02-20,65.62999725341797
2018-07-11,62.52000045776367
2018-09-13,62.779998779296875
2018-10-15,63.25
2019-06-28,62.66999816894531
2018-12-18,62.7400016784668
2018-11-16,63.7599983215332
2019-10-02,64.02999877929688
2020-03-27,65.19000244140625
2020-01-10,65.06999969482422
2019-10-24,63.439998626708984
2020-03-30,63.52000045776367
2020-06-17,64.33000183105469
2020-01-14,64.1500015258789
2020-04-02,63.099998474121094
2019-01-02,62.380001068115234
2019-08-14,64.0
2018-10-30,63.720001220703125
2019-06-11,64.5
2019-05-10,64.4800033569336
2019-04-08,64.51000213623047
2018-08-27,65.19000244140625
2018-07-26,65.48999786376953
2018-09-28,66.68000030517578
2019-03-07,66.69999694824219
2019-10-30,66.80999755859375
2020-01-17,65.94000244140625
2020-06-23,65.16999816894531
2020-04-08,66.05999755859375
2020-06-26,65.4000015258789
2019-03-22,66.08000183105469
2019-01-17,66.83000183105469
2019-08-29,66.12999725341797
2018-11-14,67.11000061035156
2019-06-26,67.0199966430664
2018-09-11,65.45999908447266
2018-07-09,66.08999633789062
2018-08-10,65.79000091552734
2019-04-23,65.26000213623047
2019-09-30,65.16000366210938
2020-01-23,65.16999816894531
2019-11-08,66.54000091552734
2020-04-14,66.29000091552734
2019-11-11,66.1500015258789
2020-01-29,65.70999908447266
2020-04-17,64.80999755859375
2018-07-24,64.3499984741211
2018-09-26,65.04000091552734
2019-05-08,64.55999755859375
2019-03-05,64.66000366210938
2019-02-01,64.16999816894531
2018-12-31,64.80999755859375
2018-11-29,65.30000305175781
2019-08-12,64.9800033569336
2019-07-11,64.08000183105469
2019-09-13,63.90999984741211
2019-11-14,63.97999954223633
2020-04-20,63.119998931884766
2020-02-04,62.56999969482422
2020-04-23,62.22999954223633
2018-12-14,62.599998474121094
2019-08-27,62.7400016784668
2018-08-08,62.84000015258789
2018-10-11,62.79999923706055
2018-11-12,64.08999633789062
2019-07-26,64.22000122070312
2019-06-24,63.029998779296875
2019-05-23,62.599998474121094
2019-03-20,65.48999786376953
2019-01-15,66.87999725341797
2019-11-20,64.06999969482422
2020-02-07,66.05000305175781
2020-02-10,68.38999938964844
2020-04-29,67.61000061035156
2019-11-26,67.5
2020-02-13,66.31999969482422
2019-01-30,66.5199966430664
2018-08-23,67.04000091552734
2018-09-24,66.70999908447266
2018-11-27,66.81999969482422
2018-10-26,66.0999984741211
2019-07-09,66.80999755859375
2019-06-07,71.58999633789062
2019-05-06,69.0199966430664
2019-04-04,70.72000122070312
2019-09-11,72.26000213623047
2019-11-29,66.62999725341797
2020-05-05,70.08000183105469
2019-12-02,71.51000213623047
2020-02-19,72.58999633789062
2020-05-08,74.52999877929688
2019-05-21,75.0999984741211
2019-03-18,73.08999633789062
2018-09-07,68.77999877929688
2018-08-06,72.77999877929688
2018-10-09,67.87999725341797
2019-02-14,67.5
2018-12-12,64.41000366210938
2019-07-24,69.0
2019-09-26,72.97000122070312
2019-10-28,78.29000091552734
2019-12-05,72.16999816894531
2020-05-11,68.86000061035156
2019-07-03,72.11000061035156
2020-02-25,69.33999633789062
2020-05-14,69.75
2020-02-28,71.91000366210938
2019-08-08,73.88999938964844
2019-06-05,73.79000091552734
2018-07-20,72.0
2018-08-21,71.37999725341797
2018-10-24,76.36000061035156
2019-04-02,75.87999725341797
2019-03-01,72.5
2019-01-28,73.56999969482422
2018-12-27,72.94999694824219
2019-09-09,73.72000122070312
2020-03-02,75.33999633789062
2020-05-20,74.47000122070312
2019-12-17,74.44999694824219
2020-03-05,81.01000213623047
2019-02-12,80.6500015258789
2019-01-11,78.26000213623047
2018-12-10,78.80999755859375
2019-08-23,74.4000015258789
2018-11-08,76.25
2019-07-22,78.23999786376953
2019-06-20,78.08000183105469
2018-09-05,80.05000305175781
2019-04-17,81.33000183105469
2019-09-24,77.62000274658203
2019-12-20,79.19000244140625
2020-05-26,78.51000213623047
2019-04-30,77.26000213623047
2019-12-23,76.80999755859375
2020-03-11,76.87000274658203
2020-05-29,77.62000274658203
2019-12-26,77.91000366210938
2020-06-01,76.9000015258789
2019-05-02,75.83000183105469
2019-02-27,75.44999694824219
2018-11-23,73.86000061035156
2019-08-06,72.30000305175781
2018-07-18,72.70999908447266
2018-09-20,72.88999938964844
2018-10-22,72.70999908447266
2019-07-05,72.41000366210938
2019-06-03,72.37999725341797
2019-10-09,74.91000366210938
2019-10-11,74.61000061035156
2020-03-17,74.37999725341797
2020-06-04,72.95999908447266
2019-10-14,73.36000061035156
2020-03-20,73.94000244140625
2018-11-06,76.19999694824219
2019-06-18,76.7300033569336
2019-05-17,76.69000244140625
2019-04-15,76.87999725341797
2019-03-14,72.75
2019-01-09,71.91000366210938
2018-08-02,72.41000366210938
2018-10-05,73.69999694824219
2019-08-21,73.6500015258789
2019-10-17,73.01000213623047
2020-03-23,74.0999984741211
2020-06-10,75.04000091552734
2019-02-25,74.80999755859375
2020-01-07,74.7300033569336
2020-03-26,74.33000183105469
2019-10-23,73.7300033569336
