Dates,GILD
2019-04-24,70.22000122070312
2018-07-10,69.44999694824219
2018-09-12,69.06999969482422
2019-02-19,68.4000015258789
2019-01-18,67.56999969482422
2020-02-24,66.37999725341797
2020-05-13,67.37000274658203
2019-12-10,66.48999786376953
2020-02-27,67.48999786376953
2019-12-13,68.80000305175781
2020-05-19,69.7300033569336
2019-03-06,72.73999786376953
2018-11-30,70.80000305175781
2019-08-13,68.70999908447266
2019-07-12,69.77999877929688
2019-06-10,69.22000122070312
2019-05-09,68.12999725341797
2018-07-25,68.58000183105469
2018-09-27,68.0999984741211
2018-10-29,66.80000305175781
2019-10-16,65.37999725341797
2019-12-16,65.4800033569336
2020-03-04,65.11000061035156
2020-05-22,64.12999725341797
2019-10-01,64.75
2019-12-19,62.470001220703125
2018-09-10,60.650001525878906
2019-05-24,62.400001525878906
2018-08-09,62.810001373291016
2019-04-22,62.0
2019-03-21,61.7599983215332
2019-01-16,66.29000091552734
2019-08-28,66.25
2018-11-13,68.0999984741211
2018-10-12,68.8499984741211
2019-06-25,68.19999694824219
2020-03-10,67.73999786376953
2020-05-28,67.80000305175781
2019-10-07,67.7699966430664
2020-03-13,67.19000244140625
2019-10-10,68.2699966430664
2020-03-16,67.54000091552734
2020-06-03,69.23999786376953
2018-11-28,68.73999786376953
2018-09-25,68.5199966430664
2018-07-23,68.43000030517578
2018-08-24,68.16999816894531
2019-07-10,68.41999816894531
2019-05-07,68.06999969482422
2019-04-05,69.41999816894531
2019-03-04,69.80999755859375
2019-01-31,70.0
2019-09-12,69.86000061035156
2019-12-31,67.75
2020-03-19,67.58000183105469
2020-01-03,68.43000030517578
2020-06-09,66.91999816894531
2019-02-15,67.62000274658203
2019-01-14,64.77999877929688
2018-07-06,65.56999969482422
2018-08-07,66.12999725341797
2018-10-10,66.70999908447266
2018-12-13,67.33999633789062
2019-08-26,66.66999816894531
2019-07-25,66.93000030517578
2019-05-22,65.61000061035156
2019-03-19,66.05999755859375
2020-01-06,65.25
2020-03-25,65.11000061035156
2020-06-12,65.19999694824219
2019-10-22,65.62000274658203
2020-01-09,66.19999694824219
2020-06-15,65.2300033569336
2019-10-25,64.44999694824219
2020-03-31,62.93000030517578
2020-06-18,62.22999954223633
2019-04-03,63.369998931884766
2018-08-22,64.54000091552734
2018-10-25,65.19000244140625
2019-01-29,65.04000091552734
2018-12-28,64.7300033569336
2018-11-26,65.79000091552734
2019-08-09,65.0
2019-07-08,65.06999969482422
2019-06-06,64.13999938964844
2019-09-10,64.86000061035156
2020-01-15,63.79999923706055
2020-04-03,64.05000305175781
2019-10-31,64.13999938964844
2020-04-06,63.91999816894531
2020-06-24,64.9000015258789
2018-11-09,65.54000091552734
2019-07-23,65.69000244140625
2019-06-21,66.68000030517578
2019-05-20,66.62999725341797
2019-04-18,67.19999694824219
2018-09-06,67.38999938964844
2018-10-08,67.2699966430664
2019-02-13,67.2300033569336
2018-12-11,67.83999633789062
2019-09-25,66.76000213623047
2020-01-21,65.4000015258789
2020-04-09,65.8499984741211
2019-11-06,64.58000183105469
2020-01-24,63.61000061035156
2020-01-27,62.779998779296875
2020-04-15,62.06999969482422
2018-12-26,63.15999984741211
2019-08-07,62.470001220703125
2019-06-04,64.43000030517578
2018-09-21,65.05999755859375
2018-07-19,64.94999694824219
2018-08-20,64.81999969482422
2018-10-23,64.70999908447266
2019-05-03,65.97000122070312
2019-04-01,66.33000183105469
2019-02-28,67.05000305175781
2019-11-12,66.18000030517578
2020-01-30,65.56999969482422
2019-11-15,66.04000091552734
2020-04-21,64.41999816894531
2019-04-16,64.23999786376953
2019-03-15,64.66999816894531
2019-02-11,65.58999633789062
2019-01-10,65.7699966430664
2019-08-22,65.98999786376953
2018-11-07,66.22000122070312
2018-08-03,66.26000213623047
2018-09-04,66.75
2019-06-19,67.30000305175781
2019-09-23,65.30999755859375
2019-11-18,63.61000061035156
2020-02-05,63.459999084472656
2020-04-24,62.77000045776367
2019-03-29,62.5
2019-11-21,63.970001220703125
2020-04-27,64.80000305175781
2020-02-11,64.44999694824219
2020-04-30,64.13999938964844
2019-05-01,65.4000015258789
2019-02-26,66.12999725341797
2019-01-25,66.37999725341797
2018-12-24,66.30999755859375
2019-09-06,66.91000366210938
2018-07-17,66.47000122070312
2018-09-19,67.6500015258789
2019-08-05,68.02999877929688
2019-10-08,68.79000091552734
2019-12-11,68.52999877929688
2019-11-27,69.12999725341797
2020-02-14,68.75
2020-05-06,68.5
2019-01-08,66.63999938964844
2018-12-07,67.1500015258789
2019-08-20,68.0
2018-11-05,68.63999938964844
2019-07-19,69.06999969482422
2018-10-04,68.55999755859375
2019-06-17,68.2699966430664
2019-05-16,67.18000030517578
2018-08-01,68.0
2019-03-13,67.01000213623047
2019-12-03,66.16999816894531
2020-02-20,66.9800033569336
2019-12-06,68.06999969482422
2020-05-12,67.12999725341797
2019-12-09,66.62999725341797
2020-02-26,67.5199966430664
2020-05-15,65.30000305175781
2019-03-28,65.06999969482422
2018-09-17,66.4800033569336
2018-08-16,66.56999969482422
2018-10-19,66.3499984741211
2019-04-29,68.08999633789062
2019-01-23,67.80000305175781
2019-09-04,65.6500015258789
2018-11-20,65.66000366210938
2019-07-02,65.19000244140625
2019-05-31,64.30000305175781
2019-12-12,63.459999084472656
2020-05-18,63.34000015258789
2019-09-27,63.720001220703125
2020-03-03,64.69999694824219
2020-05-21,64.93000030517578
2019-05-14,63.720001220703125
2018-08-31,63.689998626708984
2018-07-30,63.279998779296875
2018-10-02,63.40999984741211
2019-04-12,63.689998626708984
2019-03-11,64.04000091552734
2019-02-07,64.04000091552734
2019-07-17,64.30999755859375
2019-09-19,64.06999969482422
2019-10-21,63.29999923706055
2019-12-18,63.5099983215332
2020-03-06,63.040000915527344
2019-10-03,64.2699966430664
2020-03-09,63.9900016784668
2020-05-27,63.150001525878906
2019-12-24,63.36000061035156
2020-03-12,63.439998626708984
2018-12-20,64.30000305175781
2019-08-01,64.6500015258789
2018-08-14,66.08000183105469
2018-07-13,66.98999786376953
2018-10-17,67.5
2019-05-29,66.75
2019-03-26,66.29000091552734
2019-02-22,65.9000015258789
2019-10-04,66.01000213623047
2019-11-05,65.8499984741211
2019-12-27,65.88999938964844
2020-06-02,66.25
2019-12-30,65.98999786376953
2020-03-18,64.5
2020-06-05,64.41999816894531
2019-07-15,63.56999969482422
2018-12-03,63.0
2019-06-13,63.599998474121094
2019-01-04,62.939998626708984
2018-08-29,61.7400016784668
2019-02-05,62.45000076293945
2018-11-01,62.54999923706055
2019-08-16,62.33000183105469
2019-04-10,62.290000915527344
2019-09-17,62.119998931884766
2019-10-15,63.95000076293945
2020-01-02,63.83000183105469
2020-06-08,64.83000183105469
2019-10-18,65.05999755859375
2020-03-24,65.30000305175781
2020-06-11,65.4000015258789
2020-01-08,64.94000244140625
2019-04-25,65.70999908447266
2019-07-30,65.72000122070312
2019-02-20,66.75
2018-07-11,63.0
2018-09-13,63.630001068115234
2018-10-15,64.0
2019-06-28,63.45000076293945
2018-12-18,62.90999984741211
2018-11-16,63.970001220703125
2019-10-02,65.16000366210938
2020-03-27,65.41000366210938
2020-01-10,65.62999725341797
2019-10-24,65.0199966430664
2020-03-30,63.529998779296875
2020-06-17,65.0199966430664
2020-01-14,64.55999755859375
2020-04-02,64.1500015258789
2019-01-02,63.22999954223633
2019-08-14,64.16000366210938
2018-10-30,64.87999725341797
2019-06-11,64.7300033569336
2019-05-10,64.77999877929688
2019-04-08,65.0999984741211
2018-08-27,65.79000091552734
2018-07-26,65.55000305175781
2018-09-28,66.97000122070312
2019-03-07,67.27999877929688
2019-10-30,67.04000091552734
2020-01-17,67.25
2020-06-23,65.79000091552734
2020-04-08,66.30000305175781
2020-06-26,66.9000015258789
2019-03-22,66.43000030517578
2019-01-17,67.18000030517578
2019-08-29,66.8499984741211
2018-11-14,67.36000061035156
2019-06-26,67.16000366210938
2018-09-11,66.25
2018-07-09,66.25
2018-08-10,66.18000030517578
2019-04-23,66.30999755859375
2019-09-30,65.91000366210938
2020-01-23,65.58999633789062
2019-11-08,66.69999694824219
2020-04-14,66.80999755859375
2019-11-11,66.70999908447266
2020-01-29,66.37999725341797
2020-04-17,65.7300033569336
2018-07-24,64.66000366210938
2018-09-26,65.52999877929688
2019-05-08,64.62999725341797
2019-03-05,64.66999816894531
2019-02-01,65.26000213623047
2018-12-31,65.11000061035156
2018-11-29,65.80999755859375
2019-08-12,66.0
2019-07-11,65.05000305175781
2019-09-13,64.41000366210938
2019-11-14,64.06999969482422
2020-04-20,64.29000091552734
2020-02-04,63.5
2020-04-23,62.90999984741211
2018-12-14,62.79999923706055
2019-08-27,63.25
2018-08-08,64.06999969482422
2018-10-11,63.0
2018-11-12,64.25
2019-07-26,64.41999816894531
2019-06-24,63.900001525878906
2019-05-23,63.79999923706055
2019-03-20,67.73999786376953
2019-01-15,68.0
2019-11-20,66.22000122070312
2020-02-07,67.29000091552734
2020-02-10,69.9800033569336
2020-04-29,69.31999969482422
2019-11-26,68.93000030517578
2020-02-13,67.5
2019-01-30,67.12999725341797
2018-08-23,67.41000366210938
2018-09-24,67.55999755859375
2018-11-27,67.19999694824219
2018-10-26,67.26000213623047
2019-07-09,67.18000030517578
2019-06-07,73.88999938964844
2019-05-06,73.7300033569336
2019-04-04,71.31999969482422
2019-09-11,78.30999755859375
2019-11-29,70.16999816894531
2020-05-05,70.31999969482422
2019-12-02,74.2699966430664
2020-02-19,74.9000015258789
2020-05-08,75.0
2019-05-21,75.31999969482422
2019-03-18,77.91999816894531
2018-09-07,75.51000213623047
2018-08-06,73.9000015258789
2018-10-09,70.44000244140625
2019-02-14,71.93000030517578
2018-12-12,67.23999786376953
2019-07-24,70.0
2019-09-26,73.61000061035156
2019-10-28,80.9800033569336
2019-12-05,79.5
2020-05-11,75.30000305175781
2019-07-03,75.12999725341797
2020-02-25,73.87000274658203
2020-05-14,69.9000015258789
2020-02-28,73.70999908447266
2019-08-08,75.3499984741211
2019-06-05,75.94999694824219
2018-07-20,74.31999969482422
2018-08-21,71.80999755859375
2018-10-24,77.41000366210938
2019-04-02,79.23999786376953
2019-03-01,77.30000305175781
2019-01-28,74.7300033569336
2018-12-27,74.37000274658203
2019-09-09,75.80000305175781
2020-03-02,75.9800033569336
2020-05-20,76.16000366210938
2019-12-17,74.83999633789062
2020-03-05,85.16999816894531
2019-02-12,82.98999786376953
2019-01-11,80.25
2018-12-10,79.58000183105469
2019-08-23,82.16999816894531
2018-11-08,77.0999984741211
2019-07-22,79.9000015258789
2019-06-20,79.88999938964844
2018-09-05,83.97000122070312
2019-04-17,85.47000122070312
2019-09-24,81.19999694824219
2019-12-20,81.62000274658203
2020-05-26,79.33000183105469
2019-04-30,78.9000015258789
2019-12-23,77.9000015258789
2020-03-11,77.76000213623047
2020-05-29,77.7699966430664
2019-12-26,80.20999908447266
2020-06-01,79.30000305175781
2019-05-02,76.55000305175781
2019-02-27,76.47000122070312
2018-11-23,76.45999908447266
2019-08-06,73.66999816894531
2018-07-18,72.80999755859375
2018-09-20,73.47000122070312
2018-10-22,73.08999633789062
2019-07-05,73.9800033569336
2019-06-03,72.37999725341797
2019-10-09,74.98999786376953
2019-10-11,75.7699966430664
2020-03-17,75.47000122070312
2020-06-04,74.37000274658203
2019-10-14,74.37999725341797
2020-03-20,74.12000274658203
2018-11-06,76.75
2019-06-18,79.30000305175781
2019-05-17,77.0
2019-04-15,77.80000305175781
2019-03-14,75.94000244140625
2019-01-09,73.33000183105469
2018-08-02,73.26000213623047
2018-10-05,74.58999633789062
2019-08-21,74.52999877929688
2019-10-17,73.38999938964844
2020-03-23,74.5199966430664
2020-06-10,76.4800033569336
2019-02-25,75.66999816894531
2020-01-07,74.9000015258789
2020-03-26,75.80000305175781
2019-10-23,75.0999984741211
