Dates,GILD
2018-07-25,69.31999969482422
2018-09-27,68.29000091552734
2018-10-29,67.16999816894531
2019-10-16,67.0999984741211
2019-12-16,66.73999786376953
2020-03-04,66.79000091552734
2020-05-22,65.3499984741211
2019-10-01,66.08999633789062
2019-12-19,62.83000183105469
2018-09-10,63.22999954223633
2019-05-24,63.02000045776367
2018-08-09,63.040000915527344
2019-04-22,63.06999969482422
2019-03-21,64.01000213623047
2019-01-16,67.25
2019-08-28,68.43000030517578
2018-11-13,68.93000030517578
2018-10-12,69.1500015258789
2019-06-25,68.66000366210938
2020-03-10,68.2699966430664
2020-05-28,68.4000015258789
2019-10-07,67.94000244140625
2020-03-13,68.70999908447266
2019-10-10,68.87000274658203
2020-03-16,68.95999908447266
2020-06-03,69.58000183105469
2018-11-28,68.81999969482422
2018-09-25,69.51000213623047
2018-07-23,68.45999908447266
2018-08-24,69.27999877929688
2019-07-10,69.0
2019-05-07,69.95999908447266
2019-04-05,70.30000305175781
2019-03-04,70.31999969482422
2019-01-31,70.5
2019-09-12,70.26000213623047
2019-12-31,69.0199966430664
2020-03-19,69.30999755859375
2020-01-03,68.7699966430664
2020-06-09,67.61000061035156
2019-02-15,67.97000122070312
2019-01-14,65.44000244140625
2018-07-06,66.66999816894531
2018-08-07,66.79000091552734
2018-10-10,67.69000244140625
2018-12-13,67.7699966430664
2019-08-26,67.29000091552734
2019-07-25,66.95999908447266
2019-05-22,65.95999908447266
2019-03-19,66.05999755859375
2020-01-06,65.81999969482422
2020-03-25,66.11000061035156
2020-06-12,65.66000366210938
2019-10-22,66.27999877929688
2020-01-09,66.47000122070312
2020-06-15,65.6500015258789
2019-10-25,64.58999633789062
2020-03-31,63.189998626708984
2020-06-18,63.40999984741211
2019-04-03,64.54000091552734
2018-08-22,65.27999877929688
2018-10-25,65.94999694824219
2019-01-29,65.30000305175781
2018-12-28,65.79000091552734
2018-11-26,65.9000015258789
2019-08-09,66.0999984741211
2019-07-08,65.25
2019-06-06,65.0199966430664
2019-09-10,65.0999984741211
2020-01-15,63.9900016784668
2020-04-03,64.94999694824219
2019-10-31,64.55999755859375
2020-04-06,63.939998626708984
2020-06-24,65.62999725341797
2018-11-09,66.23999786376953
2019-07-23,66.77999877929688
2019-06-21,66.77999877929688
2019-05-20,67.23999786376953
2019-04-18,68.06999969482422
2018-09-06,67.80999755859375
2018-10-08,67.62000274658203
2019-02-13,67.56999969482422
2018-12-11,68.0
2019-09-25,66.83999633789062
2020-01-21,65.95999908447266
2020-04-09,66.1500015258789
2019-11-06,64.69999694824219
2020-01-24,63.61000061035156
2020-01-27,63.33000183105469
2020-04-15,63.349998474121094
2018-12-26,63.189998626708984
2019-08-07,64.33000183105469
2019-06-04,65.31999969482422
2018-09-21,65.5999984741211
2018-07-19,65.26000213623047
2018-08-20,65.61000061035156
2018-10-23,65.38999938964844
2019-05-03,67.73999786376953
2019-04-01,67.80000305175781
2019-02-28,67.5
2019-11-12,66.44000244140625
2020-01-30,66.48999786376953
2019-11-15,66.27999877929688
2020-04-21,64.52999877929688
2019-04-16,65.61000061035156
2019-03-15,65.77999877929688
2019-02-11,66.70999908447266
2019-01-10,67.22000122070312
2019-08-22,66.2300033569336
2018-11-07,66.72000122070312
2018-08-03,66.80000305175781
2018-09-04,67.45999908447266
2019-06-19,67.47000122070312
2019-09-23,65.79000091552734
2019-11-18,63.72999954223633
2020-02-05,63.63999938964844
2020-04-24,63.060001373291016
2019-03-29,64.44000244140625
2019-11-21,64.72000122070312
2020-04-27,64.83999633789062
2020-02-11,64.80000305175781
2020-04-30,65.62999725341797
2019-05-01,66.2699966430664
2019-02-26,66.83000183105469
2019-01-25,67.45999908447266
2018-12-24,67.25
2019-09-06,66.9800033569336
2018-07-17,67.44999694824219
2018-09-19,68.9000015258789
2019-08-05,68.4000015258789
2019-10-08,69.31999969482422
2019-12-11,69.47000122070312
2019-11-27,69.4800033569336
2020-02-14,69.9800033569336
2020-05-06,68.54000091552734
2019-01-08,67.38999938964844
2018-12-07,68.0199966430664
2019-08-20,68.86000061035156
2018-11-05,68.94000244140625
2019-07-19,69.06999969482422
2018-10-04,69.3499984741211
2019-06-17,68.47000122070312
2019-05-16,68.18000030517578
2018-08-01,68.52999877929688
2019-03-13,67.38999938964844
2019-12-03,66.68000030517578
2020-02-20,68.25
2019-12-06,68.19999694824219
2020-05-12,67.41999816894531
2019-12-09,67.5999984741211
2020-02-26,67.52999877929688
2020-05-15,65.81999969482422
2019-03-28,66.44000244140625
2018-09-17,66.81999969482422
2018-08-16,67.06999969482422
2018-10-19,67.04000091552734
2019-04-29,68.4000015258789
2019-01-23,67.83000183105469
2019-09-04,66.72000122070312
2018-11-20,66.77999877929688
2019-07-02,65.45999908447266
2019-05-31,64.62000274658203
2019-12-12,64.1500015258789
2020-05-18,64.19999694824219
2019-09-27,64.9000015258789
2020-03-03,65.72000122070312
2020-05-21,65.47000122070312
2019-05-14,64.98999786376953
2018-08-31,63.79999923706055
2018-07-30,63.810001373291016
2018-10-02,63.5099983215332
2019-04-12,64.41999816894531
2019-03-11,64.30999755859375
2019-02-07,64.26000213623047
2019-07-17,64.69999694824219
2019-09-19,64.66999816894531
2019-10-21,63.33000183105469
2019-12-18,63.88999938964844
2020-03-06,64.19000244140625
2019-10-03,64.41999816894531
2020-03-09,64.01000213623047
2020-05-27,63.34000015258789
2019-12-24,63.66999816894531
2020-03-12,64.5
2018-12-20,65.0
2019-08-01,66.56999969482422
2018-08-14,67.18000030517578
2018-07-13,68.16000366210938
2018-10-17,67.54000091552734
2019-05-29,67.48999786376953
2019-03-26,66.43000030517578
2019-02-22,66.23999786376953
2019-10-04,66.1500015258789
2019-11-05,66.44000244140625
2019-12-27,67.0199966430664
2020-06-02,66.33000183105469
2019-12-30,66.02999877929688
2020-03-18,64.83999633789062
2020-06-05,64.41999816894531
2019-07-15,63.91999816894531
2018-12-03,63.810001373291016
2019-06-13,64.33000183105469
2019-01-04,62.939998626708984
2018-08-29,62.34000015258789
2019-02-05,62.720001220703125
2018-11-01,63.58000183105469
2019-08-16,62.4900016784668
2019-04-10,62.43000030517578
2019-09-17,63.40999984741211
2019-10-15,64.48999786376953
2020-01-02,65.0199966430664
2020-06-08,65.73999786376953
2019-10-18,65.87999725341797
2020-03-24,65.69000244140625
2020-06-11,65.44999694824219
2020-01-08,65.37000274658203
2019-04-25,66.58999633789062
2019-07-30,66.6500015258789
2019-02-20,66.75
2018-07-11,64.2699966430664
2018-09-13,63.95000076293945
2018-10-15,64.0
2019-06-28,63.599998474121094
2018-12-18,63.81999969482422
2018-11-16,64.98999786376953
2019-10-02,65.4800033569336
2020-03-27,66.2699966430664
2020-01-10,66.16999816894531
2019-10-24,65.16999816894531
2020-03-30,65.5199966430664
2020-06-17,65.1500015258789
2020-01-14,64.86000061035156
2020-04-02,64.1500015258789
2019-01-02,64.0
2019-08-14,65.22000122070312
2018-10-30,65.16999816894531
2019-06-11,65.05000305175781
2019-05-10,65.30000305175781
2019-04-08,65.80000305175781
2018-08-27,65.94000244140625
2018-07-26,67.27999877929688
2018-09-28,67.6500015258789
2019-03-07,67.48999786376953
2019-10-30,67.36000061035156
2020-01-17,67.5199966430664
2020-06-23,66.19999694824219
2020-04-08,67.22000122070312
2020-06-26,66.94999694824219
2019-03-22,67.55000305175781
2019-01-17,67.87999725341797
2019-08-29,67.18000030517578
2018-11-14,67.98999786376953
2019-06-26,68.16000366210938
2018-09-11,66.80999755859375
2018-07-09,66.79000091552734
2018-08-10,66.41000366210938
2019-04-23,66.5
2019-09-30,65.91000366210938
2020-01-23,67.0
2019-11-08,67.4000015258789
2020-04-14,66.94000244140625
2019-11-11,66.91000366210938
2020-01-29,66.48999786376953
2020-04-17,66.0999984741211
2018-07-24,65.05999755859375
2018-09-26,65.73999786376953
2019-05-08,65.37000274658203
2019-03-05,65.83000183105469
2019-02-01,65.29000091552734
2018-12-31,66.23999786376953
2018-11-29,66.06999969482422
2019-08-12,66.08999633789062
2019-07-11,65.26000213623047
2019-09-13,64.55999755859375
2019-11-14,64.93000030517578
2020-04-20,64.37999725341797
2020-02-04,63.5
2020-04-23,62.91999816894531
2018-12-14,63.43000030517578
2019-08-27,64.05999755859375
2018-08-08,64.19999694824219
2018-10-11,64.27999877929688
2018-11-12,64.87999725341797
2019-07-26,65.13999938964844
2019-06-24,64.0999984741211
2019-05-23,63.93000030517578
2019-03-20,68.68000030517578
2019-01-15,68.01000213623047
2019-11-20,66.55000305175781
2020-02-07,69.9000015258789
2020-02-10,71.19000244140625
2020-04-29,69.4000015258789
2019-11-26,68.98999786376953
2020-02-13,67.81999969482422
2019-01-30,67.7699966430664
2018-08-23,67.66000366210938
2018-09-24,67.80000305175781
2018-11-27,67.54000091552734
2018-10-26,67.36000061035156
2019-07-09,69.77999877929688
2019-06-07,74.5199966430664
2019-05-06,73.8499984741211
2019-04-04,75.47000122070312
2019-09-11,78.87999725341797
2019-11-29,71.08000183105469
2020-05-05,75.41000366210938
2019-12-02,74.81999969482422
2020-02-19,76.01000213623047
2020-05-08,77.5
2019-05-21,80.4000015258789
2019-03-18,78.19000244140625
2018-09-07,75.55999755859375
2018-08-06,75.37999725341797
2018-10-09,72.86000061035156
2019-02-14,72.0
2018-12-12,72.80000305175781
2019-07-24,76.08000183105469
2019-09-26,80.0
2019-10-28,85.97000122070312
2019-12-05,81.5999984741211
2020-05-11,75.30000305175781
2019-07-03,75.83000183105469
2020-02-25,74.48999786376953
2020-05-14,73.91000366210938
2020-02-28,75.38999938964844
2019-08-08,76.41999816894531
2019-06-05,76.33000183105469
2018-07-20,74.38999938964844
2018-08-21,77.4800033569336
2018-10-24,79.47000122070312
2019-04-02,79.6500015258789
2019-03-01,77.68000030517578
2019-01-28,75.12999725341797
2018-12-27,74.5999984741211
2019-09-09,76.0
2020-03-02,77.8499984741211
2020-05-20,76.58999633789062
2019-12-17,76.95999908447266
2020-03-05,85.79000091552734
2019-02-12,85.18000030517578
2019-01-11,82.23999786376953
2018-12-10,81.55999755859375
2019-08-23,84.0
2018-11-08,80.1500015258789
2019-07-22,80.4000015258789
2019-06-20,80.06999969482422
2018-09-05,85.01000213623047
2019-04-17,85.66999816894531
2019-09-24,81.4000015258789
2019-12-20,81.76000213623047
2020-05-26,79.83000183105469
2019-04-30,79.36000061035156
2019-12-23,78.43000030517578
2020-03-11,78.44000244140625
2020-05-29,80.91999816894531
2019-12-26,80.4800033569336
2020-06-01,79.3499984741211
2019-05-02,77.80999755859375
2019-02-27,76.8499984741211
2018-11-23,76.5
2019-08-06,74.8499984741211
2018-07-18,74.08999633789062
2018-09-20,73.93000030517578
2018-10-22,73.48999786376953
2019-07-05,74.30000305175781
2019-06-03,74.9800033569336
2019-10-09,76.16999816894531
2019-10-11,78.12000274658203
2020-03-17,76.9000015258789
2020-06-04,74.63999938964844
2019-10-14,74.55000305175781
2020-03-20,78.18000030517578
2018-11-06,77.52999877929688
2019-06-18,79.30999755859375
2019-05-17,78.12999725341797
2019-04-15,78.38999938964844
2019-03-14,76.20999908447266
2019-01-09,73.72000122070312
2018-08-02,74.47000122070312
2018-10-05,75.66000366210938
2019-08-21,74.80999755859375
2019-10-17,74.18000030517578
2020-03-23,78.0
2020-06-10,76.75
2019-02-25,76.06999969482422
2020-01-07,76.05000305175781
2020-03-26,75.87999725341797
2019-10-23,75.37000274658203
