Dates,FFIV
2019-04-12,132.30999755859375
2019-03-11,129.41000366210938
2019-02-07,130.52000427246094
2019-07-17,130.30999755859375
2019-09-19,129.47999572753906
2019-10-21,126.12000274658203
2019-12-18,126.27999877929688
2020-03-06,124.58999633789062
2019-10-03,129.35000610351562
2020-03-09,129.22999572753906
2020-05-27,128.63999938964844
2019-12-24,130.39999389648438
2020-03-12,132.83999633789062
2018-12-20,133.22000122070312
2019-08-01,136.7100067138672
2018-08-14,140.9499969482422
2018-07-13,142.58999633789062
2018-10-17,142.99000549316406
2019-05-29,142.3300018310547
2019-03-26,141.52000427246094
2019-02-22,140.08999633789062
2019-10-04,140.0
2019-11-05,140.1300048828125
2019-12-27,139.0800018310547
2020-06-02,139.32000732421875
2019-12-30,139.74000549316406
2020-03-18,140.39999389648438
2020-06-05,140.08999633789062
2019-07-15,141.8300018310547
2018-12-03,141.1699981689453
2019-06-13,141.8800048828125
2019-01-04,134.4600067138672
2018-08-29,133.4600067138672
2019-02-05,134.58999633789062
2018-11-01,134.30999755859375
2019-08-16,131.97000122070312
2019-04-10,132.6699981689453
2019-09-17,133.82000732421875
2019-10-15,138.25999450683594
2020-01-02,136.0399932861328
2020-06-08,136.8699951171875
2019-10-18,136.6300048828125
2020-03-24,137.75
2020-06-11,138.0399932861328
2020-01-08,139.47999572753906
2019-04-25,140.44000244140625
2019-07-30,139.44000244140625
2019-02-20,153.0
2018-07-11,146.61000061035156
2018-09-13,145.55999755859375
2018-10-15,143.69000244140625
2019-06-28,144.42999267578125
2018-12-18,144.67999267578125
2018-11-16,146.35000610351562
2019-10-02,148.3699951171875
2020-03-27,147.42999267578125
2020-01-10,149.75
2019-10-24,149.50999450683594
2020-03-30,148.75999450683594
2020-06-17,148.13999938964844
2020-01-14,147.5
2020-04-02,147.27000427246094
2019-01-02,145.33999633789062
2019-08-14,145.72999572753906
2018-10-30,144.99000549316406
2019-06-11,145.0
2019-05-10,144.9199981689453
2019-04-08,143.60000610351562
2018-08-27,143.55999755859375
2018-07-26,146.08999633789062
2018-09-28,146.1999969482422
2019-03-07,146.8000030517578
2019-10-30,146.1999969482422
2020-01-17,146.16000366210938
2020-06-23,144.52999877929688
2020-04-08,146.7100067138672
2020-06-26,138.4499969482422
2019-03-22,139.5399932861328
2019-01-17,138.67999267578125
2019-08-29,138.63999938964844
2018-11-14,140.8699951171875
2019-06-26,143.92999267578125
2018-09-11,143.05999755859375
2018-07-09,140.82000732421875
2018-08-10,142.27000427246094
2019-04-23,141.99000549316406
2019-09-30,144.0399932861328
2020-01-23,139.0
2019-11-08,140.1699981689453
2020-04-14,139.77000427246094
2019-11-11,139.94000244140625
2020-01-29,139.94000244140625
2020-04-17,140.30999755859375
2018-07-24,140.5500030517578
2018-09-26,141.30999755859375
2019-05-08,140.9499969482422
2019-03-05,139.67999267578125
2019-02-01,138.0800018310547
2018-12-31,137.80999755859375
2018-11-29,137.36000061035156
2019-08-12,136.7899932861328
2019-07-11,136.83999633789062
2019-09-13,137.1199951171875
2019-11-14,137.35000610351562
2020-04-20,138.74000549316406
2020-02-04,139.5
2020-04-23,136.8800048828125
2018-12-14,136.08999633789062
2019-08-27,134.1699981689453
2018-08-08,136.0800018310547
2018-10-11,134.08999633789062
2018-11-12,131.30999755859375
2019-07-26,128.6300048828125
2019-06-24,126.19000244140625
2019-05-23,125.36000061035156
2019-03-20,123.01000213623047
2019-01-15,125.06999969482422
2019-11-20,126.0
2020-02-07,125.81999969482422
2020-02-10,123.69000244140625
2020-04-29,126.94000244140625
2019-11-26,127.83999633789062
2020-02-13,128.8800048828125
2019-01-30,128.5
2018-08-23,127.95999908447266
2018-09-24,128.30999755859375
2018-11-27,130.41000366210938
2018-10-26,133.0800018310547
2019-07-09,133.42999267578125
2019-06-07,131.6300048828125
2019-05-06,131.24000549316406
2019-04-04,129.3800048828125
2019-09-11,128.0500030517578
2019-11-29,122.97000122070312
2020-05-05,121.47000122070312
2019-12-02,121.80000305175781
2020-02-19,122.55999755859375
2020-05-08,121.58000183105469
2019-05-21,120.5
2019-03-18,119.63999938964844
2018-09-07,118.04000091552734
2018-08-06,115.58999633789062
2018-10-09,104.55999755859375
2019-02-14,105.77999877929688
2018-12-12,100.05999755859375
2019-07-24,97.58000183105469
2019-09-26,93.83000183105469
2019-10-28,101.23999786376953
2019-12-05,104.98999786376953
2020-05-11,105.36000061035156
2019-07-03,104.37999725341797
2020-02-25,108.30000305175781
2020-05-14,115.3499984741211
2020-02-28,113.91000366210938
2019-08-08,113.0999984741211
2019-06-05,111.4800033569336
2018-07-20,104.75
2018-08-21,108.2699966430664
2018-10-24,108.41999816894531
2019-04-02,113.91999816894531
2019-03-01,119.87000274658203
2019-01-28,121.66999816894531
2018-12-27,127.0
2019-09-09,125.23999786376953
2020-03-02,124.23999786376953
2020-05-20,121.81999969482422
2019-12-17,123.16999816894531
2020-03-05,128.1199951171875
2019-02-12,124.48999786376953
2019-01-11,121.22000122070312
2018-12-10,124.0
2019-08-23,125.55999755859375
2018-11-08,127.55999755859375
2019-07-22,132.24000549316406
2019-06-20,153.55999755859375
2018-09-05,145.8800048828125
2019-04-17,143.38999938964844
2019-09-24,137.97999572753906
2019-12-20,135.49000549316406
2020-05-26,137.35000610351562
2019-04-30,143.02999877929688
2019-12-23,143.88999938964844
2020-03-11,149.10000610351562
2020-05-29,149.2899932861328
2019-12-26,149.3800048828125
2020-06-01,140.97999572753906
2019-05-02,138.0
2019-02-27,140.7100067138672
2018-11-23,142.64999389648438
2019-08-06,141.97000122070312
2018-07-18,142.27000427246094
2018-09-20,140.6999969482422
2018-10-22,137.58999633789062
2019-07-05,141.75999450683594
2019-06-03,145.38999938964844
2019-10-09,146.0
2019-10-11,145.13999938964844
2020-03-17,146.47999572753906
2020-06-04,147.3699951171875
2019-10-14,147.42999267578125
2020-03-20,146.08999633789062
2018-11-06,146.9499969482422
2019-06-18,147.63999938964844
2019-05-17,146.0
2019-04-15,147.8300018310547
2019-03-14,144.02999877929688
2019-01-09,142.63999938964844
2018-08-02,141.25
2018-10-05,145.1999969482422
2019-08-21,142.60000610351562
2019-10-17,140.14999389648438
2020-03-23,141.1999969482422
2020-06-10,139.0500030517578
2019-02-25,138.75999450683594
2020-01-07,135.97000122070312
2020-03-26,135.35000610351562
2019-10-23,141.69000244140625
