Dates,FFIV
2018-07-23,151.86000061035156
2018-08-24,157.92999267578125
2019-07-10,157.14999389648438
2019-05-07,159.25999450683594
2019-04-05,158.02999877929688
2019-03-04,159.30999755859375
2019-01-31,160.7899932861328
2019-09-12,159.5
2019-12-31,162.9600067138672
2020-03-19,162.24000549316406
2020-01-03,162.6699981689453
2020-06-09,158.8300018310547
2019-02-15,161.30999755859375
2019-01-14,163.6300048828125
2018-07-06,165.92999267578125
2018-08-07,166.3800048828125
2018-10-10,169.17999267578125
2018-12-13,170.67999267578125
2019-08-26,169.94000244140625
2019-07-25,168.27000427246094
2019-05-22,170.63999938964844
2019-03-19,173.19000244140625
2020-01-06,171.60000610351562
2020-03-25,171.4600067138672
2020-06-12,171.25
2019-10-22,167.60000610351562
2020-01-09,166.97000122070312
2020-06-15,163.24000549316406
2019-10-25,161.9199981689453
2020-03-31,160.6300048828125
2020-06-18,157.58999633789062
2019-04-03,158.61000061035156
2018-08-22,153.63999938964844
2018-10-25,149.77999877929688
2019-01-29,152.99000549316406
2018-12-28,153.57000732421875
2018-11-26,153.55999755859375
2019-08-09,155.3300018310547
2019-07-08,153.7899932861328
2019-06-06,153.49000549316406
2019-09-10,155.5399932861328
2020-01-15,151.6999969482422
2020-04-03,152.5
2019-10-31,152.6199951171875
2020-04-06,152.41000366210938
2020-06-24,156.72999572753906
2018-11-09,163.8000030517578
2019-07-23,161.47000122070312
2019-06-21,167.27000427246094
2019-05-20,166.72000122070312
2019-04-18,166.60000610351562
2018-09-06,167.0500030517578
2018-10-08,167.52999877929688
2019-02-13,165.42999267578125
2018-12-11,168.4199981689453
2019-09-25,168.2899932861328
2020-01-21,166.82000732421875
2020-04-09,167.25999450683594
2019-11-06,165.17999267578125
2020-01-24,164.33999633789062
2020-01-27,163.39999389648438
2020-04-15,163.39999389648438
2018-12-26,163.9499969482422
2019-08-07,156.5500030517578
2019-06-04,161.88999938964844
2018-09-21,160.25999450683594
2018-07-19,158.8000030517578
2018-08-20,157.0
2018-10-23,151.5800018310547
2019-05-03,152.74000549316406
2019-04-01,151.0
2019-02-28,150.91000366210938
2019-11-12,151.0
2020-01-30,147.9499969482422
2019-11-15,146.17999267578125
2020-04-21,144.77999877929688
2019-04-16,143.61000061035156
2019-03-15,141.22999572753906
2019-02-11,143.1999969482422
2019-01-10,141.00999450683594
2019-08-22,138.91000366210938
2018-11-07,140.61000061035156
2018-08-03,141.5800018310547
2018-09-04,138.97000122070312
2019-06-19,138.25999450683594
2019-09-23,137.85000610351562
2019-11-18,136.16000366210938
2020-02-05,137.63999938964844
2020-04-24,134.9199981689453
2019-03-29,132.1300048828125
2019-11-21,136.0
2020-04-27,138.22999572753906
2020-02-11,137.86000061035156
2020-04-30,139.4199981689453
2019-05-01,141.75
2019-02-26,143.47000122070312
2019-01-25,142.13999938964844
2018-12-24,143.52999877929688
2019-09-06,140.4499969482422
2018-07-17,136.94000244140625
2018-09-19,140.32000732421875
2019-08-05,141.99000549316406
2019-10-08,142.88999938964844
2019-12-11,142.2100067138672
2019-11-27,144.0800018310547
2020-02-14,143.36000061035156
2020-05-06,142.3000030517578
2019-01-08,143.0399932861328
2018-12-07,144.0399932861328
2019-08-20,147.8800048828125
2018-11-05,148.13999938964844
2019-07-19,147.14999389648438
2018-10-04,147.02000427246094
2019-06-17,139.8300018310547
2019-05-16,141.1300048828125
2018-08-01,143.57000732421875
2019-03-13,141.72999572753906
2019-12-03,143.17999267578125
2020-02-20,146.5
2019-12-06,145.97000122070312
2020-05-12,147.02999877929688
2019-12-09,144.9499969482422
2020-02-26,146.85000610351562
2020-05-15,148.0
2019-03-28,147.05999755859375
2018-09-17,147.8300018310547
2018-08-16,146.02000427246094
2018-10-19,148.22000122070312
2019-04-29,153.35000610351562
2019-01-23,151.02000427246094
2019-09-04,150.27000427246094
2018-11-20,146.7100067138672
2019-07-02,142.72999572753906
2019-05-31,136.69000244140625
2019-12-12,135.94000244140625
2020-05-18,133.6999969482422
2019-09-27,135.69000244140625
2020-03-03,136.42999267578125
2020-05-21,133.07000732421875
2019-05-14,129.5399932861328
2018-08-31,129.69000244140625
2018-07-30,127.19000244140625
2018-10-02,126.97000122070312
2019-04-12,131.02000427246094
2019-03-11,129.41000366210938
2019-02-07,128.7100067138672
2019-07-17,129.8699951171875
2019-09-19,129.0
2019-10-21,126.12000274658203
2019-12-18,126.08000183105469
2020-03-06,122.06999969482422
2019-10-03,126.05999755859375
2020-03-09,128.61000061035156
2020-05-27,127.69999694824219
2019-12-24,130.0800018310547
2020-03-12,130.22999572753906
2018-12-20,131.89999389648438
2019-08-01,136.35000610351562
2018-08-14,134.91000366210938
2018-07-13,141.13999938964844
2018-10-17,142.42999267578125
2019-05-29,141.00999450683594
2019-03-26,139.36000061035156
2019-02-22,139.5500030517578
2019-10-04,138.7100067138672
2019-11-05,139.02999877929688
2019-12-27,138.6300048828125
2020-06-02,136.5399932861328
2019-12-30,139.61000061035156
2020-03-18,137.69000244140625
2020-06-05,140.08999633789062
2019-07-15,140.0800018310547
2018-12-03,140.5
2019-06-13,140.6999969482422
2019-01-04,134.00999450683594
2018-08-29,131.97999572753906
2019-02-05,133.77000427246094
2018-11-01,133.00999450683594
2019-08-16,131.97000122070312
2019-04-10,131.6199951171875
2019-09-17,131.4600067138672
2019-10-15,134.74000549316406
2020-01-02,135.25
2020-06-08,135.38999938964844
2019-10-18,135.72999572753906
2020-03-24,136.86000061035156
2020-06-11,137.1300048828125
2020-01-08,138.64999389648438
2019-04-25,138.66000366210938
2019-07-30,138.6699981689453
2019-02-20,150.0
2018-07-11,144.55999755859375
2018-09-13,144.25
2018-10-15,141.67999267578125
2019-06-28,143.97000122070312
2018-12-18,143.10000610351562
2018-11-16,143.5500030517578
2019-10-02,145.7100067138672
2020-03-27,146.47999572753906
2020-01-10,146.30999755859375
2019-10-24,148.5800018310547
2020-03-30,147.89999389648438
2020-06-17,147.2100067138672
2020-01-14,147.5
2020-04-02,145.8699951171875
2019-01-02,144.52999877929688
2019-08-14,144.57000732421875
2018-10-30,144.99000549316406
2019-06-11,145.0
2019-05-10,143.3000030517578
2019-04-08,143.44000244140625
2018-08-27,143.55999755859375
2018-07-26,143.0800018310547
2018-09-28,145.27999877929688
2019-03-07,146.0
2019-10-30,145.4499969482422
2020-01-17,145.6999969482422
2020-06-23,144.22999572753906
2020-04-08,144.75
2020-06-26,137.44000244140625
2019-03-22,138.57000732421875
2019-01-17,138.32000732421875
2019-08-29,138.10000610351562
2018-11-14,138.39999389648438
2019-06-26,141.1999969482422
2018-09-11,142.5399932861328
2018-07-09,140.82000732421875
2018-08-10,139.32000732421875
2019-04-23,141.42999267578125
2019-09-30,140.67999267578125
2020-01-23,132.5
2019-11-08,138.57000732421875
2020-04-14,139.60000610351562
2019-11-11,138.88999938964844
2020-01-29,139.17999267578125
2020-04-17,139.0399932861328
2018-07-24,138.8699951171875
2018-09-26,140.4199981689453
2019-05-08,139.80999755859375
2019-03-05,138.8000030517578
2019-02-01,137.66000366210938
2018-12-31,137.5399932861328
2018-11-29,137.36000061035156
2019-08-12,136.50999450683594
2019-07-11,135.44000244140625
2019-09-13,136.14999389648438
2019-11-14,135.88999938964844
2020-04-20,137.02999877929688
2020-02-04,139.24000549316406
2020-04-23,136.49000549316406
2018-12-14,135.57000732421875
2019-08-27,132.24000549316406
2018-08-08,134.41000366210938
2018-10-11,133.83999633789062
2018-11-12,125.04000091552734
2019-07-26,126.4800033569336
2019-06-24,124.43000030517578
2019-05-23,125.08000183105469
2019-03-20,121.19000244140625
2019-01-15,123.3499984741211
2019-11-20,124.87999725341797
2020-02-07,125.81999969482422
2020-02-10,123.36000061035156
2020-04-29,125.5
2019-11-26,127.02999877929688
2020-02-13,126.72000122070312
2019-01-30,125.4800033569336
2018-08-23,127.75
2018-09-24,127.31999969482422
2018-11-27,127.93000030517578
2018-10-26,129.5
2019-07-09,132.16000366210938
2019-06-07,129.52000427246094
2019-05-06,131.24000549316406
2019-04-04,127.97000122070312
2019-09-11,124.33000183105469
2019-11-29,120.5199966430664
2020-05-05,119.88999938964844
2019-12-02,119.5999984741211
2020-02-19,118.12000274658203
2020-05-08,119.7699966430664
2019-05-21,115.77999877929688
2019-03-18,114.0
2018-09-07,114.58000183105469
2018-08-06,114.7300033569336
2018-10-09,101.08999633789062
2019-02-14,103.22000122070312
2018-12-12,95.16999816894531
2019-07-24,97.33999633789062
2019-09-26,88.75
2019-10-28,89.05999755859375
2019-12-05,99.48999786376953
2020-05-11,100.7699966430664
2019-07-03,101.91000366210938
2020-02-25,103.43000030517578
2020-05-14,105.18000030517578
2020-02-28,109.94000244140625
2019-08-08,111.70999908447266
2019-06-05,109.31999969482422
2018-07-20,103.77999877929688
2018-08-21,102.98999786376953
2018-10-24,104.69000244140625
2019-04-02,110.5199966430664
2019-03-01,115.98999786376953
2019-01-28,118.7300033569336
2018-12-27,122.72000122070312
2019-09-09,123.83000183105469
2020-03-02,121.7300033569336
2020-05-20,120.37000274658203
2019-12-17,119.30000305175781
2020-03-05,125.11000061035156
2019-02-12,120.77999877929688
2019-01-11,121.0199966430664
2018-12-10,122.3499984741211
2019-08-23,122.9800033569336
2018-11-08,124.98999786376953
2019-07-22,128.39999389648438
2019-06-20,147.85000610351562
2018-09-05,141.99000549316406
2019-04-17,141.77999877929688
2019-09-24,134.42999267578125
2019-12-20,132.13999938964844
2020-05-26,135.72999572753906
2019-04-30,137.27000427246094
2019-12-23,142.1699981689453
2020-03-11,143.83999633789062
2020-05-29,148.19000244140625
2019-12-26,148.6999969482422
2020-06-01,139.42999267578125
2019-05-02,136.0
2019-02-27,136.86000061035156
2018-11-23,141.50999450683594
2019-08-06,141.80999755859375
2018-07-18,139.97000122070312
2018-09-20,140.3300018310547
2018-10-22,136.9600067138672
2019-07-05,141.13999938964844
2019-06-03,139.92999267578125
2019-10-09,145.47000122070312
2019-10-11,143.52999877929688
2020-03-17,144.74000549316406
2020-06-04,146.6300048828125
2019-10-14,145.9199981689453
2020-03-20,146.08999633789062
2018-11-06,144.11000061035156
2019-06-18,145.86000061035156
2019-05-17,145.74000549316406
2019-04-15,144.75999450683594
2019-03-14,144.02999877929688
2019-01-09,140.61000061035156
2018-08-02,137.32000732421875
2018-10-05,144.63999938964844
2019-08-21,142.60000610351562
2019-10-17,140.14999389648438
2020-03-23,140.2100067138672
2020-06-10,135.85000610351562
2019-02-25,137.66000366210938
2020-01-07,134.74000549316406
2020-03-26,135.35000610351562
2019-10-23,133.92999267578125
