Dates,FFIV
2020-05-13,168.47000122070312
2019-12-10,168.32000732421875
2020-02-27,171.00999450683594
2019-12-13,172.75
2020-05-19,171.66000366210938
2019-03-06,171.57000732421875
2018-11-30,168.9600067138672
2019-08-13,164.82000732421875
2019-07-12,164.27000427246094
2019-06-10,163.74000549316406
2019-05-09,166.3000030517578
2018-07-25,168.38999938964844
2018-09-27,168.3699951171875
2018-10-29,164.85000610351562
2019-10-16,162.25999450683594
2019-12-16,164.0800018310547
2020-03-04,161.2899932861328
2020-05-22,155.35000610351562
2019-10-01,154.3300018310547
2019-12-19,150.02999877929688
2018-09-10,149.8699951171875
2019-05-24,154.39999389648438
2018-08-09,159.5
2019-04-22,160.5
2019-03-21,158.19000244140625
2019-01-16,153.91000366210938
2019-08-28,156.3000030517578
2018-11-13,159.63999938964844
2018-10-12,161.9499969482422
2019-06-25,164.82000732421875
2020-03-10,163.94000244140625
2020-05-28,161.35000610351562
2019-10-07,161.02999877929688
2020-03-13,162.22000122070312
2019-10-10,161.05999755859375
2020-03-16,153.5500030517578
2020-06-03,156.6999969482422
2018-11-28,153.69000244140625
2018-09-25,155.85000610351562
2018-07-23,151.0
2018-08-24,156.7899932861328
2019-07-10,155.52000427246094
2019-05-07,157.42999267578125
2019-04-05,156.52999877929688
2019-03-04,159.30999755859375
2019-01-31,160.0
2019-09-12,159.5
2019-12-31,162.25
2020-03-19,162.1699981689453
2020-01-03,158.6999969482422
2020-06-09,157.8800048828125
2019-02-15,161.10000610351562
2019-01-14,163.60000610351562
2018-07-06,165.22999572753906
2018-08-07,165.50999450683594
2018-10-10,168.5
2018-12-13,169.33999633789062
2019-08-26,167.5800018310547
2019-07-25,167.19000244140625
2019-05-22,170.25999450683594
2019-03-19,171.4199981689453
2020-01-06,171.05999755859375
2020-03-25,169.88999938964844
2020-06-12,167.9199981689453
2019-10-22,165.4199981689453
2020-01-09,161.7100067138672
2020-06-15,161.97000122070312
2019-10-25,159.9499969482422
2020-03-31,157.91000366210938
2020-06-18,155.66000366210938
2019-04-03,158.61000061035156
2018-08-22,148.91000366210938
2018-10-25,149.14999389648438
2019-01-29,152.17999267578125
2018-12-28,153.47999572753906
2018-11-26,152.97999572753906
2019-08-09,153.6999969482422
2019-07-08,151.39999389648438
2019-06-06,153.49000549316406
2019-09-10,152.08999633789062
2020-01-15,150.13999938964844
2020-04-03,152.16000366210938
2019-10-31,150.50999450683594
2020-04-06,151.22999572753906
2020-06-24,155.00999450683594
2018-11-09,158.35000610351562
2019-07-23,158.41000366210938
2019-06-21,165.82000732421875
2019-05-20,164.32000732421875
2019-04-18,165.80999755859375
2018-09-06,165.42999267578125
2018-10-08,165.27000427246094
2019-02-13,164.97999572753906
2018-12-11,166.66000366210938
2019-09-25,166.75
2020-01-21,164.75999450683594
2020-04-09,165.5399932861328
2019-11-06,164.27999877929688
2020-01-24,162.0399932861328
2020-01-27,162.5
2020-04-15,162.24000549316406
2018-12-26,163.75
2019-08-07,156.0
2019-06-04,159.5399932861328
2018-09-21,158.55999755859375
2018-07-19,156.42999267578125
2018-08-20,152.1999969482422
2018-10-23,150.3699951171875
2019-05-03,152.1999969482422
2019-04-01,150.2899932861328
2019-02-28,150.00999450683594
2019-11-12,149.35000610351562
2020-01-30,145.44000244140625
2019-11-15,143.52000427246094
2020-04-21,141.0500030517578
2019-04-16,141.91000366210938
2019-03-15,140.6300048828125
2019-02-11,142.44000244140625
2019-01-10,139.85000610351562
2019-08-22,138.02999877929688
2018-11-07,140.61000061035156
2018-08-03,140.19000244140625
2018-09-04,136.64999389648438
2019-06-19,135.7899932861328
2019-09-23,135.72000122070312
2019-11-18,135.0399932861328
2020-02-05,135.85000610351562
2020-04-24,131.52999877929688
2019-03-29,132.1300048828125
2019-11-21,135.0500030517578
2020-04-27,136.47000122070312
2020-02-11,136.91000366210938
2020-04-30,138.97000122070312
2019-05-01,141.60000610351562
2019-02-26,141.74000549316406
2019-01-25,141.75999450683594
2018-12-24,142.83999633789062
2019-09-06,135.1300048828125
2018-07-17,135.6699981689453
2018-09-19,139.92999267578125
2019-08-05,140.3000030517578
2019-10-08,140.77999877929688
2019-12-11,140.77999877929688
2019-11-27,142.69000244140625
2020-02-14,140.83999633789062
2020-05-06,141.83999633789062
2019-01-08,142.61000061035156
2018-12-07,143.63999938964844
2019-08-20,146.27999877929688
2018-11-05,144.67999267578125
2019-07-19,146.85000610351562
2018-10-04,146.11000061035156
2019-06-17,138.77999877929688
2019-05-16,140.47000122070312
2018-08-01,141.0500030517578
2019-03-13,141.05999755859375
2019-12-03,143.17999267578125
2020-02-20,144.57000732421875
2019-12-06,145.1999969482422
2020-05-12,144.8800048828125
2019-12-09,144.0500030517578
2020-02-26,146.0
2020-05-15,145.35000610351562
2019-03-28,145.1199951171875
2018-09-17,146.92999267578125
2018-08-16,142.32000732421875
2018-10-19,147.60000610351562
2019-04-29,150.02000427246094
2019-01-23,148.99000549316406
2019-09-04,146.0399932861328
2018-11-20,144.4499969482422
2019-07-02,138.16000366210938
2019-05-31,133.5800018310547
2019-12-12,133.14999389648438
2020-05-18,131.32000732421875
2019-09-27,135.1699981689453
2020-03-03,133.13999938964844
2020-05-21,130.25
2019-05-14,129.16000366210938
2018-08-31,125.3499984741211
2018-07-30,125.22000122070312
2018-10-02,126.4800033569336
2019-04-12,129.60000610351562
2019-03-11,126.6500015258789
2019-02-07,127.66000366210938
2019-07-17,128.83999633789062
2019-09-19,123.91000366210938
2019-10-21,124.25
2019-12-18,121.80000305175781
2020-03-06,121.36000061035156
2019-10-03,126.05999755859375
2020-03-09,127.7300033569336
2020-05-27,126.70999908447266
2019-12-24,126.51000213623047
2020-03-12,128.24000549316406
2018-12-20,131.1300048828125
2019-08-01,133.86000061035156
2018-08-14,134.10000610351562
2018-07-13,139.41000366210938
2018-10-17,139.8800048828125
2019-05-29,139.6999969482422
2019-03-26,139.36000061035156
2019-02-22,135.75
2019-10-04,137.5399932861328
2019-11-05,137.8000030517578
2019-12-27,136.58999633789062
2020-06-02,136.5399932861328
2019-12-30,136.94000244140625
2020-03-18,137.6199951171875
2020-06-05,138.02999877929688
2019-07-15,139.1199951171875
2018-12-03,139.47000122070312
2019-06-13,132.99000549316406
2019-01-04,131.58999633789062
2018-08-29,129.02000427246094
2019-02-05,131.3699951171875
2018-11-01,131.00999450683594
2019-08-16,129.5800018310547
2019-04-10,130.25
2019-09-17,128.50999450683594
2019-10-15,134.2100067138672
2020-01-02,133.94000244140625
2020-06-08,134.6300048828125
2019-10-18,134.57000732421875
2020-03-24,135.99000549316406
2020-06-11,136.02000427246094
2020-01-08,137.77000427246094
2019-04-25,137.83999633789062
2019-07-30,137.30999755859375
2019-02-20,145.86000061035156
2018-07-11,141.64999389648438
2018-09-13,142.16000366210938
2018-10-15,141.0399932861328
2019-06-28,140.5800018310547
2018-12-18,142.4499969482422
2018-11-16,143.02999877929688
2019-10-02,145.6300048828125
2020-03-27,145.9600067138672
2020-01-10,144.5399932861328
2019-10-24,147.25
2020-03-30,147.05999755859375
2020-06-17,146.25999450683594
2020-01-14,145.5500030517578
2020-04-02,144.9499969482422
2019-01-02,142.77000427246094
2019-08-14,143.5399932861328
2018-10-30,142.72000122070312
2019-06-11,143.11000061035156
2019-05-10,142.3000030517578
2019-04-08,141.82000732421875
2018-08-27,141.6199951171875
2018-07-26,142.38999938964844
2018-09-28,144.49000549316406
2019-03-07,144.89999389648438
2019-10-30,144.9199981689453
2020-01-17,143.82000732421875
2020-06-23,141.6199951171875
2020-04-08,143.55999755859375
2020-06-26,134.61000061035156
2019-03-22,135.94000244140625
2019-01-17,137.24000549316406
2019-08-29,136.7899932861328
2018-11-14,138.16000366210938
2019-06-26,140.58999633789062
2018-09-11,138.99000549316406
2018-07-09,138.25999450683594
2018-08-10,138.0
2019-04-23,139.57000732421875
2019-09-30,140.67999267578125
2020-01-23,132.5
2019-11-08,137.8800048828125
2020-04-14,138.24000549316406
2019-11-11,137.7899932861328
2020-01-29,138.3300018310547
2020-04-17,138.27999877929688
2018-07-24,138.75
2018-09-26,139.74000549316406
2019-05-08,138.5500030517578
2019-03-05,137.58999633789062
2019-02-01,136.63999938964844
2018-12-31,135.97999572753906
2018-11-29,134.64999389648438
2019-08-12,134.8300018310547
2019-07-11,135.27000427246094
2019-09-13,134.39999389648438
2019-11-14,135.4199981689453
2020-04-20,136.92999267578125
2020-02-04,136.75
2020-04-23,134.69000244140625
2018-12-14,132.27000427246094
2019-08-27,132.0
2018-08-08,134.10000610351562
2018-10-11,131.08999633789062
2018-11-12,124.52999877929688
2019-07-26,125.22000122070312
2019-06-24,123.11000061035156
2019-05-23,121.87999725341797
2019-03-20,121.19000244140625
2019-01-15,122.61000061035156
2019-11-20,123.8499984741211
2020-02-07,123.29000091552734
2020-02-10,121.54000091552734
2020-04-29,123.5199966430664
2019-11-26,125.41000366210938
2020-02-13,125.91999816894531
2019-01-30,125.05000305175781
2018-08-23,126.62000274658203
2018-09-24,126.88999938964844
2018-11-27,127.66000366210938
2018-10-26,129.27000427246094
2019-07-09,130.67999267578125
2019-06-07,129.0
2019-05-06,125.0199966430664
2019-04-04,126.05999755859375
2019-09-11,122.0
2019-11-29,117.81999969482422
2020-05-05,115.1500015258789
2019-12-02,114.25
2020-02-19,115.08999633789062
2020-05-08,117.23999786376953
2019-05-21,115.44999694824219
2019-03-18,110.33000183105469
2018-09-07,111.77999877929688
2018-08-06,107.18000030517578
2018-10-09,96.61000061035156
2019-02-14,98.19000244140625
2018-12-12,94.23999786376953
2019-07-24,87.16000366210938
2019-09-26,79.77999877929688
2019-10-28,86.51000213623047
2019-12-05,96.68000030517578
2020-05-11,97.62999725341797
2019-07-03,96.7699966430664
2020-02-25,99.79000091552734
2020-05-14,104.0199966430664
2020-02-28,105.5999984741211
2019-08-08,107.62999725341797
2019-06-05,106.16999816894531
2018-07-20,101.41999816894531
2018-08-21,102.91000366210938
2018-10-24,104.69000244140625
2019-04-02,109.05000305175781
2019-03-01,115.1500015258789
2019-01-28,117.27999877929688
2018-12-27,122.0
2019-09-09,120.25
2020-03-02,121.7300033569336
2020-05-20,119.94000244140625
2019-12-17,117.87000274658203
2020-03-05,123.22000122070312
2019-02-12,120.51000213623047
2019-01-11,118.62000274658203
2018-12-10,120.08999633789062
2019-08-23,122.5999984741211
2018-11-08,124.0199966430664
2019-07-22,127.5
2019-06-20,140.10000610351562
2018-09-05,141.58999633789062
2019-04-17,139.14999389648438
2019-09-24,134.24000549316406
2019-12-20,132.05999755859375
2020-05-26,135.63999938964844
2019-04-30,136.8800048828125
2019-12-23,141.38999938964844
2020-03-11,143.42999267578125
2020-05-29,147.2100067138672
2019-12-26,140.41000366210938
2020-06-01,136.10000610351562
2019-05-02,135.05999755859375
2019-02-27,135.8000030517578
2018-11-23,140.44000244140625
2019-08-06,138.77000427246094
2018-07-18,139.75
2018-09-20,137.05999755859375
2018-10-22,134.92999267578125
2019-07-05,138.00999450683594
2019-06-03,139.19000244140625
2019-10-09,142.2100067138672
2019-10-11,140.80999755859375
2020-03-17,142.4199981689453
2020-06-04,144.49000549316406
2019-10-14,145.4499969482422
2020-03-20,141.22000122070312
2018-11-06,143.72000122070312
2019-06-18,144.83999633789062
2019-05-17,143.82000732421875
2019-04-15,142.6300048828125
2019-03-14,137.4600067138672
2019-01-09,137.5399932861328
2018-08-02,136.35000610351562
2018-10-05,140.02000427246094
2019-08-21,140.0399932861328
2019-10-17,138.33999633789062
2020-03-23,134.47000122070312
2020-06-10,134.58999633789062
2019-02-25,135.9600067138672
2020-01-07,133.47999572753906
2020-03-26,132.10000610351562
2019-10-23,133.92999267578125
