Dates,CL=F
2019-12-04,60.70000076293945
2020-02-21,58.880001068115234
2020-05-10,55.27000045776367
2018-12-17,56.02000045776367
2019-08-30,56.58000183105469
2018-11-15,56.720001220703125
2019-07-29,57.38999938964844
2019-06-27,53.38999938964844
2019-04-24,50.619998931884766
2018-07-10,51.540000915527344
2018-09-12,52.09000015258789
2019-02-19,50.310001373291016
2019-01-18,51.27000045776367
2020-02-24,52.45000076293945
2020-05-13,53.130001068115234
2019-12-10,52.93000030517578
2020-02-27,51.7599983215332
2019-12-13,52.029998779296875
2020-03-01,50.88999938964844
2020-05-19,51.95000076293945
2019-03-06,51.20000076293945
2018-11-30,52.83000183105469
2019-08-13,51.25
2019-07-12,49.15999984741211
2019-06-10,45.93000030517578
2019-05-09,47.38999938964844
2018-07-25,46.25
2018-09-27,42.849998474121094
2018-10-29,46.58000183105469
2019-10-16,45.439998626708984
2019-12-16,45.220001220703125
2020-03-04,45.79999923706055
2020-05-22,46.2599983215332
2019-10-01,46.900001525878906
2019-12-19,48.29999923706055
2018-09-10,48.72999954223633
2019-05-24,49.79999923706055
2018-08-09,52.18000030517578
2019-04-22,52.279998779296875
2019-03-21,51.72999954223633
2019-01-16,50.779998779296875
2019-08-28,52.0
2018-11-13,52.29999923706055
2018-10-12,52.22999954223633
2019-06-25,53.72999954223633
2020-03-10,52.95000076293945
2020-05-28,52.45000076293945
2019-10-07,53.16999816894531
2020-03-13,53.560001373291016
2020-05-31,52.119998931884766
2019-10-10,53.2400016784668
2020-03-16,54.279998779296875
2020-06-03,54.0099983215332
2018-11-28,55.31999969482422
2018-09-25,54.86000061035156
2018-07-23,53.72999954223633
2018-08-24,53.939998626708984
2019-07-10,52.59000015258789
2019-05-07,52.65999984741211
2019-04-05,52.470001220703125
2019-03-04,53.349998474121094
2019-01-31,53.959999084472656
2019-09-12,54.47999954223633
2019-12-31,55.779998779296875
2020-03-19,55.939998626708984
2020-01-03,57.2400016784668
2020-03-22,56.84000015258789
2020-06-09,57.16999816894531
2019-02-15,55.459999084472656
2019-01-14,55.95000076293945
2018-08-07,57.0
2018-10-10,57.220001220703125
2018-12-13,55.83000183105469
2019-08-26,56.45000076293945
2019-07-25,56.279998779296875
2019-05-22,56.20000076293945
2019-03-19,56.43000030517578
2019-09-27,56.06999969482422
2020-01-06,56.7599983215332
2020-03-25,57.09000015258789
2020-06-12,58.349998474121094
2019-10-22,58.5099983215332
2020-01-09,58.45000076293945
2020-06-15,59.0099983215332
2019-10-25,59.02000045776367
2020-03-31,59.9900016784668
2020-06-18,59.869998931884766
2019-04-03,58.97999954223633
2018-08-22,59.119998931884766
2018-10-25,60.029998779296875
2019-01-29,59.400001525878906
2018-12-28,59.529998779296875
2019-09-10,60.2400016784668
2018-11-26,61.810001373291016
2019-08-09,62.63999938964844
2019-07-08,62.5
2019-06-06,62.18000030517578
2020-01-15,63.33000183105469
2020-04-03,64.4000015258789
2020-03-29,64.22000122070312
2020-06-21,64.4800033569336
2019-10-31,63.709999084472656
2020-04-06,63.7599983215332
2020-06-24,63.56999969482422
2018-11-09,64.31999969482422
2019-07-23,63.75
2019-06-21,64.0
2019-05-20,65.75
2019-04-18,66.16999816894531
2018-09-06,65.80999755859375
2018-10-08,65.12999725341797
2019-02-13,62.95000076293945
2018-12-11,63.58000183105469
2019-09-25,63.400001525878906
2020-01-21,63.61000061035156
2020-04-09,61.54999923706055
2019-11-06,61.43000030517578
2020-01-24,62.16999816894531
2020-04-12,61.439998626708984
2020-01-27,62.02000045776367
2020-04-15,61.63999938964844
2018-12-26,61.650001525878906
2019-08-07,60.86000061035156
2019-06-04,61.369998931884766
2018-09-21,62.119998931884766
2018-07-19,63.119998931884766
2018-08-20,63.529998779296875
2018-10-23,63.279998779296875
2019-05-03,62.63999938964844
2019-04-01,61.27000045776367
2019-02-28,58.209999084472656
2019-11-12,58.939998626708984
2020-01-30,59.06999969482422
2019-11-15,59.119998931884766
2020-02-02,56.459999084472656
2020-04-21,53.41999816894531
2019-04-16,52.88999938964844
2019-03-15,52.86000061035156
2019-02-11,51.65999984741211
2019-01-10,53.099998474121094
2019-08-22,54.2400016784668
2018-11-07,53.43000030517578
2018-08-03,53.040000915527344
2018-09-04,51.06999969482422
2019-06-19,52.18000030517578
2019-09-23,52.5
2019-11-18,51.95000076293945
2020-02-05,54.09000015258789
2020-04-24,54.119998931884766
2019-03-29,57.2599983215332
2019-11-21,57.720001220703125
2020-04-27,57.7400016784668
2020-02-11,58.84000015258789
2020-04-30,59.27000045776367
2019-05-01,59.220001220703125
2019-02-26,59.27000045776367
2019-01-25,59.13999938964844
2019-09-06,57.380001068115234
2018-07-17,57.77000045776367
2018-09-19,57.560001373291016
2019-08-05,58.400001525878906
2019-10-08,60.439998626708984
2019-12-11,60.459999084472656
2020-02-13,60.25
2019-11-27,59.2599983215332
2020-02-14,57.52000045776367
2020-05-03,56.599998474121094
2020-05-06,55.720001220703125
2019-01-08,56.220001220703125
2018-12-07,56.16999816894531
2019-08-20,57.22999954223633
2018-11-05,55.900001525878906
2019-07-19,55.93000030517578
2018-10-04,56.20000076293945
2019-06-17,57.06999969482422
2019-05-16,58.34000015258789
2018-08-01,57.849998474121094
2019-03-13,54.540000915527344
2019-12-03,55.380001068115234
2020-02-20,54.95000076293945
2019-12-06,53.41999816894531
2020-02-23,52.33000183105469
2020-05-12,52.880001068115234
2019-12-09,54.31999969482422
2020-02-26,54.72999954223633
2020-05-15,56.7400016784668
2019-03-28,54.900001525878906
2018-09-17,54.7400016784668
2018-08-16,54.959999084472656
2018-10-19,56.099998474121094
2019-04-29,56.04999923706055
2019-01-23,55.939998626708984
2019-09-04,55.349998474121094
2018-11-20,53.25
2019-07-02,53.7599983215332
2019-05-31,55.709999084472656
2020-05-18,55.880001068115234
2020-03-03,56.630001068115234
2020-05-21,55.0
2019-05-14,53.91999816894531
2018-08-31,55.95000076293945
2018-07-30,56.189998626708984
2018-10-02,56.79999923706055
2019-04-12,58.029998779296875
2019-03-11,57.88999938964844
2019-02-07,55.93000030517578
2019-07-17,55.150001525878906
2019-09-19,61.47999954223633
2019-10-21,61.959999084472656
2019-12-18,58.810001373291016
2020-03-06,58.20000076293945
2020-05-24,58.650001525878906
2019-10-03,59.25
2020-03-09,58.439998626708984
2020-05-27,56.70000076293945
2020-03-12,56.689998626708984
2018-12-20,56.5099983215332
2019-08-01,56.540000915527344
2018-08-14,54.279998779296875
2018-07-13,54.0
2018-10-17,52.470001220703125
2019-05-29,52.290000915527344
2019-03-26,52.689998626708984
2019-02-22,52.810001373291016
2019-10-04,52.56999969482422
2019-11-05,52.689998626708984
2019-12-27,53.880001068115234
2020-03-15,54.900001525878906
2020-06-02,53.5099983215332
2019-12-30,52.91999816894531
2020-03-18,52.9900016784668
2020-06-05,54.09000015258789
2019-07-15,53.709999084472656
2018-12-03,53.38999938964844
2019-06-13,54.29999923706055
2019-01-04,55.900001525878906
2018-08-29,56.06999969482422
2019-02-05,56.650001525878906
2018-11-01,55.79999923706055
2019-08-16,55.529998779296875
2019-04-10,54.900001525878906
2019-09-17,54.150001525878906
2019-10-15,56.40999984741211
2020-01-02,56.560001373291016
2020-06-08,57.2599983215332
2019-10-18,56.349998474121094
2020-03-24,57.08000183105469
2020-06-11,57.400001525878906
2020-01-08,56.88999938964844
2019-04-25,56.790000915527344
2019-07-30,57.38999938964844
2019-02-20,56.90999984741211
2018-07-11,57.880001068115234
2018-09-13,56.900001525878906
2018-10-15,55.15999984741211
2019-06-28,57.0
2018-12-18,58.310001373291016
2018-11-16,57.91999816894531
2019-10-02,57.91999816894531
2020-03-27,58.27000045776367
2020-06-14,55.470001220703125
2020-01-10,55.959999084472656
2019-10-24,56.43000030517578
2020-03-30,58.36000061035156
2020-06-17,58.31999969482422
2020-01-14,59.11000061035156
2020-04-02,58.91999816894531
2019-01-02,59.060001373291016
2019-08-14,58.880001068115234
2018-10-30,59.36000061035156
2019-06-11,59.869998931884766
2019-05-10,60.22999954223633
2019-04-08,60.54999923706055
2018-08-27,60.86000061035156
2018-07-26,61.11000061035156
2018-09-28,60.40999984741211
2019-03-07,61.20000076293945
2019-10-30,61.72999954223633
2020-01-17,61.709999084472656
2020-06-23,61.68000030517578
2020-04-08,61.599998474121094
2020-06-26,61.18000030517578
2019-03-22,63.709999084472656
2019-01-17,62.90999984741211
2019-08-29,62.84000015258789
2018-11-14,59.9900016784668
2019-06-26,59.61000061035156
2018-09-11,59.040000915527344
2018-07-09,58.029998779296875
2018-08-10,58.20000076293945
2019-04-23,58.099998474121094
2019-09-30,58.59000015258789
2020-01-23,59.16999816894531
2020-06-29,58.2599983215332
2019-11-08,56.11000061035156
2020-01-26,55.689998626708984
2020-04-14,53.70000076293945
2019-11-11,53.70000076293945
2020-01-29,52.77000045776367
2020-04-17,53.970001220703125
2018-07-24,53.09000015258789
2018-09-26,52.91999816894531
2019-05-08,51.0099983215332
2019-03-05,51.0099983215332
2019-02-01,49.939998626708984
2018-12-31,49.5099983215332
2019-09-13,51.16999816894531
2018-11-29,51.11000061035156
2019-08-12,50.11000061035156
2019-07-11,50.119998931884766
2019-11-14,49.61000061035156
2020-04-20,49.959999084472656
2020-02-04,51.720001220703125
2020-04-23,51.5099983215332
2018-12-14,52.20000076293945
2019-08-27,52.22999954223633
2018-08-08,52.119998931884766
2018-10-11,53.5
2018-11-12,53.7400016784668
2019-07-26,52.599998474121094
2019-06-24,52.599998474121094
2019-05-23,51.369998931884766
2019-03-20,50.08000183105469
2019-01-15,47.939998626708984
2019-11-20,46.4900016784668
2020-02-07,43.720001220703125
2020-04-26,43.70000076293945
2020-02-10,47.720001220703125
2020-04-29,46.939998626708984
2019-11-26,47.130001068115234
2019-01-30,46.09000015258789
2018-08-23,32.869998931884766
2018-09-24,32.869998931884766
2018-10-26,30.3700008392334
2019-09-11,34.619998931884766
2018-11-27,33.06999969482422
2019-07-09,31.18000030517578
2019-06-07,33.75
2019-05-06,33.75
2019-04-04,28.690000534057617
2020-02-16,27.299999237060547
2020-05-05,22.81999969482422
2019-12-02,25.59000015258789
2020-02-19,22.65999984741211
2020-05-08,22.709999084472656
2019-05-21,24.139999389648438
2019-03-18,24.829999923706055
2018-09-07,24.170000076293945
2018-08-06,23.079999923706055
2018-10-09,20.93000030517578
2019-02-14,20.489999771118164
2018-12-12,21.290000915527344
2019-07-24,20.549999237060547
2019-09-26,21.25
2019-10-28,24.110000610351562
2019-12-05,27.350000381469727
2020-05-11,26.34000015258789
2020-02-25,24.920000076293945
2020-05-14,25.950000762939453
2020-02-28,24.600000381469727
2020-05-17,23.8700008392334
2019-08-08,22.709999084472656
2019-06-05,20.610000610351562
2018-07-20,20.010000228881836
2018-08-21,19.709999084472656
2018-10-24,17.559999465942383
2019-04-02,15.270000457763672
2019-03-01,1.399999976158142
2019-01-28,13.119999885559082
2018-12-27,15.039999961853027
2019-09-09,17.829999923706055
2020-03-02,16.5
2020-05-20,15.6899995803833
2019-12-17,11.100000381469727
2020-03-05,13.350000381469727
2019-02-12,15.640000343322754
2019-01-11,19.040000915527344
2018-12-10,19.170000076293945
2019-08-23,19.110000610351562
2018-11-08,21.809999465942383
2019-07-22,24.43000030517578
2019-06-20,23.979999542236328
2018-09-05,23.8799991607666
2019-04-17,24.5
2019-09-24,24.549999237060547
2019-12-20,24.3799991607666
2020-03-08,25.59000015258789
2020-05-26,25.479999542236328
2019-04-30,27.84000015258789
2019-12-23,29.530000686645508
2020-03-11,30.489999771118164
2020-05-29,32.54999923706055
2019-12-26,31.670000076293945
2020-06-01,33.65999984741211
2019-05-02,31.84000015258789
2019-02-27,33.060001373291016
2019-08-06,33.29999923706055
2018-07-18,34.13999938964844
2018-09-20,32.099998474121094
2018-10-22,33.68000030517578
2019-07-05,35.27000045776367
2019-06-03,35.209999084472656
2019-10-09,35.560001373291016
2019-12-12,36.86000061035156
2019-10-11,36.7599983215332
2020-03-17,37.33000183105469
2020-06-04,39.40999984741211
2019-10-14,39.40999984741211
2020-03-20,38.220001220703125
2020-06-07,38.5
2018-11-06,39.09000015258789
2019-06-18,36.2599983215332
2019-05-17,36.029998779296875
2019-04-15,36.029998779296875
2019-03-14,37.04999923706055
2019-01-09,38.209999084472656
2018-08-02,38.0
2018-10-05,39.029998779296875
2019-08-21,39.18000030517578
2019-10-17,39.02000045776367
2020-03-23,40.68000030517578
2020-06-10,39.9900016784668
2019-02-25,38.04999923706055
2020-01-07,39.09000015258789
2020-03-26,37.959999084472656
2019-10-23,37.959999084472656
