Dates,CL=F
2019-04-25,57.119998931884766
2019-07-30,56.77000045776367
2019-02-20,57.720001220703125
2018-07-11,57.04999923706055
2018-09-13,55.209999084472656
2018-10-15,57.11000061035156
2019-06-28,58.58000183105469
2018-12-18,57.77000045776367
2018-11-16,58.0099983215332
2019-10-02,58.40999984741211
2020-03-27,58.11000061035156
2020-06-14,55.959999084472656
2020-01-10,56.099998474121094
2019-10-24,58.43000030517578
2020-03-30,58.43000030517578
2020-06-17,59.20000076293945
2020-01-14,59.02000045776367
2020-04-02,59.2400016784668
2019-01-02,58.7599983215332
2019-08-14,59.18000030517578
2018-10-30,60.06999969482422
2019-06-11,60.209999084472656
2019-05-10,60.939998626708984
2019-04-08,60.93000030517578
2018-08-27,61.220001220703125
2018-07-26,60.439998626708984
2018-09-28,60.52000045776367
2019-03-07,61.68000030517578
2019-10-30,61.720001220703125
2020-01-17,61.68000030517578
2020-06-23,61.060001373291016
2020-04-08,61.18000030517578
2020-06-26,63.04999923706055
2019-03-22,63.27000045776367
2019-01-17,62.70000076293945
2019-08-29,59.61000061035156
2018-11-14,59.560001373291016
2019-06-26,59.040000915527344
2018-09-11,58.08000183105469
2018-07-09,58.22999954223633
2018-08-10,57.810001373291016
2019-04-23,58.52000045776367
2019-09-30,58.540000915527344
2020-01-23,58.34000015258789
2020-06-29,56.7400016784668
2019-11-08,55.59000015258789
2020-01-26,54.189998626708984
2020-04-14,52.63999938964844
2019-11-11,53.13999938964844
2020-01-29,53.47999954223633
2020-04-17,53.33000183105469
2018-07-24,52.13999938964844
2018-09-26,51.560001373291016
2019-05-08,51.0099983215332
2019-03-05,50.11000061035156
2019-02-01,49.61000061035156
2018-12-31,50.75
2019-09-13,50.95000076293945
2018-11-29,50.31999969482422
2019-08-12,49.7599983215332
2019-07-11,49.56999969482422
2019-11-14,49.939998626708984
2020-04-20,51.16999816894531
2020-02-04,51.41999816894531
2020-04-23,52.04999923706055
2018-12-14,52.18000030517578
2019-08-27,52.04999923706055
2018-08-08,53.290000915527344
2018-10-11,53.779998779296875
2018-11-12,53.380001068115234
2019-07-26,52.08000183105469
2019-06-24,51.43000030517578
2019-05-23,49.900001525878906
2019-03-20,48.72999954223633
2019-01-15,46.810001373291016
2019-11-20,47.09000015258789
2020-02-07,44.56999969482422
2020-04-26,44.7599983215332
2020-02-10,46.75
2020-04-29,47.18000030517578
2019-11-26,46.779998779296875
2019-01-30,45.900001525878906
2018-08-23,32.540000915527344
2018-09-24,41.279998779296875
2018-10-26,31.1299991607666
2019-09-11,34.36000061035156
2018-11-27,32.97999954223633
2019-07-09,32.93000030517578
2019-06-07,30.40999984741211
2019-05-06,31.729999542236328
2019-04-04,28.700000762939453
2020-02-16,27.329999923706055
2020-05-05,20.829999923706055
2019-12-02,25.90999984741211
2020-02-19,21.540000915527344
2020-05-08,24.450000762939453
2019-05-21,24.549999237060547
2019-03-18,24.309999465942383
2018-09-07,23.049999237060547
2018-08-06,21.84000015258789
2018-10-09,20.280000686645508
2019-02-14,20.479999542236328
2018-12-12,20.280000686645508
2019-07-24,21.190000534057617
2019-09-26,24.770000457763672
2019-10-28,29.0
2019-12-05,26.829999923706055
2020-05-11,26.079999923706055
2020-02-25,26.40999984741211
2020-05-14,23.190000534057617
2020-02-28,23.190000534057617
2020-05-17,22.920000076293945
2019-08-08,20.860000610351562
2019-06-05,20.290000915527344
2018-07-20,19.899999618530273
2018-08-21,18.1200008392334
2018-10-24,17.040000915527344
2019-04-02,-2.7200000286102295
2019-03-01,9.0600004196167
2019-01-28,11.569999694824219
2018-12-27,17.170000076293945
2019-09-09,17.18000030517578
2020-03-02,16.670000076293945
2020-05-20,12.34000015258789
2019-12-17,13.399999618530273
2020-03-05,12.34000015258789
2019-02-12,15.0600004196167
2019-01-11,18.84000015258789
2018-12-10,18.610000610351562
2019-08-23,19.780000686645508
2018-11-08,25.790000915527344
2019-07-22,23.780000686645508
2019-06-20,23.59000015258789
2018-09-05,24.6299991607666
2019-04-17,24.65999984741211
2019-09-24,24.510000228881836
2019-12-20,25.229999542236328
2020-03-08,25.690000534057617
2020-05-26,27.729999542236328
2019-04-30,29.649999618530273
2019-12-23,30.270000457763672
2020-03-11,33.22999954223633
2020-05-29,32.36000061035156
2019-12-26,33.599998474121094
2020-06-01,33.88999938964844
2019-05-02,33.560001373291016
2019-02-27,33.0
2019-08-06,33.25
2018-07-18,34.349998474121094
2018-09-20,32.810001373291016
2018-10-22,33.709999084472656
2019-07-05,35.29999923706055
2019-06-03,35.4900016784668
2019-10-09,35.439998626708984
2019-12-12,36.810001373291016
2019-10-11,37.290000915527344
2020-03-17,37.40999984741211
2020-06-04,40.41999816894531
2019-10-14,39.54999923706055
2020-03-20,38.189998626708984
2020-06-07,38.939998626708984
2018-11-06,39.599998474121094
2019-06-18,36.34000015258789
2019-05-17,35.59000015258789
2019-04-15,36.2599983215332
2019-03-14,37.119998931884766
2019-01-09,38.650001525878906
2018-08-02,38.209999084472656
2018-10-05,39.04999923706055
2019-08-21,39.77000045776367
2019-10-17,39.83000183105469
2020-03-23,40.72999954223633
2020-06-10,40.369998931884766
2019-02-25,38.0099983215332
2020-01-07,38.720001220703125
2020-03-26,37.849998474121094
2019-10-23,38.4900016784668
