Dates,BAC
2007-02-12,10685400.0
2007-02-13,10682100.0
2007-02-15,12189700.0
2007-02-14,16916400.0
2007-02-16,10815700.0
2007-02-20,9998000.0
2007-02-21,11771600.0
2007-02-22,10215100.0
2007-02-23,16807800.0
2007-02-26,16356500.0
2007-02-27,31633500.0
2007-03-28,27398400.0
2007-11-07,25006600.0
2007-09-04,17183400.0
2007-08-03,18612500.0
2008-04-15,16716600.0
2008-05-21,14548500.0
2008-08-08,13333900.0
2008-08-11,10723700.0
2008-01-25,10574300.0
2007-05-14,25463400.0
2007-04-12,25008800.0
2007-12-24,19655200.0
2007-09-19,21922100.0
2008-04-30,12994400.0
2007-07-17,10061800.0
2007-06-15,21716000.0
2008-02-26,20661200.0
2008-05-27,13102700.0
2008-08-14,13472600.0
2008-05-30,20025700.0
2008-08-20,19919100.0
2007-08-01,13947300.0
2008-03-12,16151700.0
2007-03-26,16943000.0
2007-05-29,13101600.0
2007-04-27,11108100.0
2008-01-08,10748700.0
2007-12-07,9290300.0
2007-11-05,10498700.0
2007-10-04,15268300.0
2008-05-15,12953900.0
2008-06-05,12906200.0
2008-08-26,18774400.0
2007-10-19,13395400.0
2007-09-17,19115500.0
2007-08-16,25404800.0
2008-04-28,29384700.0
2007-04-10,22349400.0
2007-03-09,15076800.0
2007-06-13,16116700.0
2008-03-27,14693900.0
2008-01-23,15118100.0
2007-11-20,19515200.0
2008-06-11,14725300.0
2008-08-29,11477800.0
2007-12-05,12718400.0
2007-10-02,13558200.0
2007-04-25,11593100.0
2007-08-31,10795300.0
2007-07-30,16584300.0
2008-04-11,17866500.0
2007-06-28,11040500.0
2008-03-10,16609200.0
2008-02-07,15653600.0
2008-05-13,18972400.0
2008-06-23,14744800.0
2007-07-13,14634500.0
2008-03-25,14297800.0
2008-02-22,16403900.0
2007-12-20,13478000.0
2007-05-10,17259600.0
2007-03-07,11556400.0
2007-06-11,14373200.0
2007-10-17,16051700.0
2007-08-14,15938900.0
2008-05-28,14293500.0
2008-06-26,12758700.0
2007-05-31,12630000.0
2008-07-02,14588700.0
2007-08-29,21053100.0
2008-04-09,18402800.0
2007-06-26,13209900.0
2008-02-05,16877600.0
2008-01-04,19863000.0
2007-03-22,17525600.0
2007-05-25,27194200.0
2007-04-23,13196100.0
2007-12-03,25301000.0
2007-11-01,21505400.0
2008-07-08,19282200.0
2007-12-18,35893600.0
2007-11-16,20984900.0
2007-10-15,21003400.0
2007-09-13,16095400.0
2008-04-24,15200500.0
2007-07-11,19179000.0
2008-02-20,11098100.0
2007-03-05,8331400.0
2007-05-08,12644600.0
2008-06-27,20671200.0
2008-07-11,21405600.0
2008-07-14,27025200.0
2008-03-06,24178900.0
2007-05-23,18427900.0
2008-01-02,14025900.0
2007-03-20,14072800.0
2007-10-30,19572700.0
2007-09-28,28540200.0
2007-08-27,22329300.0
2007-07-26,32525300.0
2008-04-07,24454400.0
2008-05-09,33103600.0
