Dates,MPC
2020-03-25,64.6500015258789
2020-06-12,63.380001068115234
2019-10-22,62.119998931884766
2020-01-09,62.880001068115234
2020-06-15,61.790000915527344
2019-10-25,60.38999938964844
2020-03-31,59.939998626708984
2020-06-18,57.81999969482422
2019-04-03,57.88999938964844
2018-08-22,59.15999984741211
2018-10-25,59.0099983215332
2019-01-29,59.650001525878906
2018-12-28,59.45000076293945
2018-11-26,60.810001373291016
2019-08-09,62.400001525878906
2019-07-08,61.790000915527344
2019-06-06,62.029998779296875
2019-09-10,62.119998931884766
2020-01-15,61.130001068115234
2020-04-03,61.81999969482422
2019-10-31,61.70000076293945
2020-04-06,61.790000915527344
2020-06-24,61.400001525878906
2018-11-09,60.459999084472656
2019-07-23,60.689998626708984
2019-06-21,60.380001068115234
2019-05-20,60.43000030517578
2019-04-18,61.38999938964844
2018-09-06,63.58000183105469
2018-10-08,63.029998779296875
2019-02-13,62.349998474121094
2018-12-11,63.849998474121094
2019-09-25,63.81999969482422
2020-01-21,61.4900016784668
2020-04-09,60.4900016784668
2019-11-06,60.70000076293945
2020-01-24,60.25
2020-01-27,60.36000061035156
2020-04-15,61.290000915527344
2018-12-26,61.04999923706055
2019-08-07,59.7599983215332
2019-06-04,60.290000915527344
2018-09-21,60.5
2018-07-19,61.47999954223633
2018-08-20,61.099998474121094
2018-10-23,60.029998779296875
2019-05-03,59.2599983215332
2019-04-01,59.25
2019-02-28,58.75
2019-11-12,57.880001068115234
2020-01-30,55.16999816894531
2019-11-15,52.9900016784668
2020-04-21,52.310001373291016
2019-04-16,51.0
2019-03-15,50.66999816894531
2019-02-11,51.29999923706055
2019-01-10,52.36000061035156
2019-08-22,51.70000076293945
2018-11-07,52.59000015258789
2018-08-03,52.93000030517578
2018-09-04,51.08000183105469
2019-06-19,50.369998931884766
2019-09-23,50.59000015258789
2019-11-18,48.25
2020-02-05,48.7400016784668
2020-04-24,46.209999084472656
2019-03-29,46.11000061035156
2019-11-21,47.4900016784668
2020-04-27,48.86000061035156
2020-02-11,47.650001525878906
2020-04-30,48.38999938964844
2019-05-01,47.470001220703125
2019-02-26,48.13999938964844
2019-01-25,47.63999938964844
2018-12-24,47.439998626708984
2019-09-06,47.79999923706055
2018-07-17,47.97999954223633
2018-09-19,48.79999923706055
2019-08-05,49.7599983215332
2019-10-08,50.529998779296875
2019-12-11,52.58000183105469
2019-11-27,52.189998626708984
2020-02-14,51.380001068115234
2020-05-06,51.90999984741211
2019-01-08,54.25
2018-12-07,54.470001220703125
2019-08-20,56.900001525878906
2018-11-05,54.72999954223633
2019-07-19,54.43000030517578
2018-10-04,54.04999923706055
2019-06-17,54.70000076293945
2019-05-16,54.0099983215332
2018-08-01,55.310001373291016
2019-03-13,55.2599983215332
2019-12-03,55.470001220703125
2020-02-20,55.5099983215332
2019-12-06,54.790000915527344
2020-05-12,55.459999084472656
2019-12-09,54.02000045776367
2020-02-26,55.560001373291016
2020-05-15,55.400001525878906
2019-03-28,55.20000076293945
2018-09-17,55.540000915527344
2018-08-16,57.599998474121094
2018-10-19,56.36000061035156
2019-04-29,56.54999923706055
2019-01-23,56.15999984741211
2019-09-04,57.029998779296875
2018-11-20,57.91999816894531
2019-07-02,55.099998474121094
2019-05-31,52.599998474121094
2019-12-12,51.27000045776367
2020-05-18,48.79999923706055
2019-09-27,48.31999969482422
2020-03-03,49.439998626708984
2020-05-21,47.7599983215332
2019-05-14,46.22999954223633
2018-08-31,46.54999923706055
2018-07-30,44.5099983215332
2018-10-02,45.849998474121094
2019-04-12,47.0
2019-03-11,46.9900016784668
2019-02-07,47.380001068115234
2019-07-17,47.22999954223633
2019-09-19,46.45000076293945
2019-10-21,46.119998931884766
2019-12-18,46.459999084472656
2020-03-06,45.310001373291016
2019-10-03,46.7599983215332
2020-03-09,48.7599983215332
2020-05-27,48.31999969482422
2019-12-24,50.20000076293945
2020-03-12,51.34000015258789
2018-12-20,52.560001373291016
2019-08-01,52.720001220703125
2018-08-14,53.66999816894531
2018-07-13,55.0
2018-10-17,53.220001220703125
2019-05-29,53.369998931884766
2019-03-26,53.63999938964844
2019-02-22,51.9900016784668
2019-10-04,53.189998626708984
2019-11-05,54.11000061035156
2019-12-27,54.130001068115234
2020-06-02,54.349998474121094
2019-12-30,55.72999954223633
2020-03-18,59.310001373291016
2020-06-05,59.70000076293945
2019-07-15,61.400001525878906
2018-12-03,62.15999984741211
2019-06-13,61.2599983215332
2019-01-04,59.529998779296875
2018-08-29,58.779998779296875
2019-02-05,60.25
2018-11-01,61.0
2019-08-16,59.88999938964844
2019-04-10,60.29999923706055
2019-09-17,60.79999923706055
2019-10-15,62.90999984741211
2020-01-02,62.72999954223633
2020-06-08,62.95000076293945
2019-10-18,63.75
2020-03-24,63.290000915527344
2020-06-11,63.900001525878906
2020-01-08,65.44999694824219
2019-04-25,65.04000091552734
2019-07-30,65.08999633789062
2019-02-20,66.25
2018-07-11,66.3499984741211
2018-09-13,68.29000091552734
2018-10-15,67.7699966430664
2019-06-28,68.69000244140625
2018-12-18,66.5999984741211
2018-11-16,64.8499984741211
2019-10-02,66.91999816894531
2020-03-27,68.22000122070312
2020-01-10,66.0
2019-10-24,65.11000061035156
2020-03-30,65.87000274658203
2020-06-17,65.44000244140625
2020-01-14,65.93000030517578
2020-04-02,64.30000305175781
2019-01-02,64.48999786376953
2019-08-14,64.91999816894531
2018-10-30,64.51000213623047
2019-06-11,63.779998779296875
2019-05-10,61.75
2019-04-08,62.060001373291016
2018-08-27,63.349998474121094
2018-07-26,62.459999084472656
2018-09-28,62.5099983215332
2019-03-07,61.93000030517578
2019-10-30,61.2400016784668
2020-01-17,60.880001068115234
2020-06-23,60.09000015258789
2020-04-08,60.849998474121094
2020-06-26,60.15999984741211
2019-03-22,60.27000045776367
2019-01-17,59.11000061035156
2019-08-29,58.33000183105469
2018-11-14,58.599998474121094
2019-06-26,56.97999954223633
2018-09-11,59.2400016784668
2018-07-09,59.209999084472656
2018-08-10,60.97999954223633
2019-04-23,61.34000015258789
2019-09-30,61.040000915527344
2020-01-23,61.68000030517578
2019-11-08,61.45000076293945
2020-04-14,60.59000015258789
2019-11-11,61.02000045776367
2020-01-29,60.689998626708984
2020-04-17,60.36000061035156
2018-07-24,59.5
2018-09-26,60.880001068115234
2019-05-08,61.060001373291016
2019-03-05,57.720001220703125
2019-02-01,57.68000030517578
2018-12-31,58.91999816894531
2018-11-29,58.41999816894531
2019-08-12,59.65999984741211
2019-07-11,60.2599983215332
2019-09-13,59.470001220703125
2019-11-14,59.529998779296875
2020-04-20,58.45000076293945
2020-02-04,57.540000915527344
2020-04-23,56.400001525878906
2018-12-14,56.4900016784668
2019-08-27,55.47999954223633
2018-08-08,55.13999938964844
2018-10-11,53.16999816894531
2018-11-12,53.02000045776367
2019-07-26,54.599998474121094
2019-06-24,52.779998779296875
2019-05-23,53.9900016784668
2019-03-20,54.540000915527344
2019-01-15,53.369998931884766
2019-11-20,54.0099983215332
2020-02-07,55.81999969482422
2020-02-10,55.0
2020-04-29,54.38999938964844
2019-11-26,55.54999923706055
2020-02-13,58.290000915527344
2019-01-30,58.689998626708984
2018-08-23,59.4900016784668
2018-09-24,57.18000030517578
2018-11-27,56.650001525878906
2018-10-26,58.70000076293945
2019-07-09,59.95000076293945
2019-06-07,57.0
2019-05-06,56.06999969482422
2019-04-04,53.11000061035156
2019-09-11,50.68000030517578
2019-11-29,45.93000030517578
2020-05-05,47.88999938964844
2019-12-02,47.529998779296875
2020-02-19,46.099998474121094
2020-05-08,42.70000076293945
2019-05-21,40.13999938964844
2019-03-18,31.889999389648438
2018-09-07,36.08000183105469
2018-08-06,33.11000061035156
2018-10-09,28.170000076293945
2019-02-14,25.84000015258789
2018-12-12,20.520000457763672
2019-07-24,20.829999923706055
2019-09-26,18.600000381469727
2019-10-28,17.010000228881836
2019-12-05,17.610000610351562
2020-05-11,18.709999084472656
2019-07-03,17.989999771118164
2020-02-25,18.25
2020-05-14,22.25
2020-02-28,22.049999237060547
2019-08-08,22.829999923706055
2019-06-05,25.530000686645508
2018-07-20,21.93000030517578
2018-08-21,22.190000534057617
2018-10-24,22.399999618530273
2019-04-02,21.15999984741211
2019-03-01,25.389999389648438
2019-01-28,23.25
2018-12-27,26.06999969482422
2019-09-09,26.799999237060547
2020-03-02,25.31999969482422
2020-05-20,24.809999465942383
2019-12-17,24.010000228881836
2020-03-05,22.610000610351562
2019-02-12,23.440000534057617
2019-01-11,24.18000030517578
2018-12-10,24.899999618530273
2019-08-23,25.450000762939453
2018-11-08,26.260000228881836
2019-07-22,25.989999771118164
2019-06-20,27.219999313354492
2018-09-05,29.799999237060547
2019-04-17,33.099998474121094
2019-09-24,30.299999237060547
2019-12-20,28.540000915527344
2020-05-26,34.29999923706055
2019-04-30,31.190000534057617
2019-12-23,30.510000228881836
2020-03-11,31.639999389648438
2020-05-29,32.5
2019-12-26,33.0099983215332
2020-06-01,31.690000534057617
2019-05-02,30.030000686645508
2019-02-27,30.649999618530273
2018-11-23,32.36000061035156
2019-08-06,34.599998474121094
2018-07-18,35.349998474121094
2018-09-20,36.810001373291016
2018-10-22,35.58000183105469
2019-07-05,37.09000015258789
2019-06-03,37.72999954223633
2019-10-09,36.70000076293945
2019-10-11,34.779998779296875
2020-03-17,35.25
2020-06-04,37.0
2019-10-14,38.5
2020-03-20,38.20000076293945
2018-11-06,40.95000076293945
2019-06-18,43.5
2019-05-17,40.310001373291016
2019-04-15,39.810001373291016
2019-03-14,35.900001525878906
2019-01-09,37.630001068115234
2018-08-02,34.79999923706055
2018-10-05,40.11000061035156
2019-08-21,38.5
2019-10-17,36.95000076293945
2020-03-23,41.7599983215332
2020-06-10,37.63999938964844
2019-02-25,39.04999923706055
2020-01-07,37.84000015258789
2020-03-26,35.58000183105469
2019-10-23,36.38999938964844
