Dates,MPC
2018-06-20,68.30055236816406
2018-06-21,67.06075286865234
2018-06-25,67.1902847290039
2018-06-22,64.73841857910156
2018-06-26,65.26580047607422
2018-06-27,64.0259780883789
2018-06-28,64.29429626464844
2018-06-29,64.91421508789062
2018-07-02,65.01597595214844
2018-07-03,65.52485656738281
2018-07-05,64.39608001708984
2018-07-16,64.95121765136719
2018-09-18,66.4500961303711
2019-01-24,66.49634552001953
2019-09-05,64.72916412353516
2018-11-21,65.23804473876953
2020-01-13,66.37606811523438
2020-04-01,66.08000183105469
2020-06-19,66.33905792236328
2019-10-29,67.13477325439453
2020-01-16,67.41233825683594
2020-06-22,67.0977554321289
2018-10-03,67.54186248779297
2018-07-31,68.22653198242188
2019-03-12,69.13326263427734
2019-02-08,74.1665267944336
2019-01-07,74.93445587158203
2018-12-06,75.40632629394531
2019-08-19,74.78641510009766
2019-07-18,74.7216567993164
2019-05-15,73.76866912841797
2019-09-20,73.176513671875
2019-11-01,73.87043762207031
2020-04-07,75.19351196289062
2020-06-25,75.58211517333984
2020-06-16,74.71239471435547
2019-11-04,74.87894439697266
2020-01-22,74.10175323486328
2019-11-07,74.12025451660156
2020-04-13,71.82173919677734
2019-07-01,71.36576843261719
2019-05-30,71.75659942626953
2018-08-15,73.29206085205078
2018-10-18,73.52468872070312
2019-03-27,74.64138793945312
2019-01-22,75.95348358154297
2018-12-21,78.00074768066406
2019-09-03,77.87047576904297
2018-11-19,78.08450317382812
2019-08-02,77.90769958496094
2020-01-28,77.34935760498047
2020-04-16,76.57698059082031
2019-11-13,78.42881774902344
2020-01-31,78.11241912841797
2018-12-04,77.05157470703125
2018-11-02,76.78170013427734
2019-07-16,76.7072525024414
2018-08-30,77.72157287597656
2018-10-01,78.3543701171875
2019-06-14,78.25199890136719
2019-05-13,78.48465728759766
2019-04-11,78.00074768066406
2019-02-06,78.14034271240234
2019-09-18,74.94847106933594
2020-02-03,76.2419662475586
2020-04-22,77.58199310302734
2019-11-19,79.83399200439453
2020-02-06,79.14535522460938
2019-11-22,78.66146087646484
2019-03-25,77.27490997314453
2019-02-21,74.41803741455078
2018-12-19,76.7072525024414
2018-07-12,77.49824523925781
2018-09-14,80.39232635498047
2018-08-13,79.35008239746094
2018-10-16,78.64285278320312
2019-07-31,78.03797912597656
2019-05-28,77.9449234008789
2019-04-26,75.05082702636719
2020-04-28,73.2641372680664
2019-11-25,74.52040100097656
2020-02-12,72.38939666748047
2020-05-01,74.5111083984375
2020-05-04,73.65496826171875
2019-06-12,73.34788513183594
2019-04-09,68.7880630493164
2019-03-08,68.98348999023438
2019-02-04,67.0851058959961
2018-07-27,63.33489990234375
2018-08-28,65.10299682617188
2019-01-03,64.0793685913086
2019-08-15,62.562522888183594
2018-10-31,64.02352905273438
2019-09-16,65.5589599609375
2020-02-18,66.1452407836914
2020-05-07,64.66561889648438
2018-08-17,64.91687774658203
2019-12-04,63.623382568359375
2020-02-21,64.97270965576172
2018-12-17,62.99989318847656
2019-08-30,62.515995025634766
2018-11-15,61.324859619140625
2019-07-29,59.714962005615234
2019-06-27,59.40787887573242
2019-04-24,60.82235336303711
2018-07-10,60.89679718017578
2018-09-12,59.007728576660156
2019-02-19,58.01411437988281
2019-01-18,59.73888397216797
2020-02-24,57.86412811279297
2020-05-13,60.16069793701172
2019-12-10,59.748252868652344
2020-02-27,61.19180679321289
2019-12-13,60.835609436035156
2020-05-19,61.079322814941406
2019-03-06,60.61063766479492
2018-11-30,59.3733024597168
2019-08-13,59.570152282714844
2019-07-12,57.70478057861328
2019-06-10,57.16109848022461
2019-05-09,57.49855422973633
2018-07-25,58.154720306396484
2018-09-27,58.22970199584961
2018-10-29,56.12061309814453
2019-10-16,55.155120849609375
2019-12-16,55.26760482788086
2020-03-04,54.95827102661133
2020-05-22,53.82404327392578
2019-10-01,53.18663024902344
2019-12-19,50.91818618774414
2018-09-10,54.695804595947266
2019-05-24,55.398834228515625
2018-08-09,54.59269714355469
2019-04-22,55.31446838378906
2019-03-21,55.90502166748047
2019-01-16,55.089500427246094
2019-08-28,57.78914260864258
2018-11-13,58.360939025878906
2018-10-12,58.9327392578125
2019-06-25,60.19819641113281
2020-03-10,59.645145416259766
2020-05-28,60.80748748779297
2019-10-07,60.81686019897461
2020-03-13,60.30130386352539
2019-10-10,60.31067657470703
2020-03-16,61.669864654541016
2020-06-03,61.95107650756836
2018-11-28,60.7606201171875
2018-09-25,60.78873825073242
2018-07-23,59.15770721435547
2018-08-24,60.066959381103516
2019-07-10,59.72950744628906
2019-05-07,60.12320327758789
2019-04-05,61.238685607910156
2019-03-04,62.11043930053711
2019-01-31,61.36991500854492
2019-09-12,61.78235626220703
2019-12-31,62.97282409667969
2020-03-19,62.6822395324707
2020-01-03,59.710758209228516
2020-06-09,58.792137145996094
2019-02-15,57.85475158691406
2019-01-14,57.995361328125
2018-07-06,59.66389083862305
2018-08-07,60.02946472167969
2018-10-10,61.069950103759766
2018-12-13,61.438533782958984
2019-08-26,61.53303527832031
2019-07-25,61.107757568359375
2019-05-22,61.447975158691406
2019-03-19,61.192813873291016
2020-01-06,61.041595458984375
2020-03-25,59.9169807434082
2020-06-12,58.60333251953125
2019-10-22,59.23653030395508
2020-01-09,58.60333251953125
2020-06-15,57.469268798828125
2019-10-25,56.637611389160156
2020-03-31,55.60749053955078
2020-06-18,54.34110641479492
2019-04-03,55.947715759277344
2018-08-22,55.62639236450195
2018-10-25,56.297386169433594
2019-01-29,56.41079330444336
2018-12-28,57.12904357910156
2018-11-26,58.66949462890625
2019-08-09,58.62223815917969
2019-07-08,58.7734489440918
2019-06-06,59.34048843383789
2019-09-10,57.932342529296875
2020-01-15,57.80948257446289
2020-04-03,58.556087493896484
2019-10-31,58.7734489440918
2020-04-06,57.6015739440918
2020-06-24,56.5620002746582
2018-11-09,57.696075439453125
2019-07-23,56.62815856933594
2019-06-21,57.06288528442383
2019-05-20,57.97959899902344
2019-04-18,59.98312759399414
2018-09-06,59.879173278808594
2018-10-08,58.74509811401367
2019-02-13,60.105987548828125
2018-12-11,59.64291000366211
2019-09-25,58.20641326904297
2020-01-21,57.21409606933594
2020-04-09,56.7226676940918
2019-11-06,56.93057632446289
2020-01-24,56.524200439453125
2020-01-27,57.77168273925781
2020-04-15,57.705535888671875
2018-12-26,56.231231689453125
2019-08-07,57.318058013916016
2019-06-04,57.07233428955078
2018-09-21,57.639373779296875
2018-07-19,57.52596664428711
2018-08-20,56.65650939941406
2018-10-23,55.465728759765625
2019-05-03,56.66595458984375
2019-04-01,56.22178268432617
2019-02-28,56.165077209472656
2019-11-12,52.1958122253418
2020-01-30,50.05051803588867
2019-11-15,50.23008346557617
2020-04-21,47.93357849121094
2019-04-16,48.491172790527344
2019-03-15,48.88268280029297
2019-02-11,50.4774169921875
2019-01-10,49.608428955078125
2019-08-22,49.77076721191406
2018-11-07,50.878482818603516
2018-08-03,49.57978439331055
2018-09-04,47.88001251220703
2019-06-19,48.023250579833984
2019-09-23,46.79139709472656
2019-11-18,46.7818489074707
2020-02-05,44.98659133911133
2020-04-24,43.91706848144531
2019-03-29,45.00568389892578
2019-11-21,46.304386138916016
2020-04-27,45.540443420410156
2020-02-11,45.93196487426758
2020-04-30,44.87199783325195
2019-05-01,45.5308952331543
2019-02-26,45.616844177246094
2019-01-25,44.85289764404297
2018-12-24,45.7409782409668
2019-09-06,45.79827117919922
2018-07-17,46.514469146728516
2018-09-19,47.402549743652344
2019-08-05,47.42164993286133
2019-10-08,49.608428955078125
2019-12-11,50.28643035888672
2019-11-27,49.27420425415039
2020-02-14,49.073673248291016
2020-05-06,51.76656723022461
2019-01-08,51.91935348510742
2018-12-07,53.36129379272461
2019-08-20,52.63554763793945
2018-11-05,52.0339469909668
2019-07-19,51.871604919433594
2018-10-04,52.39681625366211
2019-06-17,51.89070510864258
2019-05-16,52.177181243896484
2018-08-01,52.50185775756836
2019-03-13,52.94112014770508
2019-12-03,52.97932052612305
2020-02-20,52.35862350463867
2019-12-06,53.17030715942383
2020-05-12,51.862060546875
2019-12-09,52.8647346496582
2020-02-26,52.75014114379883
2020-05-15,52.73104476928711
2019-03-28,53.19895553588867
2018-09-17,55.02286148071289
2018-08-16,53.953346252441406
2018-10-19,54.27802276611328
2019-04-29,53.6286735534668
2019-01-23,54.47855758666992
2019-09-04,53.848304748535156
2018-11-20,52.8647346496582
2019-07-02,51.203155517578125
2019-05-31,48.38612365722656
