Dates,MPC
2019-11-18,5894900.0
2020-02-05,8279000.0
2020-04-24,12939000.0
2019-03-29,8684100.0
2019-11-21,8225500.0
2020-04-27,7868200.0
2020-02-11,9358600.0
2020-04-30,10342900.0
2019-05-01,7440200.0
2019-02-26,5619100.0
2019-01-25,6600300.0
2018-12-24,6491400.0
2019-09-06,5463300.0
2018-07-17,8369100.0
2018-09-19,7502200.0
2019-08-05,7330300.0
2019-10-08,10766000.0
2019-12-11,11668300.0
2019-11-27,5949400.0
2020-02-14,5471700.0
2020-05-06,9095600.0
2019-01-08,7700200.0
2018-12-07,10298700.0
2019-08-20,8067900.0
2018-11-05,6677400.0
2019-07-19,3229500.0
2018-10-04,3414000.0
2019-06-17,4642200.0
2019-05-16,4702500.0
2018-08-01,3963100.0
2019-03-13,4144700.0
2019-12-03,3792000.0
2020-02-20,5764200.0
2019-12-06,6097600.0
2020-05-12,4609600.0
2019-12-09,4279500.0
2020-02-26,3284800.0
2020-05-15,2725800.0
2019-03-28,3649900.0
2018-09-17,7114300.0
2018-08-16,5127200.0
2018-10-19,3452900.0
2019-04-29,4604200.0
2019-01-23,3746300.0
2019-09-04,5682200.0
2018-11-20,8254600.0
2019-07-02,5094700.0
2019-05-31,8055900.0
2019-12-12,7722500.0
2020-05-18,9238000.0
2019-09-27,7974700.0
2020-03-03,4353800.0
2020-05-21,6857200.0
2019-05-14,5233100.0
2018-08-31,9399100.0
2018-07-30,6292800.0
2018-10-02,5028400.0
2019-04-12,5335800.0
2019-03-11,4452100.0
2019-02-07,3815900.0
2019-07-17,3311900.0
2019-09-19,6215200.0
2019-10-21,9283900.0
2019-12-18,3927000.0
2020-03-06,4258100.0
2019-10-03,8793600.0
2020-03-09,5659600.0
2020-05-27,8002100.0
2019-12-24,4852000.0
2020-03-12,8812500.0
2018-12-20,5276500.0
2019-08-01,5218500.0
2018-08-14,6929700.0
2018-07-13,6531700.0
2018-10-17,7028100.0
2019-05-29,7377100.0
2019-03-26,9626100.0
2019-02-22,6123700.0
2019-10-04,3247400.0
2019-11-05,3594500.0
2019-12-27,7932500.0
2020-06-02,5357300.0
2019-12-30,5520500.0
2020-03-18,16650300.0
2020-06-05,9487000.0
2019-07-15,13047100.0
2018-12-03,9311300.0
2019-06-13,6307600.0
2019-01-04,5479400.0
2018-08-29,4462000.0
2019-02-05,6181700.0
2018-11-01,3345200.0
2019-08-16,4838700.0
2019-04-10,5461300.0
2019-09-17,4470600.0
2019-10-15,8368500.0
2020-01-02,3811400.0
2020-06-08,4926300.0
2019-10-18,4325600.0
2020-03-24,7049100.0
2020-06-11,12749000.0
2020-01-08,4631300.0
2019-04-25,3468800.0
2019-07-30,5908200.0
2019-02-20,4898400.0
2018-07-11,6248200.0
2018-09-13,4748600.0
2018-10-15,7274800.0
2019-06-28,6873400.0
2018-12-18,15931200.0
2018-11-16,7377500.0
2019-10-02,6145100.0
2020-03-27,7018400.0
2020-01-10,5081400.0
2019-10-24,5980300.0
2020-03-30,4488100.0
2020-06-17,2254900.0
2020-01-14,5518500.0
2020-04-02,4325600.0
2019-01-02,4440400.0
2019-08-14,4468100.0
2018-10-30,3310700.0
2019-06-11,4757000.0
2019-05-10,8599600.0
2019-04-08,3841700.0
2018-08-27,2379300.0
2018-07-26,6855800.0
2018-09-28,9866700.0
2019-03-07,4197100.0
2019-10-30,3545100.0
2020-01-17,4327700.0
2020-06-23,5006900.0
2020-04-08,3884100.0
2020-06-26,3205200.0
2019-03-22,3970100.0
2019-01-17,5609600.0
2019-08-29,3993900.0
2018-11-14,7712000.0
2019-06-26,4380500.0
2018-09-11,4836600.0
2018-07-09,8166000.0
2018-08-10,5519400.0
2019-04-23,4787000.0
2019-09-30,5252100.0
2020-01-23,8907200.0
2019-11-08,6449400.0
2020-04-14,1570700.0
2019-11-11,3655300.0
2020-01-29,3682800.0
2020-04-17,3363100.0
2018-07-24,3356900.0
2018-09-26,4497400.0
2019-05-08,9671100.0
2019-03-05,7878000.0
2019-02-01,6578000.0
2018-12-31,5585200.0
2018-11-29,6179700.0
2019-08-12,4941400.0
2019-07-11,4044300.0
2019-09-13,5411900.0
2019-11-14,7231300.0
2020-04-20,7222300.0
2020-02-04,6122600.0
2020-04-23,6499800.0
2018-12-14,4152000.0
2019-08-27,5107000.0
2018-08-08,4607600.0
2018-10-11,7797200.0
2018-11-12,5148700.0
2019-07-26,9915000.0
2019-06-24,5282600.0
2019-05-23,9482400.0
2019-03-20,7341400.0
2019-01-15,7009000.0
2019-11-20,6227700.0
2020-02-07,3571700.0
2020-02-10,5589000.0
2020-04-29,4114100.0
2019-11-26,6780700.0
2020-02-13,8065000.0
2019-01-30,6661100.0
2018-08-23,6811500.0
2018-09-24,5258000.0
2018-11-27,7065100.0
2018-10-26,13576300.0
2019-07-09,6490700.0
2019-06-07,10276800.0
2019-05-06,8826300.0
2019-04-04,6040700.0
2019-09-11,13245400.0
2019-11-29,14193700.0
2020-05-05,11884700.0
2019-12-02,8506400.0
2020-02-19,6923700.0
2020-05-08,15767100.0
2019-05-21,13937000.0
2019-03-18,14834800.0
2018-09-07,12222900.0
2018-08-06,13535400.0
2018-10-09,23939000.0
2019-02-14,17766900.0
2018-12-12,14482400.0
2019-07-24,13424800.0
2019-09-26,17497000.0
2019-10-28,17581700.0
2019-12-05,19580400.0
2020-05-11,12971100.0
2019-07-03,14391400.0
2020-02-25,18300300.0
2020-05-14,18506600.0
2020-02-28,11426300.0
2019-08-08,10263000.0
2019-06-05,11631300.0
2018-07-20,9305100.0
2018-08-21,11990400.0
2018-10-24,14114500.0
2019-04-02,10180000.0
2019-03-01,14246900.0
2019-01-28,18008600.0
2018-12-27,15625800.0
2019-09-09,11670100.0
2020-03-02,11312400.0
2020-05-20,8269100.0
2019-12-17,11792600.0
2020-03-05,13646100.0
2019-02-12,9923400.0
2019-01-11,11871900.0
2018-12-10,9894300.0
2019-08-23,9947800.0
2018-11-08,10757000.0
2019-07-22,7702500.0
2019-06-20,8460700.0
2018-09-05,15179700.0
2019-04-17,18483900.0
2019-09-24,7456900.0
2019-12-20,13776100.0
2020-05-26,13474500.0
2019-04-30,7794700.0
2019-12-23,10622100.0
2020-03-11,8064300.0
2020-05-29,7227300.0
2019-12-26,7025500.0
2020-06-01,8503600.0
2019-05-02,7941400.0
2019-02-27,9469100.0
2018-11-23,13237600.0
2019-08-06,13057200.0
2018-07-18,18678500.0
2018-09-20,11427200.0
2018-10-22,5682700.0
2019-07-05,10481800.0
2019-06-03,10878100.0
2019-10-09,6998100.0
2019-10-11,11450400.0
2020-03-17,7414300.0
2020-06-04,7533100.0
2019-10-14,9151200.0
2020-03-20,9239300.0
2018-11-06,10867700.0
2019-06-18,14498100.0
2019-05-17,8264500.0
2019-04-15,7984800.0
2019-03-14,10531700.0
2019-01-09,7687600.0
2018-08-02,9565800.0
2018-10-05,7253800.0
2019-08-21,5495500.0
2019-10-17,6219300.0
2020-03-23,25989000.0
2020-06-10,10442600.0
2019-02-25,5808200.0
2020-01-07,7993800.0
2020-03-26,8370700.0
2019-10-23,14780900.0
