Dates,MPC
2019-04-18,63.5
2018-09-06,63.66999816894531
2018-10-08,63.400001525878906
2019-02-13,63.9900016784668
2018-12-11,64.52999877929688
2019-09-25,63.95000076293945
2020-01-21,61.779998779296875
2020-04-09,60.599998474121094
2019-11-06,61.13999938964844
2020-01-24,60.81999969482422
2020-01-27,61.400001525878906
2020-04-15,61.52000045776367
2018-12-26,61.349998474121094
2019-08-07,61.470001220703125
2019-06-04,61.16999816894531
2018-09-21,61.369998931884766
2018-07-19,62.20000076293945
2018-08-20,61.72999954223633
2018-10-23,60.599998474121094
2019-05-03,60.18000030517578
2019-04-01,59.66999816894531
2019-02-28,59.5
2019-11-12,58.13999938964844
2020-01-30,55.720001220703125
2019-11-15,53.720001220703125
2020-04-21,52.869998931884766
2019-04-16,51.65999984741211
2019-03-15,51.45000076293945
2019-02-11,53.25
2019-01-10,52.61000061035156
2019-08-22,52.310001373291016
2018-11-07,53.779998779296875
2018-08-03,53.08000183105469
2018-09-04,51.15999984741211
2019-06-19,50.77000045776367
2019-09-23,50.75
2019-11-18,49.099998474121094
2020-02-05,48.88999938964844
2020-04-24,46.400001525878906
2019-03-29,47.25
2019-11-21,48.65999984741211
2020-04-27,48.86000061035156
2020-02-11,48.220001220703125
2020-04-30,48.650001525878906
2019-05-01,48.470001220703125
2019-02-26,48.470001220703125
2019-01-25,47.88999938964844
2018-12-24,48.099998474121094
2019-09-06,48.0
2018-07-17,49.0
2018-09-19,50.04999923706055
2019-08-05,50.400001525878906
2019-10-08,52.290000915527344
2019-12-11,53.189998626708984
2019-11-27,52.88999938964844
2020-02-14,52.040000915527344
2020-05-06,54.279998779296875
2019-01-08,55.31999969482422
2018-12-07,55.95000076293945
2019-08-20,57.130001068115234
2018-11-05,54.97999954223633
2019-07-19,54.91999816894531
2018-10-04,55.130001068115234
2019-06-17,55.060001373291016
2019-05-16,54.970001220703125
2018-08-01,55.599998474121094
2019-03-13,55.630001068115234
2019-12-03,55.869998931884766
2020-02-20,55.54999923706055
2019-12-06,55.90999984741211
2020-05-12,55.81999969482422
2019-12-09,55.43000030517578
2020-02-26,55.75
2020-05-15,55.939998626708984
2019-03-28,55.83000183105469
2018-09-17,57.810001373291016
2018-08-16,57.779998779296875
2018-10-19,57.08000183105469
2019-04-29,56.779998779296875
2019-01-23,57.2599983215332
2019-09-04,57.61000061035156
2018-11-20,58.599998474121094
2019-07-02,55.400001525878906
2019-05-31,52.66999816894531
2019-12-12,51.56999969482422
2020-05-18,48.90999984741211
2019-09-27,49.540000915527344
2020-03-03,49.560001373291016
2020-05-21,47.9900016784668
2019-05-14,48.040000915527344
2018-08-31,46.619998931884766
2018-07-30,45.54999923706055
2018-10-02,46.380001068115234
2019-04-12,48.189998626708984
2019-03-11,47.27000045776367
2019-02-07,47.779998779296875
2019-07-17,47.650001525878906
2019-09-19,47.61000061035156
2019-10-21,46.56999969482422
2019-12-18,46.81999969482422
2020-03-06,46.709999084472656
2019-10-03,48.880001068115234
2020-03-09,49.9900016784668
2020-05-27,49.83000183105469
2019-12-24,50.81999969482422
2020-03-12,52.939998626708984
2018-12-20,52.939998626708984
2019-08-01,54.0
2018-08-14,55.06999969482422
2018-07-13,55.349998474121094
2018-10-17,53.709999084472656
2019-05-29,54.189998626708984
2019-03-26,53.70000076293945
2019-02-22,53.79999923706055
2019-10-04,53.79999923706055
2019-11-05,54.310001373291016
2019-12-27,55.86000061035156
2020-06-02,56.310001373291016
2019-12-30,55.939998626708984
2020-03-18,60.349998474121094
2020-06-05,61.08000183105469
2019-07-15,62.81999969482422
2018-12-03,62.29999923706055
2019-06-13,61.630001068115234
2019-01-04,60.0
2018-08-29,60.06999969482422
2019-02-05,60.9900016784668
2018-11-01,61.47999954223633
2019-08-16,60.5
2019-04-10,61.220001220703125
2019-09-17,62.0
2019-10-15,64.0999984741211
2020-01-02,63.72999954223633
2020-06-08,64.55999755859375
2019-10-18,64.16000366210938
2020-03-24,65.41000366210938
2020-06-11,65.54000091552734
2020-01-08,66.05000305175781
2019-04-25,65.87999725341797
2019-07-30,65.95999908447266
2019-02-20,66.7699966430664
2018-07-11,68.5
2018-09-13,68.58999633789062
2018-10-15,69.6500015258789
2019-06-28,68.88999938964844
2018-12-18,66.94000244140625
2018-11-16,66.83000183105469
2019-10-02,68.5
2020-03-27,68.7300033569336
2020-01-10,66.01000213623047
2019-10-24,66.81999969482422
2020-03-30,66.45999908447266
2020-06-17,66.44999694824219
2020-01-14,66.23999786376953
2020-04-02,64.9000015258789
2019-01-02,65.20999908447266
2019-08-14,65.29000091552734
2018-10-30,64.73999786376953
2019-06-11,63.88999938964844
2019-05-10,62.150001525878906
2019-04-08,63.31999969482422
2018-08-27,63.59000015258789
2018-07-26,63.060001373291016
2018-09-28,62.650001525878906
2019-03-07,62.2599983215332
2019-10-30,61.4900016784668
2020-01-17,61.52000045776367
2020-06-23,60.43000030517578
2020-04-08,60.9900016784668
2020-06-26,60.34000015258789
2019-03-22,61.0
2019-01-17,59.75
2019-08-29,59.040000915527344
2018-11-14,58.83000183105469
2019-06-26,59.150001525878906
2018-09-11,60.5099983215332
2018-07-09,61.59000015258789
2018-08-10,61.68000030517578
2019-04-23,61.83000183105469
2019-09-30,61.40999984741211
2020-01-23,62.13999938964844
2019-11-08,61.560001373291016
2020-04-14,61.0
2019-11-11,61.33000183105469
2020-01-29,60.849998474121094
2020-04-17,60.689998626708984
2018-07-24,60.349998474121094
2018-09-26,61.91999816894531
2019-05-08,61.36000061035156
2019-03-05,58.72999954223633
2019-02-01,59.16999816894531
2018-12-31,59.11000061035156
2018-11-29,59.41999816894531
2019-08-12,61.06999969482422
2019-07-11,60.4900016784668
2019-09-13,60.119998931884766
2019-11-14,59.689998626708984
2020-04-20,58.560001373291016
2020-02-04,57.61000061035156
2020-04-23,56.599998474121094
2018-12-14,56.4900016784668
2019-08-27,55.84000015258789
2018-08-08,55.279998779296875
2018-10-11,53.349998474121094
2018-11-12,53.66999816894531
2019-07-26,55.939998626708984
2019-06-24,54.619998931884766
2019-05-23,55.72999954223633
2019-03-20,54.70000076293945
2019-01-15,53.84000015258789
2019-11-20,55.7400016784668
2020-02-07,56.09000015258789
2020-02-10,55.40999984741211
2020-04-29,55.09000015258789
2019-11-26,57.15999984741211
2020-02-13,59.02000045776367
2019-01-30,60.06999969482422
2018-08-23,59.900001525878906
2018-09-24,57.29999923706055
2018-11-27,57.93000030517578
2018-10-26,60.349998474121094
2019-07-09,60.220001220703125
2019-06-07,57.0099983215332
2019-05-06,56.150001525878906
2019-04-04,54.459999084472656
2019-09-11,50.7599983215332
2019-11-29,47.529998779296875
2020-05-05,48.209999084472656
2019-12-02,48.25
2020-02-19,46.25
2020-05-08,42.790000915527344
2019-05-21,40.849998474121094
2019-03-18,37.25
2018-09-07,36.709999084472656
2018-08-06,34.13999938964844
2018-10-09,28.170000076293945
2019-02-14,26.290000915527344
2018-12-12,23.75
2019-07-24,21.75
2019-09-26,19.100000381469727
2019-10-28,17.770000457763672
2019-12-05,19.860000610351562
2020-05-11,18.81999969482422
2019-07-03,18.770000457763672
2020-02-25,22.329999923706055
2020-05-14,24.860000610351562
2020-02-28,23.93000030517578
2019-08-08,24.700000762939453
2019-06-05,25.639999389648438
2018-07-20,22.690000534057617
2018-08-21,24.799999237060547
2018-10-24,22.510000228881836
2019-04-02,23.530000686645508
2019-03-01,26.0
2019-01-28,25.280000686645508
2018-12-27,27.270000457763672
2019-09-09,26.799999237060547
2020-03-02,26.459999084472656
2020-05-20,24.809999465942383
2019-12-17,24.110000610351562
2020-03-05,25.5
2019-02-12,25.90999984741211
2019-01-11,25.079999923706055
2018-12-10,25.299999237060547
2019-08-23,26.889999389648438
2018-11-08,26.68000030517578
2019-07-22,26.579999923706055
2019-06-20,28.6200008392334
2018-09-05,33.31999969482422
2019-04-17,33.90999984741211
2019-09-24,30.790000915527344
2019-12-20,31.56999969482422
2020-05-26,34.400001525878906
2019-04-30,31.729999542236328
2019-12-23,31.450000762939453
2020-03-11,33.33000183105469
2020-05-29,33.09000015258789
2019-12-26,33.47999954223633
2020-06-01,32.54999923706055
2019-05-02,31.649999618530273
2019-02-27,31.260000228881836
2018-11-23,35.310001373291016
2019-08-06,35.380001068115234
2018-07-18,37.279998779296875
2018-09-20,37.41999816894531
2018-10-22,35.84000015258789
2019-07-05,37.47999954223633
2019-06-03,37.939998626708984
2019-10-09,36.70000076293945
2019-10-11,35.43000030517578
2020-03-17,36.83000183105469
2020-06-04,37.939998626708984
2019-10-14,39.220001220703125
2020-03-20,38.86000061035156
2018-11-06,42.0099983215332
2019-06-18,44.119998931884766
2019-05-17,40.939998626708984
2019-04-15,40.79999923706055
2019-03-14,37.880001068115234
2019-01-09,37.900001525878906
2018-08-02,38.20000076293945
2018-10-05,40.47999954223633
2019-08-21,38.63999938964844
2019-10-17,39.0
2020-03-23,41.79999923706055
2020-06-10,38.779998779296875
2019-02-25,39.70000076293945
2020-01-07,38.15999984741211
2020-03-26,37.029998779296875
2019-10-23,39.04999923706055
