Dates,MPC
2020-05-01,78.2699966430664
2020-05-04,78.62000274658203
2019-06-12,78.26000213623047
2019-04-09,73.7300033569336
2019-03-08,72.22000122070312
2019-02-04,68.94000244140625
2018-07-27,67.81999969482422
2018-08-28,69.01000213623047
2019-01-03,67.29000091552734
2019-08-15,66.29000091552734
2018-10-31,66.63999938964844
2019-09-16,69.81999969482422
2020-02-18,68.75
2020-05-07,69.25
2018-08-17,68.83999633789062
2019-12-04,67.9000015258789
2020-02-21,68.0999984741211
2018-12-17,67.29000091552734
2019-08-30,66.08000183105469
2018-11-15,65.7699966430664
2019-07-29,63.650001525878906
2019-06-27,63.16999816894531
2019-04-24,63.2599983215332
2018-07-10,64.97000122070312
2018-09-12,62.59000015258789
2019-02-19,60.63999938964844
2019-01-18,62.0099983215332
2020-02-24,61.70000076293945
2020-05-13,62.59000015258789
2019-12-10,63.439998626708984
2020-02-27,62.41999816894531
2019-12-13,64.81999969482422
2020-05-19,64.30000305175781
2019-03-06,63.279998779296875
2018-11-30,63.279998779296875
2019-08-13,61.79999923706055
2019-07-12,61.130001068115234
2019-06-10,59.54999923706055
2019-05-09,60.869998931884766
2018-07-25,62.02000045776367
2018-09-27,61.58000183105469
2018-10-29,59.54999923706055
2019-10-16,58.130001068115234
2019-12-16,58.66999816894531
2020-03-04,58.18000030517578
2020-05-22,57.09000015258789
2019-10-01,56.4900016784668
2019-12-19,54.290000915527344
2018-09-10,54.439998626708984
2019-05-24,56.54999923706055
2018-08-09,57.79999923706055
2019-04-22,57.90999984741211
2019-03-21,57.790000915527344
2019-01-16,58.040000915527344
2019-08-28,59.25
2018-11-13,61.15999984741211
2018-10-12,61.88999938964844
2019-06-25,62.619998931884766
2020-03-10,62.5
2020-05-28,63.220001220703125
2019-10-07,64.29000091552734
2020-03-13,63.93000030517578
2019-10-10,63.650001525878906
2020-03-16,63.470001220703125
2020-06-03,64.86000061035156
2018-11-28,64.66999816894531
2018-09-25,63.97999954223633
2018-07-23,62.95000076293945
2018-08-24,63.02000045776367
2019-07-10,63.11000061035156
2019-05-07,63.0
2019-04-05,64.19000244140625
2019-03-04,65.6500015258789
2019-01-31,65.33999633789062
2019-09-12,65.20999908447266
2019-12-31,65.86000061035156
2020-03-19,66.69000244140625
2020-01-03,63.060001373291016
2020-06-09,61.91999816894531
2019-02-15,61.220001220703125
2019-01-14,61.709999084472656
2018-07-06,61.849998474121094
2018-08-07,63.040000915527344
2018-10-10,64.54000091552734
2018-12-13,64.26000213623047
2019-08-26,64.4800033569336
2019-07-25,64.47000122070312
2019-05-22,64.7699966430664
2019-03-19,64.44999694824219
2020-01-06,64.54000091552734
2020-03-25,63.33000183105469
2020-06-12,61.63999938964844
2019-10-22,62.119998931884766
2020-01-09,60.34000015258789
2020-06-15,60.310001373291016
2019-10-25,59.599998474121094
2020-03-31,58.689998626708984
2020-06-18,56.880001068115234
2019-04-03,57.72999954223633
2018-08-22,58.86000061035156
2018-10-25,58.93000030517578
2019-01-29,58.900001525878906
2018-12-28,59.400001525878906
2018-11-26,60.79999923706055
2019-08-09,61.790000915527344
2019-07-08,60.81999969482422
2019-06-06,61.709999084472656
2019-09-10,60.630001068115234
2020-01-15,60.36000061035156
2020-04-03,61.2400016784668
2019-10-31,61.380001068115234
2020-04-06,60.599998474121094
2020-06-24,59.709999084472656
2018-11-09,59.720001220703125
2019-07-23,59.369998931884766
2019-06-21,60.130001068115234
2019-05-20,60.209999084472656
2019-04-18,61.38999938964844
2018-09-06,62.63999938964844
2018-10-08,61.880001068115234
2019-02-13,62.04999923706055
2018-12-11,63.060001373291016
2019-09-25,61.400001525878906
2020-01-21,60.290000915527344
2020-04-09,59.4900016784668
2019-11-06,60.18000030517578
2020-01-24,59.689998626708984
2020-01-27,60.27000045776367
2020-04-15,60.38999938964844
2018-12-26,59.459999084472656
2019-08-07,59.54999923706055
2019-06-04,60.0
2018-09-21,60.27000045776367
2018-07-19,60.81999969482422
2018-08-20,59.95000076293945
2018-10-23,58.18000030517578
2019-05-03,59.220001220703125
2019-04-01,58.400001525878906
2019-02-28,57.529998779296875
2019-11-12,54.959999084472656
2020-01-30,52.5
2019-11-15,52.029998779296875
2020-04-21,50.599998474121094
2019-04-16,50.689998626708984
2019-03-15,50.189998626708984
2019-02-11,51.29999923706055
2019-01-10,51.77000045776367
2019-08-22,51.34000015258789
2018-11-07,52.47999954223633
2018-08-03,51.7400016784668
2018-09-04,49.709999084472656
2019-06-19,49.77000045776367
2019-09-23,48.95000076293945
2019-11-18,48.02000045776367
2020-02-05,46.95000076293945
2020-04-24,45.470001220703125
2019-03-29,46.02000045776367
2019-11-21,47.13999938964844
2020-04-27,47.02000045776367
2020-02-11,46.810001373291016
2020-04-30,46.33000183105469
2019-05-01,47.41999816894531
2019-02-26,47.77000045776367
2019-01-25,46.90999984741211
2018-12-24,47.130001068115234
2019-09-06,47.33000183105469
2018-07-17,47.75
2018-09-19,48.79999923706055
2019-08-05,49.369998931884766
2019-10-08,50.5099983215332
2019-12-11,51.900001525878906
2019-11-27,51.540000915527344
2020-02-14,51.09000015258789
2020-05-06,51.90999984741211
2019-01-08,53.83000183105469
2018-12-07,54.15999984741211
2019-08-20,54.970001220703125
2018-11-05,53.97999954223633
2019-07-19,54.099998474121094
2018-10-04,53.939998626708984
2019-06-17,54.209999084472656
2019-05-16,53.810001373291016
2018-08-01,54.130001068115234
2019-03-13,54.81999969482422
2019-12-03,55.29999923706055
2020-02-20,53.849998474121094
2019-12-06,54.41999816894531
2020-05-12,54.06999969482422
2019-12-09,53.70000076293945
2020-02-26,54.75
2020-05-15,54.65999984741211
2019-03-28,55.189998626708984
2018-09-17,55.45000076293945
2018-08-16,55.869998931884766
2018-10-19,56.18000030517578
2019-04-29,55.619998931884766
2019-01-23,55.369998931884766
2019-09-04,55.5099983215332
2018-11-20,54.84000015258789
2019-07-02,53.34000015258789
2019-05-31,49.939998626708984
2019-12-12,49.13999938964844
2020-05-18,47.400001525878906
2019-09-27,48.060001373291016
2020-03-03,48.369998931884766
2020-05-21,46.09000015258789
2019-05-14,45.63999938964844
2018-08-31,44.27000045776367
2018-07-30,43.959999084472656
2018-10-02,45.540000915527344
2019-04-12,46.90999984741211
2019-03-11,46.47999954223633
2019-02-07,46.5
2019-07-17,46.70000076293945
2019-09-19,45.560001373291016
2019-10-21,45.439998626708984
2019-12-18,45.11000061035156
2020-03-06,44.90999984741211
2019-10-03,46.72999954223633
2020-03-09,48.72999954223633
2020-05-27,47.619998931884766
2019-12-24,49.2599983215332
2020-03-12,50.93000030517578
2018-12-20,51.61000061035156
2019-08-01,52.720001220703125
2018-08-14,53.209999084472656
2018-07-13,53.61000061035156
2018-10-17,52.540000915527344
2019-05-29,52.97999954223633
2019-03-26,51.279998779296875
2019-02-22,51.29999923706055
2019-10-04,52.72999954223633
2019-11-05,53.630001068115234
2019-12-27,54.119998931884766
2020-06-02,54.349998474121094
2019-12-30,54.959999084472656
2020-03-18,58.04999923706055
2020-06-05,59.25
2019-07-15,60.849998474121094
2018-12-03,60.52000045776367
2019-06-13,60.33000183105469
2019-01-04,58.65999984741211
2018-08-29,58.2400016784668
2019-02-05,59.720001220703125
2018-11-01,60.2599983215332
2019-08-16,59.560001373291016
2019-04-10,60.2400016784668
2019-09-17,60.72999954223633
2019-10-15,62.290000915527344
2020-01-02,62.45000076293945
2020-06-08,62.31999969482422
2019-10-18,62.61000061035156
2020-03-24,63.06999969482422
2020-06-11,63.779998779296875
2020-01-08,64.66999816894531
2019-04-25,64.86000061035156
2019-07-30,64.73999786376953
2019-02-20,65.4000015258789
2018-07-11,65.75
2018-09-13,67.22000122070312
2018-10-15,67.61000061035156
2019-06-28,65.18000030517578
2018-12-18,61.380001068115234
2018-11-16,64.7300033569336
2019-10-02,66.72000122070312
2020-03-27,66.12000274658203
2020-01-10,64.08000183105469
2019-10-24,64.93000030517578
2020-03-30,64.87000274658203
2020-06-17,65.05999755859375
2020-01-14,64.41000366210938
2020-04-02,63.7599983215332
2019-01-02,64.16000366210938
2019-08-14,64.37999725341797
2018-10-30,63.880001068115234
2019-06-11,61.720001220703125
2019-05-10,59.81999969482422
2019-04-08,61.939998626708984
2018-08-27,62.2599983215332
2018-07-26,62.11000061035156
2018-09-28,61.400001525878906
2019-03-07,60.95000076293945
2019-10-30,60.38999938964844
2020-01-17,60.47999954223633
2020-06-23,59.2400016784668
2020-04-08,59.97999954223633
2020-06-26,59.61000061035156
2019-03-22,60.119998931884766
2019-01-17,58.20000076293945
2019-08-29,57.720001220703125
2018-11-14,56.709999084472656
2019-06-26,56.849998474121094
2018-09-11,58.27000045776367
2018-07-09,58.959999084472656
2018-08-10,60.75
2019-04-23,60.709999084472656
2019-09-30,60.31999969482422
2020-01-23,61.029998779296875
2019-11-08,60.470001220703125
2020-04-14,60.34000015258789
2019-11-11,60.34000015258789
2020-01-29,60.0099983215332
2020-04-17,59.619998931884766
2018-07-24,59.02000045776367
2018-09-26,60.380001068115234
2019-05-08,58.16999816894531
2019-03-05,57.02000045776367
2019-02-01,57.22999954223633
2018-12-31,57.790000915527344
2018-11-29,57.959999084472656
2019-08-12,59.43000030517578
2019-07-11,59.310001373291016
2019-09-13,59.130001068115234
2019-11-14,57.72999954223633
2020-04-20,57.29999923706055
2020-02-04,56.560001373291016
2020-04-23,55.70000076293945
2018-12-14,55.869998931884766
2019-08-27,53.95000076293945
2018-08-08,53.959999084472656
2018-10-11,52.25
2018-11-12,52.290000915527344
2019-07-26,52.36000061035156
2019-06-24,52.7599983215332
2019-05-23,53.650001525878906
2019-03-20,52.040000915527344
2019-01-15,52.2400016784668
2019-11-20,54.0099983215332
2020-02-07,55.279998779296875
2020-02-10,54.5
2020-04-29,53.88999938964844
2019-11-26,55.08000183105469
2020-02-13,57.650001525878906
2019-01-30,58.310001373291016
2018-08-23,58.04999923706055
2018-09-24,56.29999923706055
2018-11-27,56.290000915527344
2018-10-26,58.25
2019-07-09,58.93000030517578
2019-06-07,55.279998779296875
2019-05-06,52.779998779296875
2019-04-04,52.09000015258789
2019-09-11,47.84000015258789
2019-11-29,45.02000045776367
2020-05-05,45.689998626708984
2019-12-02,44.810001373291016
2020-02-19,44.810001373291016
2020-05-08,39.630001068115234
2019-05-21,38.04999923706055
2019-03-18,30.780000686645508
2018-09-07,33.040000915527344
2018-08-06,29.43000030517578
2018-10-09,22.5
2019-02-14,22.709999084472656
2018-12-12,19.989999771118164
2019-07-24,18.459999084472656
2019-09-26,15.579999923706055
2019-10-28,15.260000228881836
2019-12-05,16.43000030517578
2020-05-11,16.5
2019-07-03,16.829999923706055
2020-02-25,16.56999969482422
2020-05-14,22.079999923706055
2020-02-28,20.600000381469727
2019-08-08,21.5
2019-06-05,22.690000534057617
2018-07-20,20.649999618530273
2018-08-21,20.940000534057617
2018-10-24,18.270000457763672
2019-04-02,21.06999969482422
2019-03-01,22.100000381469727
2019-01-28,23.18000030517578
2018-12-27,24.030000686645508
2019-09-09,24.719999313354492
2020-03-02,25.31999969482422
2020-05-20,23.520000457763672
2019-12-17,21.899999618530273
2020-03-05,22.420000076293945
2019-02-12,22.75
2019-01-11,23.040000915527344
2018-12-10,24.09000015258789
2019-08-23,25.170000076293945
2018-11-08,25.399999618530273
2019-07-22,25.040000915527344
2019-06-20,26.459999084472656
2018-09-05,29.510000228881836
2019-04-17,31.209999084472656
2019-09-24,28.889999389648438
2019-12-20,28.520000457763672
2020-05-26,30.75
2019-04-30,29.510000228881836
2019-12-23,30.040000915527344
2020-03-11,31.079999923706055
2020-05-29,32.0099983215332
2019-12-26,32.209999084472656
2020-06-01,30.280000686645508
2019-05-02,28.81999969482422
2019-02-27,29.8799991607666
2018-11-23,31.979999542236328
2019-08-06,33.08000183105469
2018-07-18,35.150001525878906
2018-09-20,35.36000061035156
2018-10-22,34.439998626708984
2019-07-05,36.61000061035156
2019-06-03,35.560001373291016
2019-10-09,34.959999084472656
2019-10-11,34.11000061035156
2020-03-17,34.349998474121094
2020-06-04,36.47999954223633
2019-10-14,38.16999816894531
2020-03-20,37.529998779296875
2018-11-06,40.470001220703125
2019-06-18,41.529998779296875
2019-05-17,39.36000061035156
2019-04-15,39.130001068115234
2019-03-14,35.16999816894531
2019-01-09,35.33000183105469
2018-08-02,34.61000061035156
2018-10-05,37.619998931884766
2019-08-21,37.119998931884766
2019-10-17,36.40999984741211
2020-03-23,38.189998626708984
2020-06-10,37.02000045776367
2019-02-25,38.66999816894531
2020-01-07,35.72999954223633
2020-03-26,35.119998931884766
2019-10-23,34.65999984741211
