Dates,MPC
2020-06-24,59.849998474121094
2018-11-09,61.04999923706055
2019-07-23,59.91999816894531
2019-06-21,60.380001068115234
2019-05-20,61.349998474121094
2019-04-18,63.470001220703125
2018-09-06,63.36000061035156
2018-10-08,62.15999984741211
2019-02-13,63.599998474121094
2018-12-11,63.11000061035156
2019-09-25,61.59000015258789
2020-01-21,60.540000915527344
2020-04-09,60.02000045776367
2019-11-06,60.2400016784668
2020-01-24,59.810001373291016
2020-01-27,61.130001068115234
2020-04-15,61.060001373291016
2018-12-26,59.5
2019-08-07,60.650001525878906
2019-06-04,60.38999938964844
2018-09-21,60.9900016784668
2018-07-19,60.869998931884766
2018-08-20,59.95000076293945
2018-10-23,58.689998626708984
2019-05-03,59.959999084472656
2019-04-01,59.4900016784668
2019-02-28,59.43000030517578
2019-11-12,55.22999954223633
2020-01-30,52.959999084472656
2019-11-15,53.150001525878906
2020-04-21,50.720001220703125
2019-04-16,51.310001373291016
2019-03-15,51.189998626708984
2019-02-11,52.86000061035156
2019-01-10,51.95000076293945
2019-08-22,52.119998931884766
2018-11-07,53.279998779296875
2018-08-03,51.91999816894531
2018-09-04,50.13999938964844
2019-06-19,50.290000915527344
2019-09-23,49.0
2019-11-18,48.9900016784668
2020-02-05,47.11000061035156
2020-04-24,45.9900016784668
2019-03-29,47.130001068115234
2019-11-21,48.4900016784668
2020-04-27,47.689998626708984
2020-02-11,48.099998474121094
2020-04-30,46.9900016784668
2019-05-01,47.68000030517578
2019-02-26,47.77000045776367
2019-01-25,46.970001220703125
2018-12-24,47.900001525878906
2019-09-06,47.959999084472656
2018-07-17,48.709999084472656
2018-09-19,49.63999938964844
2019-08-05,49.65999984741211
2019-10-08,51.95000076293945
2019-12-11,52.65999984741211
2019-11-27,51.599998474121094
2020-02-14,51.38999938964844
2020-05-06,54.209999084472656
2019-01-08,54.369998931884766
2018-12-07,55.880001068115234
2019-08-20,55.119998931884766
2018-11-05,54.4900016784668
2019-07-19,54.31999969482422
2018-10-04,54.869998931884766
2019-06-17,54.34000015258789
2019-05-16,54.63999938964844
2018-08-01,54.97999954223633
2019-03-13,55.439998626708984
2019-12-03,55.47999954223633
2020-02-20,54.83000183105469
2019-12-06,55.68000030517578
2020-05-12,54.310001373291016
2019-12-09,55.36000061035156
2020-02-26,55.2400016784668
2020-05-15,55.220001220703125
2019-03-28,55.709999084472656
2018-09-17,57.619998931884766
2018-08-16,56.5
2018-10-19,56.84000015258789
2019-04-29,56.15999984741211
2019-01-23,57.04999923706055
2019-09-04,56.38999938964844
2018-11-20,55.36000061035156
2019-07-02,53.619998931884766
2019-05-31,50.66999816894531
2019-12-12,49.59000015258789
2020-05-18,48.130001068115234
2019-09-27,49.52000045776367
2020-03-03,48.38999938964844
2020-05-21,46.349998474121094
2019-05-14,47.150001525878906
2018-08-31,44.630001068115234
2018-07-30,45.400001525878906
2018-10-02,46.220001220703125
2019-04-12,47.810001373291016
2019-03-11,46.720001220703125
2019-02-07,47.22999954223633
2019-07-17,46.88999938964844
2019-09-19,45.7599983215332
2019-10-21,46.040000915527344
2019-12-18,45.33000183105469
2020-03-06,46.33000183105469
2019-10-03,48.560001373291016
2020-03-09,49.209999084472656
2020-05-27,49.63999938964844
2019-12-24,50.65999984741211
2020-03-12,52.47999954223633
2018-12-20,52.470001220703125
2019-08-01,53.58000183105469
2018-08-14,54.47999954223633
2018-07-13,54.11000061035156
2018-10-17,53.189998626708984
2019-05-29,53.290000915527344
2019-03-26,52.40999984741211
2019-02-22,53.40999984741211
2019-10-04,53.7599983215332
2019-11-05,53.91999816894531
2019-12-27,55.099998474121094
2020-06-02,55.779998779296875
2019-12-30,55.47999954223633
2020-03-18,60.150001525878906
2020-06-05,60.84000015258789
2019-07-15,62.41999816894531
2018-12-03,60.75
2019-06-13,60.380001068115234
2019-01-04,59.20000076293945
2018-08-29,60.0
2019-02-05,60.7400016784668
2018-11-01,60.400001525878906
2019-08-16,59.81999969482422
2019-04-10,60.560001373291016
2019-09-17,61.93000030517578
2019-10-15,63.41999816894531
2020-01-02,63.13999938964844
2020-06-08,64.05000305175781
2019-10-18,62.689998626708984
2020-03-24,64.0999984741211
2020-06-11,65.13999938964844
2020-01-08,64.66999816894531
2019-04-25,65.18000030517578
2019-07-30,65.87000274658203
2019-02-20,66.3499984741211
2018-07-11,68.01000213623047
2018-09-13,67.58000183105469
2018-10-15,68.0199966430664
2019-06-28,66.19000244140625
2018-12-18,63.95000076293945
2018-11-16,66.47000122070312
2019-10-02,67.94000244140625
2020-03-27,66.44000244140625
2020-01-10,64.27999877929688
2019-10-24,66.25
2020-03-30,66.2300033569336
2020-06-17,65.70999908447266
2020-01-14,64.9000015258789
2020-04-02,64.25
2019-01-02,64.44999694824219
2019-08-14,64.69000244140625
2018-10-30,64.54000091552734
2019-06-11,61.849998474121094
2019-05-10,61.79999923706055
2019-04-08,63.2400016784668
2018-08-27,62.36000061035156
2018-07-26,62.43000030517578
2018-09-28,61.66999816894531
2019-03-07,61.470001220703125
2019-10-30,60.63999938964844
2020-01-17,60.869998931884766
2020-06-23,60.029998779296875
2020-04-08,60.029998779296875
2020-06-26,59.849998474121094
2019-03-22,60.20000076293945
2019-01-17,58.43000030517578
2019-08-29,58.66999816894531
2018-11-14,57.11000061035156
2019-06-26,59.0
2018-09-11,58.61000061035156
2018-07-09,60.75
2018-08-10,61.209999084472656
2019-04-23,60.90999984741211
2019-09-30,61.130001068115234
2020-01-23,61.61000061035156
2019-11-08,60.65999984741211
2020-04-14,60.970001220703125
2019-11-11,60.470001220703125
2020-01-29,60.380001068115234
2020-04-17,59.66999816894531
2018-07-24,60.25
2018-09-26,61.90999984741211
2019-05-08,58.22999954223633
2019-03-05,58.220001220703125
2019-02-01,59.13999938964844
2018-12-31,58.52000045776367
2018-11-29,59.38999938964844
2019-08-12,60.220001220703125
2019-07-11,59.619998931884766
2019-09-13,59.84000015258789
2019-11-14,58.130001068115234
2020-04-20,57.529998779296875
2020-02-04,56.88999938964844
2020-04-23,56.18000030517578
2018-12-14,55.970001220703125
2019-08-27,55.33000183105469
2018-08-08,54.4900016784668
2018-10-11,52.70000076293945
2018-11-12,52.93000030517578
2019-07-26,53.59000015258789
2019-06-24,54.349998474121094
2019-05-23,54.5
2019-03-20,52.060001373291016
2019-01-15,53.38999938964844
2019-11-20,55.540000915527344
2020-02-07,55.459999084472656
2020-02-10,54.689998626708984
2020-04-29,55.06999969482422
2019-11-26,56.7599983215332
2020-02-13,58.93000030517578
2019-01-30,59.5
2018-08-23,58.33000183105469
2018-09-24,56.470001220703125
2018-11-27,57.689998626708984
2018-10-26,60.2599983215332
2019-07-09,59.130001068115234
2019-06-07,55.869998931884766
2019-05-06,53.119998931884766
2019-04-04,52.27000045776367
2019-09-11,47.93000030517578
2019-11-29,47.41999816894531
2020-05-05,47.72999954223633
2019-12-02,45.16999816894531
2020-02-19,45.880001068115234
2020-05-08,41.209999084472656
2019-05-21,39.150001525878906
2019-03-18,33.81999969482422
2018-09-07,34.52000045776367
2018-08-06,31.360000610351562
2018-10-09,22.889999389648438
2019-02-14,24.920000076293945
2018-12-12,20.290000915527344
2019-07-24,20.299999237060547
2019-09-26,16.75
2019-10-28,16.719999313354492
2019-12-05,18.950000762939453
2020-05-11,16.6200008392334
2019-07-03,17.5
2020-02-25,21.110000610351562
2020-05-14,23.139999389648438
2020-02-28,23.149999618530273
2019-08-08,24.329999923706055
2019-06-05,23.6200008392334
2018-07-20,20.8700008392334
2018-08-21,21.219999313354492
2018-10-24,20.059999465942383
2019-04-02,23.09000015258789
2019-03-01,22.510000228881836
2019-01-28,24.309999465942383
2018-12-27,25.6299991607666
2019-09-09,25.329999923706055
2020-03-02,26.299999237060547
2020-05-20,23.979999542236328
2019-12-17,21.950000762939453
2020-03-05,25.450000762939453
2019-02-12,24.850000381469727
2019-01-11,23.719999313354492
2018-12-10,24.690000534057617
2019-08-23,25.940000534057617
2018-11-08,25.760000228881836
2019-07-22,26.450000762939453
2019-06-20,28.43000030517578
2018-09-05,33.040000915527344
2019-04-17,32.08000183105469
2019-09-24,29.239999771118164
2019-12-20,31.530000686645508
2020-05-26,31.139999389648438
2019-04-30,29.530000686645508
2019-12-23,30.780000686645508
2020-03-11,33.029998779296875
2020-05-29,32.70000076293945
2019-12-26,32.209999084472656
2020-06-01,31.049999237060547
2019-05-02,30.889999389648438
2019-02-27,30.299999237060547
2018-11-23,34.95000076293945
2019-08-06,34.5
2018-07-18,36.81999969482422
2018-09-20,35.689998626708984
2018-10-22,35.56999969482422
2019-07-05,36.83000183105469
2019-06-03,36.58000183105469
2019-10-09,35.18000030517578
2019-10-11,35.13999938964844
2020-03-17,36.5
2020-06-04,37.720001220703125
2019-10-14,38.59000015258789
2020-03-20,38.040000915527344
2018-11-06,41.560001373291016
2019-06-18,42.209999084472656
2019-05-17,40.40999984741211
2019-04-15,39.189998626708984
2019-03-14,35.33000183105469
2019-01-09,36.619998931884766
2018-08-02,37.84000015258789
2018-10-05,38.63999938964844
2019-08-21,37.130001068115234
2019-10-17,38.470001220703125
2020-03-23,38.189998626708984
2020-06-10,38.61000061035156
2019-02-25,38.79999923706055
2020-01-07,36.22999954223633
2020-03-26,36.689998626708984
2019-10-23,35.369998931884766
