Dates,QCOM
2019-05-24,55.540000915527344
2018-08-09,56.33000183105469
2019-04-22,57.119998931884766
2019-03-21,56.20000076293945
2019-01-16,55.95000076293945
2019-08-28,56.5
2018-11-13,56.38999938964844
2018-10-12,56.709999084472656
2019-06-25,56.2599983215332
2020-03-10,56.189998626708984
2020-05-28,56.470001220703125
2019-10-07,57.02000045776367
2020-03-13,57.31999969482422
2019-10-10,55.75
2020-03-16,54.970001220703125
2020-06-03,55.38999938964844
2018-11-28,54.970001220703125
2018-09-25,52.91999816894531
2018-07-23,51.95000076293945
2018-08-24,50.93000030517578
2019-07-10,50.31999969482422
2019-05-07,50.4900016784668
2019-04-05,49.68000030517578
2019-03-04,51.20000076293945
2019-01-31,49.58000183105469
2019-09-12,49.709999084472656
2019-12-31,49.72999954223633
2020-03-19,50.939998626708984
2020-01-03,50.83000183105469
2020-06-09,50.2400016784668
2019-02-15,50.54999923706055
2019-01-14,51.29999923706055
2018-07-06,52.0
2018-08-07,51.5
2018-10-10,52.08000183105469
2018-12-13,52.0
2019-08-26,52.25
2019-07-25,52.5
2019-05-22,52.689998626708984
2019-03-19,53.779998779296875
2020-01-06,53.08000183105469
2020-03-25,52.95000076293945
2020-06-12,53.0
2019-10-22,54.0
2020-01-09,54.58000183105469
2020-06-15,53.900001525878906
2019-10-25,53.88999938964844
2020-03-31,54.83000183105469
2020-06-18,53.45000076293945
2019-04-03,53.720001220703125
2018-08-22,54.65999984741211
2018-10-25,55.029998779296875
2019-01-29,55.529998779296875
2018-12-28,55.0
2018-11-26,56.619998931884766
2019-08-09,57.16999816894531
2019-07-08,57.029998779296875
2019-06-06,57.22999954223633
2019-09-10,57.68000030517578
2020-01-15,56.58000183105469
2020-04-03,57.150001525878906
2019-10-31,57.349998474121094
2020-04-06,57.029998779296875
2020-06-24,57.0
2018-11-09,57.63999938964844
2019-07-23,57.97999954223633
2019-06-21,58.20000076293945
2019-05-20,57.75
2019-04-18,57.97999954223633
2018-09-06,57.790000915527344
2018-10-08,57.56999969482422
2019-02-13,57.709999084472656
2018-12-11,56.439998626708984
2019-09-25,56.279998779296875
2020-01-21,57.13999938964844
2020-04-09,57.459999084472656
2019-11-06,78.81999969482422
2020-01-24,78.72000122070312
2020-01-27,79.83000183105469
2020-04-15,83.9000015258789
2018-12-26,87.04000091552734
2019-08-07,86.16999816894531
2019-06-04,84.51000213623047
2018-09-21,86.4000015258789
2018-07-19,86.9800033569336
2018-08-20,87.16999816894531
2018-10-23,87.5
2019-05-03,87.76000213623047
2019-04-01,86.33000183105469
2019-02-28,87.19999694824219
2019-11-12,84.8499984741211
2020-01-30,83.37000274658203
2019-11-15,83.37999725341797
2020-04-21,83.23999786376953
2019-04-16,84.2699966430664
2019-03-15,85.55000305175781
2019-02-11,83.79000091552734
2019-01-10,80.48999786376953
2019-08-22,77.94999694824219
2018-11-07,78.91000366210938
2018-08-03,69.12999725341797
2018-09-04,67.0199966430664
2019-06-19,68.93000030517578
2019-09-23,66.63999938964844
2019-11-18,65.36000061035156
2020-02-05,65.97000122070312
2020-04-24,65.77999877929688
2019-03-29,67.08999633789062
2019-11-21,67.61000061035156
2020-04-27,68.04000091552734
2020-02-11,66.91999816894531
2020-04-30,67.69000244140625
2019-05-01,69.0
2019-02-26,71.58000183105469
2019-01-25,69.52999877929688
2018-12-24,69.97000122070312
2019-09-06,68.3499984741211
2018-07-17,69.08999633789062
2018-09-19,69.69000244140625
2019-08-05,72.37000274658203
2019-10-08,73.19000244140625
2019-12-11,72.30999755859375
2019-11-27,72.97000122070312
2020-02-14,73.2300033569336
2020-05-06,73.76000213623047
2019-01-08,75.33999633789062
2018-12-07,75.66000366210938
2019-08-20,80.66999816894531
2018-11-05,77.27999877929688
2019-07-19,77.06999969482422
2018-10-04,74.19999694824219
2019-06-17,75.9800033569336
2019-05-16,76.44000244140625
2018-08-01,76.83000183105469
2019-03-13,74.5199966430664
2019-12-03,74.25
2020-02-20,75.1500015258789
2019-12-06,75.11000061035156
2020-05-12,78.56999969482422
2019-12-09,74.97000122070312
2020-02-26,74.41999816894531
2020-05-15,75.05999755859375
2019-03-28,75.33999633789062
2018-09-17,74.01000213623047
2018-08-16,75.83999633789062
2018-10-19,75.11000061035156
2019-04-29,75.16000366210938
2019-01-23,74.58000183105469
2019-09-04,74.83000183105469
2018-11-20,68.87999725341797
2019-07-02,70.44000244140625
2019-05-31,69.97000122070312
2019-12-12,69.5199966430664
2020-05-18,67.26000213623047
2019-09-27,69.55999755859375
2020-03-03,70.51000213623047
2020-05-21,71.0
2019-05-14,69.88999938964844
2018-08-31,70.63999938964844
2018-07-30,71.44000244140625
2018-10-02,71.8499984741211
2019-04-12,74.58000183105469
2019-03-11,74.56999969482422
2019-02-07,76.5
2019-07-17,76.91000366210938
2019-09-19,76.12000274658203
2019-10-21,74.9000015258789
2019-12-18,73.68000030517578
2020-03-06,73.79000091552734
2019-10-03,75.22000122070312
2020-03-09,77.18000030517578
2020-05-27,76.7699966430664
2019-12-24,75.98999786376953
2020-03-12,77.88999938964844
2018-12-20,78.95999908447266
2019-08-01,79.04000091552734
2018-08-14,78.02999877929688
2018-07-13,78.16999816894531
2018-10-17,80.05000305175781
2019-05-29,79.18000030517578
2019-03-26,77.58000183105469
2019-02-22,77.61000061035156
2019-10-04,78.69000244140625
2019-11-05,79.23999786376953
2019-12-27,78.19999694824219
2020-06-02,76.66999816894531
2019-12-30,78.08000183105469
2020-03-18,75.02999877929688
2020-06-05,77.16000366210938
2019-07-15,77.01000213623047
2018-12-03,76.88999938964844
2019-06-13,77.05999755859375
2019-01-04,75.26000213623047
2018-08-29,73.93000030517578
2019-02-05,76.31999969482422
2018-11-01,77.01000213623047
2019-08-16,75.5199966430664
2019-04-10,73.91000366210938
2019-09-17,74.3499984741211
2019-10-15,76.19000244140625
2020-01-02,76.6500015258789
2020-06-08,76.87999725341797
2019-10-18,77.48999786376953
2020-03-24,78.69999694824219
2020-06-11,78.62000274658203
2020-01-08,78.37999725341797
2019-04-25,78.93000030517578
2019-07-30,77.20999908447266
2019-02-20,78.05999755859375
2018-07-11,79.0
2018-09-13,80.55000305175781
2018-10-15,82.75
2019-06-28,82.0999984741211
2018-12-18,81.44000244140625
2018-11-16,81.58999633789062
2019-10-02,84.54000091552734
2020-03-27,85.19999694824219
2020-01-10,85.33999633789062
2019-10-24,89.83000183105469
2020-03-30,89.9800033569336
2020-06-17,91.70999908447266
2020-01-14,92.18000030517578
2020-04-02,90.69999694824219
2019-01-02,90.30999755859375
2019-08-14,92.5999984741211
2018-10-30,90.80999755859375
2019-06-11,91.25
2019-05-10,87.81999969482422
2019-04-08,84.79000091552734
2018-08-27,85.29000091552734
2018-07-26,85.76000213623047
2018-09-28,85.25
2019-03-07,85.16000366210938
2019-10-30,84.51000213623047
2020-01-17,83.9800033569336
2020-06-23,81.37999725341797
2020-04-08,80.91999816894531
2020-06-26,82.6500015258789
2019-03-22,83.44999694824219
2019-01-17,84.0
2019-08-29,85.04000091552734
2018-11-14,84.83999633789062
2019-06-26,86.83999633789062
2018-09-11,88.91000366210938
2018-07-09,89.27999877929688
2018-08-10,89.0
2019-04-23,88.54000091552734
2019-09-30,88.36000061035156
2020-01-23,88.81999969482422
2019-11-08,89.01000213623047
2020-04-14,88.62000274658203
2019-11-11,88.91999816894531
2020-01-29,88.9000015258789
2020-04-17,88.70999908447266
2018-07-24,87.98999786376953
2018-09-26,89.05000305175781
2019-05-08,87.26000213623047
2019-03-05,85.91000366210938
2019-02-01,87.04000091552734
2018-12-31,88.9000015258789
2018-11-29,89.66000366210938
2019-08-12,90.51000213623047
2019-07-11,91.05000305175781
2019-09-13,91.12999725341797
2019-11-14,90.75
2020-04-20,90.22000122070312
2020-02-04,93.0
2020-04-23,95.33000183105469
2018-12-14,95.26000213623047
2019-08-27,92.8499984741211
2018-08-08,92.68000030517578
2018-10-11,87.30000305175781
2018-11-12,88.1500015258789
2019-07-26,88.66000366210938
2019-06-24,87.30999755859375
2019-05-23,87.05000305175781
2019-03-20,85.55000305175781
2019-01-15,88.25
2019-11-20,90.98999786376953
2020-02-07,88.05999755859375
2020-02-10,89.62000274658203
2020-04-29,86.77999877929688
2019-11-26,89.37000274658203
2020-02-13,91.6500015258789
2019-01-30,91.02999877929688
2018-08-23,90.55000305175781
2018-09-24,87.83000183105469
2018-11-27,88.91999816894531
2018-10-26,90.80999755859375
2019-07-09,88.55999755859375
2019-06-07,83.9000015258789
2019-05-06,83.94000244140625
2019-04-04,81.0
2019-09-11,77.12999725341797
2019-11-29,73.76000213623047
2020-05-05,79.0199966430664
2019-12-02,80.81999969482422
2020-02-19,79.12000274658203
2020-05-08,79.45999908447266
2019-05-21,76.33000183105469
2019-03-18,72.4000015258789
2018-09-07,74.80000305175781
2018-08-06,76.29000091552734
2018-10-09,69.5199966430664
2019-02-14,71.18000030517578
2018-12-12,68.27999877929688
2019-07-24,65.91000366210938
2019-09-26,63.560001373291016
2019-10-28,61.119998931884766
2019-12-05,65.02999877929688
2020-05-11,61.54999923706055
2019-07-03,66.0
2020-02-25,65.9000015258789
2020-05-14,64.0
2020-02-28,66.5
2019-08-08,67.19000244140625
2019-06-05,69.30000305175781
2018-07-20,65.0
2018-08-21,65.87000274658203
2018-10-24,67.68000030517578
2019-04-02,68.5
2019-03-01,73.66000366210938
2019-01-28,73.69999694824219
2018-12-27,74.62000274658203
2019-09-09,71.70999908447266
2020-03-02,75.0
2020-05-20,75.86000061035156
2019-12-17,76.86000061035156
2020-03-05,77.31999969482422
2019-02-12,75.0199966430664
2019-01-11,73.30999755859375
2018-12-10,73.79000091552734
2019-08-23,75.0
2018-11-08,73.91999816894531
2019-07-22,76.58999633789062
2019-06-20,77.11000061035156
2018-09-05,77.16999816894531
2019-04-17,80.2699966430664
2019-09-24,76.8499984741211
2019-12-20,75.16000366210938
2020-05-26,76.75
2019-04-30,78.80999755859375
2019-12-23,79.69999694824219
2020-03-11,79.69999694824219
2020-05-29,80.29000091552734
2019-12-26,81.29000091552734
2020-06-01,78.86000061035156
2019-05-02,77.5
2019-02-27,74.66999816894531
2018-11-23,77.2699966430664
2019-08-06,79.75
2018-07-18,79.95999908447266
2018-09-20,79.47000122070312
2018-10-22,78.26000213623047
2019-07-05,80.19000244140625
2019-06-03,78.2699966430664
2019-10-09,80.23999786376953
2019-10-11,78.69999694824219
2020-03-17,79.88999938964844
2020-06-04,79.93000030517578
2019-10-14,84.94999694824219
2020-03-20,83.94999694824219
2018-11-06,88.0
2019-06-18,89.0
2019-05-17,90.2300033569336
2019-04-15,90.25
2019-03-14,88.62000274658203
2019-01-09,86.25
2018-08-02,83.66999816894531
2018-10-05,89.9000015258789
2019-08-21,90.68000030517578
2019-10-17,89.8499984741211
2020-03-23,89.87000274658203
2020-06-10,88.72000122070312
2019-02-25,90.13999938964844
2020-01-07,89.16999816894531
2020-03-26,88.69999694824219
2019-10-23,89.06999969482422
