Dates,QCOM
2020-04-15,83.2699966430664
2018-12-26,85.30000305175781
2019-08-07,84.5199966430664
2019-06-04,84.20999908447266
2018-09-21,85.83999633789062
2018-07-19,86.05000305175781
2018-08-20,86.1500015258789
2018-10-23,86.1500015258789
2019-05-03,87.05999755859375
2019-04-01,86.13999938964844
2019-02-28,84.77999877929688
2019-11-12,84.11000061035156
2020-01-30,82.26000213623047
2019-11-15,83.3499984741211
2020-04-21,82.98999786376953
2019-04-16,84.0
2019-03-15,84.88999938964844
2019-02-11,82.12999725341797
2019-01-10,80.0
2019-08-22,76.06999969482422
2018-11-07,77.22000122070312
2018-08-03,67.97000122070312
2018-09-04,65.9000015258789
2019-06-19,65.97000122070312
2019-09-23,65.23999786376953
2019-11-18,64.76000213623047
2020-02-05,65.93000030517578
2020-04-24,65.52999877929688
2019-03-29,66.27999877929688
2019-11-21,66.69999694824219
2020-04-27,65.83000183105469
2020-02-11,66.2699966430664
2020-04-30,67.30000305175781
2019-05-01,69.0
2019-02-26,70.2699966430664
2019-01-25,69.19999694824219
2018-12-24,69.37999725341797
2019-09-06,67.9000015258789
2018-07-17,68.9000015258789
2018-09-19,69.66999816894531
2019-08-05,70.80000305175781
2019-10-08,72.2300033569336
2019-12-11,72.30999755859375
2019-11-27,72.19999694824219
2020-02-14,72.5199966430664
2020-05-06,73.6500015258789
2019-01-08,75.16999816894531
2018-12-07,74.80999755859375
2019-08-20,77.08000183105469
2018-11-05,76.62000274658203
2019-07-19,76.05000305175781
2018-10-04,74.0999984741211
2019-06-17,75.93000030517578
2019-05-16,75.83999633789062
2018-08-01,74.08000183105469
2019-03-13,73.30000305175781
2019-12-03,73.66000366210938
2020-02-20,74.79000091552734
2019-12-06,74.55000305175781
2020-05-12,75.70999908447266
2019-12-09,74.05000305175781
2020-02-26,74.41999816894531
2020-05-15,75.05999755859375
2019-03-28,73.30999755859375
2018-09-17,73.68000030517578
2018-08-16,75.0999984741211
2018-10-19,74.8499984741211
2019-04-29,74.66999816894531
2019-01-23,74.36000061035156
2019-09-04,72.76000213623047
2018-11-20,68.25
2019-07-02,70.01000213623047
2019-05-31,68.55999755859375
2019-12-12,67.37999725341797
2020-05-18,67.12000274658203
2019-09-27,69.3499984741211
2020-03-03,70.19000244140625
2020-05-21,69.7300033569336
2019-05-14,69.30999755859375
2018-08-31,70.55000305175781
2018-07-30,70.58999633789062
2018-10-02,71.7300033569336
2019-04-12,74.13999938964844
2019-03-11,74.33000183105469
2019-02-07,75.98999786376953
2019-07-17,76.5999984741211
2019-09-19,73.22000122070312
2019-10-21,72.5199966430664
2019-12-18,73.19999694824219
2020-03-06,72.91000366210938
2019-10-03,75.22000122070312
2020-03-09,77.0
2020-05-27,74.69999694824219
2019-12-24,75.62999725341797
2020-03-12,77.88999938964844
2018-12-20,78.44000244140625
2019-08-01,77.97000122070312
2018-08-14,77.33999633789062
2018-07-13,78.12000274658203
2018-10-17,78.58000183105469
2019-05-29,78.37000274658203
2019-03-26,76.91000366210938
2019-02-22,77.51000213623047
2019-10-04,77.63999938964844
2019-11-05,78.20999908447266
2019-12-27,76.16999816894531
2020-06-02,76.05999755859375
2019-12-30,74.62999725341797
2020-03-18,74.87999725341797
2020-06-05,75.94000244140625
2019-07-15,76.20999908447266
2018-12-03,76.0199966430664
2019-06-13,74.97000122070312
2019-01-04,73.7699966430664
2018-08-29,73.16000366210938
2019-02-05,75.83999633789062
2018-11-01,76.2699966430664
2019-08-16,72.80999755859375
2019-04-10,73.55999755859375
2019-09-17,74.16999816894531
2019-10-15,76.01000213623047
2020-01-02,76.27999877929688
2020-06-08,76.27999877929688
2019-10-18,77.27999877929688
2020-03-24,78.4000015258789
2020-06-11,77.66999816894531
2020-01-08,78.01000213623047
2019-04-25,78.23999786376953
2019-07-30,76.87000274658203
2019-02-20,77.58999633789062
2018-07-11,78.91000366210938
2018-09-13,80.54000091552734
2018-10-15,81.44000244140625
2019-06-28,80.8499984741211
2018-12-18,79.83999633789062
2018-11-16,81.25
2019-10-02,84.30999755859375
2020-03-27,84.7300033569336
2020-01-10,84.22000122070312
2019-10-24,88.31999969482422
2020-03-30,89.5999984741211
2020-06-17,90.88999938964844
2020-01-14,90.16999816894531
2020-04-02,89.62000274658203
2019-01-02,89.43000030517578
2019-08-14,90.58000183105469
2018-10-30,89.27999877929688
2019-06-11,86.68000030517578
2019-05-10,85.30999755859375
2019-04-08,84.55000305175781
2018-08-27,84.52999877929688
2018-07-26,85.08000183105469
2018-09-28,84.13999938964844
2019-03-07,84.47000122070312
2019-10-30,83.41999816894531
2020-01-17,82.30999755859375
2020-06-23,79.80999755859375
2020-04-08,80.44999694824219
2020-06-26,81.77999877929688
2019-03-22,83.41999816894531
2019-01-17,83.83999633789062
2019-08-29,83.69000244140625
2018-11-14,84.76000213623047
2019-06-26,86.37000274658203
2018-09-11,87.55999755859375
2018-07-09,88.3499984741211
2018-08-10,87.68000030517578
2019-04-23,87.58999633789062
2019-09-30,87.62000274658203
2020-01-23,88.18000030517578
2019-11-08,88.25
2020-04-14,87.9800033569336
2019-11-11,88.0
2020-01-29,88.08999633789062
2020-04-17,87.30999755859375
2018-07-24,87.87999725341797
2018-09-26,88.08000183105469
2019-05-08,86.44000244140625
2019-03-05,85.54000091552734
2019-02-01,86.91000366210938
2018-12-31,87.91999816894531
2018-11-29,88.83000183105469
2019-08-12,89.87000274658203
2019-07-11,90.55000305175781
2019-09-13,90.29000091552734
2019-11-14,89.25
2020-04-20,89.81999969482422
2020-02-04,92.94999694824219
2020-04-23,93.41999816894531
2018-12-14,92.70999908447266
2019-08-27,91.45999908447266
2018-08-08,88.83000183105469
2018-10-11,86.44999694824219
2018-11-12,87.38999938964844
2019-07-26,87.3499984741211
2019-06-24,86.19000244140625
2019-05-23,85.04000091552734
2019-03-20,85.16000366210938
2019-01-15,87.37000274658203
2019-11-20,89.2699966430664
2020-02-07,86.19000244140625
2020-02-10,87.37999725341797
2020-04-29,86.5
2019-11-26,88.9000015258789
2020-02-13,91.29000091552734
2019-01-30,89.77999877929688
2018-08-23,88.79000091552734
2018-09-24,87.52999877929688
2018-11-27,88.6500015258789
2018-10-26,88.68000030517578
2019-07-09,86.33000183105469
2019-06-07,82.70999908447266
2019-05-06,79.63999938964844
2019-04-04,79.08999633789062
2019-09-11,75.33000183105469
2019-11-29,73.33999633789062
2020-05-05,77.12999725341797
2019-12-02,77.83000183105469
2020-02-19,78.05000305175781
2020-05-08,78.69999694824219
2019-05-21,75.83000183105469
2019-03-18,71.83000183105469
2018-09-07,74.16000366210938
2018-08-06,73.72000122070312
2018-10-09,67.0
2019-02-14,67.26000213623047
2018-12-12,64.45999908447266
2019-07-24,62.20000076293945
2019-09-26,58.0
2019-10-28,59.040000915527344
2019-12-05,60.790000915527344
2020-05-11,59.11000061035156
2019-07-03,62.189998626708984
2020-02-25,62.459999084472656
2020-05-14,63.25
2020-02-28,65.93000030517578
2019-08-08,66.05999755859375
2019-06-05,66.66000366210938
2018-07-20,65.0
2018-08-21,65.30999755859375
2018-10-24,64.55000305175781
2019-04-02,67.6500015258789
2019-03-01,70.86000061035156
2019-01-28,72.41999816894531
2018-12-27,70.0
2019-09-09,71.44000244140625
2020-03-02,74.97000122070312
2020-05-20,74.02999877929688
2019-12-17,75.37999725341797
2020-03-05,75.4800033569336
2019-02-12,74.0999984741211
2019-01-11,71.75
2018-12-10,72.75
2019-08-23,73.76000213623047
2018-11-08,73.66000366210938
2019-07-22,75.48999786376953
2019-06-20,75.16000366210938
2018-09-05,76.83000183105469
2019-04-17,77.27999877929688
2019-09-24,74.68000030517578
2019-12-20,74.08999633789062
2020-05-26,76.55999755859375
2019-04-30,78.5199966430664
2019-12-23,78.26000213623047
2020-03-11,79.36000061035156
2020-05-29,79.54000091552734
2019-12-26,78.4000015258789
2020-06-01,76.75
2019-05-02,76.47000122070312
2019-02-27,74.37000274658203
2018-11-23,77.20999908447266
2019-08-06,78.0
2018-07-18,79.69000244140625
2018-09-20,77.87000274658203
2018-10-22,77.29000091552734
2019-07-05,77.77999877929688
2019-06-03,76.16000366210938
2019-10-09,77.7300033569336
2019-10-11,77.9000015258789
2020-03-17,79.23999786376953
2020-06-04,79.91000366210938
2019-10-14,83.62000274658203
2020-03-20,83.94999694824219
2018-11-06,87.81999969482422
2019-06-18,88.33999633789062
2019-05-17,89.05999755859375
2019-04-15,90.02999877929688
2019-03-14,83.91000366210938
2019-01-09,83.52999877929688
2018-08-02,83.0999984741211
2018-10-05,87.76000213623047
2019-08-21,89.30000305175781
2019-10-17,89.02999877929688
2020-03-23,87.54000091552734
2020-06-10,87.61000061035156
2019-02-25,89.11000061035156
2020-01-07,87.41999816894531
2020-03-26,87.31999969482422
2019-10-23,87.54000091552734
