Dates,QCOM
2018-06-20,54.717533111572266
2018-06-21,54.68030548095703
2018-06-25,54.44761657714844
2018-06-22,53.09806442260742
2018-06-26,52.53962707519531
2018-06-27,51.348297119140625
2018-06-28,52.02772903442383
2018-06-29,52.232486724853516
2018-07-02,52.288330078125
2018-07-03,51.49721145629883
2018-07-05,53.40520477294922
2018-07-16,53.83333969116211
2018-09-18,54.01948547363281
2019-01-24,54.32662582397461
2019-09-05,53.330745697021484
2018-11-21,54.28009033203125
2020-01-13,54.345237731933594
2020-04-01,54.308013916015625
2020-06-19,54.829219818115234
2019-10-29,54.689605712890625
2020-01-16,55.20151138305664
2020-06-22,54.55000686645508
2018-10-03,54.98744583129883
2018-07-31,54.77337646484375
2019-03-12,55.30389404296875
2019-02-08,59.175724029541016
2019-01-07,58.34737777709961
2018-12-06,57.74240493774414
2019-08-19,59.650390625
2019-07-18,59.89237594604492
2019-05-15,60.28328323364258
2019-09-20,60.86964797973633
2019-11-01,61.176788330078125
2020-04-07,60.90687942504883
2020-06-25,60.646278381347656
2020-06-16,60.57181930541992
2019-11-04,60.32982635498047
2020-01-22,60.34843444824219
2019-11-07,60.89757537841797
2020-04-13,61.13025665283203
2019-07-01,61.204708099365234
2019-05-30,61.48393249511719
2018-08-15,61.577003479003906
2018-10-18,61.93998718261719
2019-03-27,62.209896087646484
2019-01-22,62.228515625
2018-12-21,62.49842071533203
2019-09-03,62.675254821777344
2018-11-19,64.94624328613281
2019-08-02,64.40641021728516
2020-01-28,63.41984939575195
2020-04-16,63.950347900390625
2019-11-13,65.7254638671875
2020-01-31,66.58013153076172
2018-12-04,66.08235168457031
2018-11-02,66.10114288330078
2019-07-16,67.9231948852539
2018-08-30,68.10163879394531
2018-10-01,67.38784790039062
2019-06-14,70.07395935058594
2019-05-13,70.5247802734375
2019-04-11,68.7872543334961
2019-02-06,70.17728424072266
2019-09-18,69.5573959350586
2020-02-03,70.0645751953125
2020-04-22,69.21929168701172
2019-11-19,69.1065902709961
2020-02-06,68.3176498413086
2019-11-22,67.3972396850586
2019-03-25,67.35026550292969
2019-02-21,67.65081024169922
2018-12-19,68.1861801147461
2018-07-12,68.89056396484375
2018-09-14,68.2237319946289
2018-08-13,67.97953796386719
2018-10-16,66.88066864013672
2019-07-31,66.61769104003906
2019-05-28,65.86634063720703
2019-04-26,62.67304992675781
2020-04-28,60.381385803222656
2019-11-25,60.381385803222656
2020-02-12,60.268680572509766
2020-05-01,62.10013198852539
2020-05-04,62.08134078979492
