Dates,SI=F
2018-12-11,14.645000457763672
2019-09-25,14.539999961853027
2020-01-21,14.906999588012695
2020-04-09,14.857000350952148
2019-11-06,14.859999656677246
2020-01-24,14.791999816894531
2020-04-12,14.706999778747559
2020-01-27,14.72599983215332
2020-04-15,14.713000297546387
2018-12-26,14.751999855041504
2019-08-07,14.751999855041504
2019-06-04,14.479000091552734
2018-09-21,14.347999572753906
2018-07-19,14.409000396728516
2018-08-20,14.373000144958496
2018-10-23,14.413999557495117
2019-05-03,14.57699966430664
2019-04-01,14.520000457763672
2019-02-28,14.281000137329102
2019-11-12,14.371999740600586
2020-01-30,14.460000038146973
2019-11-15,14.529999732971191
2020-02-02,14.70300006866455
2020-04-21,14.732000350952148
2019-04-16,14.753999710083008
2019-03-15,14.868000030517578
2019-02-11,14.994000434875488
2019-01-10,14.604999542236328
2019-08-22,14.706000328063965
2018-11-07,14.722000122070312
2018-08-03,14.871000289916992
2018-09-04,14.781999588012695
2019-06-19,14.814000129699707
2019-09-23,14.979999542236328
2019-11-18,14.944999694824219
2020-02-05,15.468999862670898
2020-04-24,15.27299976348877
2019-03-29,15.368000030517578
2019-11-21,15.291000366210938
2020-04-27,15.282999992370605
2020-02-11,15.204999923706055
2020-04-30,15.253000259399414
2019-05-01,15.105999946594238
2019-02-26,15.154000282287598
2019-01-25,14.918000221252441
2019-09-06,14.972000122070312
2018-07-17,15.067999839782715
2018-09-19,15.147000312805176
2019-08-05,15.067000389099121
2019-10-08,15.16100025177002
2019-12-11,15.289999961853027
2020-01-12,15.600000381469727
2019-11-27,15.892999649047852
2020-02-14,16.1200008392334
2020-05-03,16.117000579833984
2020-05-06,16.34000015258789
2019-01-08,16.405000686645508
2018-12-07,16.554000854492188
2019-08-20,16.339000701904297
2018-11-05,16.325000762939453
2019-07-19,16.368000030517578
2018-10-04,16.4950008392334
2019-06-17,16.34600067138672
2019-05-16,16.121000289916992
2018-08-01,16.222000122070312
2019-03-13,16.344999313354492
2019-12-03,16.405000686645508
2020-02-20,17.1560001373291
2019-12-06,16.900999069213867
2020-02-23,16.89699935913086
2020-05-12,17.038999557495117
2019-12-09,16.95599937438965
2020-02-26,17.253000259399414
2020-05-15,17.187999725341797
2019-03-28,17.09600067138672
2018-09-17,16.913999557495117
2018-08-16,17.121999740600586
2018-10-19,17.125
2019-04-29,17.013999938964844
2019-01-23,17.395000457763672
2019-09-04,17.624000549316406
2018-11-20,18.138999938964844
2019-07-02,18.304000854492188
2019-05-31,18.16699981689453
2020-05-18,18.184999465942383
2020-03-03,19.07900047302246
2020-05-21,19.391000747680664
2019-05-14,18.6560001373291
2018-08-31,17.968000411987305
2018-07-30,18.018999099731445
2018-10-02,18.041000366210938
2019-04-12,18.0310001373291
2019-03-11,18.041000366210938
2019-02-07,17.43600082397461
2019-07-17,17.900999069213867
2019-09-19,18.016000747680664
2019-10-21,17.795000076293945
2019-12-18,17.773000717163086
2020-03-06,17.738000869750977
2020-05-24,18.600000381469727
2019-10-03,18.517000198364258
2020-03-09,17.961999893188477
2020-05-27,17.801000595092773
2020-03-12,17.552000045776367
2018-12-20,16.898000717163086
2019-08-01,17.20199966430664
2018-08-14,17.591999053955078
2018-07-13,17.584999084472656
2018-10-17,17.540000915527344
2019-05-29,17.457000732421875
2019-03-26,17.617000579833984
2019-02-22,17.72800064086914
2019-10-04,17.520000457763672
2019-11-05,17.461999893188477
2019-12-27,17.634000778198242
2020-03-15,17.308000564575195
2020-06-02,17.35099983215332
2019-12-30,17.535999298095703
2020-03-18,17.50200080871582
2020-06-05,17.525999069213867
2019-07-15,17.437000274658203
2018-12-03,17.517000198364258
2019-06-13,17.73900032043457
2019-01-04,17.861000061035156
2018-08-29,17.81599998474121
2019-02-05,17.770999908447266
2018-11-01,17.815000534057617
2019-08-16,18.013999938964844
2019-04-10,18.003999710083008
2019-09-17,18.013999938964844
2019-10-15,17.516000747680664
2020-01-02,17.558000564575195
2020-06-08,16.969999313354492
2019-10-18,16.783000946044922
2020-01-05,16.761999130249023
2020-03-24,16.677000045776367
2020-06-11,16.898000717163086
2020-01-08,17.01300048828125
2019-04-25,16.933000564575195
2019-07-30,16.985000610351562
2019-02-20,17.10300064086914
2018-07-11,17.100000381469727
2018-09-13,17.049999237060547
2018-10-15,16.985000610351562
2019-06-28,16.871000289916992
2018-12-18,17.030000686645508
2018-11-16,16.91200065612793
2019-10-02,16.836000442504883
2020-03-27,17.125
2020-06-14,16.797000885009766
2020-01-10,16.941999435424805
2019-10-24,16.481000900268555
2020-03-30,16.531999588012695
2020-06-17,16.59600067138672
2020-01-14,16.743999481201172
2020-04-02,16.844999313354492
2019-01-02,16.91200065612793
2019-08-14,17.018999099731445
2018-10-30,16.97800064086914
2019-06-11,16.952999114990234
2019-05-10,17.058000564575195
2019-04-08,17.128000259399414
2018-08-27,17.402999877929688
2018-07-26,17.893999099731445
2018-09-28,17.849000930786133
2019-03-07,17.908000946044922
2019-10-30,17.827999114990234
2020-01-17,17.965999603271484
2020-06-23,18.06800079345703
2020-04-08,18.21500015258789
2020-06-26,18.097000122070312
2019-03-22,18.31599998474121
2019-01-17,18.08799934387207
2019-08-29,17.860000610351562
2018-11-14,18.033000946044922
2019-06-26,18.075000762939453
2018-09-11,17.926000595092773
2018-07-09,17.673999786376953
2018-08-10,17.92300033569336
2019-04-23,17.875
2019-09-30,18.01300048828125
2020-01-23,18.045000076293945
2020-06-29,17.750999450683594
2019-11-08,17.770999908447266
2020-01-26,17.773000717163086
2020-04-14,18.05699920654297
2019-11-11,18.2450008392334
2020-01-29,18.0
2020-04-17,17.402000427246094
2018-07-24,17.430999755859375
2018-09-26,17.95199966430664
2019-05-08,17.972000122070312
2019-03-05,18.06999969482422
2019-02-01,17.639999389648438
2018-12-31,17.527999877929688
2019-09-13,17.569000244140625
2018-11-29,17.788999557495117
2019-08-12,17.665000915527344
2019-07-11,17.719999313354492
2019-11-14,17.757999420166016
2020-04-20,17.572999954223633
2020-02-04,17.47800064086914
2020-04-23,17.600000381469727
2018-12-14,17.71500015258789
2019-08-27,17.690000534057617
2018-08-08,18.131000518798828
2018-10-11,18.29199981689453
2018-11-12,18.30900001525879
2019-07-26,18.520999908447266
2019-06-24,18.645000457763672
2019-05-23,18.868000030517578
2019-03-20,18.183000564575195
2019-01-15,17.826000213623047
2019-11-20,17.799999237060547
2020-02-07,17.658000946044922
2020-04-26,16.53499984741211
2020-02-10,16.386999130249023
2020-04-29,16.679000854492188
2019-11-26,17.128999710083008
2020-02-13,17.187000274658203
2019-01-30,17.341999053955078
2018-08-23,17.530000686645508
2018-09-24,17.214000701904297
2018-10-26,17.000999450683594
2019-09-11,16.9060001373291
2018-11-27,16.729000091552734
2019-07-09,14.6850004196167
2019-06-07,14.765000343322754
2019-05-06,14.5
2019-04-04,12.815999984741211
2020-02-16,12.494999885559082
2020-05-05,11.772000312805176
2019-12-02,12.133999824523926
2020-02-19,12.454999923706055
2020-05-08,13.835000038146973
2019-05-21,14.774999618530273
2019-03-18,14.649999618530273
2018-09-07,14.569999694824219
2018-08-06,14.625
2018-10-09,14.5600004196167
2019-02-14,14.154999732971191
2018-12-12,14.135000228881836
2019-07-24,14.09000015258789
2019-09-26,14.614999771118164
2019-10-28,14.524999618530273
2019-12-05,15.6850004196167
2020-05-11,15.168999671936035
2020-02-25,15.244999885559082
2020-05-14,15.914999961853027
2020-02-28,15.760000228881836
2020-05-17,15.725000381469727
2019-08-08,15.979999542236328
2019-06-05,15.609999656677246
2018-07-20,15.729999542236328
2018-08-21,15.335000038146973
2018-10-24,15.265000343322754
2019-04-02,15.505000114440918
2019-03-01,14.970000267028809
2019-01-28,14.87600040435791
2018-12-27,15.354999542236328
2019-09-09,15.354999542236328
2020-03-02,15.34000015258789
2020-05-20,15.255000114440918
2019-12-17,15.199999809265137
2020-03-05,15.32800006866455
2019-02-12,15.3149995803833
2019-01-11,14.972999572753906
2018-12-10,14.96500015258789
2019-08-23,14.937999725341797
2018-11-08,15.100000381469727
2019-07-22,15.005000114440918
2019-06-20,15.569999694824219
2018-09-05,15.774999618530273
2019-04-17,15.850000381469727
2019-09-24,15.680000305175781
2019-12-20,15.609999656677246
2020-03-08,15.795000076293945
2020-05-26,16.270000457763672
2019-04-30,17.079999923706055
2019-12-23,17.385000228881836
2020-03-11,17.475000381469727
2020-05-29,17.895000457763672
2019-12-26,17.989999771118164
2020-06-01,17.424999237060547
2019-05-02,17.690000534057617
2019-02-27,17.635000228881836
2019-08-06,17.69300079345703
2018-07-18,17.594999313354492
2018-09-20,17.756999969482422
2018-10-22,17.966999053955078
2019-07-05,18.684999465942383
2019-06-03,18.499000549316406
2019-10-09,18.82699966430664
2019-12-12,18.260000228881836
2019-10-11,17.95800018310547
2020-03-17,18.06100082397461
2020-06-04,17.56999969482422
2019-10-14,17.479000091552734
2020-03-20,17.89299964904785
2020-06-07,17.79400062561035
2018-11-06,17.79599952697754
2019-06-18,17.888999938964844
2019-05-17,17.575000762939453
2019-04-15,17.48200035095215
2019-03-14,17.39900016784668
2019-01-09,17.652000427246094
2018-08-02,17.774999618530273
2018-10-05,17.507999420166016
2019-08-21,17.959999084472656
2019-10-17,17.847000122070312
2020-03-23,17.902000427246094
2020-06-10,18.062999725341797
2019-02-25,17.670000076293945
2020-01-07,17.895000457763672
2020-03-26,18.139999389648438
2019-10-23,18.167999267578125
