Dates,HBAN
2019-04-16,13.260000228881836
2019-03-15,12.970000267028809
2019-02-11,13.170000076293945
2019-01-10,13.220000267028809
2019-08-22,13.319999694824219
2018-11-07,13.449999809265137
2018-08-03,13.329999923706055
2018-09-04,13.0600004196167
2019-06-19,13.210000038146973
2019-09-23,13.079999923706055
2019-11-18,13.109999656677246
2020-02-05,12.9399995803833
2020-04-24,12.649999618530273
2019-03-29,12.829999923706055
2019-11-21,13.369999885559082
2020-04-27,13.40999984741211
2020-02-11,13.369999885559082
2020-04-30,13.260000228881836
2019-05-01,13.430000305175781
2019-02-26,13.539999961853027
2019-01-25,13.40999984741211
2018-12-24,13.430000305175781
2019-09-06,13.359999656677246
2018-07-17,13.130000114440918
2018-09-19,13.369999885559082
2019-08-05,13.220000267028809
2019-10-08,13.260000228881836
2019-12-11,13.329999923706055
2019-11-27,13.390000343322754
2020-02-14,13.40999984741211
2020-05-06,13.449999809265137
2019-01-08,13.649999618530273
2018-12-07,13.819999694824219
2019-08-20,13.819999694824219
2018-11-05,13.619999885559082
2019-07-19,13.829999923706055
2018-10-04,13.920000076293945
2019-06-17,13.729999542236328
2019-05-16,13.850000381469727
2018-08-01,13.720000267028809
2019-03-13,13.859999656677246
2019-12-03,13.869999885559082
2020-02-20,13.680000305175781
2019-12-06,13.699999809265137
2020-05-12,13.59000015258789
2019-12-09,13.760000228881836
2020-02-26,13.880000114440918
2020-05-15,13.789999961853027
2019-03-28,14.079999923706055
2018-09-17,14.34000015258789
2018-08-16,14.40999984741211
2018-10-19,14.609999656677246
2019-04-29,14.329999923706055
2019-01-23,14.4399995803833
2019-09-04,14.25
2018-11-20,13.569999694824219
2019-07-02,13.479999542236328
2019-05-31,12.930000305175781
2019-12-12,13.0600004196167
2020-05-18,12.800000190734863
2019-09-27,13.0
2020-03-03,13.0
2020-05-21,12.75
2019-05-14,12.899999618530273
2018-08-31,12.4399995803833
2018-07-30,12.420000076293945
2018-10-02,12.930000305175781
2019-04-12,13.100000381469727
2019-03-11,12.899999618530273
2019-02-07,12.930000305175781
2019-07-17,12.90999984741211
2019-09-19,12.449999809265137
2019-10-21,12.619999885559082
2019-12-18,12.5600004196167
2020-03-06,12.869999885559082
2019-10-03,13.220000267028809
2020-03-09,13.25
2020-05-27,12.880000114440918
2019-12-24,13.050000190734863
2020-03-12,13.539999961853027
2018-12-20,13.539999961853027
2019-08-01,14.170000076293945
2018-08-14,14.369999885559082
2018-07-13,14.609999656677246
2018-10-17,14.649999618530273
2019-05-29,14.75
2019-03-26,14.619999885559082
2019-02-22,14.550000190734863
2019-10-04,14.59000015258789
2019-11-05,14.470000267028809
2019-12-27,14.399999618530273
2020-06-02,14.449999809265137
2019-12-30,14.210000038146973
2020-03-18,14.369999885559082
2020-06-05,14.25
2019-07-15,14.350000381469727
2018-12-03,14.270000457763672
2019-06-13,13.920000076293945
2019-01-04,13.670000076293945
2018-08-29,13.779999732971191
2019-02-05,13.920000076293945
2018-11-01,13.84000015258789
2019-08-16,13.5
2019-04-10,13.569999694824219
2019-09-17,13.729999542236328
2019-10-15,13.989999771118164
2020-01-02,14.029999732971191
2020-06-08,14.25
2019-10-18,14.199999809265137
2020-03-24,14.180000305175781
2020-06-11,14.1899995803833
2020-01-08,14.359999656677246
2019-04-25,14.430000305175781
2019-07-30,14.470000267028809
2019-02-20,14.329999923706055
2018-07-11,14.479999542236328
2018-09-13,14.579999923706055
2018-10-15,14.460000038146973
2019-06-28,14.210000038146973
2018-12-18,14.130000114440918
2018-11-16,14.34000015258789
2019-10-02,14.699999809265137
2020-03-27,14.869999885559082
2020-01-10,14.90999984741211
2019-10-24,14.979999542236328
2020-03-30,14.979999542236328
2020-06-17,14.930000305175781
2020-01-14,14.90999984741211
2020-04-02,14.670000076293945
2019-01-02,14.6899995803833
2019-08-14,14.789999961853027
2018-10-30,14.729999542236328
2019-06-11,14.789999961853027
2019-05-10,14.65999984741211
2019-04-08,14.6899995803833
2018-08-27,14.859999656677246
2018-07-26,14.90999984741211
2018-09-28,14.770000457763672
2019-03-07,14.920000076293945
2019-10-30,14.890000343322754
2020-01-17,14.829999923706055
2020-06-23,14.649999618530273
2020-04-08,14.850000381469727
2020-06-26,14.890000343322754
2019-03-22,15.210000038146973
2019-01-17,15.279999732971191
2019-08-29,15.369999885559082
2018-11-14,15.210000038146973
2019-06-26,15.600000381469727
2018-09-11,15.350000381469727
2018-07-09,15.34000015258789
2018-08-10,15.329999923706055
2019-04-23,15.300000190734863
2019-09-30,15.15999984741211
2020-01-23,15.149999618530273
2019-11-08,15.119999885559082
2020-04-14,15.149999618530273
2019-11-11,15.180000305175781
2020-01-29,15.119999885559082
2020-04-17,15.039999961853027
2018-07-24,15.079999923706055
2018-09-26,14.989999771118164
2019-05-08,14.8100004196167
2019-03-05,14.569999694824219
2019-02-01,14.40999984741211
2018-12-31,14.529999732971191
2018-11-29,14.5600004196167
2019-08-12,14.380000114440918
2019-07-11,14.460000038146973
2019-09-13,14.600000381469727
2019-11-14,14.460000038146973
2020-04-20,14.65999984741211
2020-02-04,14.710000038146973
2020-04-23,14.609999656677246
2018-12-14,14.729999542236328
2019-08-27,14.270000457763672
2018-08-08,13.720000267028809
2018-10-11,13.489999771118164
2018-11-12,13.600000381469727
2019-07-26,13.479999542236328
2019-06-24,13.75
2019-05-23,13.569999694824219
2019-03-20,13.720000267028809
2019-01-15,13.869999885559082
2019-11-20,14.09000015258789
2020-02-07,13.970000267028809
2020-02-10,13.960000038146973
2020-04-29,13.930000305175781
2019-11-26,14.029999732971191
2020-02-13,14.050000190734863
2019-01-30,14.149999618530273
2018-08-23,14.079999923706055
2018-09-24,13.90999984741211
2018-11-27,14.029999732971191
2018-10-26,14.140000343322754
2019-07-09,13.90999984741211
2019-06-07,13.5
2019-05-06,12.829999923706055
2019-04-04,12.699999809265137
2019-09-11,12.350000381469727
2019-11-29,12.270000457763672
2020-05-05,12.9399995803833
2019-12-02,12.579999923706055
2020-02-19,12.649999618530273
2020-05-08,11.779999732971191
2019-05-21,11.119999885559082
2019-03-18,9.449999809265137
2018-09-07,9.970000267028809
2018-08-06,9.130000114440918
2018-10-09,8.380000114440918
2019-02-14,9.5
2018-12-12,8.430000305175781
2019-07-24,8.369999885559082
2019-09-26,7.71999979019165
2019-10-28,7.679999828338623
2019-12-05,7.619999885559082
2020-05-11,7.0
2019-07-03,7.429999828338623
2020-02-25,7.639999866485596
2020-05-14,8.5
2020-02-28,8.300000190734863
2019-08-08,8.380000114440918
2019-06-05,8.210000038146973
2018-07-20,7.449999809265137
2018-08-21,7.369999885559082
2018-10-24,6.829999923706055
2019-04-02,7.489999771118164
2019-03-01,8.130000114440918
2019-01-28,8.8100004196167
2018-12-27,9.029999732971191
2019-09-09,8.720000267028809
2020-03-02,8.399999618530273
2020-05-20,7.730000019073486
2019-12-17,7.179999828338623
2020-03-05,8.0600004196167
2019-02-12,8.140000343322754
2019-01-11,7.800000190734863
2018-12-10,8.039999961853027
2019-08-23,7.920000076293945
2018-11-08,8.15999984741211
2019-07-22,8.90999984741211
2019-06-20,9.140000343322754
2018-09-05,9.640000343322754
2019-04-17,9.239999771118164
2019-09-24,8.569999694824219
2019-12-20,8.430000305175781
2020-05-26,8.279999732971191
2019-04-30,8.229999542236328
2019-12-23,8.25
2020-03-11,8.649999618530273
2020-05-29,8.229999542236328
2019-12-26,7.860000133514404
2020-06-01,7.389999866485596
2019-05-02,7.710000038146973
2019-02-27,7.510000228881836
2018-11-23,8.260000228881836
2019-08-06,7.880000114440918
2018-07-18,8.210000038146973
2018-09-20,8.170000076293945
2018-10-22,8.100000381469727
2019-07-05,8.989999771118164
2019-06-03,9.520000457763672
2019-10-09,9.109999656677246
2019-10-11,8.890000343322754
2020-03-17,9.100000381469727
2020-06-04,9.199999809265137
2019-10-14,9.899999618530273
2020-03-20,10.470000267028809
2018-11-06,10.989999771118164
2019-06-18,11.350000381469727
2019-05-17,11.0
2019-04-15,10.399999618530273
2019-03-14,9.479999542236328
2019-01-09,9.890000343322754
2018-08-02,10.119999885559082
2018-10-05,10.279999732971191
2019-08-21,10.119999885559082
2019-10-17,10.15999984741211
2020-03-23,10.289999961853027
2020-06-10,10.119999885559082
2019-02-25,10.199999809265137
2020-01-07,9.539999961853027
2020-03-26,9.890000343322754
2019-10-23,8.800000190734863
