Dates,HBAN
2019-02-15,13.670000076293945
2019-01-14,13.859999656677246
2018-07-06,13.920000076293945
2018-08-07,13.729999542236328
2018-10-10,13.829999923706055
2018-12-13,13.920000076293945
2019-08-26,14.149999618530273
2019-07-25,14.279999732971191
2019-05-22,14.229999542236328
2019-03-19,14.430000305175781
2020-01-06,14.34000015258789
2020-03-25,14.289999961853027
2020-06-12,14.390000343322754
2019-10-22,14.449999809265137
2020-01-09,14.40999984741211
2020-06-15,14.350000381469727
2019-10-25,14.270000457763672
2020-03-31,13.949999809265137
2020-06-18,13.59000015258789
2019-04-03,13.779999732971191
2018-08-22,13.760000228881836
2018-10-25,13.779999732971191
2019-01-29,13.9399995803833
2018-12-28,13.949999809265137
2018-11-26,13.850000381469727
2019-08-09,13.989999771118164
2019-07-08,13.5600004196167
2019-06-06,12.90999984741211
2019-09-10,12.529999732971191
2020-01-15,12.25
2020-04-03,12.380000114440918
2019-10-31,12.539999961853027
2020-04-06,12.619999885559082
2020-06-24,12.890000343322754
2018-11-09,12.770000457763672
2019-07-23,13.100000381469727
2019-06-21,13.329999923706055
2019-05-20,13.15999984741211
2019-04-18,13.34000015258789
2018-09-06,13.300000190734863
2018-10-08,13.329999923706055
2019-02-13,13.229999542236328
2018-12-11,13.399999618530273
2019-09-25,13.539999961853027
2020-01-21,13.699999809265137
2020-04-09,13.489999771118164
2019-11-06,13.699999809265137
2020-01-24,13.819999694824219
2020-01-27,13.619999885559082
2020-04-15,13.670000076293945
2018-12-26,13.75
2019-08-07,13.539999961853027
2019-06-04,13.680000305175781
2018-09-21,13.770000457763672
2018-07-19,13.989999771118164
2018-08-20,13.880000114440918
2018-10-23,13.789999961853027
2019-05-03,13.960000038146973
2019-04-01,13.869999885559082
2019-02-28,13.779999732971191
2019-11-12,13.630000114440918
2020-01-30,13.399999618530273
2019-11-15,13.529999732971191
2020-04-21,13.40999984741211
2019-04-16,13.079999923706055
2019-03-15,13.079999923706055
2019-02-11,13.069999694824219
2019-01-10,13.039999961853027
2019-08-22,13.149999618530273
2018-11-07,13.40999984741211
2018-08-03,13.369999885559082
2018-09-04,13.199999809265137
2019-06-19,13.130000114440918
2019-09-23,13.15999984741211
2019-11-18,12.9399995803833
2020-02-05,13.109999656677246
2020-04-24,12.8100004196167
2019-03-29,12.600000381469727
2019-11-21,13.010000228881836
2020-04-27,13.369999885559082
2020-02-11,13.399999618530273
2020-04-30,13.359999656677246
2019-05-01,13.40999984741211
2019-02-26,13.569999694824219
2019-01-25,13.550000190734863
2018-12-24,13.470000267028809
2019-09-06,13.3100004196167
2018-07-17,13.390000343322754
2018-09-19,13.140000343322754
2019-08-05,13.4399995803833
2019-10-08,13.289999961853027
2019-12-11,13.220000267028809
2019-11-27,13.300000190734863
2020-02-14,13.380000114440918
2020-05-06,13.510000228881836
2019-01-08,13.520000457763672
2018-12-07,13.819999694824219
2019-08-20,14.0
2018-11-05,13.800000190734863
2019-07-19,13.6899995803833
2018-10-04,13.949999809265137
2019-06-17,13.800000190734863
2019-05-16,13.640000343322754
2018-08-01,13.859999656677246
2019-03-13,13.75
2019-12-03,13.920000076293945
2020-02-20,13.869999885559082
2019-12-06,13.6899995803833
2020-05-12,13.600000381469727
2019-12-09,13.529999732971191
2020-02-26,13.779999732971191
2020-05-15,13.880000114440918
2019-03-28,13.859999656677246
2018-09-17,14.079999923706055
2018-08-16,14.149999618530273
2018-10-19,14.430000305175781
2019-04-29,14.569999694824219
2019-01-23,14.270000457763672
2019-09-04,14.390000343322754
2018-11-20,14.220000267028809
2019-07-02,13.569999694824219
2019-05-31,13.220000267028809
2019-12-12,13.079999923706055
2020-05-18,12.8100004196167
2019-09-27,12.90999984741211
2020-03-03,12.960000038146973
2020-05-21,12.84000015258789
2019-05-14,12.699999809265137
2018-08-31,12.569999694824219
2018-07-30,12.520000457763672
2018-10-02,12.569999694824219
2019-04-12,13.180000305175781
2019-03-11,12.979999542236328
2019-02-07,13.010000228881836
2019-07-17,12.989999771118164
2019-09-19,12.84000015258789
2019-10-21,12.579999923706055
2019-12-18,12.6899995803833
2020-03-06,12.5
2019-10-03,13.0
2020-03-09,13.329999923706055
2020-05-27,13.140000343322754
2019-12-24,13.020000457763672
2020-03-12,13.270000457763672
2018-12-20,13.550000190734863
2019-08-01,13.670000076293945
2018-08-14,14.229999542236328
2018-07-13,14.369999885559082
2018-10-17,14.430000305175781
2019-05-29,14.779999732971191
2019-03-26,14.449999809265137
2019-02-22,14.520000457763672
2019-10-04,14.449999809265137
2019-11-05,14.539999961853027
2019-12-27,14.5
2020-06-02,14.279999732971191
2019-12-30,14.520000457763672
2020-03-18,14.210000038146973
2020-06-05,14.289999961853027
2019-07-15,14.420000076293945
2018-12-03,14.40999984741211
2019-06-13,14.350000381469727
2019-01-04,13.850000381469727
2018-08-29,13.640000343322754
2019-02-05,13.800000190734863
2018-11-01,13.90999984741211
2019-08-16,13.649999618530273
2019-04-10,13.59000015258789
2019-09-17,13.65999984741211
2019-10-15,14.050000190734863
2020-01-02,13.859999656677246
2020-06-08,14.069999694824219
2019-10-18,14.300000190734863
2020-03-24,14.270000457763672
2020-06-11,14.109999656677246
2020-01-08,14.350000381469727
2019-04-25,14.369999885559082
2019-07-30,14.399999618530273
2019-02-20,14.390000343322754
2018-07-11,14.239999771118164
2018-09-13,14.569999694824219
2018-10-15,14.5
2019-06-28,14.399999618530273
2018-12-18,14.119999885559082
2018-11-16,14.289999961853027
2019-10-02,14.470000267028809
2020-03-27,14.75
2020-01-10,14.829999923706055
2019-10-24,15.0
2020-03-30,14.9399995803833
2020-06-17,14.850000381469727
2020-01-14,14.960000038146973
2020-04-02,14.779999732971191
2019-01-02,14.630000114440918
2019-08-14,14.680000305175781
2018-10-30,14.770000457763672
2019-06-11,14.789999961853027
2019-05-10,14.6899995803833
2019-04-08,14.760000228881836
2018-08-27,14.739999771118164
2018-07-26,14.930000305175781
2018-09-28,14.90999984741211
2019-03-07,14.850000381469727
2019-10-30,14.869999885559082
2020-01-17,14.970000267028809
2020-06-23,14.649999618530273
2020-04-08,14.699999809265137
2020-06-26,14.9399995803833
2019-03-22,15.100000381469727
2019-01-17,15.149999618530273
2019-08-29,15.239999771118164
2018-11-14,15.460000038146973
2019-06-26,15.270000457763672
2018-09-11,15.470000267028809
2018-07-09,15.520000457763672
2018-08-10,15.220000267028809
2019-04-23,15.350000381469727
2019-09-30,15.350000381469727
2020-01-23,15.350000381469727
2019-11-08,15.1899995803833
2020-04-14,15.140000343322754
2019-11-11,15.199999809265137
2020-01-29,15.15999984741211
2020-04-17,15.1899995803833
2018-07-24,15.0600004196167
2018-09-26,15.119999885559082
2019-05-08,14.789999961853027
2019-03-05,14.600000381469727
2019-02-01,14.470000267028809
2018-12-31,14.420000076293945
2018-11-29,14.569999694824219
2019-08-12,14.579999923706055
2019-07-11,14.430000305175781
2019-09-13,14.489999771118164
2019-11-14,14.5
2020-04-20,14.550000190734863
2020-02-04,14.739999771118164
2020-04-23,14.619999885559082
2018-12-14,14.579999923706055
2019-08-27,14.720000267028809
2018-08-08,14.270000457763672
2018-10-11,13.449999809265137
2018-11-12,13.5600004196167
2019-07-26,13.609999656677246
2019-06-24,13.40999984741211
2019-05-23,13.770000457763672
2019-03-20,13.699999809265137
2019-01-15,13.930000305175781
2019-11-20,14.079999923706055
2020-02-07,14.180000305175781
2020-02-10,13.90999984741211
2020-04-29,13.890000343322754
2019-11-26,13.989999771118164
2020-02-13,14.100000381469727
2019-01-30,14.010000228881836
2018-08-23,14.149999618530273
2018-09-24,14.029999732971191
2018-11-27,13.949999809265137
2018-10-26,14.020000457763672
2019-07-09,14.010000228881836
2019-06-07,13.5600004196167
2019-05-06,13.520000457763672
2019-04-04,13.109999656677246
2019-09-11,12.449999809265137
2019-11-29,12.149999618530273
2020-05-05,12.229999542236328
2019-12-02,12.779999732971191
2020-02-19,12.699999809265137
2020-05-08,12.239999771118164
2019-05-21,11.119999885559082
2019-03-18,10.550000190734863
2018-09-07,9.930000305175781
2018-08-06,9.619999885559082
2018-10-09,8.390000343322754
2019-02-14,9.199999809265137
2018-12-12,7.940000057220459
2019-07-24,8.609999656677246
2019-09-26,7.820000171661377
2019-10-28,7.46999979019165
2019-12-05,7.800000190734863
2020-05-11,7.579999923706055
2019-07-03,7.420000076293945
2020-02-25,7.579999923706055
2020-05-14,7.510000228881836
2020-02-28,8.0600004196167
2019-08-08,8.229999542236328
2019-06-05,8.289999961853027
2018-07-20,7.800000190734863
2018-08-21,7.329999923706055
2018-10-24,7.289999961853027
2019-04-02,7.349999904632568
2019-03-01,8.010000228881836
2019-01-28,8.239999771118164
2018-12-27,9.119999885559082
2019-09-09,9.09000015258789
2020-03-02,8.899999618530273
2020-05-20,8.010000228881836
2019-12-17,7.699999809265137
2020-03-05,7.630000114440918
2019-02-12,7.78000020980835
2019-01-11,7.789999961853027
2018-12-10,8.050000190734863
2019-08-23,7.869999885559082
2018-11-08,8.100000381469727
2019-07-22,8.229999542236328
2019-06-20,9.300000190734863
2018-09-05,9.489999771118164
2019-04-17,9.369999885559082
2019-09-24,8.970000267028809
2019-12-20,8.34000015258789
2020-05-26,8.569999694824219
2019-04-30,8.350000381469727
2019-12-23,8.329999923706055
2020-03-11,8.510000228881836
2020-05-29,8.510000228881836
2019-12-26,8.289999961853027
2020-06-01,7.809999942779541
2019-05-02,7.190000057220459
2019-02-27,7.619999885559082
2018-11-23,7.940000057220459
2019-08-06,8.149999618530273
2018-07-18,8.0600004196167
2018-09-20,8.130000114440918
2018-10-22,8.229999542236328
2019-07-05,8.489999771118164
2019-06-03,9.479999542236328
2019-10-09,9.609999656677246
2019-10-11,8.90999984741211
2020-03-17,8.920000076293945
2020-06-04,9.270000457763672
2019-10-14,9.5
2020-03-20,9.829999923706055
2018-11-06,11.369999885559082
2019-06-18,11.359999656677246
2019-05-17,10.9399995803833
2019-04-15,10.869999885559082
2019-03-14,9.819999694824219
2019-01-09,10.029999732971191
2018-08-02,9.470000267028809
2018-10-05,10.420000076293945
2019-08-21,10.369999885559082
2019-10-17,9.979999542236328
2020-03-23,10.319999694824219
2020-06-10,10.180000305175781
2019-02-25,10.300000190734863
2020-01-07,10.039999961853027
2020-03-26,9.5
2019-10-23,9.609999656677246
