Dates,LEN
2018-06-20,51.62887191772461
2018-06-21,51.085205078125
2018-06-25,50.61073303222656
2018-06-22,48.65351867675781
2018-06-26,51.016021728515625
2018-06-27,50.6700325012207
2018-06-28,51.44105911254883
2018-06-29,51.8957633972168
2018-07-02,51.56956100463867
2018-07-03,51.77714538574219
2018-07-05,52.508628845214844
2018-07-16,53.07207489013672
2018-09-18,54.00124740600586
2019-01-24,53.72447967529297
2019-09-05,53.38814163208008
2018-11-21,53.2001953125
2020-01-13,53.477169036865234
2020-04-01,53.467281341552734
2020-06-19,54.95111083984375
2019-10-29,54.57520294189453
2020-01-16,54.5455322265625
2020-06-22,54.09048843383789
2018-10-03,53.71458435058594
2018-07-31,52.02301025390625
2019-03-12,50.79638671875
2019-02-08,51.96366500854492
2019-01-07,51.548194885253906
2018-12-06,51.320674896240234
2019-08-19,51.70647048950195
2019-07-18,51.18218231201172
2019-05-15,50.26221466064453
2019-09-20,50.924983978271484
2019-11-01,51.201961517333984
2020-04-07,52.42859649658203
2020-06-25,52.69568634033203
2020-06-16,52.873748779296875
2019-11-04,52.80450439453125
2020-01-22,50.2325325012207
2019-11-07,50.44026565551758
2020-04-13,49.6884651184082
2019-07-01,49.935768127441406
2019-05-30,50.02479553222656
2018-08-15,50.578765869140625
2018-10-18,52.685791015625
2019-03-27,51.96366500854492
2019-01-22,51.15250015258789
2018-12-21,50.99422073364258
2019-09-03,51.854854583740234
2018-11-19,52.04279708862305
2019-08-02,52.121944427490234
2020-01-28,51.28110885620117
2020-04-16,51.11293411254883
2019-11-13,51.16239547729492
2020-01-31,51.953773498535156
2018-12-04,51.77571105957031
2018-11-02,49.985233306884766
2019-07-16,50.14350128173828
2018-08-30,50.61832809448242
2018-10-01,51.65700912475586
2019-06-14,51.78560256958008
2019-05-13,51.96366500854492
2019-04-11,50.608436584472656
2019-02-06,51.251426696777344
2019-09-18,50.83595275878906
2020-02-03,50.17317581176758
2020-04-22,49.58954620361328
2019-11-19,48.47172164916992
2020-02-06,48.34312438964844
2019-11-22,47.38358688354492
2019-03-25,46.572418212890625
2019-02-21,46.18662643432617
2018-12-19,46.65156555175781
2018-07-12,46.26576232910156
2018-09-14,45.74148178100586
2018-08-13,44.208187103271484
2018-10-16,44.29722213745117
2019-07-31,44.950103759765625
2019-05-28,43.83229064941406
2019-04-26,43.2486457824707
2020-04-28,42.84306716918945
2019-11-25,42.68478775024414
2020-02-12,42.57598114013672
2020-05-01,43.62455368041992
2020-05-04,42.61554718017578
2019-06-12,42.00166320800781
2019-04-09,40.42734146118164
2019-03-08,38.98174285888672
2019-02-04,40.29862594604492
2018-07-27,38.456966400146484
2018-08-28,39.79365158081055
2019-01-03,41.377872467041016
2019-08-15,40.605567932128906
2018-10-31,42.61554718017578
2019-09-16,42.55613708496094
2020-02-18,43.605690002441406
2020-05-07,42.853179931640625
2018-08-17,43.95223617553711
2019-12-04,43.5462760925293
2020-02-21,42.546241760253906
2018-12-17,41.486793518066406
2019-08-30,41.486793518066406
2018-11-15,40.2788200378418
2019-07-29,40.85309982299805
2019-06-27,41.19964599609375
2019-04-24,39.140159606933594
2018-07-10,40.645172119140625
2018-09-12,41.061038970947266
2019-02-19,41.72441864013672
2019-01-18,42.35811233520508
2020-02-24,42.31850814819336
2020-05-13,42.41752243041992
2019-12-10,42.447227478027344
2020-02-27,43.447265625
2019-12-13,42.61554718017578
2020-05-19,42.30860900878906
2019-03-06,43.179927825927734
2018-11-30,40.72438430786133
2019-08-13,42.04126739501953
2019-07-12,41.58580780029297
2019-06-10,40.714481353759766
2019-05-09,40.07089614868164
2018-07-25,40.773895263671875
2018-09-27,40.506553649902344
2018-10-29,39.813453674316406
2019-10-16,39.62533187866211
2019-12-16,40.605567932128906
2020-03-04,40.625370025634766
2020-05-22,40.47684860229492
2019-10-01,38.575782775878906
2019-12-19,37.684661865234375
2018-09-10,39.07085418701172
2019-05-24,39.11045837402344
2018-08-09,39.0411491394043
2019-04-22,38.763912200927734
2019-03-21,39.565921783447266
2019-01-16,39.15996170043945
2019-08-28,40.80359649658203
2018-11-13,41.96205520629883
2018-10-12,42.4670295715332
2019-06-25,45.83349609375
2020-03-10,44.72454071044922
2020-05-28,45.95231246948242
2019-10-07,44.754249572753906
2020-03-13,45.42754364013672
2019-10-10,44.91267395019531
2020-03-16,44.33838653564453
2020-06-03,43.66509246826172
2018-11-28,43.08091735839844
2018-09-25,43.229434967041016
2018-07-23,44.46824264526367
2018-08-24,44.161014556884766
2019-07-10,44.121376037597656
2019-05-07,45.538570404052734
2019-04-05,45.98454284667969
2019-03-04,46.99540328979492
2019-01-31,46.72782516479492
2019-09-12,46.26203918457031
2019-12-31,46.4899787902832
2020-03-19,45.66741180419922
2020-01-03,45.77642059326172
2020-06-09,45.61785125732422
2019-02-15,45.57821273803711
2019-01-14,48.17475509643555
2018-07-06,47.73869323730469
2018-08-07,47.808067321777344
2018-10-10,48.462162017822266
2018-12-13,48.93785858154297
2019-08-26,48.51171112060547
2019-07-25,48.779293060302734
2019-05-22,49.80006790161133
2019-03-19,49.195533752441406
2020-01-06,49.01714324951172
2020-03-25,48.40269088745117
2020-06-12,47.55039596557617
2019-10-22,46.60890197753906
2020-01-09,47.173797607421875
2020-06-15,45.71696472167969
2019-10-25,45.489017486572266
2020-03-31,47.12424850463867
2020-06-18,47.30263137817383
2019-04-03,48.075645446777344
2018-08-22,48.12520217895508
2018-10-25,47.639591217041016
2019-01-29,47.59004211425781
2018-12-28,47.30263137817383
2018-11-26,47.43147277832031
2019-08-09,46.17284393310547
2019-07-08,45.806156158447266
2019-06-06,47.144065856933594
2019-09-10,47.41164779663086
2020-01-15,49.1063346862793
2020-04-03,49.26490783691406
2019-10-31,51.20735549926758
2020-04-06,49.31446075439453
2020-06-24,48.65045928955078
2018-11-09,48.472068786621094
2019-07-23,48.422515869140625
2019-06-21,49.364013671875
2019-05-20,50.23612976074219
2019-04-18,51.21726989746094
2018-09-06,50.840667724609375
2018-10-08,49.78024673461914
2019-02-13,50.384788513183594
2018-12-11,50.840667724609375
2019-09-25,50.51362991333008
2020-01-21,50.682106018066406
2020-04-09,50.93977355957031
2019-11-06,51.44520568847656
2020-01-24,52.43625259399414
2020-01-27,51.62359619140625
2020-04-15,52.03023910522461
2018-12-26,52.198848724365234
2019-08-07,51.13761520385742
2019-06-04,51.603755950927734
