Dates,LEN
2018-06-20,51.90999984741211
2018-06-21,52.2599983215332
2018-06-25,51.599998474121094
2018-06-22,50.95000076293945
2018-06-26,52.849998474121094
2018-06-27,52.20000076293945
2018-06-28,50.83000183105469
2018-06-29,53.06999969482422
2018-07-02,52.0
2018-07-03,52.459999084472656
2018-07-05,52.790000915527344
2018-07-16,53.209999084472656
2018-09-18,54.34000015258789
2019-01-24,54.88999938964844
2019-09-05,53.95000076293945
2018-11-21,54.20000076293945
2020-01-13,53.68000030517578
2020-04-01,54.0
2020-06-19,54.04999923706055
2019-10-29,54.91999816894531
2020-01-16,55.130001068115234
2020-06-22,55.060001373291016
2018-10-03,55.0
2018-07-31,54.209999084472656
2019-03-12,52.029998779296875
2019-02-08,51.58000183105469
2019-01-07,52.689998626708984
2018-12-06,52.20000076293945
2019-08-19,52.13999938964844
2019-07-18,52.439998626708984
2019-05-15,51.43000030517578
2019-09-20,50.939998626708984
2019-11-01,51.45000076293945
2020-04-07,51.849998474121094
2020-06-25,53.189998626708984
2020-06-16,53.33000183105469
2019-11-04,52.959999084472656
2020-01-22,53.029998779296875
2019-11-07,50.939998626708984
2020-04-13,50.619998931884766
2019-07-01,50.43000030517578
2019-05-30,50.369998931884766
2018-08-15,50.560001373291016
2018-10-18,52.369998931884766
2019-03-27,53.15999984741211
2019-01-22,52.38999938964844
2018-12-21,51.7400016784668
2019-09-03,51.599998474121094
2018-11-19,52.41999816894531
2019-08-02,52.56999969482422
2020-01-28,52.43000030517578
2020-04-16,51.88999938964844
2019-11-13,51.630001068115234
2020-01-31,51.7400016784668
2018-12-04,52.66999816894531
2018-11-02,51.84000015258789
2019-07-16,50.77000045776367
2018-08-30,50.5
2018-10-01,51.209999084472656
2019-06-14,52.2599983215332
2019-05-13,52.2400016784668
2019-04-11,52.4900016784668
2019-02-06,51.31999969482422
2019-09-18,51.779998779296875
2020-02-03,51.47999954223633
2020-04-22,50.689998626708984
2019-11-19,49.900001525878906
2020-02-06,49.2400016784668
2019-11-22,49.189998626708984
2019-03-25,47.7599983215332
2019-02-21,47.0099983215332
2018-12-19,47.0
2018-07-12,47.18000030517578
2018-09-14,46.45000076293945
2018-08-13,45.970001220703125
2018-10-16,44.5
2019-07-31,44.630001068115234
2019-05-28,45.540000915527344
2019-04-26,44.38999938964844
2020-04-28,43.599998474121094
2019-11-25,43.939998626708984
2020-02-12,42.970001220703125
2020-05-01,43.400001525878906
2020-05-04,43.22999954223633
2019-06-12,42.59000015258789
2019-04-09,42.5
2019-03-08,41.099998474121094
2019-02-04,38.970001220703125
2018-07-27,40.619998931884766
2018-08-28,39.38999938964844
2019-01-03,39.5
2019-08-15,42.65999984741211
2018-10-31,40.90999984741211
2019-09-16,43.529998779296875
2020-02-18,43.04999923706055
2020-05-07,44.52000045776367
2018-08-17,43.22999954223633
2019-12-04,44.4900016784668
2020-02-21,44.45000076293945
2018-12-17,41.470001220703125
2019-08-30,41.72999954223633
2018-11-15,41.40999984741211
2019-07-29,40.849998474121094
2019-06-27,41.70000076293945
2019-04-24,40.54999923706055
2018-07-10,39.470001220703125
2018-09-12,40.9900016784668
2019-02-19,40.88999938964844
2019-01-18,42.29999923706055
2020-02-24,42.5
2020-05-13,43.130001068115234
2019-12-10,42.540000915527344
2020-02-27,43.0099983215332
2019-12-13,43.72999954223633
2020-05-19,43.119998931884766
2019-03-06,43.45000076293945
2018-11-30,42.689998626708984
2019-08-13,40.56999969482422
2019-07-12,42.61000061035156
2019-06-10,42.060001373291016
2019-05-09,41.689998626708984
2018-07-25,40.93000030517578
2018-09-27,41.16999816894531
2018-10-29,40.369998931884766
2019-10-16,40.11000061035156
2019-12-16,40.43000030517578
2020-03-04,41.11000061035156
2020-05-22,40.709999084472656
2019-10-01,40.529998779296875
2019-12-19,38.75
2018-09-10,38.31999969482422
2019-05-24,38.779998779296875
2018-08-09,39.56999969482422
2019-04-22,39.599998474121094
2019-03-21,38.560001373291016
2019-01-16,39.709999084472656
2019-08-28,40.08000183105469
2018-11-13,41.650001525878906
2018-10-12,42.7400016784668
2019-06-25,43.900001525878906
2020-03-10,46.0099983215332
2020-05-28,45.16999816894531
2019-10-07,46.0
2020-03-13,45.040000915527344
2019-10-10,45.88999938964844
2020-03-16,44.810001373291016
2020-06-03,45.09000015258789
2018-11-28,43.70000076293945
2018-09-25,43.65999984741211
2018-07-23,43.7599983215332
2018-08-24,45.31999969482422
2019-07-10,44.33000183105469
2019-05-07,44.15999984741211
2019-04-05,46.22999954223633
2019-03-04,46.5
2019-01-31,47.31999969482422
2019-09-12,46.79999923706055
2019-12-31,46.650001525878906
2020-03-19,46.720001220703125
2020-01-03,45.900001525878906
2020-06-09,45.83000183105469
2019-02-15,46.060001373291016
2019-01-14,46.2599983215332
2018-07-06,48.70000076293945
2018-08-07,47.7400016784668
2018-10-10,48.619998931884766
2018-12-13,48.869998931884766
2019-08-26,49.380001068115234
2019-07-25,48.189998626708984
2019-05-22,49.43000030517578
2019-03-19,50.47999954223633
2020-01-06,49.22999954223633
2020-03-25,49.52000045776367
2020-06-12,48.40999984741211
2019-10-22,48.34000015258789
2020-01-09,47.209999084472656
2020-06-15,47.599998474121094
2019-10-25,46.0099983215332
2020-03-31,46.040000915527344
2020-06-18,47.38999938964844
2019-04-03,47.72999954223633
2018-08-22,48.59000015258789
2018-10-25,48.68000030517578
2019-01-29,48.060001373291016
2018-12-28,48.150001525878906
2018-11-26,47.81999969482422
2019-08-09,47.90999984741211
2019-07-08,46.5099983215332
2019-06-06,46.34000015258789
2019-09-10,47.43000030517578
2020-01-15,47.91999816894531
2020-04-03,49.560001373291016
2019-10-31,51.0
2020-04-06,51.38999938964844
2020-06-24,49.75
2018-11-09,48.939998626708984
2019-07-23,48.70000076293945
2019-06-21,49.16999816894531
2019-05-20,49.7599983215332
2019-04-18,51.220001220703125
2018-09-06,51.540000915527344
2018-10-08,51.0099983215332
2019-02-13,50.470001220703125
2018-12-11,50.869998931884766
2019-09-25,51.61000061035156
2020-01-21,51.13999938964844
2020-04-09,51.400001525878906
2019-11-06,51.150001525878906
2020-01-24,51.86000061035156
2020-01-27,52.68000030517578
2020-04-15,52.380001068115234
2018-12-26,52.56999969482422
2019-08-07,51.56999969482422
2019-06-04,51.630001068115234
2018-09-21,52.0099983215332
2018-07-19,51.97999954223633
2018-08-20,52.369998931884766
2018-10-23,52.189998626708984
2019-05-03,52.709999084472656
2019-04-01,51.77000045776367
2019-02-28,51.66999816894531
2019-11-12,51.75
2020-01-30,50.939998626708984
2019-11-15,51.7599983215332
2020-04-21,51.369998931884766
2019-04-16,51.43000030517578
2019-03-15,52.61000061035156
2019-02-11,53.2599983215332
2019-01-10,53.09000015258789
2019-08-22,53.0
2018-11-07,51.939998626708984
2018-08-03,51.310001373291016
2018-09-04,51.61000061035156
2019-06-19,51.400001525878906
2019-09-23,52.029998779296875
2019-11-18,51.34000015258789
2020-02-05,50.4900016784668
2020-04-24,49.93000030517578
2019-03-29,49.540000915527344
2019-11-21,50.86000061035156
2020-04-27,51.810001373291016
2020-02-11,52.310001373291016
2020-04-30,52.90999984741211
2019-05-01,53.41999816894531
2019-02-26,53.02000045776367
2019-01-25,52.150001525878906
2018-12-24,53.13999938964844
2019-09-06,52.95000076293945
2018-07-17,53.599998474121094
2018-09-19,52.88999938964844
2019-08-05,52.2400016784668
2019-10-08,52.720001220703125
2019-12-11,52.630001068115234
2019-11-27,51.54999923706055
2020-02-14,53.0
2020-05-06,47.75
2019-01-08,48.13999938964844
2018-12-07,48.33000183105469
2019-08-20,48.970001220703125
2018-11-05,48.0
2019-07-19,48.529998779296875
2018-10-04,48.7400016784668
2019-06-17,48.209999084472656
2019-05-16,48.06999969482422
2018-08-01,48.290000915527344
2019-03-13,48.66999816894531
2019-12-03,47.63999938964844
2020-02-20,47.849998474121094
2019-12-06,47.189998626708984
2020-05-12,47.95000076293945
2019-12-09,46.88999938964844
2020-02-26,46.90999984741211
2020-05-15,46.529998779296875
2019-03-28,45.9900016784668
2018-09-17,45.84000015258789
2018-08-16,47.16999816894531
2018-10-19,47.7599983215332
2019-04-29,47.650001525878906
2019-01-23,47.93000030517578
2019-09-04,48.43000030517578
2018-11-20,47.790000915527344
2019-07-02,48.40999984741211
2019-05-31,47.40999984741211
2019-12-12,47.529998779296875
2020-05-18,47.58000183105469
2019-09-27,49.86000061035156
2020-03-03,50.65999984741211
2020-05-21,49.79999923706055
2019-05-14,49.13999938964844
2018-08-31,49.810001373291016
2018-07-30,49.41999816894531
2018-10-02,48.86000061035156
2019-04-12,49.75
2019-03-11,50.11000061035156
2019-02-07,51.25
2019-07-17,51.540000915527344
2019-09-19,52.279998779296875
2019-10-21,51.290000915527344
2019-12-18,51.38999938964844
2020-03-06,50.31999969482422
2019-10-03,50.88999938964844
2020-03-09,51.189998626708984
