Dates,LEN
2020-03-06,50.650001525878906
2019-10-03,51.630001068115234
2020-03-09,51.43000030517578
2020-05-27,51.400001525878906
2019-12-24,52.2599983215332
2020-03-12,52.5
2018-12-20,52.470001220703125
2019-08-01,53.2599983215332
2018-08-14,53.29999923706055
2018-07-13,54.349998474121094
2018-10-17,54.97999954223633
2019-05-29,55.0
2019-03-26,54.06999969482422
2019-02-22,53.68000030517578
2019-10-04,54.220001220703125
2019-11-05,54.4900016784668
2019-12-27,54.540000915527344
2020-06-02,55.209999084472656
2019-12-30,56.04999923706055
2020-03-18,55.9900016784668
2020-06-05,55.959999084472656
2019-07-15,55.77000045776367
2018-12-03,56.13999938964844
2019-06-13,56.189998626708984
2019-01-04,57.91999816894531
2018-08-29,59.25
2019-02-05,59.720001220703125
2018-11-01,59.70000076293945
2019-08-16,59.97999954223633
2019-04-10,59.72999954223633
2019-09-17,59.220001220703125
2019-10-15,59.43000030517578
2020-01-02,59.22999954223633
2020-06-08,59.75
2019-10-18,61.189998626708984
2020-03-24,61.75
2020-06-11,61.720001220703125
2020-01-08,62.41999816894531
2019-04-25,62.060001373291016
2019-07-30,61.91999816894531
2019-02-20,62.09000015258789
2018-07-11,62.630001068115234
2018-09-13,61.9900016784668
2018-10-15,61.209999084472656
2019-06-28,60.209999084472656
2018-12-18,60.61000061035156
2018-11-16,61.06999969482422
2019-10-02,61.06999969482422
2020-03-27,59.349998474121094
2020-01-10,59.220001220703125
2019-10-24,59.279998779296875
2020-03-30,57.939998626708984
2020-06-17,59.119998931884766
2020-01-14,60.09000015258789
2020-04-02,59.52000045776367
2019-01-02,59.869998931884766
2019-08-14,60.369998931884766
2018-10-30,60.58000183105469
2019-06-11,60.470001220703125
2019-05-10,60.279998779296875
2019-04-08,60.33000183105469
2018-08-27,59.470001220703125
2018-07-26,59.7400016784668
2018-09-28,60.47999954223633
2019-03-07,60.689998626708984
2019-10-30,60.029998779296875
2020-01-17,59.619998931884766
2020-06-23,58.95000076293945
2020-04-08,59.36000061035156
2020-06-26,59.95000076293945
2019-03-22,60.27000045776367
2019-01-17,59.709999084472656
2019-08-29,59.470001220703125
2018-11-14,59.7599983215332
2019-06-26,59.83000183105469
2018-09-11,58.68000030517578
2018-07-09,58.619998931884766
2018-08-10,58.09000015258789
2019-04-23,57.4900016784668
2019-09-30,56.43000030517578
2020-01-23,56.72999954223633
2019-11-08,56.880001068115234
2020-04-14,56.79999923706055
2019-11-11,56.90999984741211
2020-01-29,56.38999938964844
2020-04-17,55.9900016784668
2018-07-24,56.029998779296875
2018-09-26,56.16999816894531
2019-05-08,56.75
2019-03-05,58.369998931884766
2019-02-01,58.33000183105469
2018-12-31,60.2400016784668
2018-11-29,59.119998931884766
2019-08-12,59.81999969482422
2019-07-11,60.599998474121094
2019-09-13,61.65999984741211
2019-11-14,63.08000183105469
2020-04-20,63.33000183105469
2020-02-04,64.04000091552734
2020-04-23,65.0
2018-12-14,66.27999877929688
2019-08-27,67.87000274658203
2018-08-08,68.04000091552734
2018-10-11,67.7300033569336
2018-11-12,68.58999633789062
2019-07-26,68.29000091552734
2019-06-24,68.13999938964844
2019-05-23,67.6500015258789
2019-03-20,67.19000244140625
2019-01-15,67.0
2019-11-20,68.05000305175781
2020-02-07,68.69000244140625
2020-02-10,69.44999694824219
2020-04-29,70.19999694824219
2019-11-26,71.2300033569336
2020-02-13,70.98999786376953
2019-01-30,70.45999908447266
2018-08-23,70.54000091552734
2018-09-24,71.19000244140625
2018-11-27,70.94999694824219
2018-10-26,71.2300033569336
2019-07-09,71.37999725341797
2019-06-07,70.38999938964844
2019-05-06,69.36000061035156
2019-04-04,66.88999938964844
2019-09-11,65.47000122070312
2019-11-29,61.779998779296875
2020-05-05,62.689998626708984
2019-12-02,66.18000030517578
2020-02-19,67.12000274658203
2020-05-08,66.41000366210938
2019-05-21,63.790000915527344
2019-03-18,58.439998626708984
2018-09-07,59.529998779296875
2018-08-06,57.83000183105469
2018-10-09,50.02000045776367
2019-02-14,49.540000915527344
2018-12-12,40.0
2019-07-24,37.65999984741211
2019-09-26,32.380001068115234
2019-10-28,35.5
2019-12-05,35.09000015258789
2020-05-11,32.77000045776367
2019-07-03,35.790000915527344
2020-02-25,41.939998626708984
2020-05-14,42.869998931884766
2020-02-28,42.220001220703125
2019-08-08,40.70000076293945
2019-06-05,40.439998626708984
2018-07-20,37.06999969482422
2018-08-21,35.529998779296875
2018-10-24,33.869998931884766
2019-04-02,39.709999084472656
2019-03-01,42.939998626708984
2019-01-28,43.75
2018-12-27,47.83000183105469
2019-09-09,44.150001525878906
2020-03-02,44.02000045776367
2020-05-20,41.2400016784668
2019-12-17,41.150001525878906
2020-03-05,44.25
2019-02-12,41.7400016784668
2019-01-11,40.459999084472656
2018-12-10,41.619998931884766
2019-08-23,42.81999969482422
2018-11-08,43.47999954223633
2019-07-22,45.650001525878906
2019-06-20,49.779998779296875
2018-09-05,53.310001373291016
2019-04-17,51.900001525878906
2019-09-24,49.66999816894531
2019-12-20,49.79999923706055
2020-05-26,51.970001220703125
2019-04-30,51.72999954223633
2019-12-23,52.599998474121094
2020-03-11,54.43000030517578
2020-05-29,53.810001373291016
2019-12-26,53.119998931884766
2020-06-01,50.7599983215332
2019-05-02,48.880001068115234
2019-02-27,51.11000061035156
2018-11-23,57.27000045776367
2019-08-06,60.099998474121094
2018-07-18,59.970001220703125
2018-09-20,59.849998474121094
2018-10-22,60.459999084472656
2019-07-05,63.5
2019-06-03,65.22000122070312
2019-10-09,65.9000015258789
2019-10-11,62.040000915527344
2020-03-17,62.33000183105469
2020-06-04,60.970001220703125
2019-10-14,63.790000915527344
2020-03-20,63.849998474121094
2018-11-06,64.7300033569336
2019-06-18,65.4800033569336
2019-05-17,62.81999969482422
2019-04-15,64.12999725341797
2019-03-14,61.0
2019-01-09,61.79999923706055
2018-08-02,63.65999984741211
2018-10-05,65.69000244140625
2019-08-21,65.2699966430664
2019-10-17,63.369998931884766
2020-03-23,63.380001068115234
2020-06-10,61.380001068115234
2019-02-25,62.11000061035156
2020-01-07,60.439998626708984
2020-03-26,59.83000183105469
2019-10-23,59.439998626708984
