Dates,LEN
2018-07-12,46.7400016784668
2018-09-14,45.369998931884766
2018-08-13,44.540000915527344
2018-10-16,43.65999984741211
2019-07-31,44.529998779296875
2019-05-28,44.290000915527344
2019-04-26,43.70000076293945
2020-04-28,43.220001220703125
2019-11-25,42.70000076293945
2020-02-12,42.7599983215332
2020-05-01,43.15999984741211
2020-05-04,42.4900016784668
2019-06-12,42.33000183105469
2019-04-09,40.54999923706055
2019-03-08,39.290000915527344
2019-02-04,38.939998626708984
2018-07-27,38.790000915527344
2018-08-28,39.38999938964844
2019-01-03,39.34000015258789
2019-08-15,40.59000015258789
2018-10-31,40.369998931884766
2019-09-16,42.380001068115234
2020-02-18,42.689998626708984
2020-05-07,42.65999984741211
2018-08-17,43.060001373291016
2019-12-04,43.790000915527344
2020-02-21,42.290000915527344
2018-12-17,40.900001525878906
2019-08-30,41.560001373291016
2018-11-15,40.56999969482422
2019-07-29,40.849998474121094
2019-06-27,41.09000015258789
2019-04-24,38.22999954223633
2018-07-10,39.43000030517578
2018-09-12,40.22999954223633
2019-02-19,40.81999969482422
2019-01-18,41.79999923706055
2020-02-24,42.380001068115234
2020-05-13,42.439998626708984
2019-12-10,42.529998779296875
2020-02-27,41.529998779296875
2019-12-13,42.939998626708984
2020-05-19,42.43000030517578
2019-03-06,42.349998474121094
2018-11-30,40.9900016784668
2019-08-13,40.369998931884766
2019-07-12,41.9900016784668
2019-06-10,40.88999938964844
2019-05-09,40.45000076293945
2018-07-25,40.52000045776367
2018-09-27,40.689998626708984
2018-10-29,40.0099983215332
2019-10-16,39.84000015258789
2019-12-16,39.939998626708984
2020-03-04,40.93000030517578
2020-05-22,40.40999984741211
2019-10-01,38.86000061035156
2019-12-19,37.5099983215332
2018-09-10,37.290000915527344
2019-05-24,38.15999984741211
2018-08-09,38.869998931884766
2019-04-22,38.279998779296875
2019-03-21,38.43000030517578
2019-01-16,39.209999084472656
2019-08-28,39.959999084472656
2018-11-13,41.16999816894531
2018-10-12,41.84000015258789
2019-06-25,42.65999984741211
2020-03-10,44.75
2020-05-28,45.0099983215332
2019-10-07,45.119998931884766
2020-03-13,45.040000915527344
2019-10-10,45.15999984741211
2020-03-16,44.380001068115234
2020-06-03,44.04999923706055
2018-11-28,43.209999084472656
2018-09-25,43.220001220703125
2018-07-23,43.4900016784668
2018-08-24,44.0099983215332
2019-07-10,44.119998931884766
2019-05-07,43.2599983215332
2019-04-05,44.880001068115234
2019-03-04,45.939998626708984
2019-01-31,47.02000045776367
2019-09-12,46.099998474121094
2019-12-31,46.29999923706055
2020-03-19,45.939998626708984
2020-01-03,45.47999954223633
2020-06-09,45.459999084472656
2019-02-15,45.560001373291016
2019-01-14,46.2599983215332
2018-07-06,47.81999969482422
2018-08-07,47.220001220703125
2018-10-10,48.439998626708984
2018-12-13,48.52000045776367
2019-08-26,48.650001525878906
2019-07-25,48.16999816894531
2019-05-22,49.0099983215332
2019-03-19,49.5099983215332
2020-01-06,48.84000015258789
2020-03-25,48.25
2020-06-12,47.79999923706055
2019-10-22,46.16999816894531
2020-01-09,47.209999084472656
2020-06-15,46.119998931884766
2019-10-25,45.869998931884766
2020-03-31,45.81999969482422
2020-06-18,46.939998626708984
2019-04-03,47.72999954223633
2018-08-22,48.08000183105469
2018-10-25,47.959999084472656
2019-01-29,47.43000030517578
2018-12-28,47.619998931884766
2018-11-26,47.27000045776367
2019-08-09,46.45000076293945
2019-07-08,44.84000015258789
2019-06-06,46.25
2019-09-10,47.09000015258789
2020-01-15,47.7400016784668
2020-04-03,48.72999954223633
2019-10-31,50.439998626708984
2020-04-06,49.7400016784668
2020-06-24,49.0
2018-11-09,48.130001068115234
2019-07-23,48.04999923706055
2019-06-21,48.79999923706055
2019-05-20,49.7400016784668
2019-04-18,51.0
2018-09-06,51.09000015258789
2018-10-08,50.13999938964844
2019-02-13,50.369998931884766
2018-12-11,50.7400016784668
2019-09-25,50.86000061035156
2020-01-21,50.66999816894531
2020-04-09,51.02000045776367
2019-11-06,50.95000076293945
2020-01-24,51.81999969482422
2020-01-27,51.83000183105469
2020-04-15,52.13999938964844
2018-12-26,52.2599983215332
2019-08-07,50.47999954223633
2019-06-04,51.369998931884766
2018-09-21,51.709999084472656
2018-07-19,51.7400016784668
2018-08-20,51.97999954223633
2018-10-23,51.790000915527344
2019-05-03,51.810001373291016
2019-04-01,51.310001373291016
2019-02-28,51.31999969482422
2019-11-12,51.06999969482422
2020-01-30,50.7400016784668
2019-11-15,51.13999938964844
2020-04-21,50.7599983215332
2019-04-16,51.16999816894531
2019-03-15,52.27000045776367
2019-02-11,53.150001525878906
2019-01-10,53.040000915527344
2019-08-22,51.720001220703125
2018-11-07,51.810001373291016
2018-08-03,51.25
2018-09-04,50.9900016784668
2019-06-19,51.2400016784668
2019-09-23,51.290000915527344
2019-11-18,50.22999954223633
2020-02-05,49.689998626708984
2020-04-24,49.130001068115234
2019-03-29,49.47999954223633
2019-11-21,50.540000915527344
2020-04-27,51.15999984741211
2020-02-11,52.08000183105469
2020-04-30,52.880001068115234
2019-05-01,52.31999969482422
2019-02-26,51.779998779296875
2019-01-25,52.029998779296875
2018-12-24,52.72999954223633
2019-09-06,52.81999969482422
2018-07-17,52.25
2018-09-19,51.86000061035156
2019-08-05,50.369998931884766
2019-10-08,52.0099983215332
2019-12-11,51.279998779296875
2019-11-27,50.95000076293945
2020-02-14,47.75
2020-05-06,47.09000015258789
2019-01-08,47.06999969482422
2018-12-07,48.279998779296875
2019-08-20,47.439998626708984
2018-11-05,47.68000030517578
2019-07-19,48.34000015258789
2018-10-04,47.90999984741211
2019-06-17,47.84000015258789
2019-05-16,47.2400016784668
2018-08-01,47.54999923706055
2019-03-13,47.189998626708984
2019-12-03,47.63999938964844
2020-02-20,47.150001525878906
2019-12-06,47.04999923706055
2020-05-12,46.81999969482422
2019-12-09,46.400001525878906
2020-02-26,46.2599983215332
2020-05-15,45.869998931884766
2019-03-28,45.52000045776367
2018-09-17,45.560001373291016
2018-08-16,47.060001373291016
2018-10-19,47.470001220703125
2019-04-29,47.18000030517578
2019-01-23,47.720001220703125
2019-09-04,47.09000015258789
2018-11-20,47.529998779296875
2019-07-02,47.4900016784668
2019-05-31,47.0099983215332
2019-12-12,47.38999938964844
2020-05-18,47.40999984741211
2019-09-27,49.86000061035156
2020-03-03,49.75
2020-05-21,48.900001525878906
2019-05-14,49.13999938964844
2018-08-31,48.779998779296875
2018-07-30,48.45000076293945
2018-10-02,47.97999954223633
2019-04-12,49.33000183105469
2019-03-11,49.97999954223633
2019-02-07,50.75
2019-07-17,51.029998779296875
2019-09-19,51.060001373291016
2019-10-21,50.72999954223633
2019-12-18,50.310001373291016
2020-03-06,49.54999923706055
2019-10-03,50.5099983215332
2020-03-09,50.310001373291016
2020-05-27,50.52000045776367
2019-12-24,51.06999969482422
2020-03-12,51.209999084472656
2018-12-20,51.810001373291016
2019-08-01,52.02000045776367
2018-08-14,52.130001068115234
2018-07-13,53.130001068115234
2018-10-17,53.95000076293945
2019-05-29,53.34000015258789
2019-03-26,53.2400016784668
2019-02-22,52.9900016784668
2019-10-04,52.43000030517578
2019-11-05,53.70000076293945
2019-12-27,53.77000045776367
2020-06-02,53.83000183105469
2019-12-30,54.70000076293945
2020-03-18,54.970001220703125
2020-06-05,55.09000015258789
2019-07-15,54.619998931884766
2018-12-03,54.7599983215332
2019-06-13,55.279998779296875
2019-01-04,54.95000076293945
2018-08-29,57.65999984741211
2019-02-05,58.31999969482422
2018-11-01,58.90999984741211
2019-08-16,58.880001068115234
2019-04-10,58.939998626708984
2019-09-17,58.130001068115234
2019-10-15,58.470001220703125
2020-01-02,58.470001220703125
2020-06-08,59.0099983215332
2019-10-18,59.61000061035156
2020-03-24,60.720001220703125
2020-06-11,60.900001525878906
2020-01-08,60.86000061035156
2019-04-25,60.86000061035156
2019-07-30,61.119998931884766
2019-02-20,61.220001220703125
2018-07-11,61.65999984741211
2018-09-13,60.119998931884766
2018-10-15,59.459999084472656
2019-06-28,58.06999969482422
2018-12-18,59.36000061035156
2018-11-16,59.900001525878906
2019-10-02,59.02000045776367
2020-03-27,57.83000183105469
2020-01-10,58.189998626708984
2019-10-24,57.08000183105469
2020-03-30,57.150001525878906
2020-06-17,57.880001068115234
2020-01-14,57.54999923706055
2020-04-02,58.36000061035156
2019-01-02,58.97999954223633
2019-08-14,59.209999084472656
2018-10-30,59.45000076293945
2019-06-11,59.36000061035156
2019-05-10,59.369998931884766
2019-04-08,58.849998474121094
2018-08-27,58.529998779296875
2018-07-26,58.939998626708984
2018-09-28,59.18000030517578
2019-03-07,59.650001525878906
2019-10-30,59.470001220703125
2020-01-17,58.290000915527344
2020-06-23,58.11000061035156
2020-04-08,58.279998779296875
2020-06-26,58.63999938964844
2019-03-22,58.63999938964844
2019-01-17,58.849998474121094
2019-08-29,58.630001068115234
2018-11-14,58.959999084472656
2019-06-26,58.040000915527344
2018-09-11,57.72999954223633
2018-07-09,57.439998626708984
2018-08-10,56.91999816894531
2019-04-23,56.150001525878906
2019-09-30,55.099998474121094
2020-01-23,55.13999938964844
2019-11-08,55.529998779296875
2020-04-14,55.75
2019-11-11,55.869998931884766
2020-01-29,55.880001068115234
2020-04-17,55.209999084472656
2018-07-24,55.439998626708984
2018-09-26,55.310001373291016
2019-05-08,55.5
2019-03-05,56.540000915527344
2019-02-01,56.79999923706055
2018-12-31,57.56999969482422
2018-11-29,57.15999984741211
2019-08-12,57.5099983215332
2019-07-11,59.630001068115234
2019-09-13,60.25
2019-11-14,61.630001068115234
2020-04-20,62.16999816894531
2020-02-04,62.97999954223633
2020-04-23,63.150001525878906
2018-12-14,64.94000244140625
2019-08-27,65.52999877929688
2018-08-08,66.55999755859375
2018-10-11,66.0
2018-11-12,67.4000015258789
2019-07-26,66.81999969482422
2019-06-24,66.80999755859375
2019-05-23,66.25
2019-03-20,66.1500015258789
2019-01-15,65.56999969482422
2019-11-20,65.44000244140625
2020-02-07,67.73999786376953
2020-02-10,68.26000213623047
2020-04-29,69.08999633789062
2019-11-26,70.38999938964844
2020-02-13,69.9000015258789
2019-01-30,69.6500015258789
2018-08-23,69.22000122070312
2018-09-24,69.86000061035156
2018-11-27,70.18000030517578
2018-10-26,69.87999725341797
2019-07-09,70.5199966430664
2019-06-07,69.06999969482422
2019-05-06,66.18000030517578
2019-04-04,64.66000366210938
2019-09-11,62.689998626708984
2019-11-29,59.02000045776367
2020-05-05,59.83000183105469
2019-12-02,62.43000030517578
2020-02-19,64.37000274658203
2020-05-08,64.47000122070312
2019-05-21,61.0
2019-03-18,55.349998474121094
2018-09-07,55.08000183105469
2018-08-06,53.380001068115234
2018-10-09,43.7400016784668
2019-02-14,42.16999816894531
2018-12-12,36.47999954223633
2019-07-24,31.760000228881836
2019-09-26,25.420000076293945
2019-10-28,28.889999389648438
2019-12-05,30.270000457763672
2020-05-11,28.209999084472656
2019-07-03,31.18000030517578
2020-02-25,35.5
2020-05-14,40.31999969482422
2020-02-28,39.220001220703125
2019-08-08,38.06999969482422
2019-06-05,37.65999984741211
2018-07-20,34.40999984741211
2018-08-21,32.40999984741211
2018-10-24,32.40999984741211
2019-04-02,35.689998626708984
2019-03-01,39.060001373291016
2019-01-28,39.560001373291016
2018-12-27,44.0
2019-09-09,40.84000015258789
2020-03-02,42.209999084472656
2020-05-20,39.209999084472656
2019-12-17,39.529998779296875
2020-03-05,41.66999816894531
2019-02-12,39.56999969482422
2019-01-11,38.5099983215332
2018-12-10,40.45000076293945
2019-08-23,40.38999938964844
2018-11-08,41.400001525878906
2019-07-22,42.97999954223633
2019-06-20,47.619998931884766
2018-09-05,51.209999084472656
2019-04-17,49.369998931884766
2019-09-24,47.810001373291016
2019-12-20,48.0
2020-05-26,50.290000915527344
2019-04-30,49.81999969482422
2019-12-23,50.279998779296875
2020-03-11,51.189998626708984
2020-05-29,52.11000061035156
2019-12-26,50.869998931884766
2020-06-01,48.13999938964844
2019-05-02,46.099998474121094
2019-02-27,47.65999984741211
2018-11-23,53.29999923706055
2019-08-06,55.77000045776367
2018-07-18,56.22999954223633
2018-09-20,57.099998474121094
2018-10-22,58.5099983215332
2019-07-05,60.56999969482422
2019-06-03,62.029998779296875
2019-10-09,59.7400016784668
2019-10-11,59.290000915527344
2020-03-17,59.63999938964844
2020-06-04,59.22999954223633
2019-10-14,60.790000915527344
2020-03-20,60.279998779296875
2018-11-06,61.33000183105469
2019-06-18,61.959999084472656
2019-05-17,60.83000183105469
2019-04-15,60.54999923706055
2019-03-14,57.15999984741211
2019-01-09,58.349998474121094
2018-08-02,57.09000015258789
2018-10-05,62.099998474121094
2019-08-21,63.060001373291016
2019-10-17,61.63999938964844
2020-03-23,59.93000030517578
2020-06-10,59.25
2019-02-25,60.43000030517578
2020-01-07,57.459999084472656
2020-03-26,57.130001068115234
2019-10-23,58.0099983215332
