Dates,NOW
2020-01-24,238.9199981689453
2020-01-27,243.57000732421875
2020-04-15,247.33999633789062
2018-12-26,245.3800048828125
2019-08-07,269.2699890136719
2019-06-04,267.8299865722656
2018-09-21,273.4700012207031
2018-07-19,273.82000732421875
2018-08-20,273.1600036621094
2018-10-23,269.989990234375
2019-05-03,269.30999755859375
2019-04-01,270.9700012207031
2019-02-28,268.8999938964844
2019-11-12,268.3900146484375
2020-01-30,271.79998779296875
2019-11-15,275.20001220703125
2020-04-21,271.1600036621094
2019-04-16,272.92999267578125
2019-03-15,276.42999267578125
2019-02-11,281.739990234375
2019-01-10,277.32000732421875
2019-08-22,270.5
2018-11-07,273.0
2018-08-03,276.5
2018-09-04,270.8699951171875
2019-06-19,269.44000244140625
2019-09-23,272.1199951171875
2019-11-18,268.32000732421875
2020-02-05,265.4100036621094
2020-04-24,265.44000244140625
2019-03-29,263.2900085449219
2019-11-21,258.07000732421875
2020-04-27,263.8800048828125
2020-02-11,269.67999267578125
2020-04-30,276.69000244140625
2019-05-01,280.55999755859375
2019-02-26,279.8599853515625
2019-01-25,270.3399963378906
2018-12-24,274.0899963378906
2019-09-06,275.6099853515625
2018-07-17,276.3800048828125
2018-09-19,285.0299987792969
2019-08-05,285.8299865722656
2019-10-08,292.9800109863281
2019-12-11,290.8399963378906
2019-11-27,288.3800048828125
2020-02-14,283.1499938964844
2020-05-06,285.20001220703125
2019-01-08,280.8299865722656
2018-12-07,280.19000244140625
2019-08-20,284.3299865722656
2018-11-05,289.32000732421875
2019-07-19,294.2300109863281
2018-10-04,294.6199951171875
2019-06-17,293.7799987792969
2019-05-16,299.1199951171875
2018-08-01,302.989990234375
2019-03-13,302.6300048828125
2019-12-03,303.1700134277344
2020-02-20,302.4100036621094
2019-12-06,301.29998779296875
2020-05-12,300.1600036621094
2019-12-09,298.489990234375
2020-02-26,299.20001220703125
2020-05-15,294.9700012207031
2019-03-28,295.0199890136719
2018-09-17,297.6099853515625
2018-08-16,290.75
2018-10-19,290.19000244140625
2019-04-29,290.0
2019-01-23,286.3900146484375
2019-09-04,282.5
2018-11-20,281.7200012207031
2019-07-02,273.1099853515625
2019-05-31,262.5400085449219
2019-12-12,265.0
2020-05-18,264.95001220703125
2019-09-27,267.7300109863281
2020-03-03,268.0
2020-05-21,263.1199951171875
2019-05-14,263.57000732421875
2018-08-31,259.8699951171875
2018-07-30,254.91000366210938
2018-10-02,259.8999938964844
2019-04-12,261.5799865722656
2019-03-11,257.6099853515625
2019-02-07,267.8399963378906
2019-07-17,267.95001220703125
2019-09-19,274.55999755859375
2019-10-21,266.8699951171875
2019-12-18,269.6000061035156
2020-03-06,263.30999755859375
2019-10-03,265.95001220703125
2020-03-09,266.5799865722656
2020-05-27,265.55999755859375
2019-12-24,270.1400146484375
2020-03-12,273.1600036621094
2018-12-20,270.55999755859375
2019-08-01,265.8399963378906
2018-08-14,255.6699981689453
2018-07-13,259.07000732421875
2018-10-17,259.6600036621094
2019-05-29,256.3800048828125
2019-03-26,261.239990234375
2019-02-22,268.0
2019-10-04,266.8999938964844
2019-11-05,269.17999267578125
2019-12-27,271.3900146484375
2020-06-02,273.6300048828125
2019-12-30,268.3299865722656
2020-03-18,259.6400146484375
2020-06-05,259.6499938964844
2019-07-15,259.489990234375
2018-12-03,254.8000030517578
2019-06-13,256.1199951171875
2019-01-04,250.75999450683594
2018-08-29,258.55999755859375
2019-02-05,267.2200012207031
2018-11-01,270.5
2019-08-16,268.3699951171875
2019-04-10,263.5199890136719
2019-09-17,264.67999267578125
2019-10-15,273.9599914550781
2020-01-02,271.2200012207031
2020-06-08,276.5
2019-10-18,260.75
2020-03-24,259.05999755859375
2020-06-11,257.510009765625
2020-01-08,245.80999755859375
2019-04-25,242.4499969482422
2019-07-30,225.72999572753906
2019-02-20,243.82000732421875
2018-07-11,241.5
2018-09-13,246.27999877929688
2018-10-15,248.99000549316406
2019-06-28,250.24000549316406
2018-12-18,250.80999755859375
2018-11-16,256.1600036621094
2019-10-02,255.5800018310547
2020-03-27,246.39999389648438
2020-01-10,242.72999572753906
2019-10-24,244.64999389648438
2020-03-30,249.1999969482422
2020-06-17,250.0
2020-01-14,253.49000549316406
2020-04-02,255.11000061035156
2019-01-02,255.41000366210938
2019-08-14,260.0400085449219
2018-10-30,268.45001220703125
2019-06-11,279.8999938964844
2019-05-10,284.29998779296875
2019-04-08,283.4700012207031
2018-08-27,280.8500061035156
2018-07-26,284.0
2018-09-28,281.1499938964844
2019-03-07,281.489990234375
2019-10-30,283.489990234375
2020-01-17,283.0
2020-06-23,280.0
2020-04-08,278.07000732421875
2020-06-26,277.25
2019-03-22,275.30999755859375
2019-01-17,272.6000061035156
2019-08-29,272.45001220703125
2018-11-14,268.19000244140625
2019-06-26,268.5899963378906
2018-09-11,273.79998779296875
2018-07-09,281.79998779296875
2018-08-10,281.0199890136719
2019-04-23,280.17999267578125
2019-09-30,279.1099853515625
2020-01-23,282.8299865722656
2019-11-08,287.44000244140625
2020-04-14,284.9200134277344
2019-11-11,288.0799865722656
2020-01-29,288.07000732421875
2020-04-17,286.4200134277344
2018-07-24,283.8500061035156
2018-09-26,291.67999267578125
2019-05-08,293.05999755859375
2019-03-05,293.4100036621094
2019-02-01,294.5799865722656
2018-12-31,297.69000244140625
2018-11-29,299.7699890136719
2019-08-12,303.3900146484375
2019-07-11,305.8599853515625
2019-09-13,306.0
2019-11-14,307.7300109863281
2020-04-20,310.5
2020-02-04,312.7900085449219
2020-04-23,315.6000061035156
2018-12-14,317.2699890136719
2019-08-27,316.17999267578125
2018-08-08,318.8399963378906
2018-10-11,308.17999267578125
2018-11-12,315.2099914550781
2019-07-26,315.9800109863281
2019-06-24,343.8900146484375
2019-05-23,339.9100036621094
2019-03-20,344.75
2019-01-15,354.6400146484375
2019-11-20,355.989990234375
2020-02-07,342.82000732421875
2020-02-10,345.7699890136719
2020-04-29,345.0
2019-11-26,346.19000244140625
2020-02-13,350.42999267578125
2019-01-30,357.0
2018-08-23,356.32000732421875
2018-09-24,358.760009765625
2018-11-27,362.95001220703125
2018-10-26,361.9800109863281
2019-07-09,351.75
2019-06-07,336.5
2019-05-06,342.0799865722656
2019-04-04,342.510009765625
2019-09-11,331.42999267578125
2019-11-29,327.0
2020-05-05,344.4800109863281
2019-12-02,350.70001220703125
2020-02-19,345.2200012207031
2020-05-08,343.0299987792969
2019-05-21,323.510009765625
2019-03-18,306.8399963378906
2018-09-07,313.0
2018-08-06,310.2699890136719
2018-10-09,287.1300048828125
2019-02-14,288.5
2018-12-12,283.8399963378906
2019-07-24,302.9800109863281
2019-09-26,279.94000244140625
2019-10-28,290.0
2019-12-05,284.67999267578125
2020-05-11,260.3900146484375
2019-07-03,283.6000061035156
2020-02-25,278.95001220703125
2020-05-14,295.0
2020-02-28,284.1300048828125
2019-08-08,292.70001220703125
2019-06-05,296.1700134277344
2018-07-20,278.79998779296875
2018-08-21,272.6199951171875
2018-10-24,261.1600036621094
2019-04-02,272.25
2019-03-01,278.1000061035156
2019-01-28,276.4100036621094
2018-12-27,285.1199951171875
2019-09-09,284.5
2020-03-02,303.1400146484375
2020-05-20,299.3900146484375
2019-12-17,301.8500061035156
2020-03-05,303.1199951171875
2019-02-12,308.1400146484375
2019-01-11,303.70001220703125
2018-12-10,302.67999267578125
2019-08-23,304.69000244140625
2018-11-08,303.67999267578125
2019-07-22,311.0
2019-06-20,315.0
2018-09-05,325.44000244140625
2019-04-17,357.7799987792969
2019-09-24,351.0
2019-12-20,356.5
2020-05-26,376.17999267578125
2019-04-30,379.79998779296875
2019-12-23,386.57000732421875
2020-03-11,387.6000061035156
2020-05-29,388.5
2019-12-26,384.989990234375
2020-06-01,370.4599914550781
2019-05-02,370.05999755859375
2019-02-27,372.45001220703125
2018-11-23,381.7799987792969
2019-08-06,389.6700134277344
2018-07-18,394.760009765625
2018-09-20,393.5899963378906
2018-10-22,394.1400146484375
2019-07-05,396.1499938964844
2019-06-03,378.04998779296875
2019-10-09,386.6700134277344
2019-10-11,388.2300109863281
2020-03-17,387.94000244140625
2020-06-04,392.8999938964844
2019-10-14,393.1099853515625
2020-03-20,389.70001220703125
2018-11-06,390.67999267578125
2019-06-18,388.7699890136719
2019-05-17,398.0
2019-04-15,405.5299987792969
2019-03-14,397.4599914550781
2019-01-09,392.3800048828125
2018-08-02,393.9800109863281
2018-10-05,402.8699951171875
2019-08-21,407.5899963378906
2019-10-17,404.489990234375
2020-03-23,407.989990234375
2020-06-10,403.2200012207031
2019-02-25,409.79998779296875
2020-01-07,405.239990234375
2020-03-26,401.69000244140625
2019-10-23,402.8399963378906
