Dates,NOW
2019-03-11,255.5
2019-02-07,262.0
2019-07-17,266.5
2019-09-19,266.3699951171875
2019-10-21,265.0
2019-12-18,269.0199890136719
2020-03-06,261.7699890136719
2019-10-03,263.8599853515625
2020-03-09,265.9100036621094
2020-05-27,264.0899963378906
2019-12-24,265.7200012207031
2020-03-12,270.32000732421875
2018-12-20,269.8999938964844
2019-08-01,264.0
2018-08-14,250.47000122070312
2018-07-13,252.6300048828125
2018-10-17,256.6000061035156
2019-05-29,255.3800048828125
2019-03-26,251.0
2019-02-22,263.3599853515625
2019-10-04,266.69000244140625
2019-11-05,265.45001220703125
2019-12-27,269.4700012207031
2020-06-02,272.4700012207031
2019-12-30,267.0
2020-03-18,257.5
2020-06-05,259.3900146484375
2019-07-15,258.9200134277344
2018-12-03,252.1999969482422
2019-06-13,255.32000732421875
2019-01-04,249.05999755859375
2018-08-29,247.77000427246094
2019-02-05,260.2300109863281
2018-11-01,266.2300109863281
2019-08-16,266.0
2019-04-10,260.8399963378906
2019-09-17,260.0199890136719
2019-10-15,268.05999755859375
2020-01-02,270.07000732421875
2020-06-08,270.44000244140625
2019-10-18,258.92999267578125
2020-03-24,258.2900085449219
2020-06-11,253.97000122070312
2020-01-08,245.08999633789062
2019-04-25,241.91000366210938
2019-07-30,216.3000030517578
2019-02-20,236.55999755859375
2018-07-11,237.77000427246094
2018-09-13,243.39999389648438
2018-10-15,243.99000549316406
2019-06-28,243.33999633789062
2018-12-18,249.9600067138672
2018-11-16,248.94000244140625
2019-10-02,254.49000549316406
2020-03-27,245.80999755859375
2020-01-10,241.75
2019-10-24,242.0
2020-03-30,239.9199981689453
2020-06-17,247.30999755859375
2020-01-14,249.2899932861328
2020-04-02,250.92999267578125
2019-01-02,252.77000427246094
2019-08-14,255.5
2018-10-30,258.0
2019-06-11,277.25
2019-05-10,276.8800048828125
2019-04-08,282.32000732421875
2018-08-27,280.0
2018-07-26,280.0
2018-09-28,281.0
2019-03-07,279.510009765625
2019-10-30,280.9700012207031
2020-01-17,283.0
2020-06-23,271.7900085449219
2020-04-08,277.8699951171875
2020-06-26,273.0
2019-03-22,274.8999938964844
2019-01-17,271.7699890136719
2019-08-29,270.0
2018-11-14,266.0
2019-06-26,266.3599853515625
2018-09-11,265.6400146484375
2018-07-09,274.3299865722656
2018-08-10,279.95001220703125
2019-04-23,277.42999267578125
2019-09-30,277.45001220703125
2020-01-23,280.5199890136719
2019-11-08,283.04998779296875
2020-04-14,283.8999938964844
2019-11-11,284.760009765625
2020-01-29,288.07000732421875
2020-04-17,286.2799987792969
2018-07-24,280.4100036621094
2018-09-26,284.9599914550781
2019-05-08,286.8999938964844
2019-03-05,285.19000244140625
2019-02-01,293.2200012207031
2018-12-31,294.55999755859375
2018-11-29,297.29998779296875
2019-08-12,300.7200012207031
2019-07-11,302.3500061035156
2019-09-13,303.8500061035156
2019-11-14,302.0
2020-04-20,306.0
2020-02-04,310.44000244140625
2020-04-23,312.0
2018-12-14,317.0299987792969
2019-08-27,313.0
2018-08-08,314.5799865722656
2018-10-11,300.45001220703125
2018-11-12,309.2900085449219
2019-07-26,315.5199890136719
2019-06-24,333.7300109863281
2019-05-23,339.5
2019-03-20,338.4100036621094
2019-01-15,346.0
2019-11-20,353.1700134277344
2020-02-07,340.010009765625
2020-02-10,341.7099914550781
2020-04-29,340.7200012207031
2019-11-26,345.9599914550781
2020-02-13,345.0199890136719
2019-01-30,347.5
2018-08-23,353.6400146484375
2018-09-24,356.0
2018-11-27,358.75
2018-10-26,357.7200012207031
2019-07-09,350.4800109863281
2019-06-07,327.3399963378906
2019-05-06,338.55999755859375
2019-04-04,331.0
2019-09-11,323.69000244140625
2019-11-29,310.0
2020-05-05,333.8299865722656
2019-12-02,344.3900146484375
2020-02-19,336.739990234375
2020-05-08,337.489990234375
2019-05-21,319.3900146484375
2019-03-18,294.3900146484375
2018-09-07,302.3800048828125
2018-08-06,304.9800109863281
2018-10-09,270.0400085449219
2019-02-14,277.4100036621094
2018-12-12,251.00999450683594
2019-07-24,271.4100036621094
2019-09-26,266.0
2019-10-28,276.4599914550781
2019-12-05,276.05999755859375
2020-05-11,254.89999389648438
2019-07-03,275.5799865722656
2020-02-25,272.3500061035156
2020-05-14,269.69000244140625
2020-02-28,284.1300048828125
2019-08-08,277.7699890136719
2019-06-05,289.5899963378906
2018-07-20,274.3900146484375
2018-08-21,265.0
2018-10-24,258.8500061035156
2019-04-02,259.489990234375
2019-03-01,277.0
2019-01-28,266.44000244140625
2018-12-27,276.0799865722656
2019-09-09,276.760009765625
2020-03-02,297.0
2020-05-20,297.2099914550781
2019-12-17,300.4800109863281
2020-03-05,302.0899963378906
2019-02-12,298.19000244140625
2019-01-11,298.9599914550781
2018-12-10,295.9200134277344
2019-08-23,300.0
2018-11-08,297.5299987792969
2019-07-22,307.5299987792969
2019-06-20,312.7900085449219
2018-09-05,301.6000061035156
2019-04-17,327.8399963378906
2019-09-24,342.0899963378906
2019-12-20,336.5199890136719
2020-05-26,360.0
2019-04-30,374.6300048828125
2019-12-23,368.9700012207031
2020-03-11,384.0
2020-05-29,375.0
2019-12-26,384.1300048828125
2020-06-01,366.010009765625
2019-05-02,358.7099914550781
2019-02-27,365.45001220703125
2018-11-23,378.0
2019-08-06,375.0
2018-07-18,390.0
2018-09-20,390.5199890136719
2018-10-22,389.0400085449219
2019-07-05,396.1300048828125
2019-06-03,378.04998779296875
2019-10-09,370.0
2019-10-11,381.4100036621094
2020-03-17,385.05999755859375
2020-06-04,384.45001220703125
2019-10-14,389.989990234375
2020-03-20,385.69000244140625
2018-11-06,370.0
2019-06-18,386.5799865722656
2019-05-17,390.9800109863281
2019-04-15,392.3399963378906
2019-03-14,393.8299865722656
2019-01-09,387.6199951171875
2018-08-02,378.20001220703125
2018-10-05,400.0
2019-08-21,400.010009765625
2019-10-17,402.260009765625
2020-03-23,406.25
2020-06-10,396.4200134277344
2019-02-25,408.0
2020-01-07,399.7799987792969
2020-03-26,391.7200012207031
2019-10-23,401.8299865722656
