Dates,BA
2020-05-19,337.5
2019-03-06,356.3699951171875
2018-11-30,341.739990234375
2019-08-13,317.29998779296875
2019-07-12,321.3900146484375
2019-06-10,315.510009765625
2019-05-09,318.75
2018-07-25,324.6600036621094
2018-09-27,324.1700134277344
2018-10-29,315.55999755859375
2019-10-16,314.44000244140625
2019-12-16,323.20001220703125
2020-03-04,316.1000061035156
2020-05-22,308.0
2019-10-01,304.010009765625
2019-12-19,294.1600036621094
2018-09-10,292.4700012207031
2019-05-24,302.239990234375
2018-08-09,315.1499938964844
2019-04-22,318.75
2019-03-21,313.7099914550781
2019-01-16,309.3999938964844
2019-08-28,316.0799865722656
2018-11-13,323.3500061035156
2018-10-12,332.6499938964844
2019-06-25,340.8699951171875
2020-03-10,343.0
2020-05-28,348.0899963378906
2019-10-07,347.010009765625
2020-03-13,347.9800109863281
2019-10-10,351.55999755859375
2020-03-16,350.7300109863281
2020-06-03,361.32000732421875
2018-11-28,354.2300109863281
2018-09-25,353.6700134277344
2018-07-23,356.8999938964844
2018-08-24,360.3299865722656
2019-07-10,357.5
2019-05-07,362.4100036621094
2019-04-05,380.5
2019-03-04,382.0799865722656
2019-01-31,384.7300109863281
2019-09-12,388.1199951171875
2019-12-31,399.54998779296875
2020-03-19,405.6600036621094
2020-01-03,402.2900085449219
2020-06-09,397.79998779296875
2019-02-15,402.69000244140625
2019-01-14,405.3999938964844
2018-07-06,407.6700134277344
2018-08-07,407.79998779296875
2018-10-10,411.42999267578125
2018-12-13,414.5400085449219
2019-08-26,417.1099853515625
2019-07-25,415.67999267578125
2019-05-22,419.1400146484375
2019-03-19,426.5199890136719
2020-01-06,424.25
2020-03-25,427.1499938964844
2020-06-12,437.0799865722656
2019-10-22,440.19000244140625
2020-01-09,426.6300048828125
2020-06-15,428.6400146484375
2019-10-25,422.0799865722656
2020-03-31,416.44000244140625
2020-06-18,415.5
2019-04-03,365.54998779296875
2018-08-22,368.0
2018-10-25,363.3299865722656
2019-01-29,372.1000061035156
2018-12-28,366.45001220703125
2018-11-26,367.20001220703125
2019-08-09,371.010009765625
2019-07-08,373.67999267578125
2019-06-06,372.2300109863281
2019-09-10,361.5299987792969
2020-01-15,362.8900146484375
2020-04-03,367.6000061035156
2019-10-31,365.54998779296875
2020-04-06,372.3299865722656
2020-06-24,374.739990234375
2018-11-09,383.1000061035156
2019-07-23,388.5
2019-06-21,384.07000732421875
2019-05-20,385.1000061035156
2019-04-18,390.95001220703125
2018-09-06,371.8599853515625
2018-10-08,367.75
2019-02-13,362.9200134277344
2018-12-11,364.2099914550781
2019-09-25,372.0
2020-01-21,373.67999267578125
2020-04-09,375.0299987792969
2019-11-06,377.4800109863281
2020-01-24,377.5199890136719
2020-01-27,374.8999938964844
2020-04-15,372.6099853515625
2018-12-26,373.6600036621094
2019-08-07,372.760009765625
2019-06-04,378.1400146484375
2018-09-21,376.760009765625
2018-07-19,375.04998779296875
2018-08-20,376.3800048828125
2018-10-23,373.25
2019-05-03,374.2200012207031
2019-04-01,365.6300048828125
2019-02-28,355.0199890136719
2019-11-12,353.3299865722656
2020-01-30,347.4700012207031
2019-11-15,347.54998779296875
2020-04-21,337.0
2019-04-16,337.2300109863281
2019-03-15,337.6400146484375
2019-02-11,345.82000732421875
2019-01-10,351.1600036621094
2019-08-22,350.5299987792969
2018-11-07,354.8800048828125
2018-08-03,351.75
2018-09-04,341.1499938964844
2019-06-19,353.0
2019-09-23,354.8800048828125
2019-11-18,346.04998779296875
2020-02-05,347.94000244140625
2020-04-24,341.3599853515625
2019-03-29,330.6700134277344
2019-11-21,340.1199951171875
2020-04-27,332.489990234375
2020-02-11,345.5799865722656
2020-04-30,352.29998779296875
2019-05-01,353.54998779296875
2019-02-26,348.1300048828125
2019-01-25,342.79998779296875
2018-12-24,344.1000061035156
2019-09-06,345.8900146484375
2018-07-17,347.04998779296875
2018-09-19,357.6000061035156
2019-08-05,368.3500061035156
2019-10-08,368.9599914550781
2019-12-11,371.7200012207031
2019-11-27,372.1000061035156
2020-02-14,368.0299987792969
2020-05-06,370.0
2019-01-08,362.3500061035156
2018-12-07,361.57000732421875
2019-08-20,353.32000732421875
2018-11-05,352.69000244140625
2019-07-19,352.260009765625
2018-10-04,351.42999267578125
2019-06-17,349.3999938964844
2019-05-16,347.8999938964844
2018-08-01,351.25
2019-03-13,350.70001220703125
2019-12-03,358.1400146484375
2020-02-20,359.0199890136719
2019-12-06,361.20001220703125
2020-05-12,362.0
2019-12-09,359.75
2020-02-26,368.5
2020-05-15,371.8900146484375
2019-03-28,370.67999267578125
2018-09-17,360.0299987792969
2018-08-16,345.7099914550781
2018-10-19,342.0
2019-04-29,339.1099853515625
2019-01-23,336.55999755859375
2019-09-04,341.04998779296875
2018-11-20,333.0
2019-07-02,332.32000732421875
2019-05-31,326.9599914550781
2019-12-12,329.1400146484375
2020-05-18,324.57000732421875
2019-09-27,328.8599853515625
2020-03-03,333.1700134277344
2020-05-21,331.3699951171875
2019-05-14,330.5
2018-08-31,320.4100036621094
2018-07-30,319.54998779296875
2018-10-02,326.4800109863281
2019-04-12,331.3999938964844
2019-03-11,328.8800048828125
2019-02-07,333.2099914550781
2019-07-17,341.010009765625
2019-09-19,354.3500061035156
2019-10-21,356.8900146484375
2019-12-18,353.6199951171875
2020-03-06,351.17999267578125
2019-10-03,360.1700134277344
2020-03-09,362.3999938964844
2020-05-27,350.6099853515625
2019-12-24,354.42999267578125
2020-03-12,359.1300048828125
2018-12-20,359.1199951171875
2019-08-01,354.7300109863281
2018-08-14,358.54998779296875
2018-07-13,368.0
2018-10-17,374.30999755859375
2019-05-29,377.04998779296875
2019-03-26,375.0
2019-02-22,377.79998779296875
2019-10-04,379.79998779296875
2019-11-05,382.8999938964844
2019-12-27,377.9200134277344
2020-06-02,374.4200134277344
2019-12-30,375.30999755859375
2020-03-18,383.1000061035156
2020-06-05,383.3299865722656
2019-07-15,381.30999755859375
2018-12-03,376.69000244140625
2019-06-13,374.6300048828125
2019-01-04,363.7699890136719
2018-08-29,363.2300109863281
2019-02-05,371.7200012207031
2018-11-01,373.05999755859375
2019-08-16,368.6400146484375
2019-04-10,373.5
2019-09-17,370.3299865722656
2019-10-15,370.0799865722656
2020-01-02,372.67999267578125
2020-06-08,370.5299987792969
2019-10-18,369.239990234375
2020-03-24,369.05999755859375
2020-06-11,344.0
2020-01-08,324.3999938964844
2019-04-25,334.4599914550781
2019-07-30,336.5
2019-02-20,337.7699890136719
2018-07-11,338.8999938964844
2018-09-13,339.489990234375
2018-10-15,339.2200012207031
2019-06-28,343.2699890136719
2018-12-18,339.45001220703125
2018-11-16,339.5
2019-10-02,346.04998779296875
2020-03-27,353.19000244140625
2020-01-10,353.1300048828125
2019-10-24,355.04998779296875
2020-03-30,350.54998779296875
2020-06-17,345.55999755859375
2020-01-14,360.010009765625
2020-04-02,361.1199951171875
2019-01-02,361.4800109863281
2019-08-14,369.29998779296875
2018-10-30,367.8999938964844
2019-06-11,361.6099853515625
2019-05-10,365.75
2019-04-08,366.260009765625
2018-08-27,366.6099853515625
2018-07-26,369.20001220703125
2018-09-28,371.3599853515625
2019-03-07,366.79998779296875
2019-10-30,366.17999267578125
2020-01-17,355.1600036621094
2020-06-23,347.6099853515625
2020-04-08,348.82000732421875
2020-06-26,345.5899963378906
2019-03-22,347.1099853515625
2019-01-17,349.57000732421875
2019-08-29,347.45001220703125
2018-11-14,338.5
2019-06-26,341.0
2018-09-11,341.1000061035156
2018-07-09,326.42999267578125
2018-08-10,320.6099853515625
2019-04-23,328.1400146484375
2019-09-30,330.9800109863281
2020-01-23,328.0
2019-11-08,334.20001220703125
2020-04-14,332.6199951171875
2019-11-11,329.29998779296875
2020-01-29,329.1700134277344
2020-04-17,325.7099914550781
2018-07-24,323.32000732421875
2018-09-26,327.70001220703125
2019-05-08,330.29998779296875
2019-03-05,327.8800048828125
2019-02-01,330.7099914550781
2018-12-31,329.6000061035156
2018-11-29,332.04998779296875
2019-08-12,329.45001220703125
2019-07-11,330.0799865722656
2019-09-13,328.2799987792969
2019-11-14,329.69000244140625
2020-04-20,329.30999755859375
2020-02-04,323.0
2020-04-23,305.75
2018-12-14,302.7200012207031
2019-08-27,307.70001220703125
2018-08-08,312.510009765625
2018-10-11,314.5799865722656
2018-11-12,314.0
2019-07-26,319.1400146484375
2019-06-24,317.6400146484375
2019-05-23,316.989990234375
2019-03-20,314.8800048828125
2019-01-15,315.0299987792969
2019-11-20,319.2300109863281
2020-02-07,325.6600036621094
2020-02-10,335.69000244140625
2020-04-29,336.32000732421875
2019-11-26,342.1000061035156
2020-02-13,345.8500061035156
2019-01-30,342.6300048828125
2018-08-23,338.0
2018-09-24,336.1000061035156
2018-11-27,335.8599853515625
2018-10-26,335.3900146484375
2019-07-09,330.2300109863281
2019-06-07,316.3299865722656
2019-05-06,303.6300048828125
2019-04-04,304.05999755859375
2019-09-11,284.2900085449219
2019-11-29,269.6000061035156
2020-05-05,274.2900085449219
2019-12-02,278.0799865722656
2020-02-19,277.010009765625
2020-05-08,259.6499938964844
2019-05-21,249.8000030517578
2019-03-18,224.3699951171875
2018-09-07,215.0
2018-08-06,187.0
2018-10-09,154.80999755859375
2019-02-14,161.3800048828125
2018-12-12,128.75999450683594
2019-07-24,101.25
2019-09-26,89.0
2019-10-28,90.3499984741211
2019-12-05,94.27999877929688
2020-05-11,93.55999755859375
2019-07-03,116.12999725341797
2020-02-25,141.0
2020-05-14,167.17999267578125
2020-02-28,155.5399932861328
2019-08-08,140.67999267578125
2019-06-05,149.0
2018-07-20,130.0
2018-08-21,120.0199966430664
2018-10-24,122.5
2019-04-02,129.2100067138672
2019-03-01,140.25999450683594
2019-01-28,144.5500030517578
2018-12-27,150.08999633789062
2019-09-09,146.25999450683594
2020-03-02,140.0
2020-05-20,132.89999389648438
2019-12-17,134.0
2020-03-05,145.0
2019-02-12,142.5
2019-01-11,135.4499969482422
2018-12-10,134.52000427246094
2019-08-23,136.0500030517578
2018-11-08,128.3300018310547
2019-07-22,123.83000183105469
2019-06-20,127.73999786376953
2018-09-05,135.25
2019-04-17,132.30999755859375
2019-09-24,132.83999633789062
2019-12-20,124.3499984741211
2020-05-26,125.0
2019-04-30,121.37000274658203
2019-12-23,122.36000061035156
2020-03-11,131.55999755859375
2020-05-29,127.94999694824219
2019-12-26,125.19999694824219
2020-06-01,119.33000183105469
2019-05-02,113.88999938964844
2019-02-27,117.77999877929688
2018-11-23,125.80000305175781
2019-08-06,130.27999877929688
2018-07-18,131.30999755859375
2018-09-20,136.14999389648438
2018-10-22,135.77999877929688
2019-07-05,142.61000061035156
2019-06-03,141.24000549316406
2019-10-09,149.0500030517578
2019-10-11,142.94000244140625
2020-03-17,144.5500030517578
2020-06-04,151.80999755859375
2019-10-14,155.49000549316406
2020-03-20,177.39999389648438
2018-11-06,197.36000061035156
2019-06-18,218.92999267578125
2019-05-17,213.0800018310547
2019-04-15,197.39999389648438
2019-03-14,166.00999450683594
2019-01-09,176.25999450683594
2018-08-02,175.88999938964844
2018-10-05,192.60000610351562
2019-08-21,191.25
2019-10-17,187.1999969482422
2020-03-23,184.57000732421875
2020-06-10,181.89999389648438
2019-02-25,183.5500030517578
2020-01-07,176.07000732421875
2020-03-26,169.58999633789062
2019-10-23,167.60000610351562
