Dates,BA
2019-04-16,346.1000061035156
2019-03-15,348.79998779296875
2019-02-11,356.5
2019-01-10,359.989990234375
2019-08-22,355.94000244140625
2018-11-07,360.7699890136719
2018-08-03,357.57000732421875
2018-09-04,351.4700012207031
2019-06-19,361.3999938964844
2019-09-23,359.30999755859375
2019-11-18,352.7900085449219
2020-02-05,351.9200134277344
2020-04-24,345.8500061035156
2019-03-29,339.1099853515625
2019-11-21,346.4100036621094
2020-04-27,353.25
2020-02-11,351.6400146484375
2020-04-30,355.2799987792969
2019-05-01,357.3999938964844
2019-02-26,355.4700012207031
2019-01-25,349.2699890136719
2018-12-24,349.05999755859375
2019-09-06,349.1700134277344
2018-07-17,356.04998779296875
2018-09-19,374.6499938964844
2019-08-05,379.30999755859375
2019-10-08,375.7900085449219
2019-12-11,376.1099853515625
2019-11-27,375.489990234375
2020-02-14,375.25
2020-05-06,378.9800109863281
2019-01-08,369.92999267578125
2018-12-07,366.2300109863281
2019-08-20,365.2300109863281
2018-11-05,356.7799987792969
2019-07-19,354.8500061035156
2018-10-04,357.25
2019-06-17,352.9599914550781
2019-05-16,353.8500061035156
2018-08-01,356.5199890136719
2019-03-13,359.260009765625
2019-12-03,365.45001220703125
2020-02-20,362.8500061035156
2019-12-06,365.3500061035156
2020-05-12,369.75
2019-12-09,368.45001220703125
2020-02-26,378.3999938964844
2020-05-15,382.4800109863281
2019-03-28,376.42999267578125
2018-09-17,371.3599853515625
2018-08-16,357.69000244140625
2018-10-19,348.42999267578125
2019-04-29,346.0799865722656
2019-01-23,347.489990234375
2019-09-04,351.2900085449219
2018-11-20,344.2900085449219
2019-07-02,340.5400085449219
2019-05-31,333.3699951171875
2019-12-12,335.70001220703125
2020-05-18,333.6499938964844
2019-09-27,336.42999267578125
2020-03-03,339.0799865722656
2020-05-21,336.010009765625
2019-05-14,337.3999938964844
2018-08-31,329.5400085449219
2018-07-30,328.07000732421875
2018-10-02,331.1600036621094
2019-04-12,335.9100036621094
2019-03-11,333.5
2019-02-07,342.5799865722656
2019-07-17,356.44000244140625
2019-09-19,369.69000244140625
2019-10-21,367.3399963378906
2019-12-18,361.30999755859375
2020-03-06,360.19000244140625
2019-10-03,366.0400085449219
2020-03-09,366.3699951171875
2020-05-27,355.32000732421875
2019-12-24,358.0299987792969
2020-03-12,364.7099914550781
2018-12-20,364.9100036621094
2019-08-01,360.92999267578125
2018-08-14,369.489990234375
2018-07-13,383.5
2018-10-17,384.0
2019-05-29,381.75
2019-03-26,381.6300048828125
2019-02-22,385.30999755859375
2019-10-04,386.739990234375
2019-11-05,388.5199890136719
2019-12-27,384.7300109863281
2020-06-02,380.1000061035156
2019-12-30,381.8900146484375
2020-03-18,391.0
2020-06-05,388.2300109863281
2019-07-15,389.69000244140625
2018-12-03,383.7699890136719
2019-06-13,382.8500061035156
2019-01-04,372.989990234375
2018-08-29,372.25
2019-02-05,376.1300048828125
2018-11-01,378.1499938964844
2019-08-16,377.3399963378906
2019-04-10,377.8599853515625
2019-09-17,374.5400085449219
2019-10-15,376.94000244140625
2020-01-02,378.70001220703125
2020-06-08,373.5299987792969
2019-10-18,377.4200134277344
2020-03-24,373.79998779296875
2020-06-11,369.3500061035156
2020-01-08,334.239990234375
2019-04-25,341.4800109863281
2019-07-30,350.79998779296875
2019-02-20,345.739990234375
2018-07-11,343.3699951171875
2018-09-13,344.9800109863281
2018-10-15,349.7200012207031
2019-06-28,350.0
2018-12-18,346.05999755859375
2018-11-16,345.19000244140625
2019-10-02,351.45001220703125
2020-03-27,361.6099853515625
2020-01-10,359.3999938964844
2019-10-24,359.3999938964844
2020-03-30,357.0
2020-06-17,369.75
2020-01-14,367.1099853515625
2020-04-02,366.6199951171875
2019-01-02,368.4800109863281
2019-08-14,373.4800109863281
2018-10-30,375.6000061035156
2019-06-11,374.8299865722656
2019-05-10,370.989990234375
2019-04-08,370.760009765625
2018-08-27,373.54998779296875
2018-07-26,374.29998779296875
2018-09-28,374.7699890136719
2019-03-07,371.8299865722656
2019-10-30,368.29998779296875
2020-01-17,367.3800048828125
2020-06-23,355.55999755859375
2020-04-08,355.2900085449219
2020-06-26,350.4200134277344
2019-03-22,354.3999938964844
2019-01-17,353.6000061035156
2019-08-29,351.3999938964844
2018-11-14,350.0299987792969
2019-06-26,351.07000732421875
2018-09-11,349.30999755859375
2018-07-09,336.2300109863281
2018-08-10,330.95001220703125
2019-04-23,335.25
2019-09-30,334.80999755859375
2020-01-23,335.5
2019-11-08,340.5899963378906
2020-04-14,339.75
2019-11-11,333.3599853515625
2020-01-29,333.6499938964844
2020-04-17,330.6300048828125
2018-07-24,326.57000732421875
2018-09-26,333.3500061035156
2019-05-08,334.8900146484375
2019-03-05,334.8599853515625
2019-02-01,344.19000244140625
2018-12-31,334.0299987792969
2018-11-29,341.7300109863281
2019-08-12,337.70001220703125
2019-07-11,334.1000061035156
2019-09-13,335.3500061035156
2019-11-14,333.1099853515625
2020-04-20,332.8699951171875
2020-02-04,332.5
2020-04-23,326.6000061035156
2018-12-14,312.8399963378906
2019-08-27,318.1700134277344
2018-08-08,326.20001220703125
2018-10-11,321.260009765625
2018-11-12,319.3599853515625
2019-07-26,327.17999267578125
2019-06-24,325.3500061035156
2019-05-23,321.92999267578125
2019-03-20,320.739990234375
2019-01-15,319.4800109863281
2019-11-20,329.67999267578125
2020-02-07,343.44000244140625
2020-02-10,340.739990234375
2020-04-29,345.94000244140625
2019-11-26,348.07000732421875
2020-02-13,349.95001220703125
2019-01-30,347.8900146484375
2018-08-23,344.5
2018-09-24,339.989990234375
2018-11-27,341.4700012207031
2018-10-26,341.239990234375
2019-07-09,334.6600036621094
2019-06-07,321.739990234375
2019-05-06,320.6400146484375
2019-04-04,315.2200012207031
2019-09-11,301.0
2019-11-29,282.8599853515625
2020-05-05,291.7099914550781
2019-12-02,297.44000244140625
2020-02-19,285.9100036621094
2020-05-08,276.30999755859375
2019-05-21,264.2900085449219
2019-03-18,241.47999572753906
2018-09-07,237.8300018310547
2018-08-06,226.99000549316406
2018-10-09,189.85000610351562
2019-02-14,178.27999877929688
2018-12-12,151.0
2019-07-24,134.9600067138672
2019-09-26,107.8499984741211
2019-10-28,103.56999969482422
2019-12-05,107.0
2020-05-11,114.48999786376953
2019-07-03,127.95999908447266
2020-02-25,174.77000427246094
2020-05-14,186.47999572753906
2020-02-28,172.9199981689453
2019-08-08,153.80999755859375
2019-06-05,160.63999938964844
2018-07-20,144.3800048828125
2018-08-21,136.67999267578125
2018-10-24,131.2899932861328
2019-04-02,149.69000244140625
2019-03-01,164.8000030517578
2019-01-28,154.0
2018-12-27,157.97999572753906
2019-09-09,156.0
2020-03-02,152.39999389648438
2020-05-20,148.69000244140625
2019-12-17,143.24000549316406
2020-03-05,154.0
2019-02-12,151.6300048828125
2019-01-11,141.89999389648438
2018-12-10,140.82000732421875
2019-08-23,142.3800048828125
2018-11-08,137.57000732421875
2019-07-22,131.1999969482422
2019-06-20,137.1999969482422
2018-09-05,147.17999267578125
2019-04-17,144.64999389648438
2019-09-24,143.7100067138672
2019-12-20,131.5
2020-05-26,133.8000030517578
2019-04-30,126.86000061035156
2019-12-23,130.7100067138672
2020-03-11,135.5500030517578
2020-05-29,131.0
2019-12-26,133.1199951171875
2020-06-01,125.06999969482422
2019-05-02,122.61000061035156
2019-02-27,121.88999938964844
2018-11-23,136.1999969482422
2019-08-06,137.0399932861328
2018-07-18,135.4499969482422
2018-09-20,144.24000549316406
2018-10-22,141.0800018310547
2019-07-05,145.91000366210938
2019-06-03,149.64999389648438
2019-10-09,156.6999969482422
2019-10-11,152.0
2020-03-17,153.5500030517578
2020-06-04,155.85000610351562
2019-10-14,173.77999877929688
2020-03-20,188.60000610351562
2018-11-06,218.7899932861328
2019-06-18,234.1999969482422
2019-05-17,227.0
2019-04-15,213.02999877929688
2019-03-14,192.17999267578125
2019-01-09,191.3000030517578
2018-08-02,193.22999572753906
2018-10-05,208.3000030517578
2019-08-21,196.42999267578125
2019-10-17,198.02999877929688
2020-03-23,197.9600067138672
2020-06-10,188.6999969482422
2019-02-25,190.1199951171875
2020-01-07,185.1999969482422
2020-03-26,177.5
2019-10-23,173.85000610351562
