Dates,NAD
2018-06-20,11.94060230255127
2018-06-21,11.985865592956543
2018-06-25,11.967761993408203
2018-06-22,11.976815223693848
2018-06-26,11.976815223693848
2018-06-27,11.985865592956543
2018-06-28,12.04018497467041
2018-06-29,12.04018497467041
2018-07-02,12.03113079071045
2018-07-03,12.058287620544434
2018-07-05,12.04018497467041
2018-07-16,12.022078514099121
2018-09-18,11.994918823242188
2019-01-24,12.013026237487793
2019-09-05,12.067340850830078
2018-11-21,12.056429862976074
2020-01-13,12.04733657836914
2020-04-01,12.010969161987305
2020-06-19,12.029154777526855
2019-10-29,12.065524101257324
2020-01-16,12.083704948425293
2020-06-22,12.065524101257324
2018-10-03,12.074614524841309
2018-07-31,12.083704948425293
2019-03-12,12.04733657836914
2019-02-08,12.010969161987305
2019-01-07,12.020062446594238
2018-12-06,12.029154777526855
2019-08-19,12.020062446594238
2019-07-18,11.98369312286377
2019-05-15,12.001875877380371
2019-09-20,11.98369312286377
2019-11-01,12.065524101257324
2020-04-07,12.04733657836914
2020-06-25,12.029154777526855
2020-06-16,12.020062446594238
2019-11-04,12.038246154785156
2020-01-22,12.020062446594238
2019-11-07,12.054764747619629
2020-04-13,12.09129524230957
2019-07-01,12.027366638183594
2019-05-30,12.063897132873535
2018-08-15,12.09129524230957
2018-10-18,12.045633316040039
2019-03-27,12.027366638183594
2019-01-22,12.063897132873535
2018-12-21,12.03650188446045
2019-09-03,12.045633316040039
2018-11-19,12.054764747619629
2019-08-02,12.063897132873535
2020-01-28,12.045633316040039
2020-04-16,12.054764747619629
2019-11-13,12.063897132873535
2020-01-31,12.045633316040039
2018-12-04,12.01823616027832
2018-11-02,12.009102821350098
2019-07-16,12.063897132873535
2018-08-30,12.027366638183594
2018-10-01,11.990835189819336
2019-06-14,12.003677368164062
2019-05-13,11.94865608215332
2019-04-11,11.875295639038086
2019-02-06,11.811104774475098
2019-09-18,11.765252113342285
2020-02-03,11.74691390991211
2020-04-22,11.701065063476562
2019-11-19,11.691890716552734
2020-02-06,11.710234642028809
2019-11-22,11.719404220581055
2019-03-25,11.728572845458984
2019-02-21,11.728572845458984
2018-12-19,11.710234642028809
2018-07-12,11.673552513122559
2018-09-14,11.609363555908203
2018-08-13,11.5818510055542
2018-10-16,11.627703666687012
2019-07-31,11.5818510055542
2019-05-28,11.517661094665527
2019-04-26,11.416789054870605
2020-04-28,11.435127258300781
2019-11-25,11.420392990112305
2020-02-12,11.438814163208008
2020-05-01,11.484864234924316
2020-05-04,11.438814163208008
2019-06-12,11.41118335723877
2019-04-09,11.429604530334473
2019-03-08,11.438814163208008
2019-02-04,11.438814163208008
2018-07-27,11.41118335723877
2018-08-28,11.429604530334473
2019-01-03,11.365132331848145
2019-08-15,11.355925559997559
2018-10-31,11.38355541229248
2019-09-16,11.429604530334473
2020-02-18,11.429604530334473
2020-05-07,11.38355541229248
2018-08-17,11.41118335723877
2019-12-04,11.401972770690918
2020-02-21,11.494071006774902
2018-12-17,11.567753791809082
2019-08-30,11.613801956176758
2018-11-15,11.632223129272461
2019-07-29,11.659854888916016
2019-06-27,11.654302597045898
2019-04-24,11.598807334899902
2018-07-10,11.598807334899902
2018-09-12,11.57105827331543
2019-02-19,11.47856616973877
2019-01-18,11.42306900024414
2020-02-24,11.413817405700684
2020-05-13,11.376821517944336
2019-12-10,11.38607120513916
2020-02-27,11.497063636779785
2019-12-13,11.55256175994873
2020-05-19,11.645054817199707
2019-03-06,11.691302299499512
2018-11-30,11.756048202514648
2019-08-13,11.737548828125
2019-07-12,11.700549125671387
2019-06-10,11.709800720214844
2019-05-09,11.682052612304688
2018-07-25,11.691302299499512
2018-09-27,11.6392822265625
2018-10-29,11.602128028869629
2019-10-16,11.546391487121582
2019-12-16,11.592836380004883
2020-03-04,11.648571968078613
2020-05-22,11.620704650878906
2019-10-01,11.66715145111084
2019-12-19,11.66715145111084
2018-09-10,11.602128028869629
2019-05-24,11.62999439239502
2018-08-09,11.611416816711426
2019-04-22,11.648571968078613
2019-03-21,11.825063705444336
2019-01-16,11.91795825958252
2019-08-28,11.90866756439209
2018-11-13,11.90866756439209
2018-10-12,12.001559257507324
2019-06-25,11.955114364624023
2020-03-10,12.085160255432129
2020-05-28,12.168764114379883
2019-10-07,12.135181427001953
2020-03-13,12.125856399536133
2019-10-10,12.125856399536133
2020-03-16,12.116528511047363
2020-06-03,12.107202529907227
2018-11-28,12.163167953491211
2018-09-25,12.153839111328125
2018-07-23,12.228459358215332
2018-08-24,12.228459358215332
2019-07-10,12.144511222839355
2019-05-07,12.17249584197998
2019-04-05,12.191149711608887
2019-03-04,12.265771865844727
2019-01-31,12.331064224243164
2019-09-12,12.321737289428711
2019-12-31,12.340389251708984
2020-03-19,12.331064224243164
2020-01-03,12.331064224243164
2020-06-09,12.377703666687012
2019-02-15,12.359046936035156
2019-01-14,12.36837387084961
2018-07-06,12.387029647827148
2018-08-07,12.45633602142334
2018-10-10,12.409505844116211
2018-12-13,12.428238868713379
2019-08-26,12.484432220458984
2019-07-25,12.475068092346191
2019-05-22,12.475068092346191
2019-03-19,12.45633602142334
2020-01-06,12.484432220458984
2020-03-25,12.521893501281738
2020-06-12,12.540627479553223
2019-10-22,12.549992561340332
2020-01-09,12.568723678588867
2020-06-15,12.578088760375977
2019-10-25,12.568723678588867
2020-03-31,12.615551948547363
2020-06-18,12.53126049041748
2019-04-03,12.578088760375977
2018-08-22,12.606188774108887
2018-10-25,12.634283065795898
2019-01-29,12.562817573547363
2018-12-28,12.496993064880371
2018-11-26,12.5252046585083
2019-08-09,12.581623077392578
2019-07-08,12.628641128540039
2019-06-06,12.64745044708252
2019-09-10,12.722673416137695
2020-01-15,12.74147891998291
2020-04-03,12.760284423828125
2019-10-31,12.76969051361084
2020-04-06,12.760284423828125
2020-06-24,12.760284423828125
2018-11-09,12.76969051361084
2019-07-23,12.788496971130371
2019-06-21,12.76969051361084
2019-05-20,12.732074737548828
2019-04-18,12.64745044708252
2018-09-06,12.64745044708252
2018-10-08,12.666254997253418
2019-02-13,12.685062408447266
2018-12-11,12.685062408447266
2019-09-25,12.603867530822754
2020-01-21,12.622748374938965
2020-04-09,12.49057388305664
2019-11-06,12.528338432312012
2020-01-24,12.481133460998535
2020-01-27,12.44336986541748
2020-04-15,12.500014305114746
2018-12-26,12.556663513183594
2019-08-07,12.66995620727539
2019-06-04,12.7171630859375
2018-09-21,12.783245086669922
2018-07-19,12.811570167541504
2018-08-20,12.934306144714355
2018-10-23,12.934306144714355
2019-05-03,12.972071647644043
2019-04-01,12.981511116027832
2019-02-28,13.01927661895752
2019-11-12,13.047601699829102
2020-01-30,13.028717041015625
2019-11-15,13.03816032409668
2020-04-21,13.085362434387207
2019-04-16,13.060720443725586
2019-03-15,13.070198059082031
2019-02-11,13.070198059082031
2019-01-10,13.079679489135742
2019-08-22,13.022809028625488
2018-11-07,12.9659423828125
2018-08-03,12.9659423828125
2018-09-04,12.975419998168945
2019-06-19,13.003851890563965
2019-09-23,13.032286643981934
2019-11-18,12.9659423828125
2020-02-05,12.975419998168945
2020-04-24,13.003851890563965
2019-03-29,13.070198059082031
2019-11-21,13.022809028625488
2020-04-27,12.994376182556152
2020-02-11,13.013330459594727
2020-04-30,13.108109474182129
2019-05-01,13.14602279663086
2019-02-26,13.127066612243652
2019-01-25,13.117589950561523
2018-12-24,13.130911827087402
2019-09-06,13.140426635742188
2018-07-17,13.130911827087402
2018-09-19,13.102364540100098
2019-08-05,13.111879348754883
2019-10-08,13.130911827087402
