Dates,NAD
2019-09-10,13.529999732971191
2020-01-15,13.550000190734863
2020-04-03,13.569999694824219
2019-10-31,13.579999923706055
2020-04-06,13.569999694824219
2020-06-24,13.569999694824219
2018-11-09,13.579999923706055
2019-07-23,13.600000381469727
2019-06-21,13.579999923706055
2019-05-20,13.539999961853027
2019-04-18,13.449999809265137
2018-09-06,13.449999809265137
2018-10-08,13.470000267028809
2019-02-13,13.489999771118164
2018-12-11,13.489999771118164
2019-09-25,13.350000381469727
2020-01-21,13.369999885559082
2020-04-09,13.229999542236328
2019-11-06,13.270000457763672
2020-01-24,13.220000267028809
2020-01-27,13.180000305175781
2020-04-15,13.239999771118164
2018-12-26,13.300000190734863
2019-08-07,13.420000076293945
2019-06-04,13.470000267028809
2018-09-21,13.539999961853027
2018-07-19,13.569999694824219
2018-08-20,13.699999809265137
2018-10-23,13.699999809265137
2019-05-03,13.739999771118164
2019-04-01,13.75
2019-02-28,13.789999961853027
2019-11-12,13.819999694824219
2020-01-30,13.800000190734863
2019-11-15,13.8100004196167
2020-04-21,13.859999656677246
2019-04-16,13.779999732971191
2019-03-15,13.789999961853027
2019-02-11,13.789999961853027
2019-01-10,13.800000190734863
2019-08-22,13.739999771118164
2018-11-07,13.680000305175781
2018-08-03,13.680000305175781
2018-09-04,13.6899995803833
2019-06-19,13.720000267028809
2019-09-23,13.75
2019-11-18,13.680000305175781
2020-02-05,13.6899995803833
2020-04-24,13.720000267028809
2019-03-29,13.789999961853027
2019-11-21,13.739999771118164
2020-04-27,13.710000038146973
2020-02-11,13.729999542236328
2020-04-30,13.829999923706055
2019-05-01,13.869999885559082
2019-02-26,13.850000381469727
2019-01-25,13.84000015258789
2018-12-24,13.800000190734863
2019-09-06,13.8100004196167
2018-07-17,13.800000190734863
2018-09-19,13.770000457763672
2019-08-05,13.779999732971191
2019-10-08,13.800000190734863
2019-12-11,13.8100004196167
2019-11-27,13.890000343322754
2020-02-14,13.920000076293945
2020-05-06,13.90999984741211
2019-01-08,13.970000267028809
2018-12-07,14.0
2019-08-20,14.0
2018-11-05,14.039999961853027
2019-07-19,14.069999694824219
2018-10-04,14.010000228881836
2019-06-17,14.020000457763672
2019-05-16,14.050000190734863
2018-08-01,14.140000343322754
2019-03-13,14.149999618530273
2019-12-03,14.149999618530273
2020-02-20,14.180000305175781
2019-12-06,14.170000076293945
2020-05-12,14.210000038146973
2019-12-09,14.220000267028809
2020-02-26,14.229999542236328
2020-05-15,14.270000457763672
2019-03-28,14.270000457763672
2018-09-17,14.279999732971191
2018-08-16,14.239999771118164
2018-10-19,14.270000457763672
2019-04-29,14.329999923706055
2019-01-23,14.34000015258789
2019-09-04,14.380000114440918
2018-11-20,14.390000343322754
2019-07-02,14.380000114440918
2019-05-31,14.399999618530273
2019-12-12,14.399999618530273
2020-05-18,14.470000267028809
2019-09-27,14.539999961853027
2020-03-03,14.539999961853027
2020-05-21,14.59000015258789
2019-05-14,14.539999961853027
2018-08-31,14.479999542236328
2018-07-30,14.510000228881836
2018-10-02,14.5
2019-04-12,14.5
2019-03-11,14.510000228881836
2019-02-07,14.510000228881836
2019-07-17,14.5
2019-09-19,14.489999771118164
2019-10-21,14.510000228881836
2019-12-18,14.520000457763672
2020-03-06,14.539999961853027
2019-10-03,14.569999694824219
2020-03-09,14.550000190734863
2020-05-27,14.640000343322754
2019-12-24,14.649999618530273
2020-03-12,14.600000381469727
2018-12-20,14.600000381469727
2019-08-01,14.520000457763672
2018-08-14,14.5
2018-07-13,14.460000038146973
2018-10-17,14.239999771118164
2019-05-29,14.069999694824219
2019-03-26,14.0600004196167
2019-02-22,14.100000381469727
2019-10-04,14.1899995803833
2019-11-05,14.229999542236328
2019-12-27,14.260000228881836
2020-06-02,14.300000190734863
2019-12-30,14.329999923706055
2020-03-18,14.270000457763672
2020-06-05,14.329999923706055
2019-07-15,14.350000381469727
2018-12-03,14.359999656677246
2019-06-13,14.399999618530273
2019-01-04,14.430000305175781
2018-08-29,14.479999542236328
2019-02-05,14.510000228881836
2018-11-01,14.430000305175781
2019-08-16,14.479999542236328
2019-04-10,14.5
2019-09-17,14.489999771118164
2019-10-15,14.359999656677246
2020-01-02,14.4399995803833
2020-06-08,14.40999984741211
2019-10-18,14.420000076293945
2020-03-24,14.34000015258789
2020-06-11,14.350000381469727
2020-01-08,14.3100004196167
2019-04-25,14.399999618530273
2019-07-30,14.380000114440918
2019-02-20,14.369999885559082
2018-07-11,14.319999694824219
2018-09-13,14.199999809265137
2018-10-15,14.3100004196167
2019-06-28,14.34000015258789
2018-12-18,14.420000076293945
2018-11-16,14.4399995803833
2019-10-02,14.460000038146973
2020-03-27,14.4399995803833
2020-01-10,14.479999542236328
2019-10-24,14.399999618530273
2020-03-30,14.420000076293945
2020-06-17,14.369999885559082
2020-01-14,14.3100004196167
2020-04-02,14.390000343322754
2019-01-02,14.369999885559082
2019-08-14,14.380000114440918
2018-10-30,14.399999618530273
2019-06-11,14.430000305175781
2019-05-10,14.479999542236328
2019-04-08,14.430000305175781
2018-08-27,14.430000305175781
2018-07-26,14.489999771118164
2018-09-28,14.420000076293945
2019-03-07,14.399999618530273
2019-10-30,14.4399995803833
2020-01-17,14.460000038146973
2020-06-23,14.529999732971191
2020-04-08,14.600000381469727
2020-06-26,14.59000015258789
2019-03-22,14.600000381469727
2019-01-17,14.609999656677246
2019-08-29,14.600000381469727
2018-11-14,14.619999885559082
2019-06-26,14.489999771118164
2018-09-11,14.569999694824219
2018-07-09,14.5600004196167
2018-08-10,14.579999923706055
2019-04-23,14.579999923706055
2019-09-30,14.569999694824219
2020-01-23,14.59000015258789
2019-11-08,14.59000015258789
2020-04-14,14.600000381469727
2019-11-11,14.600000381469727
2020-01-29,14.630000114440918
2020-04-17,14.609999656677246
2018-07-24,14.600000381469727
2018-09-26,14.550000190734863
2019-05-08,14.649999618530273
2019-03-05,14.649999618530273
2019-02-01,14.6899995803833
2018-12-31,14.649999618530273
2018-11-29,14.720000267028809
2019-08-12,14.760000228881836
2019-07-11,14.779999732971191
2019-09-13,14.720000267028809
2019-11-14,14.739999771118164
2020-04-20,14.770000457763672
2020-02-04,14.75
2020-04-23,14.800000190734863
2018-12-14,14.819999694824219
2019-08-27,14.850000381469727
2018-08-08,14.880000114440918
2018-10-11,14.930000305175781
2018-11-12,14.949999809265137
2019-07-26,14.989999771118164
2019-06-24,14.989999771118164
2019-05-23,15.020000457763672
2019-03-20,15.020000457763672
2019-01-15,15.010000228881836
2019-11-20,15.010000228881836
2020-02-07,14.979999542236328
2020-02-10,15.020000457763672
2020-04-29,15.010000228881836
2019-11-26,15.0
2020-02-13,15.010000228881836
2019-01-30,14.9399995803833
2018-08-23,14.960000038146973
2018-09-24,14.9399995803833
2018-11-27,14.960000038146973
2018-10-26,14.979999542236328
2019-07-09,15.039999961853027
2019-06-07,15.079999923706055
2019-05-06,15.09000015258789
2019-04-04,15.020000457763672
2019-09-11,14.90999984741211
2019-11-29,14.859999656677246
2020-05-05,15.010000228881836
2019-12-02,15.0600004196167
2020-02-19,15.079999923706055
2020-05-08,15.069999694824219
2019-05-21,15.260000228881836
2019-03-18,15.0600004196167
2018-09-07,14.90999984741211
2018-08-06,14.380000114440918
2018-10-09,13.279999732971191
2019-02-14,13.710000038146973
2018-12-12,13.1899995803833
2019-07-24,13.25
2019-09-26,11.34000015258789
2019-10-28,11.979999542236328
2019-12-05,12.210000038146973
2020-05-11,11.739999771118164
2019-07-03,12.010000228881836
2020-02-25,12.9399995803833
2020-05-14,13.670000076293945
2020-02-28,13.430000305175781
2019-08-08,13.920000076293945
2019-06-05,13.739999771118164
2018-07-20,13.09000015258789
2018-08-21,13.050000190734863
2018-10-24,12.84000015258789
2019-04-02,13.020000457763672
2019-03-01,13.229999542236328
2019-01-28,13.520000457763672
2018-12-27,13.949999809265137
2019-09-09,13.930000305175781
2020-03-02,14.020000457763672
2020-05-20,13.970000267028809
2019-12-17,13.75
2020-03-05,13.850000381469727
2019-02-12,13.819999694824219
2019-01-11,13.720000267028809
2018-12-10,13.619999885559082
2019-08-23,13.510000228881836
2018-11-08,13.149999618530273
2019-07-22,12.789999961853027
2019-06-20,12.819999694824219
2018-09-05,12.960000038146973
2019-04-17,13.050000190734863
2019-09-24,13.109999656677246
2019-12-20,13.199999809265137
2020-05-26,13.270000457763672
2019-04-30,13.319999694824219
2019-12-23,13.4399995803833
2020-03-11,13.5
2020-05-29,13.5
2019-12-26,13.510000228881836
2020-06-01,13.350000381469727
2019-05-02,13.3100004196167
2019-02-27,13.300000190734863
2018-11-23,13.319999694824219
2019-08-06,13.350000381469727
2018-07-18,13.420000076293945
2018-09-20,13.489999771118164
2018-10-22,13.5600004196167
2019-07-05,13.6899995803833
2019-06-03,13.710000038146973
2019-10-09,13.880000114440918
2019-10-11,13.989999771118164
2020-03-17,14.029999732971191
2020-06-04,14.0600004196167
2019-10-14,14.010000228881836
2020-03-20,13.970000267028809
2018-11-06,14.029999732971191
2019-06-18,14.050000190734863
2019-05-17,14.069999694824219
2019-04-15,14.100000381469727
2019-03-14,13.979999542236328
2019-01-09,14.029999732971191
2018-08-02,14.0600004196167
2018-10-05,14.0600004196167
2019-08-21,14.050000190734863
2019-10-17,13.979999542236328
2020-03-23,13.979999542236328
2020-06-10,14.0600004196167
2019-02-25,14.069999694824219
2020-01-07,14.020000457763672
2020-03-26,13.970000267028809
2019-10-23,13.949999809265137
