Dates,CERN
2019-01-03,7646600.0
2019-08-15,5746400.0
2018-10-31,4018600.0
2019-09-16,3539800.0
2020-02-18,2024100.0
2020-05-07,2372400.0
2018-08-17,1336300.0
2019-12-04,1495100.0
2020-02-21,1499800.0
2018-12-17,1374500.0
2019-08-30,2314200.0
2018-11-15,1236100.0
2019-07-29,1338900.0
2019-06-27,1542300.0
2019-04-24,1208500.0
2018-07-10,1338500.0
2018-09-12,1757000.0
2019-02-19,1654500.0
2019-01-18,1194300.0
2020-02-24,464900.0
2020-05-13,1671500.0
2019-12-10,2057300.0
2020-02-27,1614800.0
2019-12-13,2267800.0
2020-05-19,2838700.0
2019-03-06,2480200.0
2018-11-30,1511400.0
2019-08-13,3079600.0
2019-07-12,2277700.0
2019-06-10,2631500.0
2019-05-09,3427700.0
2018-07-25,2043600.0
2018-09-27,2426800.0
2018-10-29,2445300.0
2019-10-16,2382200.0
2019-12-16,2532400.0
2020-03-04,2418700.0
2020-05-22,3443900.0
2019-10-01,5630500.0
2019-12-19,1679200.0
2018-09-10,2977900.0
2019-05-24,2819700.0
2018-08-09,1601900.0
2019-04-22,1318700.0
2019-03-21,2134300.0
2019-01-16,2092500.0
2019-08-28,2143300.0
2018-11-13,1937000.0
2018-10-12,2033400.0
2019-06-25,1401200.0
2020-03-10,1412900.0
2020-05-28,1498900.0
2019-10-07,1515400.0
2020-03-13,1514200.0
2019-10-10,1887300.0
2020-03-16,2115800.0
2020-06-03,2643900.0
2018-11-28,4221900.0
2018-09-25,3487200.0
2018-07-23,2227500.0
2018-08-24,1636100.0
2019-07-10,1771700.0
2019-05-07,1573700.0
2019-04-05,4318500.0
2019-03-04,3654700.0
2019-01-31,2167800.0
2019-09-12,2935700.0
2019-12-31,2814200.0
2020-03-19,4434400.0
2020-01-03,2315800.0
2020-06-09,2017700.0
2019-02-15,3265300.0
2019-01-14,3232400.0
2018-07-06,4896300.0
2018-08-07,3288000.0
2018-10-10,2096800.0
2018-12-13,1445400.0
2019-08-26,1384000.0
2019-07-25,1572600.0
2019-05-22,1622900.0
2019-03-19,1658900.0
2020-01-06,1822500.0
2020-03-25,1800100.0
2020-06-12,3220300.0
2019-10-22,3031100.0
2020-01-09,2701000.0
2020-06-15,1664000.0
2019-10-25,3000800.0
2020-03-31,2878800.0
2020-06-18,2572800.0
2019-04-03,3701500.0
2018-08-22,2687700.0
2018-10-25,2629500.0
2019-01-29,2622600.0
2018-12-28,3002100.0
2018-11-26,1207400.0
2019-08-09,1759900.0
2019-07-08,1778300.0
2019-06-06,1366300.0
2019-09-10,1318500.0
2020-01-15,1212500.0
2020-04-03,1361700.0
2019-10-31,999600.0
2020-04-06,1378400.0
2020-06-24,1440200.0
2018-11-09,1771100.0
2019-07-23,1158100.0
2019-06-21,1678300.0
2019-05-20,858400.0
2019-04-18,993100.0
2018-09-06,1398000.0
2018-10-08,15884200.0
2019-02-13,5189700.0
2018-12-11,3311000.0
2019-09-25,2586000.0
2020-01-21,3062300.0
2020-04-09,2196800.0
2019-11-06,3012500.0
2020-01-24,2577500.0
2020-01-27,2046300.0
2020-04-15,3850100.0
2018-12-26,2746900.0
2019-08-07,2906700.0
2019-06-04,4821000.0
2018-09-21,2780800.0
2018-07-19,2563800.0
2018-08-20,2553700.0
2018-10-23,3010200.0
2019-05-03,2167900.0
2019-04-01,2242300.0
2019-02-28,2382500.0
2019-11-12,1641800.0
2020-01-30,2070700.0
2019-11-15,2279100.0
2020-04-21,2704300.0
2019-04-16,2363200.0
2019-03-15,2832400.0
2019-02-11,2155100.0
2019-01-10,2257200.0
2019-08-22,3262000.0
2018-11-07,3619000.0
2018-08-03,2324700.0
2018-09-04,3222800.0
2019-06-19,3105200.0
2019-09-23,4102200.0
2019-11-18,2721500.0
2020-02-05,2032800.0
2020-04-24,1987700.0
2019-03-29,3552700.0
2019-11-21,3444200.0
2020-04-27,3005700.0
2020-02-11,2546700.0
2020-04-30,1848300.0
2019-05-01,1677500.0
2019-02-26,3120800.0
2019-01-25,2026200.0
2018-12-24,1912700.0
2019-09-06,1682600.0
2018-07-17,1806100.0
2018-09-19,2810300.0
2019-08-05,3217700.0
2019-10-08,3061300.0
2019-12-11,3295700.0
2019-11-27,1345000.0
2020-02-14,2268400.0
2020-05-06,1604500.0
2019-01-08,1805600.0
2018-12-07,6527400.0
2019-08-20,2453400.0
2018-11-05,2526000.0
2019-07-19,1526800.0
2018-10-04,1238300.0
2019-06-17,1670500.0
2019-05-16,1574100.0
2018-08-01,1657900.0
2019-03-13,1408700.0
2019-12-03,1406700.0
2020-02-20,1281400.0
2019-12-06,3062700.0
2020-05-12,2111400.0
2019-12-09,2419500.0
2020-02-26,2228900.0
2020-05-15,3288100.0
2019-03-28,2243600.0
2018-09-17,2739200.0
2018-08-16,4066500.0
2018-10-19,2691900.0
2019-04-29,1542900.0
2019-01-23,1652600.0
2019-09-04,2479300.0
2018-11-20,3233000.0
2019-07-02,2207400.0
2019-05-31,2784600.0
2019-12-12,1824500.0
2020-05-18,2402800.0
2019-09-27,1943200.0
2020-03-03,1515500.0
2020-05-21,1775100.0
2019-05-14,1709300.0
2018-08-31,2270100.0
2018-07-30,2293700.0
2018-10-02,1945600.0
2019-04-12,1883800.0
2019-03-11,1685700.0
2019-02-07,1331000.0
2019-07-17,1361100.0
2019-09-19,3778400.0
2019-10-21,1835400.0
2019-12-18,2069700.0
2020-03-06,1309600.0
2019-10-03,1142300.0
2020-03-09,1965200.0
2020-05-27,2275700.0
2019-12-24,1403000.0
2020-03-12,1467400.0
2018-12-20,1857200.0
2019-08-01,2859100.0
2018-08-14,2248500.0
2018-07-13,1432000.0
2018-10-17,1651300.0
2019-05-29,1274400.0
2019-03-26,1003600.0
2019-02-22,1183100.0
2019-10-04,1282500.0
2019-11-05,1201000.0
2019-12-27,3818600.0
2020-06-02,1205600.0
2019-12-30,1684800.0
2020-03-18,1251900.0
2020-06-05,1361700.0
2019-07-15,1753700.0
2018-12-03,3191100.0
2019-06-13,1947200.0
2019-01-04,2105500.0
2018-08-29,1809000.0
2019-02-05,1051200.0
2018-11-01,1253800.0
2019-08-16,2415600.0
2019-04-10,1424100.0
2019-09-17,2829900.0
2019-10-15,2042000.0
2020-01-02,1547800.0
2020-06-08,1262400.0
2019-10-18,1801000.0
2020-03-24,1724700.0
2020-06-11,1619300.0
2020-01-08,1480800.0
2019-04-25,1529300.0
2019-07-30,2175500.0
2019-02-20,2453600.0
2018-07-11,2989000.0
2018-09-13,2646300.0
2018-10-15,2518900.0
2019-06-28,2259300.0
2018-12-18,2056500.0
2018-11-16,1980300.0
2019-10-02,1802700.0
2020-03-27,1825900.0
2020-01-10,2061000.0
2019-10-24,1320400.0
2020-03-30,1536400.0
2020-06-17,1525200.0
2020-01-14,2134000.0
2020-04-02,1516600.0
2019-01-02,2320800.0
2019-08-14,6148700.0
2018-10-30,3198200.0
2019-06-11,2942400.0
2019-05-10,1808800.0
2019-04-08,1966700.0
2018-08-27,1961900.0
2018-07-26,2479100.0
2018-09-28,2291200.0
2019-03-07,1491100.0
2019-10-30,1119000.0
2020-01-17,1271600.0
2020-06-23,1723700.0
2020-04-08,1668500.0
2020-06-26,1299700.0
2019-03-22,1237500.0
2019-01-17,1780500.0
2019-08-29,1292200.0
2018-11-14,1583400.0
2019-06-26,1893900.0
2018-09-11,1618600.0
2018-07-09,2376600.0
2018-08-10,2442000.0
2019-04-23,1932200.0
2019-09-30,1266800.0
2020-01-23,4636400.0
2019-11-08,1009500.0
2020-04-14,281900.0
2019-11-11,653600.0
2020-01-29,727000.0
2020-04-17,1278300.0
2018-07-24,1110800.0
2018-09-26,2472300.0
2019-05-08,1451600.0
2019-03-05,1617100.0
2019-02-01,957100.0
2018-12-31,1920900.0
2018-11-29,1624900.0
2019-08-12,1214600.0
2019-07-11,2012200.0
2019-09-13,1547000.0
2019-11-14,1542300.0
2020-04-20,1519800.0
2020-02-04,1285300.0
2020-04-23,1349000.0
2018-12-14,1368300.0
2019-08-27,1371700.0
2018-08-08,957400.0
2018-10-11,1311100.0
2018-11-12,1678700.0
2019-07-26,1787900.0
2019-06-24,1270600.0
2019-05-23,1414500.0
2019-03-20,2504600.0
2019-01-15,2208600.0
2019-11-20,6326600.0
2020-02-07,2311700.0
2020-02-10,1137100.0
2020-04-29,1686200.0
2019-11-26,3099000.0
2020-02-13,2907100.0
2019-01-30,2038300.0
2018-08-23,3081400.0
2018-09-24,1910000.0
2018-11-27,1880200.0
2018-10-26,1555900.0
2019-07-09,1992200.0
2019-06-07,2779900.0
2019-05-06,3071200.0
2019-04-04,2981300.0
2019-09-11,3146000.0
2019-11-29,5167200.0
2020-05-05,3179800.0
2019-12-02,3217500.0
2020-02-19,2404500.0
2020-05-08,2442200.0
2019-05-21,3283900.0
2019-03-18,4415600.0
2018-09-07,3587900.0
2018-08-06,3954900.0
2018-10-09,4706800.0
2019-02-14,6424400.0
2018-12-12,5019200.0
2019-07-24,4572100.0
2019-09-26,3462700.0
2019-10-28,3370800.0
2019-12-05,5137700.0
2020-05-11,3695400.0
2019-07-03,4147900.0
2020-02-25,3124800.0
2020-05-14,3454000.0
2020-02-28,2771100.0
2019-08-08,2909500.0
2019-06-05,2837500.0
2018-07-20,2199700.0
2018-08-21,1624400.0
2018-10-24,2223400.0
2019-04-02,2520300.0
2019-03-01,2277500.0
2019-01-28,2200900.0
2018-12-27,2314400.0
2019-09-09,2004100.0
2020-03-02,2416100.0
2020-05-20,2412600.0
2019-12-17,2004600.0
2020-03-05,2524800.0
2019-02-12,2086600.0
2019-01-11,2497100.0
2018-12-10,2329100.0
2019-08-23,1759900.0
2018-11-08,1632500.0
2019-07-22,1470300.0
2019-06-20,3120700.0
2018-09-05,3581400.0
2019-04-17,2115300.0
2019-09-24,2079700.0
2019-12-20,2219000.0
2020-05-26,2373100.0
2019-04-30,1962700.0
2019-12-23,1993000.0
2020-03-11,1675100.0
2020-05-29,1606500.0
2019-12-26,2673600.0
2020-06-01,1600400.0
2019-05-02,2258900.0
2019-02-27,4334600.0
2018-11-23,2209900.0
2019-08-06,1466600.0
2018-07-18,1129400.0
2018-09-20,1266800.0
2018-10-22,945900.0
2019-07-05,1614400.0
2019-06-03,1659400.0
2019-10-09,2432100.0
2019-10-11,3779800.0
2020-03-17,1994200.0
2020-06-04,2848000.0
2019-10-14,1710700.0
2020-03-20,2080100.0
2018-11-06,2293000.0
2019-06-18,1359300.0
2019-05-17,1374700.0
2019-04-15,1878300.0
2019-03-14,2404500.0
2019-01-09,1677200.0
2018-08-02,2645500.0
2018-10-05,2646600.0
2019-08-21,1885800.0
2019-10-17,2066400.0
2020-03-23,7312300.0
2020-06-10,2596100.0
2019-02-25,1733000.0
2020-01-07,1859000.0
2020-03-26,1998700.0
2019-10-23,3496900.0
