Dates,CERN
2018-07-11,66.43000030517578
2018-09-13,67.0
2018-10-15,67.36000061035156
2019-06-28,68.0999984741211
2018-12-18,67.12000274658203
2018-11-16,67.52999877929688
2019-10-02,67.45999908447266
2020-03-27,67.20999908447266
2020-01-10,66.97000122070312
2019-10-24,66.83000183105469
2020-03-30,67.30999755859375
2020-06-17,66.26000213623047
2020-01-14,67.01000213623047
2020-04-02,66.86000061035156
2019-01-02,67.05000305175781
2019-08-14,68.4000015258789
2018-10-30,67.61000061035156
2019-06-11,68.13999938964844
2019-05-10,67.66999816894531
2019-04-08,68.47000122070312
2018-08-27,69.44000244140625
2018-07-26,70.68000030517578
2018-09-28,71.83999633789062
2019-03-07,72.11000061035156
2019-10-30,71.58999633789062
2020-01-17,70.91999816894531
2020-06-23,71.06999969482422
2020-04-08,70.5999984741211
2020-06-26,70.7699966430664
2019-03-22,71.29000091552734
2019-01-17,71.44000244140625
2019-08-29,71.70999908447266
2018-11-14,71.5
2019-06-26,71.81999969482422
2018-09-11,72.2300033569336
2018-07-09,72.66999816894531
2018-08-10,71.61000061035156
2019-04-23,72.16000366210938
2019-09-30,71.95999908447266
2020-01-23,73.26000213623047
2019-11-08,73.44000244140625
2020-04-14,73.29000091552734
2019-11-11,73.0199966430664
2020-01-29,73.27999877929688
2020-04-17,73.11000061035156
2018-07-24,73.38999938964844
2018-09-26,73.62000274658203
2019-05-08,73.83000183105469
2019-03-05,73.98999786376953
2019-02-01,73.0199966430664
2018-12-31,73.44000244140625
2018-11-29,73.76000213623047
2019-08-12,73.4800033569336
2019-07-11,73.06999969482422
2019-09-13,74.20999908447266
2019-11-14,74.69000244140625
2020-04-20,75.58000183105469
2020-02-04,75.86000061035156
2020-04-23,75.80999755859375
2018-12-14,75.5199966430664
2019-08-27,75.68000030517578
2018-08-08,74.45999908447266
2018-10-11,73.41000366210938
2018-11-12,73.5
2019-07-26,72.27999877929688
2019-06-24,72.77999877929688
2019-05-23,71.83000183105469
2019-03-20,73.16999816894531
2019-01-15,74.22000122070312
2019-11-20,78.5999984741211
2020-02-07,78.94999694824219
2020-02-10,78.93000030517578
2020-04-29,79.62000274658203
2019-11-26,80.2300033569336
2020-02-13,76.68000030517578
2019-01-30,76.48999786376953
2018-08-23,77.06999969482422
2018-09-24,76.77999877929688
2018-11-27,76.76000213623047
2018-10-26,76.70999908447266
2019-07-09,76.06999969482422
2019-06-07,73.37999725341797
2019-05-06,72.41000366210938
2019-04-04,72.41000366210938
2019-09-11,69.88999938964844
2019-11-29,69.2699966430664
2020-05-05,72.55000305175781
2019-12-02,71.0999984741211
2020-02-19,73.48999786376953
2020-05-08,72.56999969482422
2019-05-21,73.36000061035156
2019-03-18,70.26000213623047
2018-09-07,69.13999938964844
2018-08-06,68.3499984741211
2018-10-09,64.68000030517578
2019-02-14,64.43000030517578
2018-12-12,60.529998779296875
2019-07-24,62.369998931884766
2019-09-26,59.869998931884766
2019-10-28,59.4900016784668
2019-12-05,56.54999923706055
2020-05-11,54.70000076293945
2019-07-03,58.41999816894531
2020-02-25,58.040000915527344
2020-05-14,61.040000915527344
2020-02-28,60.0099983215332
2019-08-08,64.23999786376953
2019-06-05,62.9900016784668
2018-07-20,60.709999084472656
2018-08-21,61.959999084472656
2018-10-24,62.27000045776367
2019-04-02,63.959999084472656
2019-03-01,64.26000213623047
2019-01-28,66.41000366210938
2018-12-27,68.37999725341797
2019-09-09,65.72000122070312
2020-03-02,68.94999694824219
2020-05-20,68.20999908447266
2019-12-17,68.63999938964844
2020-03-05,70.01000213623047
2019-02-12,70.25
2019-01-11,68.58999633789062
2018-12-10,70.77999877929688
2019-08-23,71.1500015258789
2018-11-08,72.75
2019-07-22,73.30000305175781
2019-06-20,71.76000213623047
2018-09-05,71.01000213623047
2019-04-17,69.38999938964844
2019-09-24,66.70999908447266
2019-12-20,67.05999755859375
2020-05-26,68.47000122070312
2019-04-30,66.88999938964844
2019-12-23,66.98999786376953
2020-03-11,68.75
2020-05-29,68.44000244140625
2019-12-26,66.22000122070312
2020-06-01,64.94999694824219
2019-05-02,65.58999633789062
2019-02-27,65.11000061035156
2018-11-23,68.37999725341797
2019-08-06,67.77999877929688
2018-07-18,67.79000091552734
2018-09-20,67.12000274658203
2018-10-22,67.27999877929688
2019-07-05,67.38999938964844
2019-06-03,68.30999755859375
2019-10-09,70.87000274658203
2019-10-11,72.9000015258789
2020-03-17,72.58999633789062
2020-06-04,73.16000366210938
2019-10-14,73.51000213623047
2020-03-20,71.37000274658203
2018-11-06,73.01000213623047
2019-06-18,73.8499984741211
2019-05-17,71.87999725341797
2019-04-15,71.87000274658203
2019-03-14,67.4000015258789
2019-01-09,66.95999908447266
2018-08-02,67.88999938964844
2018-10-05,69.44000244140625
2019-08-21,69.61000061035156
2019-10-17,69.72000122070312
2020-03-23,73.18000030517578
2020-06-10,71.19999694824219
2019-02-25,71.05000305175781
2020-01-07,68.6500015258789
2020-03-26,68.36000061035156
2019-10-23,66.54000091552734
