Dates,CERN
2019-11-14,73.69000244140625
2020-04-20,74.80000305175781
2020-02-04,75.87000274658203
2020-04-23,75.45999908447266
2018-12-14,75.95999908447266
2019-08-27,75.37000274658203
2018-08-08,75.5999984741211
2018-10-11,73.37999725341797
2018-11-12,73.7699966430664
2019-07-26,73.5999984741211
2019-06-24,71.91000366210938
2019-05-23,72.69999694824219
2019-03-20,72.23999786376953
2019-01-15,74.02999877929688
2019-11-20,76.98999786376953
2020-02-07,78.79000091552734
2020-02-10,78.79000091552734
2020-04-29,78.47000122070312
2019-11-26,80.0
2020-02-13,80.5199966430664
2019-01-30,76.12000274658203
2018-08-23,76.33999633789062
2018-09-24,77.12000274658203
2018-11-27,76.94000244140625
2018-10-26,76.79000091552734
2019-07-09,76.47000122070312
2019-06-07,74.41000366210938
2019-05-06,73.91999816894531
2019-04-04,72.9000015258789
2019-09-11,71.5199966430664
2019-11-29,68.04000091552734
2020-05-05,69.51000213623047
2019-12-02,72.66999816894531
2020-02-19,72.36000061035156
2020-05-08,71.55999755859375
2019-05-21,70.44999694824219
2019-03-18,69.5199966430664
2018-09-07,71.43000030517578
2018-08-06,67.47000122070312
2018-10-09,65.01000213623047
2019-02-14,66.70999908447266
2018-12-12,59.91999816894531
2019-07-24,60.97999954223633
2019-09-26,59.939998626708984
2019-10-28,59.720001220703125
2019-12-05,59.91999816894531
2020-05-11,55.97999954223633
2019-07-03,57.150001525878906
2020-02-25,58.41999816894531
2020-05-14,57.81999969482422
2020-02-28,58.88999938964844
2019-08-08,61.27000045776367
2019-06-05,64.97000122070312
2018-07-20,60.88999938964844
2018-08-21,60.29999923706055
2018-10-24,61.36000061035156
2019-04-02,63.380001068115234
2019-03-01,64.9000015258789
2019-01-28,63.95000076293945
2018-12-27,67.41000366210938
2019-09-09,67.87999725341797
2020-03-02,66.61000061035156
2020-05-20,66.68000030517578
2019-12-17,68.63999938964844
2020-03-05,70.2699966430664
2019-02-12,68.81999969482422
2019-01-11,69.06999969482422
2018-12-10,70.16000366210938
2019-08-23,71.33000183105469
2018-11-08,71.83000183105469
2019-07-22,73.30000305175781
2019-06-20,73.9800033569336
2018-09-05,72.0999984741211
2019-04-17,70.25
2019-09-24,67.80999755859375
2019-12-20,66.31999969482422
2020-05-26,67.19999694824219
2019-04-30,68.75
2019-12-23,67.51000213623047
2020-03-11,68.37000274658203
2020-05-29,68.45999908447266
2019-12-26,68.27999877929688
2020-06-01,66.04000091552734
2019-05-02,64.36000061035156
2019-02-27,65.66999816894531
2018-11-23,66.37999725341797
2019-08-06,68.5
2018-07-18,68.0199966430664
2018-09-20,67.97000122070312
2018-10-22,67.13999938964844
2019-07-05,68.9800033569336
2019-06-03,67.3499984741211
2019-10-09,68.9800033569336
2019-10-11,70.91999816894531
2020-03-17,72.43000030517578
2020-06-04,72.5
2019-10-14,73.73999786376953
2020-03-20,72.20999908447266
2018-11-06,71.72000122070312
2019-06-18,72.79000091552734
2019-05-17,73.7300033569336
2019-04-15,72.12000274658203
2019-03-14,71.48999786376953
2019-01-09,67.56999969482422
2018-08-02,65.9000015258789
2018-10-05,68.70999908447266
2019-08-21,69.86000061035156
2019-10-17,69.45999908447266
2020-03-23,70.62999725341797
2020-06-10,72.2699966430664
2019-02-25,71.4800033569336
2020-01-07,70.43000030517578
2020-03-26,68.5999984741211
2019-10-23,68.5199966430664
