Dates,CERN
2018-06-20,60.91999816894531
2018-06-21,59.7400016784668
2018-06-25,59.7400016784668
2018-06-22,58.66999816894531
2018-06-26,58.95000076293945
2018-06-27,58.83000183105469
2018-06-28,58.79999923706055
2018-06-29,59.59000015258789
2018-07-02,59.4900016784668
2018-07-03,61.040000915527344
2018-07-05,61.470001220703125
2018-07-16,62.720001220703125
2018-09-18,63.0
2019-01-24,60.58000183105469
2019-09-05,59.959999084472656
2018-11-21,60.4900016784668
2020-01-13,60.790000915527344
2020-04-01,60.90999984741211
2020-06-19,60.650001525878906
2019-10-29,60.36000061035156
2020-01-16,60.119998931884766
2020-06-22,60.31999969482422
2018-10-03,60.2599983215332
2018-07-31,60.349998474121094
2019-03-12,60.2599983215332
2019-02-08,60.97999954223633
2019-01-07,60.630001068115234
2018-12-06,60.7400016784668
2019-08-19,61.0099983215332
2019-07-18,61.220001220703125
2019-05-15,61.540000915527344
2019-09-20,65.25
2019-11-01,65.58000183105469
2020-04-07,65.80000305175781
2020-06-25,65.5999984741211
2020-06-16,66.2300033569336
2019-11-04,65.0199966430664
2020-01-22,63.709999084472656
2019-11-07,63.720001220703125
2020-04-13,62.97999954223633
2019-07-01,63.43000030517578
2019-05-30,64.0199966430664
2018-08-15,65.0199966430664
2018-10-18,64.80000305175781
2019-03-27,64.91000366210938
2019-01-22,64.81999969482422
2018-12-21,65.19999694824219
2019-09-03,65.44999694824219
2018-11-19,65.16000366210938
2019-08-02,65.0
2020-01-28,65.04000091552734
2020-04-16,64.8499984741211
2019-11-13,64.48999786376953
2020-01-31,63.970001220703125
2018-12-04,64.52999877929688
2018-11-02,63.5
2019-07-16,62.84000015258789
2018-08-30,63.02000045776367
2018-10-01,63.58000183105469
2019-06-14,64.79000091552734
2019-05-13,64.58999633789062
2019-04-11,63.5099983215332
2019-02-06,64.02999877929688
2019-09-18,63.40999984741211
2020-02-03,64.16000366210938
2020-04-22,63.7599983215332
2019-11-19,63.209999084472656
2020-02-06,63.900001525878906
2019-11-22,63.88999938964844
2019-03-25,64.08000183105469
2019-02-21,63.869998931884766
2018-12-19,63.63999938964844
2018-07-12,63.79999923706055
2018-09-14,64.12000274658203
2018-08-13,63.86000061035156
2018-10-16,63.88999938964844
2019-07-31,63.189998626708984
2019-05-28,63.349998474121094
2019-04-26,62.900001525878906
2020-04-28,61.54999923706055
2019-11-25,60.93000030517578
2020-02-12,61.16999816894531
2020-05-01,62.56999969482422
2020-05-04,62.849998474121094
2019-06-12,62.40999984741211
2019-04-09,62.66999816894531
2019-03-08,62.7400016784668
2019-02-04,62.15999984741211
2018-07-27,61.70000076293945
2018-08-28,61.720001220703125
2019-01-03,50.90999984741211
2019-08-15,57.880001068115234
2018-10-31,57.029998779296875
2019-09-16,57.209999084472656
2020-02-18,57.220001220703125
2020-05-07,56.15999984741211
2018-08-17,56.41999816894531
2019-12-04,56.45000076293945
2020-02-21,58.0
2018-12-17,57.9900016784668
2019-08-30,57.130001068115234
2018-11-15,56.65999984741211
2019-07-29,55.97999954223633
2019-06-27,56.22999954223633
2019-04-24,55.790000915527344
2018-07-10,55.9900016784668
2018-09-12,56.08000183105469
2019-02-19,55.720001220703125
2019-01-18,55.849998474121094
2020-02-24,56.209999084472656
2020-05-13,57.0099983215332
2019-12-10,57.15999984741211
2020-02-27,56.91999816894531
2019-12-13,57.310001373291016
2020-05-19,57.15999984741211
2019-03-06,57.93000030517578
2018-11-30,55.93000030517578
2019-08-13,54.16999816894531
2019-07-12,53.5
2019-06-10,52.970001220703125
2019-05-09,53.959999084472656
2018-07-25,55.68000030517578
2018-09-27,56.16999816894531
2018-10-29,55.849998474121094
2019-10-16,53.97999954223633
2019-12-16,52.689998626708984
2020-03-04,51.79999923706055
2020-05-22,49.90999984741211
2019-10-01,49.18000030517578
2019-12-19,48.779998779296875
2018-09-10,48.93000030517578
2019-05-24,50.220001220703125
2018-08-09,51.45000076293945
2019-04-22,51.880001068115234
2019-03-21,51.40999984741211
2019-01-16,50.5099983215332
2019-08-28,51.02000045776367
2018-11-13,51.869998931884766
2018-10-12,52.09000015258789
2019-06-25,53.06999969482422
2020-03-10,53.08000183105469
2020-05-28,53.40999984741211
2019-10-07,53.18000030517578
2020-03-13,53.77000045776367
2019-10-10,53.619998931884766
2020-03-16,52.970001220703125
2020-06-03,53.2400016784668
2018-11-28,52.65999984741211
2018-09-25,52.810001373291016
2018-07-23,53.86000061035156
2018-08-24,54.61000061035156
2019-07-10,54.41999816894531
2019-05-07,54.31999969482422
2019-04-05,54.209999084472656
2019-03-04,54.459999084472656
2019-01-31,54.61000061035156
2019-09-12,54.810001373291016
2019-12-31,55.38999938964844
2020-03-19,54.88999938964844
2020-01-03,54.970001220703125
2020-06-09,55.060001373291016
2019-02-15,56.040000915527344
2019-01-14,57.65999984741211
2018-07-06,55.939998626708984
2018-08-07,56.33000183105469
2018-10-10,56.91999816894531
2018-12-13,57.31999969482422
2019-08-26,57.08000183105469
2019-07-25,57.0099983215332
2019-05-22,57.0099983215332
2019-03-19,56.959999084472656
2020-01-06,56.4900016784668
2020-03-25,56.599998474121094
2020-06-12,54.220001220703125
2019-10-22,55.529998779296875
2020-01-09,55.09000015258789
2020-06-15,54.880001068115234
2019-10-25,55.279998779296875
2020-03-31,54.61000061035156
2020-06-18,54.599998474121094
2019-04-03,55.4900016784668
2018-08-22,55.95000076293945
2018-10-25,56.81999969482422
2019-01-29,57.060001373291016
2018-12-28,57.02000045776367
2018-11-26,57.290000915527344
2019-08-09,57.20000076293945
2019-07-08,57.04999923706055
2019-06-06,57.04999923706055
2019-09-10,56.90999984741211
2020-01-15,56.220001220703125
2020-04-03,56.529998779296875
2019-10-31,56.11000061035156
2020-04-06,56.150001525878906
2020-06-24,56.66999816894531
2018-11-09,56.65999984741211
2019-07-23,56.68000030517578
2019-06-21,56.790000915527344
2019-05-20,56.709999084472656
2019-04-18,57.0
2018-09-06,56.52000045776367
2018-10-08,61.88999938964844
2019-02-13,61.66999816894531
2018-12-11,61.97999954223633
2019-09-25,62.20000076293945
2020-01-21,62.47999954223633
2020-04-09,62.63999938964844
2019-11-06,62.22999954223633
2020-01-24,61.86000061035156
2020-01-27,62.2400016784668
2020-04-15,62.86000061035156
2018-12-26,63.779998779296875
2019-08-07,63.15999984741211
2019-06-04,62.779998779296875
2018-09-21,64.83999633789062
2018-07-19,65.30999755859375
2018-08-20,66.12999725341797
2018-10-23,66.43000030517578
2019-05-03,68.12999725341797
2019-04-01,67.12000274658203
2019-02-28,67.41000366210938
2019-11-12,67.43000030517578
2020-01-30,67.23999786376953
2019-11-15,67.61000061035156
2020-04-21,67.05999755859375
2019-04-16,67.27999877929688
2019-03-15,67.08999633789062
2019-02-11,68.62999725341797
2019-01-10,68.33000183105469
2019-08-22,67.87000274658203
2018-11-07,69.72000122070312
2018-08-03,69.55999755859375
2018-09-04,69.41000366210938
2019-06-19,70.0
2019-09-23,70.04000091552734
2019-11-18,69.05000305175781
2020-02-05,69.5
2020-04-24,69.3499984741211
2019-03-29,68.75
2019-11-21,69.63999938964844
2020-04-27,70.5199966430664
2020-02-11,71.4800033569336
2020-04-30,72.44999694824219
2019-05-01,72.2300033569336
2019-02-26,71.23999786376953
2019-01-25,71.69000244140625
2018-12-24,72.1500015258789
2019-09-06,72.19999694824219
2018-07-17,71.41999816894531
2018-09-19,70.5199966430664
2019-08-05,70.55999755859375
2019-10-08,71.0
2019-12-11,71.44000244140625
2019-11-27,71.56999969482422
2020-02-14,71.0
2020-05-06,70.66999816894531
2019-01-08,70.80999755859375
2018-12-07,71.83999633789062
2019-08-20,73.5
2018-11-05,74.1500015258789
2019-07-19,74.12000274658203
2018-10-04,73.54000091552734
2019-06-17,73.8499984741211
2019-05-16,74.19999694824219
2018-08-01,75.0
2019-03-13,75.4800033569336
2019-12-03,75.51000213623047
2020-02-20,75.72000122070312
2019-12-06,74.13999938964844
2020-05-12,74.06999969482422
2019-12-09,73.77999877929688
2020-02-26,72.63999938964844
2020-05-15,71.91000366210938
2019-03-28,71.05999755859375
2018-09-17,71.1500015258789
2018-08-16,70.5199966430664
2018-10-19,71.95999908447266
2019-04-29,72.52999877929688
2019-01-23,73.19999694824219
2019-09-04,71.02999877929688
2018-11-20,71.56999969482422
2019-07-02,70.58999633789062
2019-05-31,69.47000122070312
2019-12-12,69.36000061035156
2020-05-18,69.0999984741211
2019-09-27,70.08000183105469
2020-03-03,70.87999725341797
2020-05-21,70.08999633789062
