Dates,CHTR
2020-04-09,358.04998779296875
2019-11-06,361.69000244140625
2020-01-24,359.3699951171875
2020-01-27,358.04998779296875
2020-04-15,358.6300048828125
2018-12-26,360.5
2019-08-07,366.760009765625
2019-06-04,370.1499938964844
2018-09-21,370.9700012207031
2018-07-19,371.19000244140625
2018-08-20,371.0400085449219
2018-10-23,370.4100036621094
2019-05-03,377.67999267578125
2019-04-01,376.2799987792969
2019-02-28,374.739990234375
2019-11-12,372.32000732421875
2020-01-30,374.3299865722656
2019-11-15,377.8900146484375
2020-04-21,368.8900146484375
2019-04-16,373.1499938964844
2019-03-15,377.19000244140625
2019-02-11,382.19000244140625
2019-01-10,386.4100036621094
2019-08-22,377.2900085449219
2018-11-07,379.2099914550781
2018-08-03,378.0799865722656
2018-09-04,375.510009765625
2019-06-19,375.0
2019-09-23,377.0
2019-11-18,375.3699951171875
2020-02-05,379.2200012207031
2020-04-24,376.79998779296875
2019-03-29,377.6499938964844
2019-11-21,387.6700134277344
2020-04-27,384.9599914550781
2020-02-11,387.30999755859375
2020-04-30,394.0400085449219
2019-05-01,395.4100036621094
2019-02-26,391.6400146484375
2019-01-25,391.1600036621094
2018-12-24,389.7200012207031
2019-09-06,392.0799865722656
2018-07-17,394.07000732421875
2018-09-19,395.2099914550781
2019-08-05,397.75
2019-10-08,398.7699890136719
2019-12-11,394.69000244140625
2019-11-27,392.44000244140625
2020-02-14,390.9100036621094
2020-05-06,388.239990234375
2019-01-08,391.4100036621094
2018-12-07,395.17999267578125
2019-08-20,397.739990234375
2018-11-05,398.69000244140625
2019-07-19,400.0
2018-10-04,401.67999267578125
2019-06-17,399.3999938964844
2019-05-16,401.2200012207031
2018-08-01,407.2099914550781
2019-03-13,410.25
2019-12-03,414.30999755859375
2020-02-20,414.6300048828125
2019-12-06,414.8399963378906
2020-05-12,414.55999755859375
2019-12-09,415.6199951171875
2020-02-26,409.7900085449219
2020-05-15,407.8599853515625
2019-03-28,407.5299987792969
2018-09-17,409.6700134277344
2018-08-16,405.5
2018-10-19,398.7900085449219
2019-04-29,393.6499938964844
2019-01-23,394.55999755859375
2019-09-04,385.3800048828125
2018-11-20,384.3800048828125
2019-07-02,384.6600036621094
2019-05-31,379.739990234375
2019-12-12,381.989990234375
2020-05-18,375.0299987792969
2019-09-27,380.0299987792969
2020-03-03,379.57000732421875
2020-05-21,376.2799987792969
2019-05-14,379.3699951171875
2018-08-31,375.17999267578125
2018-07-30,380.94000244140625
2018-10-02,384.510009765625
2019-04-12,388.4200134277344
2019-03-11,391.54998779296875
2019-02-07,392.1300048828125
2019-07-17,391.0400085449219
2019-09-19,385.510009765625
2019-10-21,396.7799987792969
2019-12-18,398.489990234375
2020-03-06,400.5
2019-10-03,407.239990234375
2020-03-09,409.5899963378906
2020-05-27,411.80999755859375
2019-12-24,419.4700012207031
2020-03-12,422.04998779296875
2018-12-20,425.7200012207031
2019-08-01,419.7799987792969
2018-08-14,421.3399963378906
2018-07-13,425.0
2018-10-17,425.0
2019-05-29,425.5199890136719
2019-03-26,423.25
2019-02-22,425.1499938964844
2019-10-04,425.4200134277344
2019-11-05,427.4200134277344
2019-12-27,420.3500061035156
2020-06-02,421.510009765625
2019-12-30,417.5299987792969
2020-03-18,416.6600036621094
2020-06-05,411.0
2019-07-15,406.2099914550781
2018-12-03,412.1199951171875
2019-06-13,405.6000061035156
2019-01-04,410.75
2018-08-29,416.6700134277344
2019-02-05,427.7200012207031
2018-11-01,430.0400085449219
2019-08-16,428.07000732421875
2019-04-10,429.2799987792969
2019-09-17,426.92999267578125
2019-10-15,423.1600036621094
2020-01-02,422.9599914550781
2020-06-08,432.9200134277344
2019-10-18,438.1000061035156
2020-03-24,441.92999267578125
2020-06-11,440.04998779296875
2020-01-08,438.1600036621094
2019-04-25,437.2300109863281
2019-07-30,435.55999755859375
2019-02-20,435.07000732421875
2018-07-11,462.19000244140625
2018-09-13,467.0899963378906
2018-10-15,464.07000732421875
2019-06-28,468.7799987792969
2018-12-18,467.8599853515625
2018-11-16,476.4800109863281
2019-10-02,473.5
2020-03-27,473.25
2020-01-10,469.0299987792969
2019-10-24,468.44000244140625
2020-03-30,469.75
2020-06-17,473.5
2020-01-14,474.07000732421875
2020-04-02,480.1600036621094
2019-01-02,479.9700012207031
2019-08-14,475.6000061035156
2018-10-30,474.07000732421875
2019-06-11,478.9700012207031
2019-05-10,479.0799865722656
2019-04-08,474.6499938964844
2018-08-27,468.5
2018-07-26,466.05999755859375
2018-09-28,467.30999755859375
2019-03-07,473.7799987792969
2019-10-30,470.010009765625
2020-01-17,470.3299865722656
2020-06-23,469.8599853515625
2020-04-08,462.04998779296875
2020-06-26,467.2699890136719
2019-03-22,467.8500061035156
2019-01-17,468.6600036621094
2019-08-29,461.7099914550781
2018-11-14,465.8699951171875
2019-06-26,469.6000061035156
2018-09-11,475.2699890136719
2018-07-09,470.2300109863281
2018-08-10,471.1300048828125
2019-04-23,466.5199890136719
2019-09-30,475.6700134277344
2020-01-23,476.2200012207031
2019-11-08,480.7200012207031
2020-04-14,480.8599853515625
2019-11-11,485.7300109863281
2020-01-29,483.69000244140625
2020-04-17,483.0799865722656
2018-07-24,485.0799865722656
2018-09-26,490.42999267578125
2019-05-08,494.4700012207031
2019-03-05,497.45001220703125
2019-02-01,499.1600036621094
2018-12-31,500.7699890136719
2018-11-29,507.2799987792969
2019-08-12,505.0299987792969
2019-07-11,510.1499938964844
2019-09-13,509.6199951171875
2019-11-14,515.4000244140625
2020-04-20,508.7799987792969
2020-02-04,502.7300109863281
2020-04-23,503.5899963378906
2018-12-14,510.5
2019-08-27,513.1400146484375
2018-08-08,504.6700134277344
2018-10-11,504.0799865722656
2018-11-12,499.3399963378906
2019-07-26,490.739990234375
2019-06-24,492.9800109863281
2019-05-23,517.4600219726562
2019-03-20,532.0499877929688
2019-01-15,531.75
2019-11-20,522.1799926757812
2020-02-07,526.5599975585938
2020-02-10,525.2100219726562
2020-04-29,530.3400268554688
2019-11-26,530.9400024414062
2020-02-13,534.0
2019-01-30,534.72998046875
2018-08-23,534.8900146484375
2018-09-24,537.5999755859375
2018-11-27,542.4600219726562
2018-10-26,539.219970703125
2019-07-09,535.3400268554688
2019-06-07,528.7000122070312
2019-05-06,517.989990234375
2019-04-04,518.0900268554688
2019-09-11,508.54998779296875
2019-11-29,493.1700134277344
2020-05-05,497.1300048828125
2019-12-02,495.0299987792969
2020-02-19,522.8400268554688
2020-05-08,505.1400146484375
2019-05-21,496.7200012207031
2019-03-18,463.2099914550781
2018-09-07,476.760009765625
2018-08-06,450.6499938964844
2018-10-09,427.5400085449219
2019-02-14,454.19000244140625
2018-12-12,389.1099853515625
2019-07-24,393.0199890136719
2019-09-26,381.5199890136719
2019-10-28,393.05999755859375
2019-12-05,371.70001220703125
2020-05-11,381.7799987792969
2019-07-03,419.3999938964844
2020-02-25,420.7699890136719
2020-05-14,454.1700134277344
2020-02-28,439.70001220703125
2019-08-08,450.7799987792969
2019-06-05,436.30999755859375
2018-07-20,424.0299987792969
2018-08-21,435.6600036621094
2018-10-24,433.79998779296875
2019-04-02,459.54998779296875
2019-03-01,451.75
2019-01-28,463.92999267578125
2018-12-27,466.6400146484375
2019-09-09,469.70001220703125
2020-03-02,489.57000732421875
2020-05-20,496.32000732421875
2019-12-17,496.3500061035156
2020-03-05,499.4200134277344
2019-02-12,498.6700134277344
2019-01-11,490.7799987792969
2018-12-10,496.0799865722656
2019-08-23,499.1199951171875
2018-11-08,508.54998779296875
2019-07-22,508.44000244140625
2019-06-20,497.1600036621094
2018-09-05,494.6700134277344
2019-04-17,495.2300109863281
2019-09-24,509.6400146484375
2019-12-20,515.72998046875
2020-05-26,513.4400024414062
2019-04-30,503.9599914550781
2019-12-23,514.25
2020-03-11,515.280029296875
2020-05-29,510.739990234375
2019-12-26,501.92999267578125
2020-06-01,498.29998779296875
2019-05-02,497.44000244140625
2019-02-27,503.3900146484375
2018-11-23,517.7899780273438
2019-08-06,520.4400024414062
2018-07-18,512.7999877929688
2018-09-20,516.9600219726562
2018-10-22,512.9000244140625
2019-07-05,509.8500061035156
2019-06-03,525.1099853515625
2019-10-09,534.6699829101562
2019-10-11,544.0
2020-03-17,541.2999877929688
2020-06-04,545.219970703125
2019-10-14,547.2999877929688
2020-03-20,540.030029296875
2018-11-06,530.719970703125
2019-06-18,540.3599853515625
2019-05-17,531.5700073242188
2019-04-15,533.8099975585938
2019-03-14,517.1699829101562
2019-01-09,522.5700073242188
2018-08-02,526.02001953125
2018-10-05,532.4500122070312
2019-08-21,534.22998046875
2019-10-17,535.1099853515625
2020-03-23,536.6699829101562
2020-06-10,527.6699829101562
2019-02-25,521.0399780273438
2020-01-07,507.989990234375
2020-03-26,510.0199890136719
2019-10-23,502.2699890136719
